name,scn_name,bus,type,carrier,p_nom,p_nom_extendable,p_max_pu,marginal_cost,efficiency,up_time_before,e_nom_max,control,weight,p_nom_opt
79009 O2,eGon2035,79009,O2,O2,0.0,True,1.0,60.00655631300166,1.0,0,inf,Slack,0.0,0.02678265313745876
79009 load shedding,,79009,,load shedding,88785.0,False,1.0,10000.002234444257,1.0,1,0.0,PQ,88785.0,88785.0
79010 O2,eGon2035,79010,O2,O2,0.0,True,1.0,60.0153731337741,1.0,0,inf,Slack,0.0,0.03438643303407803
79010 load shedding,,79010,,load shedding,88785.0,False,1.0,10000.001482736352,1.0,1,0.0,PQ,88785.0,88785.0
79011 O2,eGon2035,79011,O2,O2,0.0,True,1.0,60.0078228849982,1.0,0,inf,Slack,0.0,0.01825435702943145
79011 load shedding,,79011,,load shedding,88785.0,False,1.0,10000.012368524678,1.0,1,0.0,PQ,88785.0,88785.0
79012 O2,eGon2035,79012,O2,O2,0.0,True,1.0,60.009497750645664,1.0,0,inf,Slack,0.0,0.034973671497249545
79012 load shedding,,79012,,load shedding,88785.0,False,1.0,10000.004264466319,1.0,1,0.0,PQ,88785.0,88785.0
79013 O2,eGon2035,79013,O2,O2,0.0,True,1.0,60.01104017544703,1.0,0,inf,Slack,0.0,0.03552177006994994
79013 load shedding,,79013,,load shedding,88785.0,False,1.0,10000.010057894146,1.0,1,0.0,PQ,88785.0,88785.0
79014 O2,eGon2035,79014,O2,O2,0.0,True,1.0,60.01071125182918,1.0,0,inf,Slack,0.0,0.02921248590845629
79014 load shedding,,79014,,load shedding,88785.0,False,1.0,10000.000097429735,1.0,1,0.0,PQ,88785.0,88785.0
79015 O2,eGon2035,79015,O2,O2,0.0,True,1.0,60.007448411639054,1.0,0,inf,Slack,0.0,0.02216665755253365
79015 load shedding,,79015,,load shedding,88785.0,False,1.0,10000.003789111366,1.0,1,0.0,PQ,88785.0,88785.0
79016 O2,eGon2035,79016,O2,O2,0.0,True,1.0,60.00760856257838,1.0,0,inf,Slack,0.0,0.037256762678259704
79016 load shedding,,79016,,load shedding,88785.0,False,1.0,10000.010693466631,1.0,1,0.0,PQ,88785.0,88785.0
79017 O2,eGon2035,79017,O2,O2,0.0,True,1.0,60.0073503571879,1.0,0,inf,Slack,0.0,0.03473145690261914
79017 load shedding,,79017,,load shedding,88785.0,False,1.0,10000.002518611174,1.0,1,0.0,PQ,88785.0,88785.0
79018 O2,eGon2035,79018,O2,O2,0.0,True,1.0,60.003839096719844,1.0,0,inf,Slack,0.0,0.027631556259893855
79018 load shedding,,79018,,load shedding,88785.0,False,1.0,10000.008611032103,1.0,1,0.0,PQ,88785.0,88785.0
79019 O2,eGon2035,79019,O2,O2,0.0,True,1.0,60.00800857236278,1.0,0,inf,Slack,0.0,0.07703572045241812
79019 load shedding,,79019,,load shedding,88785.0,False,1.0,10000.005998897825,1.0,1,0.0,PQ,88785.0,88785.0
79020 O2,eGon2035,79020,O2,O2,0.0,True,1.0,60.00705412682448,1.0,0,inf,Slack,0.0,0.027258447005171604
79020 load shedding,,79020,,load shedding,88785.0,False,1.0,10000.00087289117,1.0,1,0.0,PQ,88785.0,88785.0
79021 O2,eGon2035,79021,O2,O2,0.0,True,1.0,60.005167380573525,1.0,0,inf,Slack,0.0,0.03932612724161569
79021 load shedding,,79021,,load shedding,88785.0,False,1.0,10000.005416936237,1.0,1,0.0,PQ,88785.0,88785.0
79022 O2,eGon2035,79022,O2,O2,0.0,True,1.0,60.00644107280908,1.0,0,inf,Slack,0.0,0.029068591793056774
79022 load shedding,,79022,,load shedding,88785.0,False,1.0,10000.018168997136,1.0,1,0.0,PQ,88785.0,88785.0
79023 O2,eGon2035,79023,O2,O2,0.0,True,1.0,60.011199676594046,1.0,0,inf,Slack,0.0,0.04376756913787989
79023 load shedding,,79023,,load shedding,88785.0,False,1.0,10000.00738744047,1.0,1,0.0,PQ,88785.0,88785.0
79024 O2,eGon2035,79024,O2,O2,0.0,True,1.0,60.00224383155549,1.0,0,inf,Slack,0.0,0.03843029166511563
79024 load shedding,,79024,,load shedding,88785.0,False,1.0,10000.005788857845,1.0,1,0.0,PQ,88785.0,88785.0
79025 O2,eGon2035,79025,O2,O2,0.0,True,1.0,60.0067121383192,1.0,0,inf,Slack,0.0,0.03590893004132823
79025 load shedding,,79025,,load shedding,88785.0,False,1.0,10000.002736145776,1.0,1,0.0,PQ,88785.0,88785.0
79026 O2,eGon2035,79026,O2,O2,0.0,True,1.0,60.006789066591885,1.0,0,inf,Slack,0.0,0.0375901765891811
79026 load shedding,,79026,,load shedding,88785.0,False,1.0,10000.001313064211,1.0,1,0.0,PQ,88785.0,88785.0
79027 O2,eGon2035,79027,O2,O2,0.0,True,1.0,60.00730772875957,1.0,0,inf,Slack,0.0,0.0358664499865058
79027 load shedding,,79027,,load shedding,88785.0,False,1.0,10000.003144824299,1.0,1,0.0,PQ,88785.0,88785.0
79028 O2,eGon2035,79028,O2,O2,0.0,True,1.0,60.002534851103306,1.0,0,inf,Slack,0.0,0.030310783240751035
79028 load shedding,,79028,,load shedding,88785.0,False,1.0,10000.004684533194,1.0,1,0.0,PQ,88785.0,88785.0
79029 O2,eGon2035,79029,O2,O2,0.0,True,1.0,60.00401696416034,1.0,0,inf,Slack,0.0,0.03051491221919588
79029 load shedding,,79029,,load shedding,88785.0,False,1.0,10000.006260619622,1.0,1,0.0,PQ,88785.0,88785.0
79030 O2,eGon2035,79030,O2,O2,0.0,True,1.0,60.004374912181255,1.0,0,inf,Slack,0.0,0.038065446899646825
79030 load shedding,,79030,,load shedding,88785.0,False,1.0,10000.012410692456,1.0,1,0.0,PQ,88785.0,88785.0
79031 O2,eGon2035,79031,O2,O2,0.0,True,1.0,60.0047170401207,1.0,0,inf,Slack,0.0,0.038502931373366085
79031 load shedding,,79031,,load shedding,88785.0,False,1.0,10000.006637196255,1.0,1,0.0,PQ,88785.0,88785.0
79032 O2,eGon2035,79032,O2,O2,0.0,True,1.0,60.0077861309768,1.0,0,inf,Slack,0.0,0.03195274696906213
79032 load shedding,,79032,,load shedding,88785.0,False,1.0,10000.002433967298,1.0,1,0.0,PQ,88785.0,88785.0
79033 O2,eGon2035,79033,O2,O2,0.0,True,1.0,60.009062786494866,1.0,0,inf,Slack,0.0,0.027468098511481995
79033 load shedding,,79033,,load shedding,88785.0,False,1.0,10000.003912567634,1.0,1,0.0,PQ,88785.0,88785.0
79034 O2,eGon2035,79034,O2,O2,0.0,True,1.0,60.00163775483686,1.0,0,inf,Slack,0.0,0.0340185713835626
