snapshot,converged,error,n_iter
2011-05-03 02:00:00,True,5.7025545174838044e-08,3
2011-05-03 12:00:00,True,5.451975582104751e-08,3
2011-05-03 22:00:00,False,4.318063204247595e+32,100
2011-05-04 08:00:00,False,3.48255703095857e+35,100
2011-05-04 18:00:00,False,43017.35041359306,100
2011-05-05 04:00:00,False,5.850031621790632e+35,100
2011-05-05 14:00:00,True,8.456054700900495e-08,3
2011-05-06 00:00:00,True,6.303235267068885e-09,4
2011-05-06 10:00:00,True,8.242693638749188e-08,3
2011-05-06 20:00:00,False,5.62769460156366e+33,100
2011-05-07 06:00:00,True,1.6232894139989185e-08,4
2011-05-07 16:00:00,True,1.7612478586670477e-07,3
2011-05-08 02:00:00,True,1.920816998790542e-07,3
2011-05-08 12:00:00,True,7.0434729160240295e-09,4
2011-05-08 22:00:00,True,3.1920393217532705e-08,4
2011-05-09 08:00:00,True,1.173021590972212e-08,4
2011-05-09 18:00:00,False,9.621637315935036e+33,100
2011-05-10 04:00:00,False,4.836211486952304e+34,100
2011-05-10 14:00:00,True,7.697195636424681e-08,3
2011-05-11 00:00:00,False,6.5392821378348e+23,100
2011-05-11 10:00:00,True,5.307444705948683e-08,3
2011-05-11 20:00:00,False,1.7505240657373764e+39,100
2011-05-12 06:00:00,False,1.669573964137002e+38,100
2011-05-12 16:00:00,True,2.3617474198545096e-08,3
2011-05-13 02:00:00,True,3.422870697988856e-08,4
2011-05-13 12:00:00,True,1.495845936005935e-08,3
2011-05-13 22:00:00,False,7.891318063521372e+30,100
2011-05-14 08:00:00,True,1.3589362879429245e-07,3
2011-05-14 18:00:00,True,1.1021313639503205e-08,4
2011-05-15 04:00:00,True,6.175409694719747e-08,4
2011-05-15 14:00:00,True,4.7425294269487495e-07,3
2011-05-16 00:00:00,True,6.85750364937121e-07,3
2011-05-16 10:00:00,True,5.482759206643095e-07,3
2011-05-16 20:00:00,True,1.9390624217408003e-08,4
2011-05-17 06:00:00,True,1.4927286429156084e-07,3
