name,scn_name,bus,carrier,e_nom,e_nom_extendable,e_nom_max,e_initial,e_cyclic,capital_cost,e_nom_opt
42656 dsm,eGon2035,42656,dsm,33.17210327441565,False,inf,0.0,False,0.0,33.17210327441565
42658 dsm,eGon2035,42658,dsm,59.87310377733368,False,inf,0.0,False,0.0,59.87310377733368
42660 dsm,eGon2035,42660,dsm,18.94140079473029,False,inf,0.0,False,0.0,18.94140079473029
42664 dsm,eGon2035,42664,dsm,146.50265735273732,False,inf,0.0,False,0.0,146.50265735273732
42670 dsm,eGon2035,42670,dsm,32.03326147786503,False,inf,0.0,False,0.0,32.03326147786503
42680 dsm,eGon2035,42680,dsm,23.075522609854037,False,inf,0.0,False,0.0,23.075522609854037
42684 dsm,eGon2035,42684,dsm,82.78763955434711,False,inf,0.0,False,0.0,82.78763955434711
42692 dsm,eGon2035,42692,dsm,80.01319449601657,False,inf,0.0,False,0.0,80.01319449601657
42704 dsm,eGon2035,42704,dsm,71.78197978232114,False,inf,0.0,False,0.0,71.78197978232114
42708 dsm,eGon2035,42708,dsm,28.57889628527467,False,inf,0.0,False,0.0,28.57889628527467
42710 dsm,eGon2035,42710,dsm,4.594300498177587,False,inf,0.0,False,0.0,4.594300498177587
42730 dsm,eGon2035,42730,dsm,6.364139543248237,False,inf,0.0,False,0.0,6.364139543248237
42734 dsm,eGon2035,42734,dsm,26.903847274788873,False,inf,0.0,False,0.0,26.903847274788873
42748 dsm,eGon2035,42748,dsm,31.299086672235973,False,inf,0.0,False,0.0,31.299086672235973
42768 dsm,eGon2035,42768,dsm,20.4955232497469,False,inf,0.0,False,0.0,20.4955232497469
42806 dsm,eGon2035,42806,dsm,19.830421784721068,False,inf,0.0,False,0.0,19.830421784721068
42808 dsm,eGon2035,42808,dsm,102.15056083810421,False,inf,0.0,False,0.0,102.15056083810421
42816 dsm,eGon2035,42816,dsm,62.46337134826254,False,inf,0.0,False,0.0,62.46337134826254
42826 dsm,eGon2035,42826,dsm,125.69305476889335,False,inf,0.0,False,0.0,125.69305476889335
42832 dsm,eGon2035,42832,dsm,16.38839263129159,False,inf,0.0,False,0.0,16.38839263129159
42836 dsm,eGon2035,42836,dsm,17.82998222514618,False,inf,0.0,False,0.0,17.82998222514618
43182 dsm,eGon2035,43182,dsm,12.113121551877116,False,inf,0.0,False,0.0,12.113121551877116
43218 dsm,eGon2035,43218,dsm,27.027663472558924,False,inf,0.0,False,0.0,27.027663472558924
43496 dsm,eGon2035,43496,dsm,131.36739199674457,False,inf,0.0,False,0.0,131.36739199674457
43498 dsm,eGon2035,43498,dsm,80.18910028047229,False,inf,0.0,False,0.0,80.18910028047229
43502 dsm,eGon2035,43502,dsm,44.32734244041289,False,inf,0.0,False,0.0,44.32734244041289
43504 dsm,eGon2035,43504,dsm,70.01780559286225,False,inf,0.0,False,0.0,70.01780559286225
43506 dsm,eGon2035,43506,dsm,33.070259388447845,False,inf,0.0,False,0.0,33.070259388447845
43536 dsm,eGon2035,43536,dsm,194.40315340311903,False,inf,0.0,False,0.0,194.40315340311903
43540 dsm,eGon2035,43540,dsm,129.74725919581724,False,inf,0.0,False,0.0,129.74725919581724
43542 dsm,eGon2035,43542,dsm,287.2784709240188,False,inf,0.0,False,0.0,287.2784709240188
43544 dsm,eGon2035,43544,dsm,31.222516092292555,False,inf,0.0,False,0.0,31.222516092292555
43546 dsm,eGon2035,43546,dsm,276.7041975492074,False,inf,0.0,False,0.0,276.7041975492074
43548 dsm,eGon2035,43548,dsm,52.63604802010356,False,inf,0.0,False,0.0,52.63604802010356
43550 dsm,eGon2035,43550,dsm,453.2430210519591,False,inf,0.0,False,0.0,453.2430210519591
43552 dsm,eGon2035,43552,dsm,149.03525835349566,False,inf,0.0,False,0.0,149.03525835349566
43554 dsm,eGon2035,43554,dsm,170.40053478031544,False,inf,0.0,False,0.0,170.40053478031544
43556 dsm,eGon2035,43556,dsm,71.30551066836894,False,inf,0.0,False,0.0,71.30551066836894
43586 dsm,eGon2035,43586,dsm,12.303312002215867,False,inf,0.0,False,0.0,12.303312002215867
43722 dsm,eGon2035,43722,dsm,58.86127332588161,False,inf,0.0,False,0.0,58.86127332588161
43734 dsm,eGon2035,43734,dsm,14.703705422579274,False,inf,0.0,False,0.0,14.703705422579274
43740 dsm,eGon2035,43740,dsm,175.1435281850671,False,inf,0.0,False,0.0,175.1435281850671
43742 dsm,eGon2035,43742,dsm,28.167619888278466,False,inf,0.0,False,0.0,28.167619888278466
43744 dsm,eGon2035,43744,dsm,93.27313741192468,False,inf,0.0,False,0.0,93.27313741192468
43746 dsm,eGon2035,43746,dsm,19.555159513068034,False,inf,0.0,False,0.0,19.555159513068034
43756 dsm,eGon2035,43756,dsm,45.481222273235424,False,inf,0.0,False,0.0,45.481222273235424
43760 dsm,eGon2035,43760,dsm,123.12435079259048,False,inf,0.0,False,0.0,123.12435079259048
43762 dsm,eGon2035,43762,dsm,37.06469384611497,False,inf,0.0,False,0.0,37.06469384611497
