,0 battery,0 pumped_hydro,1 battery,10 battery,11 battery,11 pumped_hydro,12 battery,13 battery,14 battery,14 pumped_hydro,15 battery,16 battery,16 pumped_hydro,17 battery,18 battery,19 battery,19 pumped_hydro,2 battery,20 battery,21 battery,22 battery,23 battery,24 battery,25 battery,26 battery,27 battery,28 battery,29 battery,3 battery,3 pumped_hydro,30 battery,31 battery,32 battery,33 battery,33 pumped_hydro,34 battery,35 battery,36 battery,37 battery,38 battery,39 battery,4 battery,40 battery,40 pumped_hydro,41 battery,42 battery,43 battery,43775 battery,43775 pumped_hydro,43776 battery,43776 pumped_hydro,43777 battery,43777 pumped_hydro,43778 battery,43778 pumped_hydro,43779 battery,43781 battery,43781 pumped_hydro,43785 battery,43787 battery,43787 pumped_hydro,44 battery,44 pumped_hydro,45 battery,46 battery,47 battery,48 battery,49 battery,5 battery,50 battery,51 battery,52 battery,53 battery,54 battery,55 battery,56 battery,56 pumped_hydro,57 battery,58 battery,59 battery,59 pumped_hydro,6 battery,60 battery,61 battery,62 battery,63 battery,64 battery,65 battery,66 battery,67 battery,68 battery,69 battery,7 battery,70 battery,71 battery,72 battery,72 pumped_hydro,73 battery,74 battery,74 pumped_hydro,75 battery,75 pumped_hydro,76 battery,77 battery,77 pumped_hydro,78 battery,78 pumped_hydro,79 battery,8 battery,8 pumped_hydro,80 battery,81 battery,82 battery,83 battery,84 battery,84 pumped_hydro,85 battery,9 battery
0,16.755175467158793,2.9734151333553944,3.07932742799057,7.768159530005903,13.549579265990397,6.2900557253445815,31.172506965848044,87.84801732345899,1.6519108612634106,0.4024891133536528,11.006345562222478,-1.0026189647302335,-0.8989592314264483,37.13409754413488,15.287237240167924,20.82574937092745,357.68840633150785,-3.3093555883753516,24.020192162793045,-0.2649544664147376,16.890146206444093,55.87480826000027,-2.1151037633605405,-3.2857341964054174,-1.142755903009295,16.113748943043785,57.43222113166021,28.477598605092318,55.60187955548828,15.327632228348138,12.636875756053401,6.696140261521246,2.321954351017094,53.0851653174488,73.41710631329862,90.15776650823794,36.009923608116296,21.90495435997243,7.166506423984876,76.43121401407484,0.11969312518692705,113.86665615460679,35.494643142550466,27.728716613307846,29.265899975770093,11.672824569820722,40.48184139650379,182.4630828329735,30.968375551443888,256.0321417597719,264.5665464850976,79.57248231900746,303.10533939862154,214.09584528353707,110.10601578777081,377.9064155940964,1506.8772835450895,259.9940075777581,345.2022356774205,51.43569372355975,108.8873042098964,21.486884658396654,3.962779176881302,1.2951979174908557,35.6959722470659,1.6084076612983242,30.470830186420407,3.0536537215383754,1.4332817374039175,11.650984387262831,22.87922275062284,9.44349385000797,25.060390820127775,9.235719815377943,1.5703053430027787,59.60967688012492,494.2136580448592,16.099711679269113,4.498436746826016,12.167309974548948,68.54451531609558,-6.06797771722368,40.61963022484407,45.012460931042796,34.1627670354422,-0.5182210417490049,7.56193285855666,-1.4039358556862533,26.959132412631234,35.32618280894005,17.419933161639648,-0.24110235357878404,62.55543266563075,45.30194384603707,69.3843815757196,7.626387061205308,3.844808465217095,3.2612730946338067,20.2742120297421,22.565953075201694,3.221193845287057,1.3204437157372186,4.985754643598391,11.267987993611158,62.878270170847,14.254959774303188,5.7401891774570935,32.00327131786807,25.67020805018559,130.43385976128428,2.0651637181552025,25.764872664612895,49.91832181679224,-14.112364427536614,24.483183154034922,34.588124061765654,-2.4180305576317687,-5.459164107162335
1,30.935286518059893,5.489852927400122,2.1048604422351085,42.46841181118332,41.376882226037765,19.208190146247585,29.470145840856105,94.31711253028298,2.60669466215531,0.6351227829279901,9.873775652351936,-0.39913924862706673,-0.3578726563131189,43.67432426979204,32.52641178751825,23.64610305504608,406.12881520207054,21.53802992011798,23.09744304100855,3.6051557523744844,59.19800248783681,70.25550219357366,-2.249914547502214,-3.671410078925076,0.9342490283602085,30.05334024118477,74.7831029074058,30.689576427007168,95.15757693210504,26.231853214611032,28.37073339025792,4.545190352705152,15.120950832878217,59.366460659556076,82.10417595241564,86.103199538751,37.05037109877355,25.725187317180133,45.155832671904285,107.20451029936115,0.13265541567867495,149.4768403101888,42.49137336069316,33.194621670008345,67.15891011872125,22.74563370450217,40.10438963637712,157.99924454893892,26.816273550058302,191.6963951730533,198.08627501215508,81.5218865068012,310.53095690791935,198.8702448017296,102.27573676106663,422.2984332754672,1460.017508652204,251.90890283722445,282.3532856193697,81.91773756044759,173.41657056032403,31.889404796416212,5.881293230705443,-6.319407338539568,41.271495294565675,2.828583203901793,41.748772851107134,2.63215488201673,2.1991024209261303,45.452761777732746,62.258825887714394,25.035980146775913,22.122010667113305,11.163912092574138,1.8316672731527832,36.13878718959337,299.6205171551369,32.31434915174459,7.026944000446281,11.7183837952392,66.01549062305664,-1.8740586438626579,42.48496463017424,45.774959637824715,23.546211149941197,-0.18036885761389804,22.87947485842764,0.34454162427879564,40.5022524346701,35.32037848005483,15.98264564116356,-0.22488837304155718,72.26752043539797,50.605398463083674,87.88573428143792,10.80389382832988,5.44673409769271,12.975860249764471,28.25126505046513,31.444710182011026,10.775538934469527,4.417148843904498,6.239713118450309,25.33231331436387,141.3608216068608,25.595620004880246,10.306847810764854,37.097159089886006,45.31734482667696,230.26366550363076,1.9935476973478181,34.77736418768724,131.4385688806119,-9.140348611304915,26.35849626660452,37.23743490440106,-0.45598954287936394,11.047921278933236
2,48.0313387149721,8.523760893483182,3.5685754758758454,41.566478696754366,38.47496682061542,17.861047976589354,53.959691120069266,58.58803764781559,8.964240565490227,2.1841428140581023,7.403738738306685,1.343057854105795,1.2042004976567078,44.964667024776695,48.35308981548065,15.327726567887138,263.2582382080451,2.6206079026207276,24.84289483053726,8.200356926132036,73.03068183705619,92.96734759677123,-1.5487150493417563,2.524506745546361,1.8659499482112287,35.79702392601915,-0.5783222325938017,36.18544439177182,96.67100304950885,26.649055638662055,19.62021429439425,3.1872228667266826,14.714009100851102,61.96268498465539,85.69476997523084,78.13499090753065,20.6405969745141,32.10205635298866,32.14529362863947,147.88932925742674,0.17827586562619563,181.93281706302884,46.83019740124797,36.58414785209653,74.01543154545053,32.12943535441914,31.847077434086586,162.65611548012274,27.606656599891547,197.96532392270026,204.56416805345694,56.13847717853039,213.84116320895072,218.79549008093983,112.52296677331866,91.85551925066078,1402.3709595476557,241.96266667825918,261.8741826374196,86.84180786708725,183.84063024758362,37.07393244501231,6.837464333890165,-0.9964000328028362,28.766905291867555,3.5337556455733647,45.84551280421772,3.49234823412738,3.451309976974751,37.08578756792931,79.55790316347874,34.232618132104804,26.8015293592713,16.25497444658876,4.944874465508145,29.87464612201623,247.68559260015175,56.59129923940059,11.57386532519107,11.926986094016021,67.19065123730823,1.3480955598218025,28.998153452041635,42.19901805932442,58.34708307035993,0.2251545597172041,43.25546639806902,1.466002480177576,65.13188777970093,35.104256873052535,10.777802899807146,0.5851418136579858,61.96322216738594,42.19866374485004,104.54223857348778,12.67553375945129,6.390312884510362,13.079037903947594,28.72004245570888,31.96647689303914,17.41284479600667,7.137937854201239,8.671180615362827,30.606694358661965,170.79322395547962,44.23309277722656,17.811787929629773,27.66062883764911,40.67413268059281,206.67086560422155,2.939627014184458,41.608321837369836,166.7448409065693,-3.2725150107312584,36.90975348355137,52.143511100919376,-1.669674586394286,27.387966791683297
3,22.537166760746242,3.9995016966969708,2.2042951074877215,9.92178051981262,9.873218885301547,4.583396706121404,34.56015453105921,15.706254819808557,2.4181648757142327,0.5891873826804321,15.632210714934951,-2.243082813633307,-2.011172811509924,33.14443370599331,16.50357587131738,15.730823286649317,270.1815436009728,2.8029269772636494,16.92884501341263,1.0775193159956213,16.87126964457782,25.858416705747864,-0.8955804658504715,-1.3540339764004694,-0.508187715105805,19.438728085013796,6.848055260632947,30.751574118081244,40.78039115455885,11.241829282434056,1.0763281788286216,3.0393101955475177,5.8487915616981905,61.212390717693005,84.65710844334276,85.73755764335469,5.767279301079356,26.442960761066463,1.704823889234452,77.37003790464787,0.08463729190065634,133.50999637440083,17.27273593445958,13.493607977395593,27.78014529920407,13.275752128358453,17.30996633097499,205.7253112717547,34.916535449164684,136.2272607642895,140.76816945643247,55.975758827949356,213.2213408854304,234.4243217021932,120.56062102557732,155.25548330367482,1532.6935726823533,264.44830557991025,301.06033556923,74.9689723698623,158.70631286929515,18.443589895514204,3.401510975036615,-2.7455140000957754,7.274925800286682,0.9686766938216478,34.01220414201607,1.8536115060661842,-1.5666661580035794,6.88222107552182,25.657568030806466,7.825192065819812,23.898569956929975,7.840585151448798,0.5490426428124874,36.24569172150486,300.5068443849221,18.997720028573724,1.1194419726444658,14.672632607027396,82.6582451308935,-4.906477871049569,8.8231945189057,39.06352220246914,23.69340693728867,-0.6126087666598974,17.746098447972212,-2.147607225131394,26.676943571152194,34.54522555559488,7.261576908458309,-0.1351577098254051,33.616498118060235,9.423928430216069,68.641964256751,5.842054574462476,2.9452453307036395,6.422209880836006,10.0276876184677,11.161189787261076,5.830563983078976,2.3900863904619523,7.295504403391855,5.526358817390039,30.838503109686997,12.158373472542376,4.8959355149061246,8.361864690812395,14.430421326801001,73.32295663348157,2.125259315877479,15.501252712589393,52.66511696727438,-10.18965145691704,17.646067633153805,24.929126766641215,-2.177219464218256,-7.351394053595863
4,32.26531315893583,5.7258827648373885,1.935963446031359,14.69153457215935,18.29766303630009,8.49423571629201,29.958023276329197,16.464495125880614,5.6231445618216025,1.3700826854640413,36.18885975378324,0.3821921473941067,0.34267769827301536,41.58341309296933,27.347975115298212,14.694252414785574,252.3781322277334,32.24700133290204,20.398439282246507,4.233675521318295,21.95647258539664,45.01456468284284,-0.9331643369117065,0.7090713382516022,0.4945791297846649,24.109411829527716,57.267300301135634,32.268904421405296,53.191853160715404,14.663266229662325,37.585368297369484,3.9673356389047636,9.216136066588053,89.08683628270832,123.20763609514843,146.04841668726093,1.2746652430229617,34.66646952565444,5.754404308670469,119.80733920392224,-0.9092441118561327,166.50400938570138,23.739226041044663,18.54528495659884,31.202461516848665,22.41465796383303,14.11870678395457,227.2403028405229,38.56814720833725,173.2487208277013,179.02367818862467,60.594806051436066,230.81609017024397,236.55208086088297,121.65489300086487,345.5348711409324,1637.8119512279382,282.5852493155311,457.49768272564904,90.05657627101567,190.64616624451682,26.28611777586739,4.847891251771144,-5.590902143521892,4.761815925081984,2.216868070302305,47.79651973896775,2.364031426087713,-2.272383112083923,12.174201950017423,45.09042473701319,24.11536743535795,34.59059164702504,12.275572819937585,2.7205868127127055,48.45777871043317,401.7551734992945,31.24022671649362,4.740219602755133,27.098438445829547,152.65899635809137,-3.864624849121003,9.55642732609978,37.53282572212028,12.122652705887692,-0.6024469340483363,55.59689089312117,-0.8339546434487326,29.006041908722523,43.85460160249917,9.11772955209188,-0.1991780760431487,33.354345857371285,8.726453323559097,91.03352444863819,8.395959185106316,4.232784762882489,8.950265015569496,13.05774349260163,14.533754825578635,10.347669553476868,4.241755041971481,9.255192736895452,4.624271641914071,25.804624730565994,15.12083715503611,6.08886080112928,8.431235781495287,19.595396749341916,99.56690754409023,2.7868433902732286,21.193386432030795,88.13068509993897,17.853122694690555,25.48070214024106,35.99734892569756,-1.7914248984705248,9.703159975688724
5,18.954345070464996,3.3636852437521965,0.9910410872467373,7.996572770489913,12.061794459786176,5.599388572170692,35.99872155974333,9.849118428788053,2.100934797548723,0.5118940759506171,30.445702029161684,0.7551205213430496,0.6770493950147174,24.54544999056365,15.40516800495255,7.906779378796806,135.80127489504645,15.626793406033984,14.359248876945369,0.19041360165775256,35.32733561166582,27.21850792604948,-0.5558666155002677,-0.6003475713855746,0.7565524518979231,16.275717023196766,7.518570129492307,21.37068495963834,33.82928710131414,9.325635668820892,5.284787645108944,2.6945638423939187,4.096021235143257,55.27055715410839,76.43951650734797,141.51290730306053,4.565332228550209,29.994428859089744,1.413472384095064,66.02912456416256,-0.6446360499555256,125.36652553928633,12.204223772880335,9.534043239271659,22.913436987862813,12.154988699865836,11.877186272798864,218.6462519474448,37.10952998323702,171.1692209888361,176.87486168846397,65.89888678108436,251.02025048929067,207.396170662635,106.66048194938628,142.6663900332279,1489.1589670201215,256.93691980348365,371.9975926427509,70.89781860464198,150.08784335080668,17.1709767191815,3.1668057082856587,-4.493673464204038,10.484787222207407,0.2113234976996456,29.647895991899134,3.8746140667534315,-2.6028928222799976,7.723357358282341,24.43512438460388,37.641217834380356,22.76507770365296,8.2755198547248,1.0096095228465962,41.947765060658504,347.7817613258454,18.61759517107694,1.9245655202162106,9.866380880292903,55.58223607176079,-1.945249931925951,6.947414078987376,21.613853509884926,13.313836558269177,-0.1603293083716278,5.290365913961141,4.044937878660153,21.446472393086072,26.391435605379048,10.994321257799555,-0.2267342954781089,28.24298523346662,6.5533333399242855,63.41607123777871,5.1145450017244825,2.5784746775304916,4.088225030261188,10.55224138784532,11.745037668886793,3.358138766062852,1.376580685049109,3.0360891706435034,3.1007125323993554,17.302773169875806,12.82968897422522,5.166260934158835,7.6626169235190895,6.429240805876696,32.66785730780956,2.317906523248432,20.12510932362318,44.259773501247764,12.74623256237344,12.813404095254905,18.10187865327361,-1.3391709461386405,-14.60935259657287
6,2334.2357060554823,414.23927710026106,1379.9412626803712,2077.375510066951,3282.3005599586013,1523.7265323278828,3671.705693012499,3248.0445369740773,1082.7239090878716,263.80635686497186,137.36825871300033,258.40443244319334,231.6882665877185,3559.075892967688,1079.6326858919592,1029.7356763832197,17686.014868804134,225794.6584015019,1033.2296166253868,20.72180063170742,1305.5519889936913,964.6175458816231,53.03307928051083,1085.23724088399,1801.4469788741428,1385.1506883212733,195.5645804824068,4477514.111886312,9028.076655530886,2488.7474993937276,204.8378133356323,5343.606171592648,209.78055763069835,6600.757280593791,9128.88744189982,4784.06050186586,669.892838029811,8638.34540241279,2355.932950247817,3879.300497388008,-0.1834421678142338,11479.183761492724,973.3347643509752,760.3773826426939,766.084037077923,5746.864239716224,721.7877803375915,1847.4377980885604,313.5546470598167,8.20308108160094e+18,8.476517117654306e+18,817.6733707337909,3114.6592054258285,497.53086857110696,255.87204458472524,888.144604945191,2262.1722313745477,390.311295212109,1342.4137461243497,89.37500490865906,189.20330695943468,803.8829599302196,148.25837737330184,-2.393625297401414,1162.9787574758313,3.952111384881051,4153.116175125669,6947.038618094108,30.124801607488155,5554.563908301138,3571.0108071539607,9051954.384824792,7363.250341859584,2084.935360184485,58.030175807102665,5.166891732786258e+19,4.2837817576451965e+20,2394.48392634599,223.94279705250784,2253.346448182966,12694.222507113585,122.47586773727181,3967.220364120737,4359.758179856922,460030.9923093289,206.68957779058553,5078.842829273186,1325.130824823573,1696.6912039202107,21987344.69759006,2596.193680308324,-0.07811293535767291,1644.4916454181848,3634.8729724106365,3341.690085822887,1098.4271042782611,553.7670452678939,144.10969694191596,5733.41390578924,6381.503210529197,315.678584485173,129.40413495640493,778.4725821672309,2680.5525906108264,14958.172665355765,3802.346407433156,1531.1293782979176,1787.6421000688088,1954.9096910968915,9933.165169366986,1863.253539328597,2256.017447998269,5444.773186216378,862.9769700581776,265.48294790370386,375.0556894748899,747.8899336271566,52776326.269632235
7,24.055231944000187,4.268901321795176,2.2559409065278584,10.852912367990434,18.775372444263027,8.716000446961573,36.19116543674074,16.20764948073008,6.28292210943447,1.530837897126159,35.573794719606695,4.247797687739511,3.808622297158317,18.18089165264199,9.856971601390251,6.8995512102256065,118.50183313131454,14.650554198719979,17.699891662448046,3.6135386410042245,6.848353703978566,30.76620821026427,-0.37481322679850215,-0.41813881007339054,3.4771681619764068,20.167272957716534,20.513546455667925,19.79272246041132,39.59144221056245,10.914074675979194,11.939982495224097,4.00509548087551,8.187576126496047,52.981083766672285,73.27316089591287,181.43048570489688,5.0658264062087435,28.219216883579204,6.26400464955554,93.01134740394217,-0.5929182565754317,120.30549795947212,14.85337407192401,11.603581947217762,19.45359790391661,24.789122427376135,12.579403033164798,248.9190055246774,42.247544682979004,219.14733406153348,226.45224519691794,66.11842846854884,251.85652272501522,181.80741689997302,93.50060151336133,216.73530130933312,1688.5421324371655,291.338147286561,458.6064433083654,77.16800647113156,163.36158001587523,20.594137502775265,3.7981317701138457,-2.3112019730224707,11.222775029248291,2.620096542668333,32.88225628206049,4.7010417955142,-1.9904749379682978,12.01116404443269,34.025051415053724,55.58820731948287,24.155580746847978,21.09180163737923,4.844736644639791,48.020535198639905,398.1300621628535,33.299115557333494,4.804219048250846,6.893738081431136,38.83585907618211,-2.0864029050895527,11.812224302465717,21.975307456839914,24.129614720516678,0.12081545904445679,24.41013761561686,5.220023210850539,29.516330952258294,29.213790294551355,12.514645892058278,-0.21643221994403722,25.972084342868797,15.216341205581081,69.6717938990677,6.766250883938765,3.411174710589486,5.71805105249591,13.841125914468035,15.405688637153757,-6.428587806806452,-2.6352305319911675,8.419920725402687,4.0921176118273,22.835068418003978,22.659953809307144,9.12471334028866,6.199818811221863,14.666554911934064,74.52278387554993,4.11832871108052,20.610826383129908,94.63926028089551,10.721870029377678,19.772976977021482,27.93387511945905,-1.4501060808702297,6.156723719514055
8,51.284688803802595,9.10110849615034,3.3653260322787912,27.394019541496817,30.8385757052785,14.316043020121096,78.97155624292728,47.091116426394976,11.850815096915083,2.887458501984416,13.237769240077633,6.6799911857242735,5.98935383580129,38.00695993593964,39.7353223075063,9.395780397391697,161.37530788089907,27.163724213099275,23.39475987012667,9.14374756336096,29.339580301088166,86.03537934187668,-0.2126877023923122,4.830902115915773,4.593629089887193,32.79106022155465,2.8546308709819597,44.43455735612759,79.39414373869411,21.886386684048592,6.347157363353315,3.7016073324196417,21.624378393089764,89.91084744362281,124.34724853946194,69.6294086582323,2.2285155674980723,50.5360380745285,29.410932204349102,216.15241850288032,-0.3738157913453389,225.93065293189267,45.579726711969116,35.6072695316974,38.526168748297515,50.03227327613166,10.47291160170521,245.34318356170235,41.640641655061394,158.64762399064264,163.93587812366408,108.68799745410773,414.01136921695013,223.1610779471492,114.76811770505752,160.93196925946418,1800.298985570618,310.62048197813436,266.9100387641153,88.68751039561387,187.74790860149832,36.3214868327529,6.698692434128882,-4.860534041272686,10.972530474957017,6.441587622294801,50.91980785969485,4.44089364583669,-3.404891774915372,26.377690953487313,85.07139696244359,52.45990975412285,31.700858368303305,27.401165987662363,8.864295395421564,25.597983712183723,212.22851441405982,69.24305102086632,11.982282506613869,24.40532533914739,137.48734929928483,-1.0634813592959704,12.337352332291907,28.51326198720938,41.77294878178519,0.11219068957392736,64.5083218343904,0.45596860051922605,83.09686996700657,50.87910824180183,13.787002007810875,-0.01710595219599285,29.717552808095782,29.729742376010194,102.63885368040562,11.914674194117959,6.006728983751375,13.684429334382063,16.805749735710027,18.705425363672685,2.174733383771548,0.8914747661667572,14.11351343302652,43.65705627433797,243.61759888616572,37.40615082721565,15.062713999079442,13.082235898721356,23.026174805686047,116.99916298192827,4.186810223423328,31.797928565215535,202.86856988351076,19.581679625563176,39.96573495080491,56.46078739031404,-1.5678465227930805,48.34376918421922
9,47.39442537599455,8.410732667400815,5.700208816646986,22.243967382060617,29.100127928800248,13.509011807196543,47.11508612767364,88.54287744012646,11.728372232408365,2.85762522155299,16.454328347980717,7.008159761144886,6.2835934030907445,43.416575130581734,46.1516298676409,10.828045687775296,185.97488795058035,28.179501603417705,32.014277697094,9.208143612206095,19.74076274957407,80.5240319546287,-0.18851157044935773,3.2205102915190715,2.728887898406931,31.016970562479408,-0.7523004953670456,57.70648352015983,70.91226851410988,19.5482091783867,6.156001477914416,7.883228525127433,19.458017417220265,128.58401741972565,177.83247769206957,63.585065509109015,5.270402087340777,66.11004745725577,20.58563124158719,175.29543963829946,0.07258325485485391,247.36259988242762,54.28742433237503,42.4097968511272,38.11298536006515,45.7846558925586,13.833237465675795,263.0611176241029,44.647801391271784,155.97069972935086,161.16972305366255,88.85372190485889,338.45918525994927,221.18918475790002,113.7540050662077,148.282212009374,1746.2725261124488,301.29884984315345,280.7757694086417,92.25782258429584,195.30611655535054,40.60245491774769,7.488222021773471,-4.695736589457153,16.256090756148712,5.8580722666307485,63.38391716718548,4.299723823171695,-2.7819189591321796,26.744319147001708,79.43297222163297,53.30549060895311,38.099095461927654,27.0644742836735,6.687139660187264,32.766197205286076,271.6589491603655,51.504409610295546,8.364991587033199,46.274038056011506,260.6846966915916,0.27128861392116327,27.399670776782955,27.983296852477118,74.32148948470983,-0.17679099968116643,108.37438735392895,-0.6583691193746192,43.01517625632796,85.07880276573765,13.128197215672875,0.11144908591802344,43.447354679366605,53.268742887656096,112.77875201272829,13.1889890149865,6.6491690240097885,14.194592967851037,29.676712135105742,33.0312858760994,1.5317995003484073,0.6279209265731776,14.630836399823469,8.147632091670205,45.46588194832803,29.32677715202246,11.809310687862967,23.589793137416688,28.24155714341418,143.49923836545415,4.033505948330157,34.394783165430255,162.28971697520228,14.679076891121932,38.998829429756896,55.09481108291941,-2.234467682899679,56.101308442280526
