,37222 dsm,41648 dsm,42100 dsm,42102 dsm,42106 dsm,43534 dsm,48623 CH4,48624 CH4,48626 CH4,48627 CH4,48628 CH4,48629 CH4,48631 CH4,48633 CH4,48634 CH4,48637 H2_underground,48679 H2_underground,48681 H2_underground,48701 H2_underground,63763 central_heat_store,63912 central_heat_store,64685 central_heat_store,64932 central_heat_store,65536 central_heat_store,65748 central_heat_store,66048 rural_heat_store,66050 rural_heat_store,66052 rural_heat_store,66053 rural_heat_store,66055 rural_heat_store,66063 rural_heat_store,69893 battery storage,69895 battery storage,69898 battery storage,69900 battery storage,69906 battery storage,69909 battery storage,81398 CH4,81399 CH4,81400 CH4,81401 CH4,81402 CH4,81403 CH4,81404 CH4,81418 H2_overground,81419 H2_overground,81420 H2_overground,81421 H2_overground,81422 H2_overground,81423 H2_overground,81424 H2_overground,81453 central_heat_store,81454 central_heat_store,81455 central_heat_store,81456 central_heat_store,81457 central_heat_store,81458 central_heat_store,81459 central_heat_store,81460 central_heat_store,81461 central_heat_store,81462 central_heat_store,81463 central_heat_store,81464 central_heat_store,81465 central_heat_store,81466 central_heat_store,81467 central_heat_store,81468 central_heat_store,81469 central_heat_store,81470 central_heat_store,81471 central_heat_store,81472 central_heat_store,81473 central_heat_store,81474 central_heat_store
0,9.792323285604672,17.205147710345425,-6.807632442350303,0.1287556440031523,-50.823773561424154,-30.255043021642628,274.7032888820395,-151.91391777503304,1912.0737000127556,-3.4630601129611023,224.77131248824298,46.959729155991226,277.7025600662455,82.70000233640894,51.37986592677771,-7.836304065714228e-09,-6.162754251012875e-09,-4.617436270013339e-09,-5.157015844957716e-09,-3.824388681398518e-08,-4.241988615539681e-08,-4.115378994571468e-08,-4.075265909048989e-08,-4.2161362282037684e-08,-4.20676344319471e-08,-5.234462882448311e-07,-1.157700489052508e-06,-9.405969892008378e-07,-5.678182925850962e-07,-2.855422938629606e-07,-4.842838246870482e-07,3.6535219325587605,-79.40411457861046,-165.50727838006787,-250.08169931001976,-15.715482648110083,-207.49209690682983,-14296.911553150741,-7128.702198004699,-7518.891349117272,-8599.266668546945,-11271.459814053262,-10633.556512487354,-5331.498003968445,-64.1329827041756,-17.68046842792624,-27.886156321088933,-48.37318169406911,-21.14244143412307,-46.46625030264801,-9.573447843433556,-647.3205581762982,-2.8641264195690323e-08,-2.9508283411614955e-08,-4.1548580527201594e-08,-2.8127242543527118e-08,-4.1818949495029803e-08,-2.8604108527494285e-08,-3.837339438741679e-08,-2.9200676905730965e-08,-4.185616119871351e-08,-2.9306450201752934e-08,-4.114451224103595e-08,-4.134980818635117e-08,-2.8282021017286028e-08,-2384.753555673987,-4.052629262972507e-08,-4.0364856826989334e-08,-151.60169704663244,-5.894120260111543e-07,-4.125577040349536e-08,-4.0901001350634325e-08,-2.9371479741145182e-08
1,-31.639749100958035,-35.278526181130175,-41.48483650695919,-24.52359377701816,-9.766572964201735,-6.351159353400973,534.5589311467484,107.25006278272485,1329.2586529682158,0.6376904034987092,406.25281237624586,30.05114278383553,50.805881888605654,123.3024053084664,29.687063201941783,-7.539633778289387e-09,-6.091455687215149e-09,-4.629064848300243e-09,-5.246956349849561e-09,-1.8055468083356045e-08,-2.0155390851732706e-08,-1.9998900203173532e-08,-1.87141534757618e-08,-1.9815499669785003e-08,-1.9906578744931634e-08,-1489.9023153569938,-2070.401430458451,-1231.8781067252119,-1478.5756959511436,-1610.6076940243029,-2342.532768683211,-325.19855835805447,-386.0483684192641,-425.9385376261798,-690.6322069026573,-332.1061974183831,-660.7227007778565,-836.6460133323562,-2174.470319463522,4153.858931446448,7955.369852120057,-6197.65869233897,-2000.6137960574124,-1439.8341679815203,-46.694793696357806,-13.160507700325336,-19.910177335919183,-32.606343274963976,-16.981179488079345,-31.92292050658267,-7.582782607458309,35.239464045428235,-1.198295517084434e-08,-1.2306612941011982e-08,-2.0052970102751176e-08,-1.1990144543639344e-08,-1.941708287287315e-08,-1.1593038383455768e-08,-1.7532827677700907e-08,-1.2771757369406195e-08,-2.028356795152615e-08,-1.259238597652089e-08,-2.003834976915071e-08,-2.007235663246455e-08,-1.1944891385482306e-08,-726.2657309549909,-1.875485289545343e-08,-1.9871800132069844e-08,6.088190039727294,1.7748362853182986e-09,-2.0274243174377807e-08,-1.9872093816352462e-08,-1.2276686481936373e-08
2,48.6148913781238,39.407482018484075,105.2001066588455,19.464840246231567,133.0188420876824,81.07742913584958,406.38905119895935,75.31837781518698,578.1707767966436,1.4193048168963287,295.09871081635356,-36.743968926835805,50.047358772717416,148.37155842524953,9.417550631944323,-1.9850968235087562e-09,-2.1721212680510837e-09,-2.2788466306046876e-09,-2.4240929035347154e-09,-1.2294617856374502e-08,-1.4249182096184518e-08,-1.4331543170666229e-08,-1.2654238308243547e-08,-1.4035340355737647e-08,-1.4187734193098163e-08,1.821422301873099e-08,1.610078470548615e-08,3.2071966415969655e-08,3.113336788373999e-08,2.6592488211463206e-08,1.797207005438395e-08,293.2631886254567,217.2222239085495,519.4738664626584,864.5948553634662,309.2309148575414,768.8127848177501,-5814.725957869028,-5126.916867242893,6149.997216328047,229.79151835339144,-4718.3115655481815,-3176.4358814631123,-2780.203521876916,2.7026365509151162,3.1641613623533154,-3.4791369785125426e-09,-6.655737270947441,0.0793832000425212,-1.9080543789890925,-3.9928701758705465,11.348725804220862,-7.613433538494227e-09,-7.89222359540891e-09,-1.431317960342388e-08,-7.511785649083097e-09,-1.3339803672253984e-08,-7.10442915790102e-09,-1.2189434124261835e-08,-7.899094376010816e-09,-1.4434381242789965e-08,-8.15159123142002e-09,-1.4188963223295018e-08,-1.4224331144619936e-08,-7.495116561282484e-09,-1104.3024742013486,-1.2872742939786883e-08,-1.4083355891029994e-08,6.766040852794163,-2.051921130837714e-10,-1.4478320961623867e-08,-1.4302226408654517e-08,-7.645018462249443e-09
3,-43.33793530623208,-36.10848505375296,-96.58245767810538,-13.93644033423119,-121.80144074058032,-73.74053775137477,457.3253420628607,32.372463789302856,688.9912688944023,5.104629579029279,330.25783537887037,-29.665799022186548,121.64126211684197,162.18542688689195,6.375997115130303,-2.1950766360395136e-09,-2.127099913828263e-09,-2.589685505925362e-09,-2.638640338842791e-09,-9.351406334392242e-09,-1.122291587491885e-08,-1.1335101540797381e-08,-1.0248948815940338e-08,-1.1166234051502089e-08,-1.1258152212605471e-08,-5.2628820412792265e-08,-5.96860445511993e-08,-4.4538637666846626e-08,-4.840671863348689e-08,-4.991557034372818e-08,-6.023947207722813e-08,-345.50540392610856,-281.084771628397,-613.1399576597287,-1000.704786171289,-361.00865344941576,-862.6180413909169,862.5909770781873,-4139.524111113511,12709.952882089652,11199.688168372959,201.08274571504444,3594.7693700182717,-612.2904781560064,-11.674268267731065,-6.44496121902959,0.48057307010615347,-1.2676082405960187e-11,-5.645131754823957,-3.480615359449928,-1.3361614037421532e-09,42.70136713118029,-5.48633882232032e-09,-5.562805344854789e-09,-1.118712800689389e-08,-5.1254156629163315e-09,-1.0237746730050584e-08,-5.4814562719667095e-09,-9.167945579666248e-09,-5.790709473670226e-09,-1.130785552670449e-08,-5.75680679407533e-09,-1.1193107807836488e-08,-1.1191625713701572e-08,-5.376972044408806e-09,-152.05791740854602,-1.0099923339616963e-08,-1.106502673941818e-08,6.81959752928185,-2.948245323657003e-10,-1.1342560514199414e-08,-1.1387198019442065e-08,-5.432297564198201e-09
4,37.678410849616625,-2.667485395434742,-7.287888527983824,17.320328526453427,-9.952913178365584,-6.672588495357225,500.33380425628275,49.46004872454796,793.2384578565834,5.816590369911864,302.15360486507416,-37.75602048076689,100.72195190563798,162.85809636558406,10.025110198592301,5.203582270000954e-09,4.564690659139548e-09,4.306421855638912e-09,4.262943095983757e-09,-7.127344308808465e-09,-9.208112131695116e-09,-9.467467838408618e-09,-8.756060924399172e-09,-9.259675597540336e-09,-9.395836215807902e-09,6.037225830368698e-09,5.880792741663754e-09,5.981519279885106e-09,6.410118658095598e-09,6.6504526330390945e-09,7.345988706219941e-09,163.47617426532997,339.08512958120264,280.32271992519964,486.34831270708673,377.00820416588704,417.754844993633,706.2105779105914,3932.6687361615477,12205.657557309605,12213.805567724165,5483.003890602151,3134.36910189013,-1155.628225905035,11.892405083949228,1.3670181456337787,4.32639751411002,9.508767434718038,2.609232675819996,9.942980823290114,1.4860949220123238,44.18518580456089,-4.0211972896788424e-09,-4.005389720010454e-09,-9.147783863456933e-09,-3.792270646471452e-09,-8.183497710978046e-09,-4.277313120631001e-09,-7.330129221314044e-09,-3.494800390746458e-09,-9.3040938009656e-09,-4.160989141899267e-09,-9.241952885494578e-09,-9.208965026099526e-09,-4.037187908821236e-09,451.81276437463475,-8.42154571785956e-09,-9.006301676097928e-09,7.000363105841686,-1.2728850655799318e-10,-9.38745841371544e-09,-9.521507035776828e-09,-3.844808003672679e-09
5,-38.178496812741244,1.4706125408125654,3.4769271023542956,-17.406753996670663,7.95752357476583,6.202160638751529,521.8739423109218,-2.5226143365725875,969.3247161614709,14.924248162802542,277.7002702401951,-46.27869794424623,118.92541083134711,157.51757199456915,14.835502042726148,5.203153350015477e-09,4.565057574795403e-09,4.307047526638234e-09,4.2635010522257825e-09,-6.379257317355716e-09,-7.990942065710417e-09,-8.181847439229372e-09,-6.4038469102501324e-09,-7.821443398666175e-09,-8.077802540328456e-09,-4.079993232153356e-09,-4.978573997505009e-09,-4.053617885801941e-09,-2.422893885523081e-09,-5.9812919062096626e-09,-5.898527888348326e-09,-96.03734023242396,-245.021434378119,-163.58633976494093,-280.9977796032763,-298.6455723195231,-251.21112618448024,-12419.813692613097,-5695.569140715292,5592.255643217824,-6964.92373730056,3102.55402676994,-5486.789877516683,-5220.506779486168,6.112990887069813,4.062232404215937,2.2276517410864543,1.845773265462583,4.83502394442737,2.261704516990676,1.4760665762231042,-89.80918205036653,-3.0763365656749215e-09,-2.8713725925915415e-09,-7.756866297859664e-09,-2.391781200687932e-09,-6.524216851217914e-09,-2.4994292886358827e-09,-6.016796579239386e-09,-2.8784187667391558e-09,-7.884384276208613e-09,-2.9375816033318523e-09,-7.789197666550903e-09,-7.851389975568467e-09,-3.0707094644377054e-09,370.4443992596389,-7.286972002488922e-09,-7.677432541780817e-09,7.995873489912128,2.1100501072970315e-10,-8.077601257251883e-09,-8.187641074158808e-09,-3.246292303038261e-09
6,82.425036534854,65.67887195861991,180.43239587131907,92.17888705364346,232.86513535323218,138.77684462226327,622.1097282022238,-53.343761287862435,1088.5702328459593,22.650206991296727,220.78638657927513,-199.9849237818271,-40.01461959630251,145.74446312896907,-14.225448933051666,5.755113147523097e-09,5.127161892444493e-09,4.88732544298105e-09,4.837074916129431e-09,-5.076367417861026e-09,-6.780589981267464e-09,-7.183758092533203e-09,-6.424150446424513e-09,-6.631964017908028e-09,-7.073558817432017e-09,1489.902315624387,609.7888702881837,1110.841622016953,586.223153434637,653.4737627318924,4.8737092583905905e-08,169.2659307347376,276.5850937230116,256.7309032311041,289.97736297093434,182.38525478601787,513.1009579854799,9131.319484062027,11089.845823225332,19554.533757039346,47567.698873613495,20732.002368611982,17799.502414084272,5610.286931280425,26.13759814188691,6.137126701154546,15.978038999504832,27.968277116575976,7.989144210417326,18.593653861557044,5.04665038915657,40.527292258854914,-1.8644627022672123e-09,-1.8506132443423173e-09,-6.595491618013947e-09,-1.867897505528246e-09,-5.687217780438525e-09,-2.1763104754305194e-09,-4.900872837469784e-09,-1.6244289445261542e-09,-6.794380336453375e-09,-1.9323136291624058e-09,-6.855961742736281e-09,-6.747149695158694e-09,-2.015100149992198e-09,508.65634422245694,-5.90364830839766e-09,-6.548734839822979e-09,7.1747715142141715,2.3101443878505815e-10,-6.861521790937206e-09,-7.16695898142929e-09,-1.8324095358093528e-09
7,-90.93767546660567,-71.75483107821961,-196.61623671811776,-101.83093675614138,-254.67244602423466,-152.95281981232162,584.6382675739005,8.538081348408014,1355.654798013973,22.10822689550696,360.5439311582595,-28.700130883604288,152.2273313580081,143.83989569591358,9.843287156807492,5.7554226874385295e-09,5.127683108587671e-09,4.887392623725471e-09,4.8377919979703965e-09,-4.307673101089458e-09,-5.815318861613499e-09,-6.352938685489845e-09,-5.237218840548069e-09,-5.7236588535359855e-09,-6.2580328871601e-09,2.7440793033337834e-07,1460.6125613440506,121.0364856483774,892.3525430856917,957.133931578191,2342.53276913973,87.23091277379262,89.80108115573603,203.16893333203188,441.5733253601793,89.8979322997593,120.0176582213353,5211.142616372206,11000.626332878252,19366.83844928257,44866.66980771674,21966.450889692176,23640.813118527643,5116.645652347477,7.910886707978236,1.0331223794623874,2.3082009473761644,1.0072636557757804,2.869204832513443,7.163010238600762,0.44736397016036555,43.96896051763815,-9.812176563123953e-10,-1.0339444391589254e-09,-5.866666703683356e-09,-1.1747673108603082e-09,-4.900173620450869e-09,-1.624269667052129e-09,-4.096809393149597e-09,-7.793985497034561e-10,-5.884781230098686e-09,-1.0124261088447193e-09,-5.863214504718293e-09,-5.824143663375229e-09,-1.1828674339824644e-09,612.4456302032468,-5.11012679114184e-09,-5.9607369204254585e-09,7.544515082866127,1.4427927398816995e-10,-5.981413714469758e-09,-6.3361929296770185e-09,-8.951762865368984e-10
8,56.74561184757829,48.14258169486306,130.75769602351335,63.53402056199134,162.32149552698993,96.73812067151084,536.425349490717,-92.38672404107638,812.1523098655744,22.30175715792575,220.59390575438738,-229.02648439258337,-64.56359850149602,118.97780308313668,-17.141375939245336,5.561232874402329e-09,4.929388346380103e-09,4.684160870749488e-09,4.63533390531856e-09,-3.5367426400294945e-09,-4.9363689834662615e-09,-5.570100600281035e-09,-4.8403033690294345e-09,-5.1575821849014075e-09,-5.5824691534462096e-09,1.72726778034833e-09,1.140914909911401e-08,1.27561313359895e-09,1.5438399796966458e-09,4.714483253418464e-09,4.7596935588519096e-09,-53.963283487511035,-86.19463386390271,-97.26802009036146,-175.63465329777682,-62.112315895590655,-163.936276647637,9324.562905361352,13173.728228625609,18953.36993820779,51917.47493468644,23376.771966879256,24784.98082512105,5809.751385318668,38.306282687793825,13.141571358759291,12.791793180552748,26.87976719643794,15.437345397813367,26.01488818347471,8.36906589337853,46.077860211758775,-5.20083093562006e-11,-2.2084577610670233e-10,-5.191652593429264e-09,-6.935348331380168e-10,-4.302862049109486e-09,-1.0570475627181387e-09,-3.3478766663769775e-09,1.7961887515544326e-10,-5.0819989434670906e-09,-1.5146824058680742e-10,-5.158649624657785e-09,-5.115511529467647e-09,-5.371674529665358e-10,845.8550362147193,-4.3923643492011785e-09,-5.624737453352373e-09,7.702020963441754,4.3174478749075096e-11,-5.1269177382251e-09,-5.645870271232974e-09,-6.275260198626829e-11
9,14.216834315324927,9.869379679460135,27.4840458797742,16.10497242235421,38.01628243834166,24.486555029891946,568.5219147307798,43.771384537161794,1247.0603009335464,13.256920657731825,386.6780303604901,59.22973215021193,156.45897825434804,119.21191835985519,11.788384361949284,5.560723265770994e-09,4.92853770776672e-09,4.683607430751638e-09,4.6360032803774084e-09,-2.8716828033787208e-09,-4.41353506853461e-09,-4.9618863144553685e-09,-4.128641967519008e-09,-4.563835773467763e-09,-4.993986117511872e-09,1.1442040294645113e-08,1.4378036998588162e-08,8.708941046678705e-09,9.402254472472639e-09,1.6776479937992925e-08,1.4217600960800767e-08,6.539127592637669,5.8713350627404,6.7041389800488105,9.202607256225747,8.164468797326663,14.56238905806822,6409.460942273785,14429.65834847535,9002.3612107886,21246.709332322236,9978.58615730633,19477.58744424535,2276.0683812767384,29.439244607344786,8.38070499445986,9.6836782063925,20.42541356980117,9.949418415099545,19.801602922695757,4.323858876558753,49.16527336469426,6.858923562577321e-10,5.783987010155528e-10,-4.642874082601002e-09,8.06477354082348e-11,-3.72985410267926e-09,-1.5871520658068847e-10,-2.6974976360147167e-09,4.1283559064786853e-10,-4.506753978740594e-09,7.013144643741153e-10,-4.643583847790348e-09,-4.5041848412380285e-09,3.3865706797025193e-10,1578.1655039525174,-3.71904410683376e-09,-4.903728706949495e-09,7.90448968797368,5.845152031662415e-11,-4.547587275456259e-09,-5.052251081123093e-09,7.832038965939134e-10
