,0,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,3,4,5,6,7,8,9
0,-8990.786596411695,-21118.54092565759,2118.988489068184,-7951.676231901269,1882.9144496185763,-855.93277276351,-9716.371812783998,-750.1525405714583,-6751.391553650345,-834.6725944286227,1959.4214462890504,-353.27803823359136,-1852.0651994669715,1643.5759495037419,905.879504389494,8171.400299981517,-4856.615580827034,3569.3145976008873,-1254.6232944147341,2377.3436564175954,-4205.189214652222,1566.6583547756582,15778.375097047601,4915.6337230346435,372.52527254956453,-1251.8864414048276,-3643.8191858546743,-1987.7007638342081
1,-7713.799343213432,-22775.36006052477,7112.169362790981,-8663.211886489662,5846.193276171311,715.314549103241,-11349.915196928901,1329.48453295963,-4342.497024594817,-3257.0041206894693,2533.109111320753,-4535.5163673712705,-1687.0951593127556,1347.4626017923074,1478.8286358231512,8171.4002999868935,-8971.53208944658,3569.3145976003416,-2505.9999999929105,2377.3436564175954,-3385.1646759941723,3006.7796699490445,11749.698430552804,4858.433027142721,1997.5506728260957,-957.3187040124103,-6326.507160658846,-2481.514037391355
2,-11244.644242498858,-22223.087015522466,668.1423922896865,-5377.640248249515,5062.669114866014,-1555.8537204176864,-6511.6158695072245,650.8893011191158,-4864.355285825783,-640.766971237168,2083.965121448766,-3543.9701996857257,-2073.0016361698017,2862.2358778867783,183.82050479611542,4605.324873471851,-461.38201048161864,3416.544282982475,-2021.0549106781098,2377.3436564331096,-3596.3871714575,5285.471521512009,12976.525600799543,3288.315919214252,883.1393228563364,3351.1826116865886,689.9254077078767,-1241.197153121142
3,-12946.830564588861,-20318.726674833564,-914.9935292380878,-997.2174342196331,1076.298115594178,-2556.198760201016,-8916.725437553077,-890.5783051404123,-3663.120147933565,511.3081608637549,439.3003590493681,169.85891720653308,-2110.0483546022097,2505.883329325152,562.6823404592424,4280.8172524802285,-2263.4542024354887,2082.5376480838077,-227.30311140309516,2377.343656424813,-1972.842175767786,4676.114802674727,12017.948693845326,2057.7609553371403,-164.72037025953418,1225.31710909007,-1158.1699475561509,-1500.425713703672
4,-4455.8107553418995,-18352.981110084787,1918.9370343878636,-10556.685445583375,1336.9638310191185,1047.1122061696115,-12010.28580712915,-385.89211026244084,-5971.792553175936,-213.66271570335084,2472.8433484672423,538.2278120414303,-1270.368215086186,3519.030035216725,971.1960578169845,3111.3044817930568,-3113.0802827967636,3136.202936087133,-1370.0798922229556,-329.0834582779353,-2455.2653820291744,-965.8926435417852,9549.712851574663,4361.185961352428,145.93416011781386,44.74443700786287,-2082.726850478255,-2006.035195117938
5,-307.82497207155757,-12985.308900944114,3949.1805173798693,-8362.045130752525,4510.989994584448,2876.2866654774007,-11984.260301511258,621.4156749288632,-3761.408022568681,-701.5315309560356,2869.7726574565495,239.14975578618396,-494.431029268344,4778.4041366037345,1282.6752493580318,1445.2734236518663,-3408.7805097046366,3569.314590419428,-1673.546183162337,2192.6528581807797,-2353.1147686473996,1853.5586920492442,2804.889582927146,3555.719140410107,494.06813767142415,254.60896962942843,-2219.1660923506715,-2303.2054901536853
6,4695.672757280753,-3434.9739249738805,7267.065693103206,-3293.574544630086,3535.0429539510988,4464.27171941266,-10528.916891078507,1625.7530595614044,-202.71019452849578,-1249.7538257275046,1326.5307113948093,-3624.843082508265,570.5411584131325,7049.600715318054,1290.9346817293838,-1223.1972540572388,-3459.6441797511507,739.7818727597332,-1583.1946934788864,-215.48786345393455,-1593.6663962671118,-5791.755939300557,-4671.937423549815,2273.4488033667185,1815.88491491994,7210.677657338173,-176.50125332552125,-2387.4200778436752
7,372.41855885515497,-11185.601371163173,3380.5840487132864,-7464.337254758316,638.3497920992813,2939.0416480806452,-14002.412324081291,-257.55810161423506,-3294.6358373432195,-96.34173797182666,2068.3081730848535,2443.1214739909155,-338.52846779402716,4943.349516437207,1780.2014093962669,2308.625382004684,-5958.5021814040665,1989.94370970835,-713.9951810503128,-176.3759674899793,-3715.8184355110825,-2620.0381471064593,1358.7816485452622,3091.298579422277,-76.36991616382852,-1006.4924939613484,-4312.468314671885,-2873.852058453523
8,-6833.912020967577,-17076.45761857161,-1244.1748733888817,-10979.725659768315,573.0163163880788,-1606.4130785450434,-2333.697321101856,-878.5455316597836,-6799.217347140762,627.4623145820624,2316.845036388564,1129.6504455397226,-1670.7264783096098,-598.0360072993753,-327.6451110175193,5925.7231766660625,-521.7426143348493,3350.4099839382234,-1148.104425037518,-1336.6093073304346,-1469.5684458779797,-659.0183282634844,14950.922076603088,3953.499390613433,-424.44268868625784,-101.63833721499577,-381.6443211192054,-724.8498852116057
9,-8387.097939614156,-22775.360058853017,-526.3813753726063,-14397.300428084905,-346.61719700844696,-1462.7999556608484,-4423.4336279073705,-1013.6915327054212,-7173.562090637319,482.5724076261067,2470.823628889779,1640.541901866669,-2099.574296721299,-1333.8086999519837,-294.5077794274272,4918.441090821136,-1512.3400737110496,3467.153703849457,-1129.949270001047,-1511.4488690255357,-1456.757172625661,441.3050079099903,15847.903438641573,4403.215939794129,-438.9066400013639,-890.3738076450381,-1284.1264798047887,-805.6604022439045
10,-16147.480486928327,-17718.402979655315,-2821.5139728597455,761.3328256407876,-1607.3859583039339,-5845.408870956722,-807.2716400683858,-1246.5725889146306,-2897.6022665048695,745.6858820570851,-282.81916595177427,731.1658357989036,-2524.8543112863053,-4194.179769791444,-781.5921992890752,5352.808656054582,-2376.8226113720957,463.7655459105845,328.5113995995364,807.8461471998999,-3216.4531316301727,5603.155875393366,17200.898644860146,1008.6535971934645,-554.1978503541928,-480.2903242591283,-1743.7554071392588,-189.90462381926196
11,-15151.402639315686,-13648.277292057173,-825.4311868708344,4187.80382821702,-2840.797586385459,-5765.634663532135,2092.9271656827186,-1500.7661448087547,-618.427872143111,185.4140956140327,-2401.1715915471013,-995.6082765177671,-2184.0425946932,-7742.28947231315,-1202.255176658434,3850.5424330380883,-5814.325476008744,-584.551318339727,1227.856067936378,-1647.1337421368007,-2420.455063125384,3270.1847713795396,14614.819317997339,149.39171174711737,107.66572877254507,1653.1601085696475,-3421.2845613882455,127.52154701477129
12,-13719.957134051474,-22775.360057558326,-1177.1343041626296,-6206.6672847024165,75.08017302153166,-3632.3687325837163,-4093.3476414444194,-1871.023559354374,-6782.026042808651,-532.5023668693975,403.6112589264758,139.10944597620255,-2510.4350920380075,-4296.552582239361,-341.9278132539997,7147.703963826476,-4054.9193080581463,3569.3145975985663,-212.51058631496244,2377.343656418021,-3425.358615272213,2326.902694239465,19964.99999998023,3962.3596876534866,-194.1978224547164,-3917.2642035220106,-3899.841018225572,-753.2503263201937
13,-6799.549408436129,-19700.093560907313,101.0272534000951,-3757.5668024158913,7075.510838244525,1562.9915783332035,-10110.147179917123,1352.8847964371907,-3341.558638836752,-9.817102462853654,1697.553527742446,-5615.195320428062,-1280.4741289794456,8830.446038625349,407.38068197307297,-2913.3714839706336,3927.54972186096,3569.3145976013,-2237.6532802637075,2377.343656418021,-1941.944245851817,6771.694167517397,2138.977200067762,2153.26412876659,1266.5406471307692,9099.688025275793,5361.4261850419425,-1509.3122738484228
14,1423.8528096934729,-1488.6748114267875,-3462.464362673512,3292.560647475717,7664.321783325919,2749.9385415918805,-3364.399099631175,1755.9298250523116,-269.19741289932426,2425.058504292505,1430.7953886037303,-3987.753738305688,401.6394366685581,13517.127589141426,-344.6396890496386,-8171.400300002526,13008.287375774475,2279.3669665042908,-1724.538751610282,2377.343656435736,-2922.274001247566,2138.290328587116,-9138.41769250053,-850.7654309260543,409.56891759742916,14410.698825818385,13061.369277284,-796.1460392328821
15,-1747.183578286004,-3922.1610947544123,-3249.9399108394255,4173.422194203122,7213.810671779109,1365.7569618313755,-1183.7642815307645,2056.1018801153223,3273.410332367861,2408.877768581522,18.452768465023837,-4463.817607069108,-55.224510330401245,13516.208067811749,-365.74906219015077,-8171.40029999939,13008.2873757747,1429.6641033331853,-978.5851756280007,2377.3436564342865,-4116.832714464366,4699.460053056346,-11815.723350959572,-3039.2551967235595,545.219639541473,15313.852992138316,13331.029045123538,-622.9380025787308
16,-11409.849799701173,-2743.6096618548654,-8765.417292517723,12639.277967766782,-1614.4044775108378,-4856.853160562478,6415.912502849213,316.75107245599065,3613.062713670286,3693.2180389231617,-2865.5684242799016,-4484.671647305455,-1139.3161283844383,7169.808573017472,-1815.5343925888064,-5415.957754478042,13008.287375777196,-3569.314597602719,750.8411500504452,1765.4000945919142,-3698.4665373593525,-4239.768044993239,-1617.86665496969,-4882.803052258234,-214.65331227173056,15892.284915961787,13503.73468509884,760.4274409321073
17,-13420.90952464342,-15646.106440250082,-3602.324822258414,1685.4118996454526,-721.8204442298593,-4173.670917405474,-7139.93522409455,-1859.2072623080285,-3124.278011118593,1011.1844066759149,-1188.5568243066245,565.7691255693062,-2042.4381100154387,1245.974208023952,-1.7573531127907862,2706.886555666246,-119.75380414581014,1732.4286414723592,837.2155156397691,-26.49662541370526,-2911.7717240678357,1886.7833643606336,12843.57469367937,922.2680832131955,-625.5357687237816,258.456586438711,-3.4633181813260308,-1020.0130738706989
18,-13257.688400657524,-18020.907125944992,-3763.2074088153527,1188.0690587515455,-5901.967454427337,-3173.1522931717336,-9076.921445544678,-2465.375234345178,-3057.1225401597803,1320.3423628239361,-2413.3307514009975,-119.42126900082076,-2043.0046657597723,1683.913702593556,311.25030840906925,1917.1241410452567,-2899.339648927402,-867.868030614376,1425.0718375202423,-1894.066280650256,-1657.8043227018825,-2816.977617036835,10128.820330592169,832.1138615323725,-494.99646132381673,2661.2117830342554,-1157.5986606985862,-1511.930181155892
