name,bus0,bus1,carrier,x,r,b,s_nom,s_nom_extendable,s_nom_min,s_nom_max,s_max_pu,lifetime,capital_cost,length,num_parallel,geom,v_nom,x_pu_eff,r_pu_eff,s_nom_opt,country
117,36,81,AC,213.39935788581022,61.700358268127566,4.744945559001286e-05,520.0026303163552,True,520.0,1554.6888048738242,1.0,40.0,72.61799432493017,94.60075642128899,1.0,,380.0,0.0014778348884058878,0.00042728779964077264,520.0026303163552,DE
118,37,38,AC,85.64651951600301,24.763077126440322,1.904354448676073e-05,1253.1663366472276,True,520.0,1554.6888048738242,1.0,40.0,29.183980599770702,38.01849205266089,1.0,,380.0,0.0005931199412465583,0.00017148945378421275,1253.1663366472276,DE
119,37,43,AC,7.971602131214935,0.9324354750121183,5.208789253113126e-05,4360.002459521233,True,4360.0,13850.863897966796,1.0,39.99999999999999,74.93152246153389,68.6820532931182,5.0,,380.0,5.520500090869068e-05,6.457309383740432e-06,4360.002459521233,DE
12,11,43761,AC,61.80860655651054,21.444990894693184,2.177329375096036e-06,1310.9944147869187,True,1040.0,4160.0,1.0,40.0,23.18553907809297,131.711010724963,2.0,,380.0,0.0004280374415270813,0.0001485110172762686,1310.9944147869187,AT
120,37,74,AC,9.478992908762235,1.0560402274009009,7.492097451032428e-07,3580.0327363352853,True,3580.0,10741.486288219148,1.0,40.0,15.90811358993853,75.33254647139587,2.0,,380.0,6.564399521303487e-05,7.313297973690449e-06,3580.0327363352853,DE
121,39,82,AC,0.0018219732250732584,0.0,4.665853258782989e-05,5660.000227727351,True,5660.0,inf,0.755877034358047,40.0,791.2891315923632,27.502166590024995,8.0,,380.0,1.2617543109925612e-08,0.0,5660.000227727351,DE
122,4,47,AC,22.259580508771663,2.479918232862245,0.00038954371041137914,1790.000890072847,True,1790.0,10741.486288219148,1.0,40.0,206.08846116460782,88.72069926129082,1.0,,380.0,0.00015415221958983146,1.7173948981040478e-05,1790.000890072847,DE
123,4,62,AC,2.4703911169632313,0.3124567273134251,0.0003122024515842983,6930.003199698576,True,6930.0,29256.416600807417,1.0,40.0,57.55357031953017,35.832282707210844,5.0,,380.0,1.71079717241221e-05,2.1638277514780132e-06,6930.003199698576,DE
124,4,83,AC,170.5914733599674,49.32341196811975,3.7931139309679474e-05,705.2921637129884,True,520.0,1554.6888048738242,1.0,40.0,58.248346810296894,75.88116030701129,1.0,,380.0,0.001181381394459608,0.000341574875125483,705.2921637129884,DE
125,40,46,AC,9.204871449687106,1.0601991161870237,4.07040523432077e-05,5188.196030183877,True,4100.0,12296.175093092972,1.0,40.0,39.17607595674123,77.88276508508277,3.0,,380.0,6.374564715849797e-05,7.342099142569416e-06,5188.196030183877,DE
126,40,72,AC,13.37963020014461,1.5405647157527909,5.7762385795474926e-05,4355.583560030965,True,4100.0,12296.175093092972,1.0,40.0,36.278970207888875,112.41559206794736,3.0,,380.0,9.265671883756655e-05,1.0668730718509632e-05,4355.583560030965,DE
127,40,76,AC,181.13996400839335,52.373200861835144,4.027668229505667e-05,520.0031017433718,True,520.0,1554.6888048738242,1.0,40.0,61.682661722545305,80.35510359762178,2.0,,380.0,0.0012544318837146354,0.0003626952968271132,520.0031017433718,DE
128,41,57,AC,4.929474954972668,0.5491847005220201,2.4478152244024536e-06,8336.330263244596,True,3580.0,10741.486288219148,1.0,40.0,45.8346569941747,39.4634691912867,2.0,,380.0,3.4137638192331496e-05,3.8032181476594187e-06,8336.330263244596,DE
129,41,64,AC,107.79531949551033,31.16701081544458,2.396842976356982e-05,1098.3782225572759,True,520.0,1554.6888048738242,1.0,40.0,36.814655559759,47.959108423720046,2.0,,380.0,0.0007465049826558887,0.00021583802503770486,1098.3782225572759,DE
13,11,51,AC,15.25630915744782,4.999993807407931,0.0001529778660825353,2080.0028890969133,True,2080.0,9328.132829242944,1.0,40.0,71.36759945886588,46.184903439891386,3.0,,380.0,0.00010565311050864141,3.4625995896176806e-05,2080.0028890969133,DE
130,42,43770,AC,5.37809678834576,1.8659738486422206,3.1544971484172575e-05,4160.007509738594,True,4160.0,16640.0,1.0,40.0,25.371633449656095,46.00044801733579,7.0,,380.0,3.724443759242216e-05,1.2922256569544464e-05,4160.007509738594,LU
131,42,53,AC,13.00918472860624,1.4493264568966342,3.0000860155081377e-06,4785.123520432646,True,3580.0,10741.486288219148,1.0,40.0,120.483466495981,103.73581651822687,2.0,,380.0,9.009130698480775e-05,1.003688682061381e-05,4785.123520432646,DE
132,42,81,AC,155.0907777158063,44.841673343732346,3.4484596910084136e-05,520.0036439267157,True,520.0,1554.6888048738242,1.0,40.0,53.16001791370053,69.25250349800513,1.0,,380.0,0.0010740358567576614,0.0003105379040424678,520.0036439267157,DE
133,43,45,AC,68.82706440927659,23.88005764400076,2.150707352020086e-06,1254.8172035889438,True,1040.0,6218.755219495297,1.0,40.0,113.64439731668975,146.77110508886935,2.0,,380.0,0.00047664172028584896,0.00016537436041551775,1254.8172035889438,DE
134,43,52,AC,194.71485960051928,56.298295964342515,5.6242012860851084e-08,520.0058152193651,True,520.0,1554.6888048738242,1.0,40.0,33.20470132995361,86.5127133228521,2.0,,380.0,0.0013484408559592748,0.0003898773958749482,520.0058152193651,DE
135,43,84,AC,8.614692753452314,0.991964149925302,1.1523240384403567e-06,4100.002441331383,True,4100.0,12296.175093092972,1.0,40.0,76.91797932705492,72.37168584910447,4.0,,380.0,5.965853707376949e-05,6.8695578249674655e-06,4100.002441331383,DE
136,43761,43763,AC,24.72110883745015,3.0147693704207494,0.006970786497496677,6792.42719299561,True,6792.41044696211,27169.64178784844,0.7,40.0,874.3300351452368,401.96924938943334,4.0,,380.0,0.0001711988146637822,2.087790422729051e-05,6792.42719299561,ATCH
137,43761,43764,AC,23.388620832508927,2.852270833232796,0.0029392608451278613,4534.5460338399125,True,4534.545478442849,18138.181913771397,0.7,40.0,552.1465341147958,253.88634194242064,2.6703601108033244,,380.0,0.0001619710583968762,1.9752568097180026e-05,4534.5460338399125,ATCZ
138,43761,47,AC,27.18323276296075,3.536185682214502,9.453783755534987e-05,4620.001671738135,True,4620.0,18480.0,1.0,40.0,108.12845672366603,274.0407714870182,3.0,,380.0,0.00018824953436953428,2.4488820513950844e-05,4620.001671738135,AT
139,43761,51,AC,54.324332180879956,15.70687163970706,0.0001450149403731952,2080.0033408445515,True,2080.0,8320.0,1.0,40.0,56.466278372501755,96.52678589311978,4.0,,380.0,0.0003762072865711908,0.00010877334930545056,2080.0033408445515,AT
14,11,56,AC,7.829324191130444,0.8722533078746236,0.0005480519670158818,3580.0012694785123,True,3580.0,10741.486288219148,1.0,40.0,144.46842973899047,62.193390329536086,1.0,,380.0,5.421969661447676e-05,6.040535373092961e-06,3580.0012694785123,DE
140,43761,56,AC,30.04252798232858,4.25370367581482,2.2644208208528484e-05,3110.0035818288225,True,3110.0,12440.0,1.0,40.0,53.924898185000686,191.50209030089488,4.0,,380.0,0.0002080507478000594,2.945778168846828e-05,3110.0035818288225,AT
141,43761,65,AC,18.86465426729509,5.310128673150623,0.0006666818391856962,4379.3806288534015,True,3400.0,12549.377609747648,1.0,40.0,40.90349040180387,90.65876653703135,10.0,,380.0,0.00013064165005052003,3.677374427389628e-05,4379.3806288534015,AT
142,43761,8,AC,14.471511956459821,4.92748495479971,2.763816997252186e-07,3917.71847370843,True,2600.0,10400.0,1.0,40.0,3.704434431772886,68.09260827515357,5.0,,380.0,0.00010021822684528962,3.412385702769883e-05,3917.71847370843,AT
143,43762,43767,AC,16.73343469610499,2.0406627678176816,0.013121319378232825,20262.418836807097,True,11326.955925404958,45307.82370161983,0.7,40.0,986.5779905275681,453.73185086841903,6.670360110803324,,380.0,0.00011588251174587942,1.4132013627546272e-05,20262.418836807097,BEFR
144,43762,43770,AC,55.6863589569283,6.791019384991257,0.0004410207288890439,3469.112210362386,True,1138.340254961794,4553.361019847176,0.7,40.0,330.013098999806,151.7476169130087,0.6703601108033241,,380.0,0.0003856396049648774,4.702922011766798e-05,3469.112210362386,BELU
145,43762,43771,AC,11.604163221360361,1.4151418562634586,0.0032721082549365824,12356.78532635444,True,6792.41044696211,27169.64178784844,0.7,40.0,410.4171521298994,188.68558083512778,4.0,,380.0,8.036124114515485e-05,9.800151359165225e-06,12356.78532635444,BENL
146,43763,43767,AC,11.804084341879111,1.4395224807169649,0.01335083194961321,15668.649811694642,True,13603.636435328544,54414.54574131418,0.7,40.0,836.1813394623613,384.404341111123,8.011080332409971,,380.0,8.174573643960603e-05,9.968992248732443e-06,15668.649811694642,CHFR
147,43763,83,AC,671.8796497367854,194.26127188949707,1.4935268050705013e-07,260.0256465969164,True,260.0,1040.0,1.0,40.0,7.244288656126751,149.23616644433054,1.0,,380.0,0.0046529061616120875,0.001345299666824772,260.0256465969164,CH
148,43764,43773,AC,27.198592381393265,3.3169015099260077,0.003418062065382866,5259.7689795833885,True,4534.545478442849,18138.181913771397,0.7,40.0,642.1912708364891,295.2440494523243,2.6703601108033244,,380.0,0.00018835590291823591,2.29702320631995e-05,5259.7689795833885,CZPL
149,43765,59,AC,13.248369144342726,1.7696198353063393,3.2168548432347622e-06,10628.402035635696,True,4900.0,16021.486288219148,1.0,40.0,25.85968479076512,145.637621033934,5.0,,380.0,9.174770875583606e-05,1.225498500904667e-05,10628.402035635696,DK
15,11,65,AC,10.800867259534076,1.2033093786152225,7.756697985133018e-06,5370.001186931972,True,5370.0,10741.486288219148,1.0,40.0,150.52624113453768,129.58585963557388,2.0,,380.0,7.479824971976507e-05,8.333167441933673e-06,5370.001186931972,DE
150,43766,43774,AC,84.89960440523089,10.353610293320841,0.005984935990555629,3396.2054872924614,True,3396.205223481055,13584.82089392422,0.7,40.0,1501.1288876158937,690.2406862213894,2.0,,380.0,0.0005879473989281917,7.170090230831607e-05,3396.2054872924614,DKSE
151,43767,63,AC,258.3593322009538,84.67294009061317,9.238379024323938e-07,1040.008577995926,True,1040.0,4160.0,1.0,40.0,20.901352611666763,390.41059487238806,2.0,,380.0,0.0017891920512531428,0.0005863777014585399,1040.008577995926,FR
152,43771,67,AC,17.505123751526884,1.9502182113110669,5.160810559974372e-07,10741.486254604182,True,3580.0,10741.486288219148,1.0,40.0,9.551244303637171,138.95657906362055,2.0,,380.0,0.00012122661877788701,1.3505666283317637e-05,10741.486254604182,NL
153,43772,43774,AC,23.453655422654965,2.860201880811581,0.0077681691243056995,7361.580776955639,True,7361.580574443006,29446.322297772025,0.7,40.0,898.96099369057,413.3163382705563,4.335180055401662,,380.0,0.00016242143644497898,1.980749224938768e-05,7361.580776955639,NOSE
154,43773,44,AC,27.754075590942897,3.144620794453201,1.570012579917481e-08,5453.11768838279,True,3840.0,11781.486288219148,1.0,40.0,1.4146397207407286,226.38533201738653,3.0,,380.0,0.00019220273954946603,2.1777152316157905e-05,5453.11768838279,PL
155,43773,45,AC,33.22278696670391,3.701299959420074,0.002325593265132207,4502.287714016721,True,3580.0,14320.0,1.0,40.0,612.8958509018601,263.85052398894373,2.0,,380.0,0.00023007470198548413,2.5632271187119626e-05,4502.287714016721,PL
156,44,5,AC,7.232939095314265,0.8328742033507208,0.0005649874315008832,4100.001403176832,True,4100.0,23037.661381312122,1.0,40.0,128.8927401979396,60.63722021461406,3.0,,380.0,5.0089605923228985e-05,5.767826893010532e-06,4100.001403176832,DE
157,44,77,AC,7.414905094048917,0.8260837685337071,1.1458648388617498e-06,3580.004304903296,True,3580.0,10741.486288219148,1.0,40.0,45.83587076773615,59.19677136871277,2.0,,380.0,5.134975826903682e-05,5.720801721147557e-06,3580.004304903296,DE
158,45,52,AC,46.12097459386313,13.335044259016014,6.166081388062808e-05,1560.0052183439175,True,1560.0,3109.3776097476484,1.0,40.0,39.23929623684422,61.341277295566314,4.0,,380.0,0.00031939733098243164,9.234795193224386e-05,1560.0052183439175,DE
159,45,73,AC,28.258014831842015,9.259885385950632,4.3093525982467144e-05,2195.6865951271857,True,2080.0,9328.132829242944,1.0,40.0,49.35750909391959,85.36097229577418,6.0,,380.0,0.00019569262348921064,6.412663009661103e-05,2195.6865951271857,DE
16,11,70,AC,10.634323261312,1.537046087889922,0.00044571446314866416,3610.0015706135814,True,3610.0,21624.307922335916,1.0,40.0,116.05445917974572,65.83444157358325,5.0,,380.0,7.364489793152354e-05,1.0644363489542395e-05,3610.0015706135814,DE
160,45,84,AC,191.60957176252376,55.40033297282021,4.260453378988754e-05,520.0028817595731,True,520.0,1554.6888048738242,1.0,40.0,65.21412265607843,84.95560074285585,2.0,,380.0,0.0013269360925382532,0.000383658815601248,520.0028817595731,DE
161,46,55,AC,14.638324218390105,1.6308351540104982,0.001024683570242681,3934.0708642845784,True,3580.0,10741.486288219148,1.0,40.0,271.7601424701903,116.99223593137252,2.0,,380.0,0.00010137343641544394,1.129387225769043e-05,3934.0708642845784,DE
162,47,62,AC,115.88607713953897,40.20764111032906,0.0001432122073498539,520.0006604180002,True,520.0,6218.755219495297,1.0,40.0,287.5321437983879,123.7820531714073,1.0,,380.0,0.0008025351602461147,0.000278446268077071,520.0006604180002,DE
163,48,49,AC,20.80400141014672,2.317745393973672,1.665678591050691e-06,3580.000912906048,True,3580.0,10741.486288219148,1.0,40.0,191.8227058488311,165.15863625676735,2.0,,380.0,0.00014407203192622384,1.605086837931906e-05,3580.000912906048,DE
164,48,60,AC,7.568224284843512,0.8574945552557431,1.733267467885278e-05,3840.002682094138,True,3840.0,12296.175093092972,1.0,40.0,70.14044229025185,61.80970780147711,3.0,,380.0,5.241152551830687e-05,5.938327944984371e-06,3840.002682094138,DE
165,48,66,AC,9.54940223221829,1.0638839135502642,2.0767626707466647e-06,3580.00433966704,True,3580.0,10741.486288219148,1.0,40.0,44.150804690291196,76.02735724136711,2.0,,380.0,6.613159440594384e-05,7.367617129849475e-06,3580.00433966704,DE
166,48,77,AC,3.7571529865956466,0.43260386934460787,6.270256251061883e-07,4100.008623645165,True,4100.0,12296.175093092972,1.0,40.0,22.976698625736393,31.7019668092444,4.0,,380.0,2.6019065004124976e-05,2.9958716713615503e-06,4100.008623645165,DE
167,49,69,AC,5.056384869399259,0.6002841002619687,1.177979895886021e-06,5603.036713442841,True,4620.0,12296.175093092972,1.0,40.0,30.821653117311076,44.90362343430426,6.0,,380.0,3.501651571606135e-05,4.157092107077345e-06,5603.036713442841,DE
168,49,9,AC,3.6944193324100953,0.42534805928328645,6.423095146577726e-05,8200.00385120263,True,8200.0,26147.03899105977,1.0,40.0,48.186386693341476,62.30052429184297,8.0,,380.0,2.5584621415582377e-05,2.945623679247136e-06,8200.00385120263,DE
169,5,60,AC,74.53731632759897,21.551050452122446,6.62937456873299e-05,1040.0037608718394,True,1040.0,3109.3776097476484,1.0,40.0,51.01795811666214,66.46200399463484,2.0,,380.0,0.0005161864011606577,0.00014924550174600032,1040.0037608718394,DE
17,11,8,AC,325.10725798184586,93.99852770860144,1.807197707611094e-05,260.00365803392447,True,260.0,1554.6888048738242,1.0,40.0,55.38131895438865,72.14623198282436,1.0,,380.0,0.00225143530458342,0.0006509593331620599,260.00365803392447,DE
170,50,74,AC,212.31101403946323,61.38581923718649,4.72075093150905e-05,520.002586635995,True,520.0,1554.6888048738242,1.0,40.0,72.32925019360621,94.2246042913743,1.0,,380.0,0.0014702978811597176,0.00042510955150406156,520.002586635995,DE
171,50,78,AC,46.10282912051479,13.329768614743381,6.406889242248477e-05,1300.004918386072,True,1300.0,6218.755219495297,1.0,40.0,39.27704216825553,51.166903377724346,5.0,,380.0,0.0003192716698096592,9.23114169996079e-05,1300.004918386072,DE
172,51,8,AC,43.211271767473676,12.493753721722284,5.7940273377082315e-05,1560.0053437530737,True,1560.0,6218.755219495297,1.0,40.0,36.81364965113292,57.549357610333786,5.0,,380.0,0.0002992470344007872,8.652184017813215e-05,1560.0053437530737,DE
173,52,73,AC,12.538403766528425,1.4437203752633685,5.369872815189871e-05,4100.002354614015,True,4100.0,12296.175093092972,1.0,40.0,81.56287958117952,105.45323086783968,4.0,,380.0,8.683105101473979e-05,9.998063540605045e-06,4100.002354614015,DE
174,52,84,AC,5.238245704242364,0.5835832920198354,1.3356867455373876e-06,3580.0039768453516,True,3580.0,10741.486288219148,1.0,40.0,48.55945596997532,41.80951097463906,2.0,,380.0,3.627593978007177e-05,4.0414355403035695e-06,3580.0039768453516,DE
175,54,61,AC,26.404824054806156,7.634468013132259,5.293410729585428e-05,1560.0069900529138,True,1560.0,4664.066414621473,1.0,40.0,27.259823969900946,35.511858891681044,4.0,,380.0,0.000182858892346303,5.287027709925387e-05,1560.0069900529138,DE
176,54,70,AC,6.596213710275915,0.9886226766284678,0.0011640523958536843,6440.000933163704,True,6440.0,26288.374336957393,1.0,40.0,178.95339361528275,85.0729485473064,6.0,,380.0,4.568015034817116e-05,6.846417428174985e-06,6440.000933163704,DE
177,55,69,AC,34.92107368791923,10.096793247487067,6.988263542108419e-05,1560.005140548144,True,1560.0,4664.066414621473,1.0,40.0,35.656853535128306,46.450819075682226,6.0,,380.0,0.00024183569035955149,6.992239091057526e-05,1560.005140548144,DE
178,55,71,AC,12.54595177497321,1.397725149039734,0.0008782184256344783,3580.0007781748086,True,3580.0,10741.486288219148,1.0,40.0,232.31486469600083,100.01111720737603,2.0,,380.0,8.688332254136571e-05,9.679537043211454e-06,3580.0007781748086,DE
179,55,74,AC,13.883900642795108,1.5467878589522572,3.569983037885262e-07,5042.983797826161,True,3580.0,10741.486288219148,1.0,40.0,128.7366134204137,110.84174532281912,2.0,,380.0,9.614889641824867e-05,1.0711827278062723e-05,5042.983797826161,DE
18,12,17,AC,14.747203466084732,1.6429621728640977,2.307005531270785e-06,3580.0045584123573,True,3580.0,10741.486288219148,0.9999999999999999,40.0,45.32572682641273,117.0758466293846,2.0,,380.0,0.00010212744782607155,1.1377854382715358e-05,3580.0045584123573,DE
180,55,85,AC,0.0015366306253608063,0.0,1.7539580123651282e-06,5806.701381834949,True,2080.0,inf,0.6830985915492958,40.0,1455.1172998202796,39.51992777888756,5.0,,380.0,1.064148632521334e-08,0.0,5806.701381834949,DE
181,57,6,AC,5.713177056979341,0.7776336652054231,0.00017722291101920408,6308.875829749882,True,2830.0,18514.930312588272,1.0,40.0,61.83612381535402,31.443266778257364,4.0,,380.0,3.956493806772397e-05,5.385274689788249e-06,6308.875829749882,DE
182,59,78,AC,3.7833138475363786,0.4356422378772041,3.4766737093582045e-05,8723.122068463916,True,8200.0,24592.350186185944,1.0,40.0,43.4238397552313,63.71784156093768,8.0,,380.0,2.620023440122146e-05,3.0169130046897788e-06,8723.122068463916,DE
183,6,64,AC,23.632890763666623,7.9269620861756795,3.117470470066088e-05,1560.0031656095905,True,1560.0,7773.444024369121,1.0,40.0,62.7529021215187,60.91496870493211,4.0,,380.0,0.00016366267841874392,5.4895859322546255e-05,1560.0031656095905,DE
184,6,67,AC,8.605378707910143,0.95871009125109,7.273962065902316e-07,10124.619627602813,True,3580.0,10741.486288219148,1.0,40.0,79.58028775910837,68.51833176398469,2.0,,380.0,5.959403537333894e-05,6.639266559910596e-06,10124.619627602813,DE
185,62,72,AC,262.026213249199,75.76004662684642,5.8261797813343964e-05,520.0021364504206,True,520.0,1554.6888048738242,1.0,40.0,89.34133921142579,116.38655608242692,1.0,,380.0,0.0018145859643296327,0.0005246540625127868,520.0021364504206,DE
186,62,83,AC,11.931978142663164,1.3517338139336985,4.335826577128706e-05,7351.447453122544,True,3840.0,12296.175093092972,1.0,40.0,75.94460565127888,98.13928240267377,3.0,,380.0,8.263142758076984e-05,9.361037492615641e-06,7351.447453122544,DE
187,64,67,AC,102.96483904338736,29.77027414856865,2.2894308887729845e-05,1258.7625019678596,True,520.0,1554.6888048738242,1.0,40.0,35.10370123376218,45.73021770667075,2.0,,380.0,0.0007130529019625163,0.00020616533343884106,1258.7625019678596,DE
188,65,79,AC,142.0282723720933,41.064928168303986,3.158015397287658e-05,520.0039793780546,True,520.0,1554.6888048738242,1.0,40.0,48.64202794068658,63.36683737731212,1.0,,380.0,0.0009835752934355493,0.0002843831590602769,520.0039793780546,DE
189,65,8,AC,22.267893440625134,7.298499233838537,0.00022328874240988005,2080.0017935111932,True,2080.0,9328.132829242946,1.0,40.0,104.27611793759493,67.48135672981874,4.0,,380.0,0.00015420978836998015,5.0543623503036955e-05,2080.0017935111932,DE
19,12,27,AC,4.812818644742026,0.5977945553151078,0.0008957448888532131,8729.728420332947,True,6410.0,16960.241507714447,1.0,40.0,140.1059699139631,67.6305750992427,5.0,,380.0,3.332976900790877e-05,4.139851491101855e-06,8729.728420332947,DE
190,66,73,AC,23.649441156412006,8.205356399569123,4.1140089047010767e-07,1040.0048233257553,True,1040.0,6218.755219495297,1.0,40.0,39.07556966698287,50.46588021421023,2.0,,380.0,0.00016377729332695296,5.6823797780949607e-05,1040.0048233257553,DE
191,69,9,AC,151.01922184256622,43.66439023445715,3.357911956018478e-05,520.0037454202659,True,520.0,1554.6888048738242,1.0,40.0,51.63372337599064,67.26417238074832,1.0,,380.0,0.0010458394864443644,0.00030238497392283344,520.0037454202659,DE
192,7,75,AC,5.663248122062163,0.6719825664335429,2.8511654650369242e-05,7406.874530682681,True,4620.0,13850.863897966796,0.9999999999999999,40.0,36.411014901817715,50.91057619162512,6.0,,380.0,3.921916982037509e-05,4.6536188811187184e-06,7406.874530682681,DE
193,7,78,AC,6.869381253037524,0.8033800317807479,0.0005656029664170475,5212.5461230109995,True,4360.0,13850.863897966796,1.0,39.99999999999999,121.55385589533842,59.44956714993743,3.0,,380.0,4.7571892334054876e-05,5.563573627290498e-06,5212.5461230109995,DE
194,70,79,AC,126.21250452336439,36.49184711925034,2.8063463979828793e-05,520.0044925282288,True,520.0,1554.6888048738242,1.0,40.0,42.99498904117313,56.01033908235691,1.0,,380.0,0.0008740478152587561,0.0002527136227094899,520.0044925282288,DE
195,70,8,AC,41.72854154784431,14.478085042634229,0.00020627343227204868,1201.9072978643678,True,1040.0,6218.755219495297,1.0,40.0,208.59098021100613,89.79802905674121,1.0,,380.0,0.00028897881958340934,0.00010026374683264701,1201.9072978643678,DE
196,71,82,AC,15.227888698438566,1.696516046867272,0.0002664885748927705,4466.691361561889,True,1790.0,10741.486288219148,1.0,40.0,140.60145156564997,60.52866341747044,1.0,,380.0,0.00010545629292547483,1.1748726086338449e-05,4466.691361561889,DE
