name,scn_name,bus,carrier,p_nom,p_nom_extendable,p_nom_min,p_max_pu,capital_cost,max_hours,efficiency_store,efficiency_dispatch,control,p_nom_opt
20 pumped_hydro,eGon2035,20,pumped_hydro,119.1,False,0.0,1.0,0.0,6.0,0.8660254037844386,0.8660254037844386,PV,119.1
21 battery,eGon2035,21,battery,0.0,True,84.40701537084286,1.0,3696.556307552409,5.999999999999999,0.9797958971132711,0.9797958971132711,PV,84.40711702844615
22 battery,eGon2035,22,battery,0.0,True,91.52172826650802,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,91.52182342604874
23 battery,eGon2035,23,battery,0.0,True,582.5228115106462,1.0,3696.5563075524087,6.0,0.9797958971132713,0.9797958971132713,PV,582.5228911670711
23 pumped_hydro,eGon2035,23,pumped_hydro,165.0,False,0.0,1.0,0.0,6.0,0.8660254037844386,0.8660254037844386,PV,165.0
24 battery,eGon2035,24,battery,0.0,True,373.65627747814943,1.0,3696.5563075524096,6.0,0.9797958971132712,0.9797958971132712,PV,373.6563644170563
25 battery,eGon2035,25,battery,0.0,True,390.4458233295038,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,390.44591506343215
25 pumped_hydro,eGon2035,25,pumped_hydro,1045.2,False,0.0,1.0,0.0,6.0,0.8660254037844386,0.8660254037844386,PV,1045.2
26 battery,eGon2035,26,battery,0.0,True,459.0166812089887,1.0,3696.556307552409,6.0,0.9797958971132711,0.9797958971132711,PV,459.0167691375573
27 battery,eGon2035,27,battery,0.0,True,461.5127290398987,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,461.5128170937974
28 battery,eGon2035,28,battery,0.0,True,178.01876836739214,1.0,3696.556307552409,6.0,0.9797958971132711,0.9797958971132711,PV,178.01885879618538
28 pumped_hydro,eGon2035,28,pumped_hydro,263.0,False,0.0,1.0,0.0,6.0,0.8660254037844386,0.8660254037844386,PV,263.0
29 battery,eGon2035,29,battery,0.0,True,129.34152186297746,1.0,3696.556307552409,6.0,0.9797958971132711,0.9797958971132711,PV,129.34161092114812
3 battery,eGon2035,3,battery,0.0,True,290.8903853136404,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,290.89047278893423
3 pumped_hydro,eGon2035,3,pumped_hydro,625.0,False,0.0,1.0,0.0,6.000000000000001,0.8660254037844386,0.8660254037844386,PV,625.0
30 battery,eGon2035,30,battery,0.0,True,149.36876265229853,1.0,3696.5563075524087,6.0,0.9797958971132712,0.9797958971132712,PV,149.36886403219205
30 pumped_hydro,eGon2035,30,pumped_hydro,457.4,False,0.0,1.0,0.0,6.0,0.8660254037844387,0.8660254037844387,PV,457.4
31 battery,eGon2035,31,battery,0.0,True,161.92291517588578,1.0,3696.5563075524087,6.0,0.9797958971132712,0.9797958971132712,PV,161.92301265448384
31 pumped_hydro,eGon2035,31,pumped_hydro,220.0,False,0.0,1.0,0.0,6.0,0.8660254037844386,0.8660254037844386,PV,220.0
32 battery,eGon2035,32,battery,0.0,True,294.54687637298827,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,294.54696297082364
33 battery,eGon2035,33,battery,0.0,True,35.815070686246514,1.0,3696.5563075524096,6.0,0.9797958971132712,0.9797958971132712,PV,35.815170699411105
34 battery,eGon2035,34,battery,0.0,True,188.1760257667938,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,188.17612131862813
35 battery,eGon2035,35,battery,0.0,True,351.9075153968249,1.0,3696.5563075524096,6.0,0.9797958971132712,0.9797958971132712,PV,351.9076013523577
36 battery,eGon2035,36,battery,0.0,True,372.7718020826411,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,372.7718888853293
36 pumped_hydro,eGon2035,36,pumped_hydro,59.0,False,0.0,1.0,0.0,6.0,0.8660254037844386,0.8660254037844386,PV,59.0
37 battery,eGon2035,37,battery,0.0,True,74.85947724649212,1.0,3696.556307552409,6.0,0.9797958971132713,0.9797958971132713,PV,74.85958831554193
38 battery,eGon2035,38,battery,0.0,True,9.64343403951808,1.0,3696.556307552409,6.0,0.9797958971132713,0.9797958971132713,PV,9.643542482505405
39 battery,eGon2035,39,battery,0.0,True,57.62506042006223,1.0,3696.5563075524096,6.0,0.9797958971132712,0.9797958971132712,PV,57.62516979222228
4 battery,eGon2035,4,battery,0.0,True,241.58177982166248,1.0,3696.556307552409,6.000000000000001,0.9797958971132711,0.9797958971132711,PV,241.58186608238347
4 pumped_hydro,eGon2035,4,pumped_hydro,190.0,False,0.0,1.0,0.0,6.0,0.8660254037844386,0.8660254037844386,PV,190.0
40 battery,eGon2035,40,battery,0.0,True,187.37836974909118,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,187.37845981401992
41 battery,eGon2035,41,battery,0.0,True,116.80067999302707,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,116.80077660793715
42 battery,eGon2035,42,battery,0.0,True,103.926342822771,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,103.92643300956378
42 pumped_hydro,eGon2035,42,pumped_hydro,910.0,False,0.0,1.0,0.0,6.0,0.8660254037844386,0.8660254037844386,PV,910.0
43 battery,eGon2035,43,battery,0.0,True,116.10545254054985,1.0,3696.556307552409,6.0,0.9797958971132713,0.9797958971132713,PV,116.10554474871041
43761 battery,eGon2035,43761,battery,1767.57494945,False,0.0,1.0,0.0,6.0,0.9797958971132712,0.9797958971132712,PV,1767.57494945
43761 pumped_hydro,eGon2035,43761,pumped_hydro,300.0,False,0.0,1.0,0.0,6.0,0.8660254037844386,0.8660254037844386,PV,300.0
43762 battery,eGon2035,43762,battery,1350.0,False,0.0,1.0,0.0,6.0,0.9797958971132712,0.9797958971132712,PV,1350.0
43762 pumped_hydro,eGon2035,43762,pumped_hydro,1395.0,False,0.0,1.0,0.0,6.0,0.8660254037844386,0.8660254037844386,PV,1395.0
43763 battery,eGon2035,43763,battery,1047.2089756,False,0.0,1.0,0.0,6.0,0.9797958971132712,0.9797958971132712,PV,1047.2089756
43763 pumped_hydro,eGon2035,43763,pumped_hydro,3989.0,False,0.0,1.0,0.0,6.0,0.8660254037844386,0.8660254037844386,PV,3989.0
43764 battery,eGon2035,43764,battery,1337.0050395500002,False,0.0,1.0,0.0,6.0,0.9797958971132712,0.9797958971132712,PV,1337.0050395500002
43764 pumped_hydro,eGon2035,43764,pumped_hydro,687.5999756,False,0.0,1.0,0.0,6.0,0.8660254037844386,0.8660254037844386,PV,687.5999756
43765 battery,eGon2035,43765,battery,768.8703331500001,False,0.0,1.0,0.0,6.0,0.9797958971132712,0.9797958971132712,PV,768.8703331500001
43766 battery,eGon2035,43766,battery,422.3056838,False,0.0,1.0,0.0,6.0,0.9797958971132712,0.9797958971132712,PV,422.3056838
43767 battery,eGon2035,43767,battery,10432.467792820002,False,0.0,1.0,0.0,6.0,0.9797958971132712,0.9797958971132712,PV,10432.467792820002
43767 pumped_hydro,eGon2035,43767,pumped_hydro,1800.0,False,0.0,1.0,0.0,6.0,0.8660254037844386,0.8660254037844386,PV,1800.0
43768 battery,eGon2035,43768,battery,170.85502953500006,False,0.0,1.0,0.0,6.0,0.9797958971132712,0.9797958971132712,PV,170.85502953500006
43769 battery,eGon2035,43769,battery,4778.14575,False,0.0,1.0,0.0,6.0,0.9797958971132712,0.9797958971132712,PV,4778.14575
43769 pumped_hydro,eGon2035,43769,pumped_hydro,4004.0,False,0.0,1.0,0.0,6.0,0.8660254037844386,0.8660254037844386,PV,4004.0
43771 battery,eGon2035,43771,battery,2025.02449595,False,0.0,1.0,0.0,6.0,0.9797958971132712,0.9797958971132712,PV,2025.02449595
43773 battery,eGon2035,43773,battery,625.0,False,0.0,1.0,0.0,6.0,0.9797958971132712,0.9797958971132712,PV,625.0
43773 pumped_hydro,eGon2035,43773,pumped_hydro,1323.099976,False,0.0,1.0,0.0,6.0,0.8660254037844386,0.8660254037844386,PV,1323.099976
43774 battery,eGon2035,43774,battery,2623.0080286700004,False,0.0,0.9999999999999998,0.0,5.999999999999998,0.9797958971132712,0.9797958971132712,PV,2623.0080286700004
44 battery,eGon2035,44,battery,0.0,True,59.64748906227593,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,59.64759854171826
45 battery,eGon2035,45,battery,0.0,True,39.25688060988888,1.0,3696.556307552409,6.0,0.9797958971132713,0.9797958971132713,PV,39.256979262013736
46 battery,eGon2035,46,battery,0.0,True,69.0968747748634,1.0,3696.5563075524087,6.0,0.9797958971132712,0.9797958971132712,PV,69.0969862546148
47 battery,eGon2035,47,battery,0.0,True,181.6744761066655,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,181.6745652159949
48 battery,eGon2035,48,battery,0.0,True,77.08274212702754,1.0,3696.556307552409,6.000000000000001,0.9797958971132712,0.9797958971132712,PV,77.08284590630558
49 battery,eGon2035,49,battery,0.0,True,137.30593111571434,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,137.30602607471877
5 battery,eGon2035,5,battery,0.0,True,186.3028827438528,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,186.3029773974237
5 pumped_hydro,eGon2035,5,pumped_hydro,39.8,False,0.0,1.0,0.0,6.0,0.8660254037844386,0.8660254037844386,PV,39.8
50 battery,eGon2035,50,battery,0.0,True,112.4079674167659,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,112.40806285752767
51 battery,eGon2035,51,battery,0.0,True,224.4843197870366,1.0,3696.5563075524087,6.0,0.9797958971132712,0.9797958971132712,PV,224.4844062865498
51 pumped_hydro,eGon2035,51,pumped_hydro,92.0,False,0.0,1.0,0.0,6.0,0.8660254037844386,0.8660254037844386,PV,92.0
52 battery,eGon2035,52,battery,0.0,True,46.88428384354076,1.0,3696.556307552409,6.0,0.9797958971132713,0.9797958971132713,PV,46.88438319747885
53 battery,eGon2035,53,battery,0.0,True,198.55773978176805,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,198.5578274934083
54 battery,eGon2035,54,battery,0.0,True,264.93543691037945,1.0,3696.556307552409,6.0,0.9797958971132713,0.9797958971132713,PV,264.93552393725844
54 pumped_hydro,eGon2035,54,pumped_hydro,160.0,False,0.0,1.0,0.0,6.0,0.8660254037844386,0.8660254037844386,PV,160.0
55 battery,eGon2035,55,battery,0.0,True,170.55589718707955,1.0,3696.5563075524096,6.0,0.9797958971132712,0.9797958971132712,PV,170.55600356827833
56 battery,eGon2035,56,battery,0.0,True,400.02661433465704,0.9999999999999999,3696.5563075524087,5.999999999999999,0.9797958971132713,0.9797958971132713,PV,400.02669999023175
56 pumped_hydro,eGon2035,56,pumped_hydro,28.0,False,0.0,1.0,0.0,6.0,0.8660254037844386,0.8660254037844386,PV,28.0
57 battery,eGon2035,57,battery,0.0,True,14.805791839365773,1.0,3696.556307552409,6.0,0.9797958971132713,0.9797958971132713,PV,14.80589429318264
58 battery,eGon2035,58,battery,0.0,True,103.04350716675822,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,103.04359854240624
58 pumped_hydro,eGon2035,58,pumped_hydro,138.0,False,0.0,1.0,0.0,6.0,0.8660254037844386,0.8660254037844386,PV,138.0
59 battery,eGon2035,59,battery,0.0,True,55.66146746432932,1.0,3696.5563075524087,6.0,0.9797958971132712,0.9797958971132712,PV,55.6615873680373
6 battery,eGon2035,6,battery,0.0,True,76.92601727041178,1.0,3696.556307552409,5.999999999999999,0.9797958971132711,0.9797958971132711,PV,76.92612285340098
60 battery,eGon2035,60,battery,0.0,True,61.53799832331247,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,61.53810939128302
61 battery,eGon2035,61,battery,0.0,True,45.71078984834561,1.0,3696.556307552409,6.000000000000001,0.9797958971132712,0.9797958971132712,PV,45.710887789891046
62 battery,eGon2035,62,battery,0.0,True,690.7864285260159,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,690.7865102442878
63 battery,eGon2035,63,battery,0.0,True,219.1258937355824,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,219.12602505779736
64 battery,eGon2035,64,battery,0.0,True,137.0480355536767,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,137.048131465367
65 battery,eGon2035,65,battery,0.0,True,189.8169170711344,1.0,3696.5563075524096,6.0,0.9797958971132712,0.9797958971132712,PV,189.81700427483366
66 battery,eGon2035,66,battery,0.0,True,76.51028019331082,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,76.51038271876169
67 battery,eGon2035,67,battery,0.0,True,44.24174276609843,1.0,3696.556307552409,5.999999999999999,0.9797958971132711,0.9797958971132711,PV,44.241850158967786
68 battery,eGon2035,68,battery,0.0,True,74.99913807460328,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,74.99925692930901
69 battery,eGon2035,69,battery,0.0,True,50.58810903730877,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,50.58821504555545
7 battery,eGon2035,7,battery,0.0,True,62.3795594970273,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,62.379673128516565
70 battery,eGon2035,70,battery,0.0,True,195.67179265476878,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,195.67188003973502
71 battery,eGon2035,71,battery,0.0,True,52.213271047912954,1.0,3696.556307552409,5.999999999999999,0.9797958971132711,0.9797958971132711,PV,52.21337913868454
72 battery,eGon2035,72,battery,0.0,True,421.3409116325166,1.0,3696.5563075524087,6.0,0.9797958971132713,0.9797958971132713,PV,421.34099564562314
73 battery,eGon2035,73,battery,0.0,True,243.9401761042023,0.9999999999999999,3696.556307552409,6.0,0.9797958971132713,0.9797958971132713,PV,243.94025764096926
74 battery,eGon2035,74,battery,0.0,True,171.17164018916503,1.0,3696.556307552409,6.000000000000001,0.9797958971132711,0.9797958971132711,PV,171.17173224270454
75 battery,eGon2035,75,battery,0.0,True,26.462816611297644,1.0,3696.556307552409,6.0,0.9797958971132713,0.9797958971132713,PV,26.462913533542984
76 battery,eGon2035,76,battery,0.0,True,117.54839077762635,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,117.5484790177689
76 pumped_hydro,eGon2035,76,pumped_hydro,1454.0,False,0.0,1.0,0.0,6.0,0.8660254037844386,0.8660254037844386,PV,1454.0
77 battery,eGon2035,77,battery,0.0,True,37.897385846585884,1.0,3696.5563075524087,6.0,0.9797958971132712,0.9797958971132712,PV,37.89748656749485
78 battery,eGon2035,78,battery,0.0,True,151.3232755779284,1.0,3696.556307552409,6.0,0.9797958971132713,0.9797958971132713,PV,151.3233702917456
79 battery,eGon2035,79,battery,0.0,True,144.34858928970118,1.0,3696.556307552409,6.0,0.9797958971132713,0.9797958971132713,PV,144.34867867183192
8 battery,eGon2035,8,battery,0.0,True,247.5014508087864,1.0,3696.556307552409,6.0,0.9797958971132713,0.9797958971132713,PV,247.5015338055316
80 battery,eGon2035,80,battery,0.0,True,75.74126291940796,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,75.74136119049803
81 battery,eGon2035,81,battery,0.0,True,167.86829846099513,1.0,3696.5563075524087,6.0,0.9797958971132712,0.9797958971132712,PV,167.86838809886663
82 battery,eGon2035,82,battery,0.0,True,145.54066341880144,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,145.54075686975096
83 battery,eGon2035,83,battery,0.0,True,311.7895376889392,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,311.78963595787206
84 battery,eGon2035,84,battery,0.0,True,39.625178147432166,1.0,3696.556307552409,6.0,0.9797958971132713,0.9797958971132713,PV,39.62527537600262
85 battery,eGon2035,85,battery,0.0,True,401.955905516357,1.0,3696.5563075524096,6.0,0.9797958971132712,0.9797958971132712,PV,401.95599911174276
9 battery,eGon2035,9,battery,0.0,True,52.95209279483069,1.0,3696.5563075524087,6.0,0.9797958971132712,0.9797958971132712,PV,52.952198475122174
