,0 solar,0 solar_rooftop,0 wind_onshore,1 solar,1 solar_rooftop,1 wind_offshore,1 wind_onshore,10 solar,10 solar_rooftop,10 wind_onshore,11 solar,11 solar_rooftop,11 wind_onshore,12 solar,12 solar_rooftop,12 wind_onshore,13 solar,13 solar_rooftop,13 wind_onshore,14 solar,14 solar_rooftop,14 wind_offshore,14 wind_onshore,15 solar,15 solar_rooftop,15 wind_onshore,16 solar,16 solar_rooftop,16 wind_onshore,17 solar,17 solar_rooftop,17 wind_onshore,18 solar,18 solar_rooftop,18 wind_onshore,19 solar,19 solar_rooftop,19 wind_onshore,2 solar,2 solar_rooftop,2 wind_onshore,20 solar,20 solar_rooftop,20 wind_onshore,21 solar,21 solar_rooftop,21 wind_offshore,21 wind_onshore,22 solar,22 solar_rooftop,22 wind_onshore,23 solar,23 solar_rooftop,23 wind_onshore,24 solar,24 solar_rooftop,24 wind_onshore,25 solar,25 solar_rooftop,25 wind_onshore,26 solar,26 solar_rooftop,26 wind_offshore,26 wind_onshore,27 solar,27 solar_rooftop,27 wind_onshore,28 solar,28 solar_rooftop,28 wind_onshore,29 solar,29 solar_rooftop,29 wind_onshore,3 solar,3 solar_rooftop,3 wind_onshore,30 solar,30 solar_rooftop,30 wind_onshore,31 solar,31 solar_rooftop,31 wind_onshore,32 solar,32 solar_rooftop,32 wind_onshore,33 solar,33 solar_rooftop,33 wind_onshore,34 solar,34 solar_rooftop,34 wind_onshore,35 solar,35 solar_rooftop,35 wind_onshore,36 solar,36 solar_rooftop,36 wind_onshore,37 solar,37 solar_rooftop,37 wind_onshore,38 solar,38 solar_rooftop,38 wind_onshore,39 solar,39 solar_rooftop,39 wind_offshore,39 wind_onshore,4 solar,4 solar_rooftop,4 wind_onshore,40 solar,40 solar_rooftop,40 wind_onshore,41 solar,41 solar_rooftop,41 wind_onshore,42 solar,42 solar_rooftop,42 wind_onshore,43 solar,43 solar_rooftop,43 wind_offshore,43 wind_onshore,43761 solar,43761 wind_onshore,43762 solar,43762 wind_offshore,43762 wind_onshore,43763 solar,43763 wind_onshore,43764 solar,43764 wind_onshore,43765 solar,43765 wind_offshore,43765 wind_onshore,43766 solar,43766 wind_offshore,43766 wind_onshore,43767 solar,43767 wind_offshore,43767 wind_onshore,43768 solar,43768 wind_onshore,43769 solar,43769 wind_offshore,43769 wind_onshore,43771 solar,43771 wind_offshore,43771 wind_onshore,43772 solar,43772 wind_onshore,43773 solar,43773 wind_offshore,43773 wind_onshore,43774 solar,43774 wind_offshore,43774 wind_onshore,44 solar,44 solar_rooftop,44 wind_onshore,45 solar,45 solar_rooftop,45 wind_onshore,46 solar,46 solar_rooftop,46 wind_onshore,47 solar,47 solar_rooftop,47 wind_onshore,48 solar,48 solar_rooftop,48 wind_onshore,49 solar,49 solar_rooftop,49 wind_onshore,49519 solar_thermal_collector,49552 solar_thermal_collector,49602 solar_thermal_collector,49634 solar_thermal_collector,49649 solar_thermal_collector,49717 solar_thermal_collector,49734 solar_thermal_collector,49758 solar_thermal_collector,49778 solar_thermal_collector,49805 solar_thermal_collector,49864 solar_thermal_collector,49932 solar_thermal_collector,49970 solar_thermal_collector,49975 solar_thermal_collector,49977 solar_thermal_collector,49996 solar_thermal_collector,5 solar,5 solar_rooftop,5 wind_onshore,50 solar,50 solar_rooftop,50 wind_onshore,50013 solar_thermal_collector,50032 solar_thermal_collector,50046 solar_thermal_collector,50087 solar_thermal_collector,50094 solar_thermal_collector,50182 solar_thermal_collector,50232 solar_thermal_collector,50239 solar_thermal_collector,50269 solar_thermal_collector,50285 solar_thermal_collector,50293 solar_thermal_collector,50304 solar_thermal_collector,50312 solar_thermal_collector,50329 solar_thermal_collector,50352 solar_thermal_collector,50364 solar_thermal_collector,50366 solar_thermal_collector,50405 solar_thermal_collector,50417 solar_thermal_collector,50552 solar_thermal_collector,50556 solar_thermal_collector,50568 solar_thermal_collector,50580 solar_thermal_collector,50605 solar_thermal_collector,50620 solar_thermal_collector,50645 solar_thermal_collector,50687 solar_thermal_collector,50704 solar_thermal_collector,50706 solar_thermal_collector,50772 solar_thermal_collector,50832 solar_thermal_collector,50849 solar_thermal_collector,50874 solar_thermal_collector,50892 solar_thermal_collector,50961 solar_thermal_collector,50976 solar_thermal_collector,50981 solar_thermal_collector,50997 solar_thermal_collector,51 solar,51 solar_rooftop,51 wind_onshore,51011 solar_thermal_collector,51015 solar_thermal_collector,51031 solar_thermal_collector,51108 solar_thermal_collector,51111 solar_thermal_collector,51138 solar_thermal_collector,51169 solar_thermal_collector,51243 solar_thermal_collector,51275 solar_thermal_collector,51353 solar_thermal_collector,51363 solar_thermal_collector,51376 solar_thermal_collector,51392 solar_thermal_collector,51441 solar_thermal_collector,51447 solar_thermal_collector,51471 solar_thermal_collector,51473 solar_thermal_collector,51593 solar_thermal_collector,51602 solar_thermal_collector,51648 solar_thermal_collector,51649 solar_thermal_collector,51653 solar_thermal_collector,51670 solar_thermal_collector,51671 solar_thermal_collector,51687 solar_thermal_collector,51695 solar_thermal_collector,51711 solar_thermal_collector,51718 solar_thermal_collector,51723 solar_thermal_collector,51724 solar_thermal_collector,51748 solar_thermal_collector,51755 solar_thermal_collector,51787 solar_thermal_collector,51799 solar_thermal_collector,51802 solar_thermal_collector,51833 solar_thermal_collector,51889 solar_thermal_collector,51905 solar_thermal_collector,51918 solar_thermal_collector,51949 solar_thermal_collector,51964 solar_thermal_collector,51977 solar_thermal_collector,52 solar,52 solar_rooftop,52 wind_onshore,52018 solar_thermal_collector,53 solar,53 solar_rooftop,53 wind_offshore,53 wind_onshore,54 solar,54 solar_rooftop,54 wind_onshore,55 solar,55 solar_rooftop,55 wind_onshore,56 solar,56 solar_rooftop,56 wind_onshore,57 solar,57 solar_rooftop,57 wind_offshore,57 wind_onshore,58 solar,58 solar_rooftop,58 wind_onshore,59 solar,59 solar_rooftop,59 wind_onshore,6 solar,6 solar_rooftop,6 wind_offshore,6 wind_onshore,60 solar,60 solar_rooftop,60 wind_onshore,61 solar,61 solar_rooftop,61 wind_onshore,62 solar,62 solar_rooftop,62 wind_onshore,63 solar,63 solar_rooftop,63 wind_onshore,64 solar,64 solar_rooftop,64 wind_onshore,65 solar,65 solar_rooftop,65 wind_onshore,66 solar,66 solar_rooftop,66 wind_onshore,67 solar,67 solar_rooftop,67 wind_offshore,67 wind_onshore,68 solar,68 solar_rooftop,68 wind_onshore,69 solar,69 solar_rooftop,69 wind_onshore,7 solar,7 solar_rooftop,7 wind_offshore,7 wind_onshore,70 solar,70 solar_rooftop,70 wind_onshore,71 solar,71 solar_rooftop,71 wind_onshore,72 solar,72 solar_rooftop,72 wind_onshore,73 solar,73 solar_rooftop,73 wind_onshore,74 solar,74 solar_rooftop,74 wind_onshore,75 solar,75 solar_rooftop,75 wind_offshore,75 wind_onshore,76 solar,76 solar_rooftop,76 wind_onshore,77 solar,77 solar_rooftop,77 wind_onshore,78 solar,78 solar_rooftop,78 wind_onshore,79 solar,79 solar_rooftop,79 wind_onshore,8 solar,8 solar_rooftop,8 wind_onshore,80 solar,80 solar_rooftop,80 wind_onshore,81 solar,81 solar_rooftop,81 wind_onshore,81585 solar_thermal_collector,81586 solar_thermal_collector,81587 solar_thermal_collector,81588 solar_thermal_collector,81589 solar_thermal_collector,81591 solar_thermal_collector,81592 solar_thermal_collector,81593 solar_thermal_collector,81594 solar_thermal_collector,81595 solar_thermal_collector,81600 solar_thermal_collector,81601 solar_thermal_collector,81602 solar_thermal_collector,81603 solar_thermal_collector,81604 solar_thermal_collector,81606 solar_thermal_collector,81608 solar_thermal_collector,81609 solar_thermal_collector,81613 solar_thermal_collector,81614 solar_thermal_collector,81615 solar_thermal_collector,81616 solar_thermal_collector,81617 solar_thermal_collector,81619 solar_thermal_collector,81623 solar_thermal_collector,81624 solar_thermal_collector,81625 solar_thermal_collector,81627 solar_thermal_collector,81628 solar_thermal_collector,81630 solar_thermal_collector,81631 solar_thermal_collector,81634 solar_thermal_collector,81637 solar_thermal_collector,81644 solar_thermal_collector,81645 solar_thermal_collector,81649 solar_thermal_collector,81651 solar_thermal_collector,81654 solar_thermal_collector,81655 solar_thermal_collector,81656 solar_thermal_collector,81657 solar_thermal_collector,81659 solar_thermal_collector,81662 solar_thermal_collector,81663 solar_thermal_collector,81664 solar_thermal_collector,81668 solar_thermal_collector,81670 solar_thermal_collector,81673 solar_thermal_collector,81676 solar_thermal_collector,81678 solar_thermal_collector,81679 solar_thermal_collector,81681 solar_thermal_collector,81682 solar_thermal_collector,81688 solar_thermal_collector,81689 solar_thermal_collector,81690 solar_thermal_collector,81691 solar_thermal_collector,81693 solar_thermal_collector,81695 solar_thermal_collector,81696 solar_thermal_collector,81699 solar_thermal_collector,81701 solar_thermal_collector,81702 solar_thermal_collector,81703 solar_thermal_collector,81704 solar_thermal_collector,81705 solar_thermal_collector,81706 solar_thermal_collector,81707 solar_thermal_collector,81708 solar_thermal_collector,81709 solar_thermal_collector,81712 solar_thermal_collector,81715 solar_thermal_collector,81719 solar_thermal_collector,81720 solar_thermal_collector,81721 solar_thermal_collector,81722 solar_thermal_collector,81724 solar_thermal_collector,81726 solar_thermal_collector,81727 solar_thermal_collector,81729 solar_thermal_collector,81730 solar_thermal_collector,81732 solar_thermal_collector,81733 solar_thermal_collector,81734 solar_thermal_collector,81736 solar_thermal_collector,81740 solar_thermal_collector,81746 solar_thermal_collector,81749 solar_thermal_collector,81750 solar_thermal_collector,81751 solar_thermal_collector,81752 solar_thermal_collector,81753 solar_thermal_collector,81755 solar_thermal_collector,81756 solar_thermal_collector,81761 solar_thermal_collector,81763 solar_thermal_collector,81765 solar_thermal_collector,81766 solar_thermal_collector,81767 solar_thermal_collector,81769 solar_thermal_collector,81770 solar_thermal_collector,81772 solar_thermal_collector,81776 solar_thermal_collector,81778 solar_thermal_collector,81779 solar_thermal_collector,81783 solar_thermal_collector,81786 solar_thermal_collector,81787 solar_thermal_collector,81789 solar_thermal_collector,81790 solar_thermal_collector,81792 solar_thermal_collector,81793 solar_thermal_collector,81794 solar_thermal_collector,81796 solar_thermal_collector,81797 solar_thermal_collector,81799 solar_thermal_collector,81800 solar_thermal_collector,81802 solar_thermal_collector,81804 solar_thermal_collector,81806 solar_thermal_collector,81809 solar_thermal_collector,81810 solar_thermal_collector,81812 solar_thermal_collector,81813 solar_thermal_collector,81816 solar_thermal_collector,81817 solar_thermal_collector,81818 solar_thermal_collector,81819 solar_thermal_collector,81820 solar_thermal_collector,81822 solar_thermal_collector,81825 solar_thermal_collector,81826 solar_thermal_collector,81828 solar_thermal_collector,81832 solar_thermal_collector,81833 solar_thermal_collector,81834 solar_thermal_collector,81835 solar_thermal_collector,81837 solar_thermal_collector,81838 solar_thermal_collector,81839 solar_thermal_collector,81840 solar_thermal_collector,81841 solar_thermal_collector,81842 solar_thermal_collector,81844 solar_thermal_collector,81845 solar_thermal_collector,81846 solar_thermal_collector,81847 solar_thermal_collector,81849 solar_thermal_collector,81850 solar_thermal_collector,81852 solar_thermal_collector,81854 solar_thermal_collector,81855 solar_thermal_collector,81860 solar_thermal_collector,81861 solar_thermal_collector,81864 solar_thermal_collector,81866 solar_thermal_collector,81867 solar_thermal_collector,81869 solar_thermal_collector,81870 solar_thermal_collector,81872 solar_thermal_collector,81873 solar_thermal_collector,81877 solar_thermal_collector,81878 solar_thermal_collector,81879 solar_thermal_collector,81883 solar_thermal_collector,81885 solar_thermal_collector,81886 solar_thermal_collector,81889 solar_thermal_collector,81891 solar_thermal_collector,81893 solar_thermal_collector,81896 solar_thermal_collector,81897 solar_thermal_collector,81898 solar_thermal_collector,81899 solar_thermal_collector,81904 solar_thermal_collector,81909 solar_thermal_collector,81911 solar_thermal_collector,81912 solar_thermal_collector,81913 solar_thermal_collector,81914 solar_thermal_collector,81916 solar_thermal_collector,81917 solar_thermal_collector,81918 solar_thermal_collector,81921 solar_thermal_collector,81923 solar_thermal_collector,81933 solar_thermal_collector,81935 solar_thermal_collector,81940 solar_thermal_collector,81943 solar_thermal_collector,81952 solar_thermal_collector,81956 solar_thermal_collector,81958 solar_thermal_collector,81959 solar_thermal_collector,81963 solar_thermal_collector,81964 solar_thermal_collector,81967 solar_thermal_collector,81970 solar_thermal_collector,81971 solar_thermal_collector,81972 solar_thermal_collector,81974 solar_thermal_collector,81975 solar_thermal_collector,81976 solar_thermal_collector,81977 solar_thermal_collector,81978 solar_thermal_collector,81980 solar_thermal_collector,81983 solar_thermal_collector,81986 solar_thermal_collector,81989 solar_thermal_collector,81992 solar_thermal_collector,81994 solar_thermal_collector,82 solar,82 solar_rooftop,82 wind_offshore,82 wind_onshore,82000 solar_thermal_collector,82004 solar_thermal_collector,82007 solar_thermal_collector,82008 solar_thermal_collector,82010 solar_thermal_collector,82013 solar_thermal_collector,82018 solar_thermal_collector,82026 solar_thermal_collector,82029 solar_thermal_collector,82038 solar_thermal_collector,82040 solar_thermal_collector,82042 solar_thermal_collector,82045 solar_thermal_collector,82050 solar_thermal_collector,82058 solar_thermal_collector,82064 solar_thermal_collector,82066 solar_thermal_collector,82067 solar_thermal_collector,82070 solar_thermal_collector,82073 solar_thermal_collector,82077 solar_thermal_collector,82079 solar_thermal_collector,82087 solar_thermal_collector,82088 solar_thermal_collector,82091 solar_thermal_collector,82093 solar_thermal_collector,82095 solar_thermal_collector,82098 solar_thermal_collector,82100 solar_thermal_collector,82102 solar_thermal_collector,83 solar,83 solar_rooftop,83 wind_onshore,84 solar,84 solar_rooftop,84 wind_offshore,84 wind_onshore,85 solar,85 solar_rooftop,85 wind_onshore,9 solar,9 solar_rooftop,9 wind_onshore
0,0.0,0.0,0.9999999999999999,0.0,0.0,1.0,0.13991436060432738,0.0,0.0,0.08835828788669024,0.0,0.0,0.016363311980683724,0.0,0.0,0.011509626256317941,0.0,0.0,0.08065555925453567,0.0,0.0,1.0,0.5875002302330364,0.0,0.0,0.0031999719611292008,0.0,0.0,0.9317492975429998,0.0,0.0,0.0010427822276436536,0.0,0.0,0.5668904685147271,0.0,0.0,0.8515656731022434,0.0,0.0,0.5423985737951585,0.0,0.0,0.991081761828156,0.0,0.0,0.9999999999998529,0.9579278553437913,0.0,0.0,0.8827912392671411,0.0,0.0,0.31474124794302427,0.0,0.0,0.01010694979859916,0.0,0.0,0.5803603884412274,0.0,0.0,1.0,0.25233246766662365,0.0,0.0,0.017752530827691713,0.0,0.0,0.059627657295193724,0.0,0.0,0.09428734812187602,0.0,0.0,0.4833169949678359,0.0,0.0,0.4616874872830506,0.0,0.0,0.37619783654784267,0.0,0.0,0.02203475786524671,0.0,0.0,1.0000000000000002,0.0,0.0,0.9177265995710115,0.0,0.0,0.43782952638922085,0.0,0.0,0.0008971358095652181,0.0,0.0,0.9862064205780573,0.0,0.0,0.9965946756789525,0.0,0.0,1.0,0.5742709496579483,0.0,0.0,0.010681976126430964,0.0,0.0,0.1760118687575497,0.0,0.0,0.821897131707524,0.0,0.0,0.0190106810218223,0.0,0.0,0.9999999999999998,1.0,0.0,0.06328523216430669,0.0,0.17775079818891412,0.02765406283394632,0.0,0.0,0.0,0.19710966208762665,0.0,1.0000000000000007,0.9999999999999999,0.0,0.9999999999999998,0.9999999999999997,0.0,0.047418367482549705,0.03786492533629155,0.0,0.20734492841322755,0.0,0.6279229865340802,0.2553606168862889,0.0,0.908871330117129,0.5205892822761927,0.0,0.5558633554251331,0.0,1.0,0.6663656725976709,0.0,0.8441435052928603,0.4736278064088194,0.0,0.0,0.6032867996206202,0.0,0.0,0.9977713226761776,0.0,0.0,0.31611269145955506,0.0,0.0,0.0052104819799972885,0.0,0.0,0.7759850160037537,0.0,0.0,0.6961519647026123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6296839054886241,0.0,0.0,0.9986299497758937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009480652958330636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9963553840240703,0.0,0.0,0.0,1.0,0.10969452883458532,0.0,0.0,0.06176371437902753,0.0,0.0,0.6794240377957761,0.0,0.0,0.019790031045972052,0.0,0.0,1.0,0.912752661526662,0.0,0.0,0.0901195963810281,0.0,0.0,0.9999999999999999,0.0,0.0,0.9999999999887214,0.95923863712857,0.0,0.0,0.7225573638099699,0.0,0.0,0.04432009659028274,0.0,0.0,0.020991459897322297,0.0,0.0,0.0014854338076483798,0.0,0.0,0.7443372897053195,0.0,0.0,0.03715776723182434,0.0,0.0,0.7744680698393841,0.0,0.0,1.0,0.8026307137981836,0.0,0.0,0.411781566461098,0.0,0.0,0.8110326098435419,0.0,0.0,1.0,0.9929520027155553,0.0,0.0,0.053417589733334464,0.0,0.0,0.7408324739125293,0.0,0.0,0.02032609641140405,0.0,0.0,0.9467023099602042,0.0,0.0,0.9280065284030978,0.0,0.0,1.0,1.0,0.0,0.0,0.2536187901182918,0.0,0.0,0.7884878641413786,0.0,0.0,1.0,0.0,0.0,0.048450369728909023,0.0,0.0,0.03558680727712865,0.0,0.0,0.23840800476186863,0.0,0.0,0.007557223291401046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5840798156078554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007545744122424693,0.0,0.0,1.0,0.9999999999999998,0.0,0.0,0.7501724370667119,0.0,0.0,0.859193030085819
