name,scn_name,bus,type,carrier,p_nom,p_nom_extendable,p_max_pu,marginal_cost,build_year,efficiency,min_up_time,min_down_time,up_time_before,down_time_before,e_nom_max,control,weight,p_nom_opt
1 load shedding,,1,,load shedding,33560730.0,False,1.0,10000.00781689922,0,1.0,0,0,1,0,0.0,PQ,33560730.0,33560730.0
1 oil,eGon2035,1,,oil,0.8,False,1.0,101.84148064538256,0,1.0,0,0,0,0,inf,PV,0.8,0.8
1 others,eGon2035,1,,others,193.7369283259635,False,1.0,0.010708010517984546,0,1.0,0,0,0,0,inf,PV,193.7369283259635,193.7369283259635
1 run_of_river,eGon2035,1,,run_of_river,0.16624357709178952,False,0.6500000000000001,0.007781971180840504,0,1.0000000000000002,0,0,0,0,inf,PV,0.16624357709178952,0.16624357709178952
1 solar,eGon2035,1,,solar,109.78161900964157,False,1.0,0.017127496412604658,0,1.0,0,0,0,0,inf,PV,109.78161900964157,109.78161900964157
1 solar_rooftop,eGon2035,1,,solar_rooftop,4450.354602439763,False,1.0,0.018010373807898095,0,1.0,0,0,0,0,inf,PV,4450.354602439763,4450.354602439763
1 wind_offshore,eGon2035,1,,wind_offshore,0.0,False,1.0,2.5681517117690036,0,1.0,0,0,0,0,inf,PV,0.0,0.0
1 wind_onshore,eGon2035,1,,wind_onshore,736.7197253027666,False,1.0,1.3097776595910906,0,1.0,0,0,0,0,inf,PV,736.7197253027666,736.7197253027666
10 biomass,eGon2035,10,,biomass,1.1132836635641927,False,0.9999999999999999,42.10666588994128,0,0.9999999999999999,0,0,0,0,inf,PV,1.1132836635641927,1.1132836635641927
10 central_biomass_CHP,eGon2035,10,,central_biomass_CHP,1.7478553517957822,False,1.0,42.10300211050952,0,1.0,0,0,0,0,inf,PV,1.7478553517957822,1.7478553517957822
10 industrial_biomass_CHP,eGon2035,10,,industrial_biomass_CHP,24.83067883213575,False,1.0,42.10737906728549,0,1.0,0,0,0,0,inf,PV,24.83067883213575,24.83067883213575
10 load shedding,,10,,load shedding,6836445.0,False,1.0,10000.008009299232,0,1.0,0,0,1,0,0.0,PQ,6836445.0,6836445.0
10 reservoir,eGon2035,10,,reservoir,7.796569509415857,False,0.65,0.002771399679153762,0,1.0,0,0,0,0,inf,PV,7.796569509415857,7.796569509415857
10 run_of_river,eGon2035,10,,run_of_river,3.684729684979376,False,0.65,0.008146691150789098,0,1.0,0,0,0,0,inf,PV,3.684729684979376,3.684729684979376
10 solar,eGon2035,10,,solar,334.83205749993573,False,1.0,0.01978503858000273,0,1.0,0,0,0,0,inf,PV,334.83205749993573,334.83205749993573
10 solar_rooftop,eGon2035,10,,solar_rooftop,619.0697623139952,False,1.0,0.01922216467863216,0,1.0,0,0,0,0,inf,PV,619.0697623139952,619.0697623139952
10 wind_onshore,eGon2035,10,,wind_onshore,436.40175105141304,False,0.9999999999999999,1.30748379318939,0,0.9999999999999999,0,0,0,0,inf,PV,436.40175105141304,436.40175105141304
11 biomass,eGon2035,11,,biomass,6.313825441447442,False,1.0000000000000002,42.106994060003835,0,1.0000000000000002,0,0,0,0,inf,PV,6.313825441447442,6.313825441447442
11 central_biomass_CHP,eGon2035,11,,central_biomass_CHP,17.037713729306905,False,1.0,42.1097067972679,0,1.0,0,0,0,0,inf,PV,17.037713729306905,17.037713729306905
11 industrial_biomass_CHP,eGon2035,11,,industrial_biomass_CHP,54.63450677676569,False,0.9999999999999999,42.108557243170026,0,0.9999999999999999,0,0,0,0,inf,PV,54.63450677676569,54.63450677676569
11 load shedding,,11,,load shedding,13850460.0,False,1.0,10000.00795905036,0,1.0,0,0,1,0,0.0,PQ,13850460.0,13850460.0
11 others,eGon2035,11,,others,1.494538529203283,False,1.0,0.0011110488093136665,0,1.0,0,0,0,0,inf,PV,1.494538529203283,1.494538529203283
11 reservoir,eGon2035,11,,reservoir,0.05488719058958894,False,0.65,0.002825491537599301,0,1.0,0,0,0,0,inf,PV,0.05488719058958894,0.05488719058958894
11 run_of_river,eGon2035,11,,run_of_river,139.96701421307202,False,0.6500000000000001,0.007777669887543716,0,1.0,0,0,0,0,inf,PV,139.96701421307202,139.96701421307202
11 solar,eGon2035,11,,solar,616.5938172306345,False,0.9999999999999999,0.017484626777544157,0,0.9999999999999999,0,0,0,0,inf,PV,616.5938172306345,616.5938172306345
11 solar_rooftop,eGon2035,11,,solar_rooftop,3328.640200045746,False,1.0,0.01800553987942892,0,1.0,0,0,0,0,inf,PV,3328.640200045746,3328.640200045746
11 wind_onshore,eGon2035,11,,wind_onshore,89.18895898936873,False,1.0,1.3092586957482373,0,1.0,0,0,0,0,inf,PV,89.18895898936873,89.18895898936873
12 biomass,eGon2035,12,,biomass,30.028374896867845,False,1.0,42.110233596326054,0,1.0,0,0,0,0,inf,PV,30.028374896867845,30.028374896867845
12 central_biomass_CHP,eGon2035,12,,central_biomass_CHP,10.460394243933791,False,1.0,42.108459888195114,0,1.0,0,0,0,0,inf,PV,10.460394243933791,10.460394243933791
12 industrial_biomass_CHP,eGon2035,12,,industrial_biomass_CHP,62.840613184355426,False,0.9999999999999999,42.105424378888635,0,0.9999999999999999,0,0,0,0,inf,PV,62.840613184355426,62.840613184355426
12 load shedding,,12,,load shedding,19355130.0,False,1.0,10000.008130308557,0,1.0,0,0,1,0,0.0,PQ,19355130.0,19355130.0
12 others,eGon2035,12,,others,10.503175104217336,False,1.0,0.00427831352539429,0,1.0,0,0,0,0,inf,PV,10.503175104217336,10.503175104217336
12 run_of_river,eGon2035,12,,run_of_river,57.41003001241436,False,0.6500000000000001,0.00833377633785444,0,1.0,0,0,0,0,inf,PV,57.41003001241436,57.41003001241436
12 solar,eGon2035,12,,solar,868.35893035898,False,1.0,0.01719164206825005,0,1.0,0,0,0,0,inf,PV,868.35893035898,868.35893035898
12 solar_rooftop,eGon2035,12,,solar_rooftop,2921.917379280618,False,1.0,0.018421833273402417,0,1.0,0,0,0,0,inf,PV,2921.917379280618,2921.917379280618
12 wind_onshore,eGon2035,12,,wind_onshore,2472.315986102267,False,1.0,1.3079015405046084,0,1.0,0,0,0,0,inf,PV,2472.315986102267,2472.315986102267
13 biomass,eGon2035,13,,biomass,15.697800012526924,False,1.0,42.108602048026405,0,1.0,0,0,0,0,inf,PV,15.697800012526924,15.697800012526924
13 central_biomass_CHP,eGon2035,13,,central_biomass_CHP,12.282427939976003,False,1.0,42.10666212638758,0,1.0,0,0,0,0,inf,PV,12.282427939976003,12.282427939976003
13 industrial_biomass_CHP,eGon2035,13,,industrial_biomass_CHP,115.25237182955911,False,1.0,42.107639057404334,0,1.0,0,0,0,0,inf,PV,115.25237182955911,115.25237182955911
13 load shedding,,13,,load shedding,15981300.0,False,1.0,10000.008426210301,0,1.0,0,0,1,0,0.0,PQ,15981300.0,15981300.0
13 others,eGon2035,13,,others,12.965762257350994,False,1.0000000000000002,0.006876366653832457,0,1.0000000000000002,0,0,0,0,inf,PV,12.965762257350994,12.965762257350994
13 reservoir,eGon2035,13,,reservoir,1.7838336941616406,False,0.65,0.003460791817858526,0,1.0,0,0,0,0,inf,PV,1.7838336941616406,1.7838336941616406
13 run_of_river,eGon2035,13,,run_of_river,49.707768251650926,False,0.6499999999999999,0.008101131921212758,0,0.9999999999999999,0,0,0,0,inf,PV,49.707768251650926,49.707768251650926
13 solar,eGon2035,13,,solar,1078.272216591569,False,1.0,0.017062850216655136,0,1.0,0,0,0,0,inf,PV,1078.272216591569,1078.272216591569
13 solar_rooftop,eGon2035,13,,solar_rooftop,2324.114742592602,False,0.9999999999999999,0.017266054941382204,0,0.9999999999999999,0,0,0,0,inf,PV,2324.114742592602,2324.114742592602
13 wind_onshore,eGon2035,13,,wind_onshore,317.63844437712237,False,1.0,1.3077914412781513,0,1.0,0,0,0,0,inf,PV,317.63844437712237,317.63844437712237
14 biomass,eGon2035,14,,biomass,14.473546013497664,False,1.0,42.105622171001954,0,1.0,0,0,0,0,inf,PV,14.473546013497664,14.473546013497664
14 industrial_biomass_CHP,eGon2035,14,,industrial_biomass_CHP,125.41142026967032,False,1.0,42.10961194697438,0,1.0,0,0,0,0,inf,PV,125.41142026967032,125.41142026967032
14 load shedding,,14,,load shedding,6747660.0,False,1.0,10000.007925471282,0,1.0,0,0,1,0,0.0,PQ,6747660.0,6747660.0
14 run_of_river,eGon2035,14,,run_of_river,0.2659558719085358,False,0.6499999999999999,0.013140708415010055,0,1.0,0,0,0,0,inf,PV,0.2659558719085358,0.2659558719085358
14 solar,eGon2035,14,,solar,129.8256764373224,False,1.0,0.01937598326122845,0,1.0,0,0,0,0,inf,PV,129.8256764373224,129.8256764373224
14 solar_rooftop,eGon2035,14,,solar_rooftop,504.39937155281075,False,1.0,0.020111089852483055,0,1.0,0,0,0,0,inf,PV,504.39937155281075,504.39937155281075
14 wind_offshore,eGon2035,14,,wind_offshore,1800.0,False,1.0,2.570947073797122,0,1.0,0,0,0,0,inf,PV,1800.0,1800.0
14 wind_onshore,eGon2035,14,,wind_onshore,2414.0012052909196,False,1.0,1.3082328105259298,0,1.0,0,0,0,0,inf,PV,2414.0012052909196,2414.0012052909196
15 biomass,eGon2035,15,,biomass,1.3496828865650712,False,1.0,42.10844047327678,0,1.0,0,0,0,0,inf,PV,1.3496828865650712,1.3496828865650712
15 central_biomass_CHP,eGon2035,15,,central_biomass_CHP,5.62686040756796,False,0.9999999999999999,42.1162432083411,0,0.9999999999999999,0,0,0,0,inf,PV,5.62686040756796,5.62686040756796
15 industrial_biomass_CHP,eGon2035,15,,industrial_biomass_CHP,17.71482651468257,False,1.0,42.1085499403386,0,1.0,0,0,0,0,inf,PV,17.71482651468257,17.71482651468257
15 load shedding,,15,,load shedding,9322425.0,False,1.0,10000.008537801688,0,1.0,0,0,1,0,0.0,PQ,9322425.0,9322425.0
15 run_of_river,eGon2035,15,,run_of_river,616.6362583594598,False,0.65,0.006987578083309507,0,1.0,0,0,0,0,inf,PV,616.6362583594598,616.6362583594598
15 solar,eGon2035,15,,solar,194.00126883973064,False,1.0,0.02174306563116831,0,1.0,0,0,0,0,inf,PV,194.00126883973064,194.00126883973064
15 solar_rooftop,eGon2035,15,,solar_rooftop,526.7267283531072,False,1.0,0.01855605091939289,0,1.0,0,0,0,0,inf,PV,526.7267283531072,526.7267283531072
15 wind_onshore,eGon2035,15,,wind_onshore,131.95548720653346,False,1.0,1.3066103969958978,0,1.0,0,0,0,0,inf,PV,131.95548720653346,131.95548720653346
16 biomass,eGon2035,16,,biomass,14.920725119392253,False,0.9999999999999999,42.10895288873965,0,0.9999999999999999,0,0,0,0,inf,PV,14.920725119392253,14.920725119392253
16 central_biomass_CHP,eGon2035,16,,central_biomass_CHP,33.673726551049185,False,1.0,42.1086353135022,0,1.0,0,0,0,0,inf,PV,33.673726551049185,33.673726551049185
16 industrial_biomass_CHP,eGon2035,16,,industrial_biomass_CHP,102.89927350865784,False,1.0,42.10669914937881,0,1.0,0,0,0,0,inf,PV,102.89927350865784,102.89927350865784
16 load shedding,,16,,load shedding,13584105.0,False,1.0,10000.008436590988,0,1.0,0,0,1,0,0.0,PQ,13584105.0,13584105.0
16 solar,eGon2035,16,,solar,2184.747634896486,False,1.0000000000000002,0.017239819985312668,0,1.0000000000000002,0,0,0,0,inf,PV,2184.747634896486,2184.747634896486
16 solar_rooftop,eGon2035,16,,solar_rooftop,1141.0337169413701,False,1.0,0.01897047961174066,0,1.0,0,0,0,0,inf,PV,1141.0337169413701,1141.0337169413701
16 wind_onshore,eGon2035,16,,wind_onshore,3453.3527142552143,False,1.0,1.3094310767442203,0,1.0,0,0,0,0,inf,PV,3453.3527142552143,3453.3527142552143
17 biomass,eGon2035,17,,biomass,1.8003543053759883,False,1.0,42.10928336791466,0,1.0,0,0,0,0,inf,PV,1.8003543053759883,1.8003543053759883
17 central_biomass_CHP,eGon2035,17,,central_biomass_CHP,1.1030569580974334,False,1.0,42.109889058698464,0,1.0,0,0,0,0,inf,PV,1.1030569580974334,1.1030569580974334
17 industrial_biomass_CHP,eGon2035,17,,industrial_biomass_CHP,7.540964542135695,False,1.0,42.10922733208593,0,1.0,0,0,0,0,inf,PV,7.540964542135695,7.540964542135695
17 load shedding,,17,,load shedding,14649525.0,False,1.0,10000.00836998576,0,1.0,0,0,1,0,0.0,PQ,14649525.0,14649525.0
17 others,eGon2035,17,,others,100.00000000000001,False,1.0,0.008816610286976919,0,1.0,0,0,0,0,inf,PV,100.00000000000001,100.00000000000001
17 run_of_river,eGon2035,17,,run_of_river,21.75572195692002,False,0.65,0.011422054255556674,0,1.0,0,0,0,0,inf,PV,21.75572195692002,21.75572195692002
17 solar,eGon2035,17,,solar,362.5453099268963,False,1.0,0.017658235344607327,0,1.0,0,0,0,0,inf,PV,362.5453099268963,362.5453099268963
17 solar_rooftop,eGon2035,17,,solar_rooftop,1332.0546750126282,False,1.0,0.017624677923103682,0,1.0,0,0,0,0,inf,PV,1332.0546750126282,1332.0546750126282
17 wind_onshore,eGon2035,17,,wind_onshore,648.7937160931175,False,0.9999999999999999,1.3092375119330815,0,0.9999999999999999,0,0,0,0,inf,PV,648.7937160931175,648.7937160931175
18 biomass,eGon2035,18,,biomass,10.53447900629396,False,0.9999999999999999,42.10613995041103,0,0.9999999999999999,0,0,0,0,inf,PV,10.53447900629396,10.53447900629396
18 central_biomass_CHP,eGon2035,18,,central_biomass_CHP,11.024732684864361,False,1.0000000000000002,42.11117960832038,0,1.0000000000000002,0,0,0,0,inf,PV,11.024732684864361,11.024732684864361
18 industrial_biomass_CHP,eGon2035,18,,industrial_biomass_CHP,114.82982137877049,False,0.9999999999999998,42.10861445030257,0,0.9999999999999998,0,0,0,0,inf,PV,114.82982137877049,114.82982137877049
18 load shedding,,18,,load shedding,20065410.0,False,1.0,10000.008143967947,0,1.0,0,0,1,0,0.0,PQ,20065410.0,20065410.0
18 oil,eGon2035,18,,oil,120.0,False,1.0,101.84998197148849,0,1.0,0,0,0,0,inf,PV,120.0,120.0
18 run_of_river,eGon2035,18,,run_of_river,0.07933019010466798,False,0.65,0.005993558099394696,0,1.0,0,0,0,0,inf,PV,0.07933019010466798,0.07933019010466798
18 solar,eGon2035,18,,solar,438.81230957881047,False,1.0,0.017344262404086503,0,1.0,0,0,0,0,inf,PV,438.81230957881047,438.81230957881047
18 solar_rooftop,eGon2035,18,,solar_rooftop,1346.8775324998362,False,0.9999999999999999,0.017921238281243822,0,0.9999999999999999,0,0,0,0,inf,PV,1346.8775324998362,1346.8775324998362
18 wind_onshore,eGon2035,18,,wind_onshore,2606.0179679216094,False,1.0,1.3083046836279395,0,1.0,0,0,0,0,inf,PV,2606.0179679216094,2606.0179679216094
19 biomass,eGon2035,19,,biomass,2.3836198171960774,False,1.0000000000000002,42.111942146555286,0,1.0000000000000002,0,0,0,0,inf,PV,2.3836198171960774,2.3836198171960774
19 central_biomass_CHP,eGon2035,19,,central_biomass_CHP,1.0438137768560125,False,1.0,42.107274840532725,0,1.0,0,0,0,0,inf,PV,1.0438137768560125,1.0438137768560125
19 industrial_biomass_CHP,eGon2035,19,,industrial_biomass_CHP,28.522088939236454,False,1.0,42.10890585493607,0,1.0,0,0,0,0,inf,PV,28.522088939236454,28.522088939236454
19 load shedding,,19,,load shedding,2574765.0,False,1.0,10000.008771197226,0,1.0,0,0,1,0,0.0,PQ,2574765.0,2574765.0
19 solar,eGon2035,19,,solar,19.01626415164163,False,1.0,0.02145607296632352,0,1.0,0,0,0,0,inf,PV,19.01626415164163,19.01626415164163
19 solar_rooftop,eGon2035,19,,solar_rooftop,297.89082024096916,False,1.0000000000000002,0.01714751431322858,0,1.0000000000000002,0,0,0,0,inf,PV,297.89082024096916,297.89082024096916
19 wind_onshore,eGon2035,19,,wind_onshore,444.25328811804764,False,1.0,1.3099327891244021,0,1.0,0,0,0,0,inf,PV,444.25328811804764,444.25328811804764
2 biomass,eGon2035,2,,biomass,27.12147071192205,False,1.0,42.11016333924491,0,1.0,0,0,0,0,inf,PV,27.12147071192205,27.12147071192205
2 central_biomass_CHP,eGon2035,2,,central_biomass_CHP,16.703343645354423,False,1.0,42.106793675497094,0,1.0,0,0,0,0,inf,PV,16.703343645354423,16.703343645354423
2 industrial_biomass_CHP,eGon2035,2,,industrial_biomass_CHP,67.54789614764638,False,1.0,42.107948254058684,0,1.0,0,0,0,0,inf,PV,67.54789614764638,67.54789614764638
2 load shedding,,2,,load shedding,12518685.0,False,1.0,10000.00775413111,0,1.0,0,0,1,0,0.0,PQ,12518685.0,12518685.0
2 reservoir,eGon2035,2,,reservoir,1.9484952659304078,False,0.65,0.005169638116095879,0,1.0,0,0,0,0,inf,PV,1.9484952659304078,1.9484952659304078
2 run_of_river,eGon2035,2,,run_of_river,0.6031892145809398,False,0.65,0.006029121088928521,0,1.0,0,0,0,0,inf,PV,0.6031892145809398,0.6031892145809398
2 solar,eGon2035,2,,solar,413.5765719392022,False,0.9999999999999999,0.016909847257948335,0,0.9999999999999999,0,0,0,0,inf,PV,413.5765719392022,413.5765719392022
2 solar_rooftop,eGon2035,2,,solar_rooftop,1018.9293561549044,False,1.0000000000000002,0.017047211244108976,0,1.0000000000000002,0,0,0,0,inf,PV,1018.9293561549044,1018.9293561549044
2 wind_onshore,eGon2035,2,,wind_onshore,3906.622473957957,False,1.0,1.3090833498361956,0,1.0,0,0,0,0,inf,PV,3906.622473957957,3906.622473957957
20 biomass,eGon2035,20,,biomass,1.6335068376583388,False,1.0,42.114299663643905,0,1.0,0,0,0,0,inf,PV,1.6335068376583388,1.6335068376583388
20 central_biomass_CHP,eGon2035,20,,central_biomass_CHP,6.786115296098881,False,1.0,42.10708893160274,0,1.0,0,0,0,0,inf,PV,6.786115296098881,6.786115296098881
20 industrial_biomass_CHP,eGon2035,20,,industrial_biomass_CHP,21.866863549703623,False,1.0,42.10908919647631,0,1.0,0,0,0,0,inf,PV,21.866863549703623,21.866863549703623
20 load shedding,,20,,load shedding,12696255.0,False,1.0,10000.007837926445,0,1.0,0,0,1,0,0.0,PQ,12696255.0,12696255.0
20 solar,eGon2035,20,,solar,98.39819144254318,False,1.0000000000000002,0.018152914022490658,0,1.0000000000000002,0,0,0,0,inf,PV,98.39819144254318,98.39819144254318
20 solar_rooftop,eGon2035,20,,solar_rooftop,943.5123317760693,False,1.0,0.018185620621937494,0,1.0,0,0,0,0,inf,PV,943.5123317760693,943.5123317760693
20 wind_onshore,eGon2035,20,,wind_onshore,497.1393760240839,False,1.0000000000000002,1.3091217672587603,0,1.0000000000000002,0,0,0,0,inf,PV,497.1393760240839,497.1393760240839
21 biomass,eGon2035,21,,biomass,2.786443725447553,False,0.9999999999999999,42.11061252766862,0,0.9999999999999999,0,0,0,0,inf,PV,2.786443725447553,2.786443725447553
21 central_biomass_CHP,eGon2035,21,,central_biomass_CHP,0.9801068327286503,False,1.0,42.108538947296225,0,1.0,0,0,0,0,inf,PV,0.9801068327286503,0.9801068327286503
21 industrial_biomass_CHP,eGon2035,21,,industrial_biomass_CHP,50.84402205463146,False,0.9999999999999999,42.10898931917192,0,0.9999999999999999,0,0,0,0,inf,PV,50.84402205463146,50.84402205463146
21 load shedding,,21,,load shedding,5859810.0,False,1.0,10000.009036915075,0,1.0,0,0,1,0,0.0,PQ,5859810.0,5859810.0
21 solar,eGon2035,21,,solar,121.14817138934251,False,1.0,0.016688284938691712,0,1.0,0,0,0,0,inf,PV,121.14817138934251,121.14817138934251
21 solar_rooftop,eGon2035,21,,solar_rooftop,422.3867727515928,False,1.0,0.0172822348866109,0,1.0,0,0,0,0,inf,PV,422.3867727515928,422.3867727515928
21 wind_offshore,eGon2035,21,,wind_offshore,2875.0,False,1.0,2.564537816672749,0,1.0,0,0,0,0,inf,PV,2875.0,2875.0
21 wind_onshore,eGon2035,21,,wind_onshore,1164.9450044147457,False,1.0,1.3092735088688805,0,1.0,0,0,0,0,inf,PV,1164.9450044147457,1164.9450044147457
22 biomass,eGon2035,22,,biomass,30.26303258141055,False,1.0,42.10837918653054,0,1.0,0,0,0,0,inf,PV,30.26303258141055,30.26303258141055
22 central_biomass_CHP,eGon2035,22,,central_biomass_CHP,1.352358496026072,False,1.0,42.10313609516736,0,1.0,0,0,0,0,inf,PV,1.352358496026072,1.352358496026072
22 industrial_biomass_CHP,eGon2035,22,,industrial_biomass_CHP,55.732068901060885,False,1.0,42.10932602959064,0,1.0,0,0,0,0,inf,PV,55.732068901060885,55.732068901060885
22 load shedding,,22,,load shedding,5682240.0,False,1.0,10000.007503409579,0,1.0,0,0,1,0,0.0,PQ,5682240.0,5682240.0
22 solar,eGon2035,22,,solar,92.09781004716851,False,1.0,0.01709510410014242,0,1.0,0,0,0,0,inf,PV,92.09781004716851,92.09781004716851
22 solar_rooftop,eGon2035,22,,solar_rooftop,457.9899818669839,False,1.0000000000000002,0.017734284598538937,0,1.0000000000000002,0,0,0,0,inf,PV,457.9899818669839,457.9899818669839
22 wind_onshore,eGon2035,22,,wind_onshore,804.174290444726,False,0.9999999999999999,1.3104341136297857,0,0.9999999999999999,0,0,0,0,inf,PV,804.174290444726,804.174290444726
23 biomass,eGon2035,23,,biomass,45.845537110633884,False,0.9999999999999998,42.10708370344093,0,0.9999999999999998,0,0,0,0,inf,PV,45.845537110633884,45.845537110633884
23 central_biomass_CHP,eGon2035,23,,central_biomass_CHP,38.29870086643011,False,1.0000000000000002,42.10697274794648,0,1.0000000000000002,0,0,0,0,inf,PV,38.29870086643011,38.29870086643011
23 industrial_biomass_CHP,eGon2035,23,,industrial_biomass_CHP,41.824553684832665,False,1.0,42.10720765618798,0,1.0,0,0,0,0,inf,PV,41.824553684832665,41.824553684832665
23 load shedding,,23,,load shedding,37200915.0,False,1.0,10000.00814330958,0,1.0,0,0,1,0,0.0,PQ,37200915.0,37200915.0
23 oil,eGon2035,23,,oil,60.0,False,1.0,101.85598764583955,0,1.0,0,0,0,0,inf,PV,60.0,60.0
23 others,eGon2035,23,,others,52.994691268306504,False,0.9999999999999999,0.008390699905302387,0,0.9999999999999999,0,0,0,0,inf,PV,52.994691268306504,52.994691268306504
23 reservoir,eGon2035,23,,reservoir,1.2173993968191787,False,0.65,0.003324884147798027,0,1.0,0,0,0,0,inf,PV,1.2173993968191787,1.2173993968191787
23 run_of_river,eGon2035,23,,run_of_river,0.9646221347214081,False,0.65,0.005244443834308398,0,1.0,0,0,0,0,inf,PV,0.9646221347214081,0.9646221347214081
23 solar,eGon2035,23,,solar,111.90116198518352,False,0.9999999999999999,0.015850859084076695,0,0.9999999999999999,0,0,0,0,inf,PV,111.90116198518352,111.90116198518352
23 solar_rooftop,eGon2035,23,,solar_rooftop,2915.0412359345255,False,1.0,0.018621124803035082,0,1.0,0,0,0,0,inf,PV,2915.0412359345255,2915.0412359345255
23 wind_onshore,eGon2035,23,,wind_onshore,270.80206767827644,False,0.9999999999999999,1.3050600274679558,0,0.9999999999999999,0,0,0,0,inf,PV,270.80206767827644,270.80206767827644
24 biomass,eGon2035,24,,biomass,40.6775776407518,False,1.0,42.10841435099825,0,1.0,0,0,0,0,inf,PV,40.6775776407518,40.6775776407518
24 central_biomass_CHP,eGon2035,24,,central_biomass_CHP,20.925921982766404,False,1.0,42.10800920480141,0,1.0,0,0,0,0,inf,PV,20.925921982766404,20.925921982766404
24 industrial_biomass_CHP,eGon2035,24,,industrial_biomass_CHP,278.8783261499762,False,0.9999999999999999,42.107788924701275,0,0.9999999999999999,0,0,0,0,inf,PV,278.8783261499762,278.8783261499762
24 load shedding,,24,,load shedding,21663540.0,False,1.0,10000.008321519044,0,1.0,0,0,1,0,0.0,PQ,21663540.0,21663540.0
24 others,eGon2035,24,,others,9.941199641923326,False,1.0,0.010585473663822278,0,1.0,0,0,0,0,inf,PV,9.941199641923326,9.941199641923326
24 run_of_river,eGon2035,24,,run_of_river,233.41186552274385,False,0.6499999999999999,0.009183070963639399,0,0.9999999999999999,0,0,0,0,inf,PV,233.41186552274385,233.41186552274385
24 solar,eGon2035,24,,solar,1067.6625123905362,False,1.0,0.01737099594204345,0,1.0,0,0,0,0,inf,PV,1067.6625123905362,1067.6625123905362
24 solar_rooftop,eGon2035,24,,solar_rooftop,1869.8382885469061,False,1.0,0.01836746475921851,0,1.0,0,0,0,0,inf,PV,1869.8382885469061,1869.8382885469061
24 wind_onshore,eGon2035,24,,wind_onshore,1181.7026177322641,False,1.0,1.3079899994239883,0,1.0,0,0,0,0,inf,PV,1181.7026177322641,1181.7026177322641
25 biomass,eGon2035,25,,biomass,44.61793202250723,False,0.9999999999999999,42.107465780233554,0,0.9999999999999999,0,0,0,0,inf,PV,44.61793202250723,44.61793202250723
25 central_biomass_CHP,eGon2035,25,,central_biomass_CHP,32.78226895062959,False,1.0000000000000002,42.10861345904744,0,1.0000000000000002,0,0,0,0,inf,PV,32.78226895062959,32.78226895062959
25 industrial_biomass_CHP,eGon2035,25,,industrial_biomass_CHP,96.56566051112961,False,0.9999999999999999,42.108013553740236,0,0.9999999999999999,0,0,0,0,inf,PV,96.56566051112961,96.56566051112961
25 load shedding,,25,,load shedding,27256995.0,False,1.0,10000.007965731202,0,1.0,0,0,1,0,0.0,PQ,27256995.0,27256995.0
25 oil,eGon2035,25,,oil,17.0,False,1.0,101.83237618139046,0,1.0,0,0,0,0,inf,PV,17.0,17.0
25 run_of_river,eGon2035,25,,run_of_river,86.08214785867567,False,0.65,0.007499478413739238,0,1.0,0,0,0,0,inf,PV,86.08214785867567,86.08214785867567
25 solar,eGon2035,25,,solar,1079.821121110785,False,0.9999999999999999,0.020099673128693703,0,0.9999999999999999,0,0,0,0,inf,PV,1079.821121110785,1079.821121110785
25 solar_rooftop,eGon2035,25,,solar_rooftop,1953.8559742447253,False,1.0,0.018305688958008083,0,1.0,0,0,0,0,inf,PV,1953.8559742447253,1953.8559742447253
