name,scn_name,bus0,bus1,carrier,p_nom,p_nom_extendable,p_nom_max,capital_cost,length,type,efficiency,p_nom_min,p_min_pu,marginal_cost,p_nom_opt,country,build_year,lifetime,min_up_time,min_down_time,up_time_before,down_time_before,p_nom_mod,marginal_cost_quadratic,stand_by_cost,start_up_cost,shut_down_cost,ramp_limit_start_up,ramp_limit_shut_down
0,eGon2035,0,41604,dsm,15.739128741807523,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,15.739128741807523,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
2,eGon2035,0,52027,rural_heat_pump,167.23995825197423,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,167.23995825197423,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
3,eGon2035,0,70458,BEV charger,300.6095524430275,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,300.6095524430275,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
6,eGon2035,0,81855,central_heat_pump,0.3936628842828863,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.3936628842828863,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
7,eGon2035,0,81855,central_resistive_heater,0.1357684571579353,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.1357684571579353,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
8,eGon2035,0,81895,central_resistive_heater,0.027991170805945494,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.027991170805945494,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
9,eGon2035,1,36308,dsm,55.05473186689267,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,55.05473186689267,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
10,eGon2035,1,52032,rural_heat_pump,446.7283559398059,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,446.7283559398059,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
11,eGon2035,1,70714,BEV charger,786.2060315608978,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,786.2060315608978,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
12,eGon2035,1,81670,central_heat_pump,0.19808072080964162,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.19808072080964162,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
13,eGon2035,1,81670,central_resistive_heater,0.15842203990854303,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.15842203990854303,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
14,eGon2035,1,81673,central_heat_pump,1.6018152366805536,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,1.6018152366805536,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
15,eGon2035,1,81673,central_resistive_heater,0.48848474194860414,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.48848474194860414,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
16,eGon2035,1,81674,central_heat_pump,2.3381350662635496,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,2.3381350662635496,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
17,eGon2035,1,81674,central_resistive_heater,0.40496961310175233,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.40496961310175233,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
18,eGon2035,1,81680,central_heat_pump,0.6519907647998139,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.6519907647998139,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
19,eGon2035,1,81680,central_resistive_heater,0.19744922647646562,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.19744922647646562,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
20,eGon2035,1,81687,central_heat_pump,1.0131248210719417,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,1.0131248210719417,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
21,eGon2035,1,81687,central_resistive_heater,0.2555779254818582,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.2555779254818582,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
22,eGon2035,10,43534,dsm,113.69581966732396,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,113.69581966732396,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
23,eGon2035,10,49807,central_resistive_heater,0.14594966935844236,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.14594966935844236,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
24,eGon2035,10,49887,central_heat_pump,2.3876295405082346,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,2.3876295405082346,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
25,eGon2035,10,49887,central_resistive_heater,3.0823190560579423,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,3.0823190560579423,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
26,eGon2035,10,49894,central_heat_pump,3.5380800684931772,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,3.5380800684931772,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
27,eGon2035,10,49894,central_resistive_heater,4.516366540071676,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,4.516366540071676,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
28,eGon2035,10,49934,central_heat_pump,0.9606688920098518,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.9606688920098518,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
29,eGon2035,10,49934,central_resistive_heater,1.2242190332193101,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,1.2242190332193101,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
30,eGon2035,10,50028,central_resistive_heater,0.016119668802340146,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.016119668802340146,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
31,eGon2035,10,52034,rural_heat_pump,955.4035994721571,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,955.4035994721571,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
32,eGon2035,10,69898,BEV charger,1792.0059188306332,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,1792.0059188306332,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
38,eGon2035,10,81603,central_heat_pump,6.263412150563539,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,6.263412150563539,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
39,eGon2035,10,81603,central_resistive_heater,4.956122385568162,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,4.956122385568162,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
40,eGon2035,10,81607,central_heat_pump,1.9518912982552694,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,1.9518912982552694,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
41,eGon2035,10,81607,central_resistive_heater,0.5864649208886743,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.5864649208886743,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
42,eGon2035,10,81619,central_heat_pump,2.7921310441166263,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,2.7921310441166263,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
43,eGon2035,10,81619,central_resistive_heater,0.8605831245021014,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.8605831245021014,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
44,eGon2035,10,81624,central_resistive_heater,0.009697290070901584,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.009697290070901584,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
45,eGon2035,10,81640,central_heat_pump,0.6303934413248885,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.6303934413248885,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
46,eGon2035,10,81640,central_resistive_heater,0.18454503647183534,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.18454503647183534,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
47,eGon2035,11,43554,dsm,53.3771926986265,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,53.3771926986265,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
48,eGon2035,11,52094,rural_heat_pump,644.154857799261,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,644.154857799261,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
49,eGon2035,11,70101,BEV charger,1046.62379860878,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,1046.62379860878,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
54,eGon2035,11,81686,central_heat_pump,13.081003542778253,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,13.081003542778253,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
55,eGon2035,11,81686,central_resistive_heater,5.218714196376188,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,5.218714196376188,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
56,eGon2035,11,81699,central_heat_pump,8.593615521011595,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,8.593615521011595,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
57,eGon2035,11,81699,central_resistive_heater,9.491720123058034,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,9.491720123058034,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
58,eGon2035,11,81701,central_heat_pump,2.368919364428688,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,2.368919364428688,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
59,eGon2035,11,81701,central_resistive_heater,0.5871832840630277,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.5871832840630277,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
60,eGon2035,12,42204,dsm,59.24643896743657,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,59.24643896743657,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
61,eGon2035,12,52050,rural_heat_pump,553.8183040113248,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,553.8183040113248,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
62,eGon2035,12,70567,BEV charger,997.885168671608,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,997.885168671608,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
66,eGon2035,12,81635,central_heat_pump,10.299782189331507,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,10.299782189331507,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
67,eGon2035,12,81635,central_resistive_heater,11.734288889436119,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,11.734288889436119,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
68,eGon2035,12,81648,central_heat_pump,1.68005764836189,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,1.68005764836189,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
69,eGon2035,12,81648,central_resistive_heater,0.30719207486046274,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.30719207486046274,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
70,eGon2035,12,81657,central_heat_pump,1.4895266234055233,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,1.4895266234055233,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
71,eGon2035,12,81657,central_resistive_heater,1.0817458051560451,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,1.0817458051560451,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
72,eGon2035,12,81663,central_heat_pump,0.10842503115561244,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.10842503115561244,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
73,eGon2035,12,81663,central_resistive_heater,0.07763960914585513,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.07763960914585513,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
74,eGon2035,13,41882,dsm,41.78826607285109,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,41.78826607285109,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
76,eGon2035,13,51447,central_resistive_heater,0.004987713321268185,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.004987713321268185,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
77,eGon2035,13,51461,central_resistive_heater,0.05380068122217039,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.05380068122217039,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
78,eGon2035,13,51535,central_resistive_heater,0.0914281350987075,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.0914281350987075,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
79,eGon2035,13,52526,rural_heat_pump,386.6592319929794,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,386.6592319929794,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
80,eGon2035,13,70094,BEV charger,697.0790252685547,False,inf,0.0,0.0,,0.9000000000000001,0.0,0.0,0.0,697.0790252685547,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
84,eGon2035,13,81775,central_heat_pump,0.03308275227770806,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.03308275227770806,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
85,eGon2035,13,81775,central_resistive_heater,0.11002220326084511,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.11002220326084511,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
86,eGon2035,13,81820,central_heat_pump,0.23628067385609208,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.23628067385609208,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
87,eGon2035,13,81820,central_resistive_heater,0.3878833042350652,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.3878833042350652,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
88,eGon2035,13,81839,central_resistive_heater,0.00979181101537989,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.00979181101537989,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
89,eGon2035,14,42192,dsm,15.353527654116292,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,15.353527654116292,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
91,eGon2035,14,51405,central_resistive_heater,0.28790785696454047,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.28790785696454047,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
92,eGon2035,14,52099,rural_heat_pump,213.06793390528773,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,213.06793390528773,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
93,eGon2035,14,69935,BEV charger,370.77947306632996,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,370.77947306632996,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
98,eGon2035,14,81749,central_resistive_heater,0.5023504531042314,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.5023504531042314,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
99,eGon2035,14,81795,central_resistive_heater,1.0155546914390081,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,1.0155546914390081,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
100,eGon2035,14,81799,central_resistive_heater,0.1880261945445501,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.1880261945445501,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
101,eGon2035,15,37222,dsm,32.999072971201194,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,32.999072971201194,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
103,eGon2035,15,51286,central_resistive_heater,0.14863519922103377,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.14863519922103377,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
104,eGon2035,15,51416,central_heat_pump,0.08731953804631673,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.08731953804631673,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
105,eGon2035,15,51416,central_resistive_heater,0.0228415695143012,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.0228415695143012,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
106,eGon2035,15,51474,central_resistive_heater,0.005567545139313976,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.005567545139313976,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
107,eGon2035,15,52207,rural_heat_pump,203.9640023110468,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,203.9640023110468,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
108,eGon2035,15,69936,BEV charger,381.60122549533844,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,381.60122549533844,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
111,eGon2035,15,81726,central_resistive_heater,0.07518504853945432,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.07518504853945432,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
112,eGon2035,15,81778,central_heat_pump,2.2185609591084665,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,2.2185609591084665,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
113,eGon2035,15,81778,central_resistive_heater,2.1331579024685405,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,2.1331579024685405,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
114,eGon2035,16,42158,dsm,58.005540091588266,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,58.005540091588266,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
115,eGon2035,16,49604,central_heat_pump,0.18849493426362737,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.18849493426362737,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
116,eGon2035,16,49604,central_resistive_heater,0.24962441431094962,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.24962441431094962,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
117,eGon2035,16,52093,rural_heat_pump,402.44461393386075,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,402.44461393386075,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
118,eGon2035,16,70544,BEV charger,781.7639906406403,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,781.7639906406403,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
120,eGon2035,16,81599,central_heat_pump,2.64311342980755,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,2.64311342980755,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
121,eGon2035,16,81599,central_resistive_heater,1.0704219854649486,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,1.0704219854649486,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
122,eGon2035,16,81609,central_heat_pump,1.5492411324169844,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,1.5492411324169844,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
