,0 battery,0 pumped_hydro,1 battery,10 battery,11 battery,11 pumped_hydro,12 battery,13 battery,14 battery,14 pumped_hydro,15 battery,16 battery,16 pumped_hydro,17 battery,18 battery,19 battery,19 pumped_hydro,2 battery,20 battery,21 battery,22 battery,23 battery,24 battery,25 battery,26 battery,27 battery,28 battery,29 battery,3 battery,3 pumped_hydro,30 battery,31 battery,32 battery,33 battery,33 pumped_hydro,34 battery,35 battery,36 battery,37 battery,38 battery,39 battery,4 battery,40 battery,40 pumped_hydro,41 battery,42 battery,43 battery,43775 battery,43775 pumped_hydro,43776 battery,43776 pumped_hydro,43777 battery,43777 pumped_hydro,43778 battery,43778 pumped_hydro,43779 battery,43780 battery,43781 battery,43781 pumped_hydro,43782 battery,43783 battery,43783 pumped_hydro,43785 battery,43787 battery,43787 pumped_hydro,43788 battery,44 battery,44 pumped_hydro,45 battery,46 battery,47 battery,48 battery,49 battery,5 battery,50 battery,51 battery,52 battery,53 battery,54 battery,55 battery,56 battery,56 pumped_hydro,57 battery,58 battery,59 battery,59 pumped_hydro,6 battery,60 battery,61 battery,62 battery,63 battery,64 battery,65 battery,66 battery,67 battery,68 battery,69 battery,7 battery,70 battery,71 battery,72 battery,72 pumped_hydro,73 battery,74 battery,74 pumped_hydro,75 battery,75 pumped_hydro,76 battery,77 battery,77 pumped_hydro,78 battery,78 pumped_hydro,79 battery,8 battery,8 pumped_hydro,80 battery,81 battery,82 battery,83 battery,84 battery,84 pumped_hydro,85 battery,9 battery
756,1993.2390848093703,353.91952140721423,355.2839254386238,1101.4121650538289,2454.3662105879275,1139.9006624765052,1331.9992276339233,956.3330141945024,688.4140871528482,167.92401929754485,361.3156617037481,532.3080375239665,478.09624496896566,1202.110267110544,1411.6823449330168,646.0316058678368,11109.423243291172,1245.4714711675274,1502.593039547139,565.197531167153,351.4671708350405,0.39116091617331616,180.8970777189621,433.8433056054303,384.9753844826614,952.7303259760945,435.6955719992588,1271.7154993610343,3481.377943952216,959.9014118234155,1007.1735893429056,441.82087907659024,699.0619110725378,573.9206236025482,827.9057891375669,0.26703677081527605,495.11431102896336,0.6075203956390793,991.5329800529554,3829.5007736173893,88.73810229144715,0.47285144600133816,914.4821111110614,714.4601672659337,1444.030166314799,1549.844232158368,871.6555979595603,10604.215577922976,1799.882871054886,8099.579717790277,8369.866731789776,6282.167444438663,23933.83751622915,8020.801096861841,4125.433948156098,4612.984967408958,2533.739999710386,62592.418970462975,10799.605335684326,1025.1279919540348,28668.87228105244,24023.99780303567,12149.89846569154,3748.808024159953,7938.393441629356,15737.931277020169,1293.4090813343394,238.69781831994695,491.8455297629861,1.1115567888926714,297.7263518227516,864.9336111951634,231.04981506913487,260.7669474358808,1044.882636363779,3380.8539827919412,0.14851588317034586,0.6488877776804074,1866.3049570322396,245.55535885924144,651.9751057111154,5459.837801316177,1736.4057938619728,759.644267401082,665.5339882913573,3749.9089438033443,358.6944082857364,854.6680297232969,1076.8399621575334,1258.5980468269852,146.3651511370199,6.81704634525527,834.9616939251297,1376.5260923616434,0.12803183948096958,580.1985026278712,138.7056262567791,771.442008356038,0.6562260649607766,3888.2467990618757,710.9068855907309,358.70876543833367,1301.9464200224636,1416.5926446876638,1577.8930497977578,1345.3463300560268,551.9084874079532,762.3026215713504,783.7435186641504,4379.854565315921,2458.3545455783506,989.949483521316,884.2259647371575,1232.9853223401908,6271.005861055533,357.32366889128957,1302.4165945718983,3899.1164475050878,683.6042881273464,933.5672572454814,1319.8630368743527,258.6655160055595,2164.7744472861973
757,1994.7867022237178,353.99881652384926,359.091354514556,1102.6709227943695,2455.7038263426807,1139.9988355649987,1335.1402853032344,956.905197450028,689.510863551228,167.99893763419564,361.36818265210724,533.3406376385445,478.1988765242548,1203.0080486349473,1413.6424669491082,646.835014755715,11109.59884966107,1245.6724654721409,1504.2589434102108,566.5306129003629,352.98442019618807,2297.189273248754,183.08432312802546,435.33898873429644,385.0233433787451,953.9711992042872,435.93548551141913,1271.743584747875,3482.4549534655034,959.9988476713985,1007.4039487008403,443.4808160027775,700.0587820698987,598.6948202641288,827.9988329332772,2072.0737646702896,496.0377318050493,1226.1865863691444,992.978808015573,3830.957613104814,88.93914763048376,4431.988072253181,914.735639395153,714.5989169097775,1445.239770363405,1550.963096065027,872.4864349965978,10605.448704427537,1799.998872388519,8099.999150949588,8369.9990302699,6283.252936171425,23933.998954066577,8022.029240608243,4125.598717273382,4613.221037711529,2533.8331312851237,62591.84087290875,10799.498286731588,1025.128819561482,28668.873123857225,24023.99826983215,12150.146107786359,3749.9990094557993,7938.598723683479,15738.04719642677,1294.8145445746563,238.79890986074986,491.9979492145401,510.3944038544921,298.87730092197154,865.5819960351954,232.71416801770332,260.9939452491803,1046.1194976379863,3382.2913144126715,2814.4659303150643,1297.756845388564,1868.4164254797604,245.82349083653722,658.5578181796004,5459.998686172455,1737.7230602304155,759.8488953036936,665.6600144904704,3749.9988449866037,360.32431047788276,859.4642798421885,1077.8291271603016,1258.8023127287754,148.01698548849456,2020.7334181871165,834.9957376129151,1377.990864613938,515.5567293671561,583.0859315479072,138.91839461345953,771.8433508703419,1179.9108297754024,3890.049527493235,711.698343605787,358.798877156849,1303.0127613631823,1417.7412884189823,1577.9988320863565,1346.591040718943,551.9988691299977,763.7426472276541,784.9090841610179,4379.998874799459,2458.5260061682748,989.9988509356803,885.7154476999374,1234.2108019199848,6271.1988615870205,359.1555729690228,1303.6073058588784,3900.3079577348635,683.8310137909818,934.3602286419929,1319.998879240915,260.1599081829235,2164.8248550059016
758,0.015657170302271487,0.033787235940823064,0.008337263858407516,0.015076007767434084,0.017554318540335356,0.04698069401247909,0.010901841655116186,0.007112026796592045,0.016576652047042645,0.03245048166059282,0.005806184214559629,0.00936895262071146,0.022539317302305704,0.00986662714037642,0.008668313546388593,0.0100698248737516,0.03686283917431668,0.006579216339423021,0.008915899040337613,0.1630470665355227,0.00936870990928538,0.00740025536826748,0.008274803287995633,0.008129025333720905,0.006728717432288133,0.01636246529332786,0.006687509559031359,0.006537996733940905,0.01152641685788529,0.031096467018264032,0.006687060341569565,0.009064371246459636,0.014618031097613863,0.007791662994958206,0.02207456748962501,0.006220396684346407,0.00763381165336618,0.007409333809761249,0.022961082929001078,0.01047681531165328,0.0065729636016279465,0.007182100394921977,0.006718712396954429,0.018652354409737518,0.01252722816820199,0.016133308555915122,0.0095057780959674,0.018395583319937705,0.054861085019863434,0.003702535165987596,551.8806903435093,6282.912138502255,23933.833734479205,0.011971852805319367,0.04391260860689988,0.006659695184156678,0.007009445304272324,62591.59534925672,10799.470545931366,0.0008440973258328575,0.0008515557603832479,0.0009764049426131194,0.0036661775173458875,0.009921608234174652,0.0363998670352529,0.006699859380033494,0.009484805181823862,0.020109198199893267,0.006472689071896542,0.0078008130273754485,0.011535943259240188,0.00869090116091626,0.009075546360539167,0.006659077840748115,0.016808453072304212,0.016884438395094084,0.0065379958920152165,0.0074823944454031075,0.008674757893069499,0.008199608886557595,0.008751153098013489,0.031141325310747408,0.029703715916305218,0.00657714933567041,0.007911210291926969,0.028166693689008787,0.008839389421969783,0.008390634278347246,0.010878227549962668,0.006582797686145444,0.00904361224173253,0.00859493703366339,0.00665051249196481,0.028031131025014977,0.0070968634235177965,0.01128876887711929,0.006656126247237983,0.008916719661619856,0.00752148867762661,0.012330783635249018,0.00981987056511202,0.022148771557784136,0.012953429124149566,0.011335501014610073,0.034835786726728296,0.01577886352020102,0.03741252736664889,0.014811963789247025,0.10641889087613281,1.5575076454083259,0.00675248590487304,0.019512627740348114,0.008115267942611281,0.009725510011154145,0.03533053961952482,0.008826309145704462,0.009405334589461543,0.014999421622924843,0.006720174593540488,0.0077123680260955604,0.02349380108355414,0.008132475623149527,0.0070956230459398965
759,11.657051431852045,0.02839491242486265,0.45898206586357315,1096.1472365211448,2455.1094085313293,0.038556739126140105,0.4875129546488782,0.33093908937858596,688.6397341724602,0.02751228068237869,0.2324700290795078,0.6038283643342401,0.01942846937740377,0.6423658747112105,0.5040959276760449,0.6850143115759986,0.031856792960042346,0.28704223131915174,0.5328582228803314,566.42070638366,0.6058826914847574,0.3405482811072225,0.4512826757065648,0.4349283437402453,0.29228353546788866,953.037119822252,0.2958022686773773,0.27953882919518924,1.1354083638456773,0.025727179611636758,0.29678480324951917,0.5598476144364211,15.38848115729395,0.37245241738364776,0.01992292675647271,0.2571509374903268,0.3816640164290118,0.3350386483653117,992.6754985479288,0.7267353244784034,0.28704393803957,0.3112942840856798,0.298426158204522,0.017746604547734444,1.8485163997153047,1549.974389148758,0.6218952200833424,10604.865076568653,0.045668083464948696,7034.93557683375,6625.813249789484,6283.184971565778,23933.81489176633,1.2408017788718526,0.03747784810483143,0.23025673453310058,1745.572073780475,62591.87132999591,10799.482127244382,518.8411544652117,16953.490606410098,14172.180656884086,12149.189562140267,0.5397719702479097,0.031456997321348094,0.28538134746868976,0.6305055609694878,0.01743752239376713,0.27871868731344274,0.3966971109287253,1.1399313053925666,0.4749784259302186,0.5626442154135942,0.2935780713266895,1045.2777500648585,3380.9498545668234,0.2795751381984844,0.33181431336756906,0.5029031156920625,0.4277090398948007,0.3274129515156048,0.028051024294156082,1737.5531043813314,0.2876855205017841,0.3674996004114547,0.02535213623504594,0.5288780236208733,0.46526006628439287,0.9200006558249447,0.2875658765379109,0.5540011433680819,0.44511219220127035,0.28808666525996773,1377.7187274569287,0.3256718287865046,0.6023132238849791,0.29368725111422045,0.5201300636271566,0.36748900759517267,1.178229420484868,0.6644388743722413,0.019048941223852686,2.176935392323765,1.0242468717852522,0.02927443011099788,1344.9557175666741,0.031071290757820964,7.608975769467378,784.7972369279277,1.5395584138349394,0.29608278251368747,0.018606508767764873,0.43319790826667537,0.6725786008577941,0.03061910509230841,0.5243690279985208,0.6129183799819061,856.9582453556044,0.27968203199530023,0.3818851231546838,0.021208323102033064,0.4349376917795371,0.32558079468299606
760,0.002152966119701615,0.002602980560994011,0.00302901153617498,0.002010441618191694,0.0019551899543516454,0.002687464975899486,0.003732422303420586,0.003610032449394426,0.001969613607742656,0.0020836492382780908,0.00493884548566917,0.002747273531239945,0.003777521838398119,0.002760242182660899,0.0029127095240573,0.002599627579324608,0.0043011529834955054,0.00402057618788427,0.0028551516327354914,0.001392723210658539,0.0027301991624384533,0.0034611154098472957,0.00304923330826572,0.003097830340131924,0.003977368478391755,0.001931757129163295,0.003925944190127024,0.004198639044343137,0.002380329834544893,0.0035355540861525016,0.003921870362159559,0.0028033863888183314,0.0020441999040025326,0.0034830006762358186,0.005857458062317128,0.004547551554892437,0.003310004969400971,0.0037328966330216233,0.001762018876183292,0.0026857632018043812,0.004013782428338012,0.0038368917946672255,0.003896830590613105,0.0067969232782205714,0.002217741740227768,0.0019862805437388677,0.002722967091665706,0.0018379119298075172,0.0025190595718095816,8099.996279197974,7695.052365895613,0.0012359985298961969,0.029058636680363827,0.002248850162941656,0.0034236920485090656,0.0038963977709017637,0.0037104010184775943,62592.90882653617,10799.54566283065,1025.1292217730484,28668.87353547651,24023.998938719003,12149.216877115237,0.0025590564594977663,0.004225239999561568,0.0011131029342652478,0.00269655353972626,0.0032500378679099556,0.004102602471789065,0.0032533135149529786,0.0023823982969981964,0.003052677220508242,0.002797813892910741,0.003945003532575104,0.0019614707604223318,0.002009929967903638,0.0042007576693176354,0.0038196969550638215,0.002912965476632224,0.0031870004323377625,0.004147073024696351,0.007394471350132097,0.0016657217108684876,0.004020869791091215,0.0032668660169928787,0.006156343800931069,0.002852570271179038,0.0030089239611605814,0.002457279821696989,0.004018543496615606,0.002818035150731258,0.0032089664954486554,0.004077406386750758,0.00181838768859416,0.0036876476864599874,0.0031948621027099804,0.003941554415385925,0.002917447363353298,0.003397193926202166,0.002456921921302567,0.002651596430178744,0.0034067120726220417,0.002196941168732233,0.0024435922860062483,0.0037286305040058307,0.0019750607025179234,0.0026453334934063892,0.002110742955468499,0.0014399119167412034,0.0018183267909213908,0.003998778236887248,0.007334167786452175,0.003100545828373295,0.0026487629045472546,0.004396712640337026,0.002870951712844048,0.0027246797720440223,0.002032195028804554,0.003873262810694349,0.003336778405539473,0.00592496315729233,0.0030969127999965302,0.0036926287356119436
761,0.2040238931233075,0.11261841675164347,358.9812563086227,0.06935235989601787,0.05279306628808542,0.04328094293760994,0.029783691823011806,956.8560177824177,0.057383134849932946,0.034601350179432666,361.3454739030853,532.977906729502,478.02746126131154,568.4733176371541,1413.4969935150166,338.5147969090259,9117.828986121849,1245.6367234689535,1504.0839485352305,0.019352079339201057,352.64634979201736,2297.132522258706,182.97875025929682,435.2452342958635,384.98692661066264,0.056747780928648205,435.89755249365743,1271.7038417763758,0.2159516549101255,0.11864289050874707,1007.365978217939,443.2560761142829,0.07488111556505457,598.555113928243,827.9082017989298,2072.0413248489986,495.9697150334212,1226.0629114215458,0.03291881972385821,0.5141978694039163,88.90343342932118,4431.901166790842,914.6968254642834,714.5662304697067,0.13396930253754535,0.060487621834846,872.0316193334801,0.04577527054640426,0.04534041328484947,0.0014012960238362821,0.0019822059211262308,0.015212944116422742,0.028975963535605713,0.16593174749195067,0.14369044870113393,4613.184190211765,2533.80358132132,59150.37052651488,10799.59250053324,98.46748293936321,25072.063294131345,24023.977233866888,12150.13821028841,3748.9509953447086,7937.605890339204,15738.04629479265,1294.437052458892,238.6214124762927,491.96447088174466,510.31493306756505,0.2170410344667562,865.3427495935673,232.47679320085754,260.9565594302305,0.05605878959236432,0.06071078584739936,2814.4262323236126,1297.4487851999045,1868.281943883749,245.6973683132087,0.018071876156311298,0.025938665190149757,0.025932952798423673,759.8131182070198,665.5677896733783,3749.9144707426226,360.14657301853117,859.3463323411111,0.3819184171245316,1258.766492749402,147.78871454241622,2020.0573355365746,834.9536947644007,92.25903802206739,515.5037303067325,0.041266002868807924,138.88101096100758,771.610395862381,1179.8443410637026,0.12199994605796974,710.7461821477173,358.32243781383266,0.1145258232233378,0.24105610039211367,0.13780986326226272,0.0621372267213291,0.04578151215184614,0.07832272168256403,0.016551627615320502,0.02147948939810857,2458.4805448173206,989.9609542669064,885.6210135444202,1233.5813195846692,6270.7770251088905,358.9792601857095,1303.2495166469378,0.07112048214715488,683.792147754888,934.2813712505985,1319.9400562670814,260.0631083482604,2164.771901577815
762,1994.786065525637,353.99781698913637,359.0900922225354,1102.670208351683,2455.703221076868,1139.9977309722806,1335.1398557942694,956.9036699200684,689.5102177923056,167.9981328358269,361.36583269044746,533.339548983833,478.19687120011235,1203.007088443135,1413.6412632751067,646.8340100086945,11109.596698257981,1245.6706429855599,1504.2577875609509,566.5302237245296,352.9833167210312,2297.1877980673603,183.08304951634287,435.33769823986586,385.02167582688526,953.9705189604978,435.93371534506036,1271.741811433849,3482.454097639525,959.9971632498945,1007.4022362095631,443.4796763520435,700.0580567124321,598.6935864214605,827.9961334046816,2072.0719079695214,496.0363447337023,1226.1852791038787,992.9782741267254,3830.9567409411206,88.9373259274931,4431.986688856522,914.7339683200279,714.5954542917021,1445.2389501570208,1550.9624350164127,872.4853676372421,10605.448063073818,1799.9977127421616,8099.998124212124,8369.997085924964,6283.252552472582,23933.998356373617,8022.02837446994,4125.596985397072,4613.219277066825,2533.831392158215,62594.80574833196,10799.998846144119,1025.1237537163647,28668.86726192721,24023.974365075694,10273.992211513701,3749.9979753931966,7938.596500872668,15738.046182647104,1294.8134614953549,238.79728933797512,491.996075822542,510.3930217448391,298.8764448506592,865.5808912865959,232.71302931088272,260.9922578949507,1046.1188588466796,3382.29070481883,2814.46424866607,1297.755588577571,1868.4152250561633,245.82225273508266,658.5571228749363,5459.997183221509,1737.7225896702607,759.847072828141,665.6587112074651,3749.9957131228753,360.3231351090997,859.4630276325001,1077.8282084359548,1258.800584593892,148.01584251670667,2020.7323526980126,834.9940139022001,1377.9903639155489,515.5551323795181,583.0853998017776,138.91661117328889,771.8422277446599,1179.9093707370123,3890.0488104112105,711.6973121193714,358.79716138715554,1303.011978345343,1417.7404374735336,1577.9971209834994,1346.5903504364198,551.9976449102518,763.7419717020006,784.9087215143509,4379.998281876731,2458.5243449950317,989.994759903457,885.7141549327217,1234.2097479771305,6271.196578116723,359.1543941215724,1303.6062173433031,3900.307250017224,683.8293412358229,934.358851244188,1319.995616038176,260.15861634833857,2164.823341675798
763,1994.5517688578243,353.86893343066606,350.9788652447987,1101.8331658194743,2455.319173517573,1139.750961228199,1334.953425228105,956.8380836148174,689.0843450659829,167.7435890314974,2.473304227942866,524.5535035074736,473.5112146020776,1202.8501172671274,1404.8264276908117,645.6156577253422,11108.305709576318,1.0137451318629322,1496.7957397606917,542.3706008168027,343.8186809348237,2293.134751665412,181.90506755635002,435.08945793386306,377.1863637867872,952.9097208331117,0.3049352713413955,59.61795702652154,3482.1072338928007,959.7823435575522,1007.3043147758225,434.6261505416261,699.490609728876,598.6334041277817,827.9595795211235,2072.019435137301,495.9339332454471,1226.1306693446315,991.7217720669086,3830.8384161875997,1.020634197246643,4431.933282230651,914.6808930088165,714.5742436082104,1444.4997430449278,1550.5155261990365,864.0612446583484,10603.46088590973,1798.5577259920851,8.640023092261298,9.401573498652063,6267.454539187699,23912.843603863254,8020.620301250584,4124.268829786719,4611.9530482577675,2532.668631269221,62463.17663856184,10678.180247507744,0.006584801515874276,0.007248576755662887,16364.775110621225,6.216196450342442,3748.826685389444,7937.07365425697,15736.257952463127,1286.1269011761954,234.1518806663454,1.1041532039959985,503.73519492626133,298.51365807656583,865.4528309151922,223.74750334275228,260.94948391256577,1045.6531415963068,3381.981029702298,2814.4138835162316,1297.700316273226,1860.5316614453761,239.46294174485888,658.4386421093271,5459.873403546129,1733.0142148013365,1.297297593258222,661.1102525443711,3746.57056709249,359.6414379665778,851.8316142190187,1077.2498060402959,1258.7522795537354,139.4123861220239,2020.6693209481848,815.0677521614165,1373.554912050272,511.9906023653748,582.9164018747415,0.0016236077789683547,764.390073712283,1173.8003675774767,3889.902281462389,709.6066701534139,357.5362224647147,1302.5885821191366,1417.4964702628338,1577.8291731233944,1345.8079006849875,551.5732510863985,763.4433115790695,761.3674265653049,4363.89687756654,2445.204307269526,982.3270955320186,885.473343062595,1225.57988311871,6264.233907829546,350.0535636403548,1295.0070555486511,3899.739911981817,683.7649749592571,929.4351305342173,1317.0429550445735,259.9040730852433,2161.2241996626317
