bus0,bus1,carrier,efficiency,power_ratio,length,capital_cost,lcoh_capital_cost,p_nom,sellable_cost,LCOH,elz_capacity,diameter,ka_id,type,geom
32746,77634,power_to_O2,0.9,0.06030674500165812,4.096642397488875,139390.524378938,106257.58767998824,0.7623013698630137,0.18092023500497437,0.047980529733835764,12.640399839886141,0.1,BB_0035,0.06030674500165812,"MULTILINESTRING ((1544327.967370484 7046560.321660021, 1542121.151103206 7043108.881251238))"
34578,77635,power_to_O2,0.9,0.060784431483839274,7.374464367786232,262894.1537502167,173466.7877082868,0.659835090410959,0.18235329445151777,0.09120931321993125,10.855330457214016,0.1,BB_0036,0.060784431483839274,"MULTILINESTRING ((1387313.1414575865 6885685.239723261, 1389042.3797286518 6892854.093168104))"
33045,77636,power_to_O2,0.9,0.05908217392465262,7.178718350548055,228540.3650396824,171572.6179225617,0.7507322301369864,0.17724652177395786,0.07706998627898468,12.706577640396134,0.1,BB_0037,0.05908217392465262,"MULTILINESTRING ((1355833.7540241403 7007856.566485647, 1351823.8211768286 7013810.929232117))"
31675,77637,power_to_O2,0.9,0.057238310315547165,5.687958396115763,263780.8565922129,133748.48619619643,0.5070439452054795,0.1717149309466415,0.08617791395505667,8.858471579790072,0.1,BB_0038,0.057238310315547165,"MULTILINESTRING ((1375683.7805501341 6909719.386855766, 1372602.717328301 6914500.591739371))"
34576,77638,power_to_O2,0.9,0.05810484172968466,23.842973058346463,771594.8411195058,524509.5914933876,0.6797733260273973,0.174314525189054,0.25589837969571955,11.69908231038368,0.15,BB_0039,0.05810484172968466,"MULTILINESTRING ((1396438.2567909523 6878709.912863228, 1418756.8914061005 6887098.352120714))"
34564,77639,power_to_O2,0.9,0.05961372150390692,4.0246248123461035,209441.75706834122,97278.78056356999,0.46446698082191773,0.17884116451172075,0.07126485489247161,7.791276389135978,0.1,BB_0040,0.05961372150390692,"MULTILINESTRING ((1442706.7677741845 6886998.531267768, 1445839.8103211957 6884472.338622943))"
32691,77640,power_to_O2,0.9,0.06053026907497635,7.206723509205518,320527.2435926819,166377.26535600363,0.5190737095890412,0.18159080722492904,0.11073972774272556,8.575440313111544,0.1,BB_0041,0.06053026907497635,"MULTILINESTRING ((1379717.099798356 6870580.794648292, 1384427.0736403626 6876035.426638238))"
34568,77642,power_to_O2,0.9,0.058416376453352875,18.93962660029466,837245.1594700732,415552.23428622796,0.4963328,0.17524912936005863,0.27915997956250727,8.496466746723597,0.1,BB_0043,0.058416376453352875,"MULTILINESTRING ((1473785.3085182204 6973985.061362579, 1459906.141177834 6986872.193304798))"
34568,77703,power_to_O2,0.9,0.07284772023564282,16.430592524685743,2449735.9779874533,353343.20585949114,0.1442372602739726,0.21854316070692845,1.018594070637094,1.9799831732194748,0.1,BB_0104,0.07284772023564282,"MULTILINESTRING ((1473785.3085182204 6973985.061362579, 1473689.720527857 6957554.746890593))"
34931,77643,power_to_O2,0.9,0.060569445602716425,17.478976592679214,891148.3352629179,382791.61990611086,0.4295487123287671,0.1817083368081493,0.3080842500950834,7.09183827017731,0.1,BB_0044,0.060569445602716425,"MULTILINESTRING ((1453612.7169768333 6764022.327697004, 1471033.6374775295 6765445.757230157))"
32919,77644,power_to_O2,0.9,0.06243478209300241,1.1295646399221881,70738.84685063825,37185.407845061534,0.5256716712328767,0.18730434627900727,0.02520870141912024,8.419532408231039,0.1,BB_0045,0.06243478209300241,"MULTILINESTRING ((1587600.2111007988 6993935.6803994635, 1586781.4176145596 6993157.545769303))"
34361,77646,power_to_O2,0.9,0.060385295604421386,10.838779412484493,499153.5172392352,242875.79359366628,0.4865753424657535,0.18115588681326417,0.17204071170364077,8.057844837810592,0.1,BB_0047,0.060385295604421386,"MULTILINESTRING ((1528492.265213345 6735120.642710986, 1519440.9180489844 6741083.213772425))"
35995,77647,power_to_O2,0.9,0.06378218187751304,3.678905387236624,405887.0805123515,83448.07075299026,0.20559430136986304,0.19134654563253914,0.14776463236855927,3.223381441617742,0.1,BB_0048,0.06378218187751304,"MULTILINESTRING ((1599010.0569694152 6720665.2998117525, 1599893.7404350992 6724236.496863263))"
34488,77648,power_to_O2,0.9,0.0652175033346226,4.671924767659966,456468.7945143556,105207.38798026151,0.2304810082191781,0.19565251000386782,0.16991869365520065,3.534036055268932,0.1,BB_0049,0.0652175033346226,"MULTILINESTRING ((1475163.3133734777 6873239.377088567, 1474783.9911223548 6868582.876721932))"
36088,77649,power_to_O2,0.9,0.062647003095694,3.0699787663737608,289644.94148534635,71519.82092523015,0.2469223890410959,0.18794100928708202,0.1035695636180628,3.9414876504773764,0.1,BB_0050,0.062647003095694,"MULTILINESTRING ((1555182.7364532195 6712099.459477751, 1554430.860395126 6709122.976314813))"
36088,77701,power_to_O2,0.9,0.062242059824907964,9.471960161844986,874947.2312550112,207547.9538550753,0.23721196712328765,0.18672617947472392,0.3108362894486987,3.81112012987013,0.1,BB_0102,0.062242059824907964,"MULTILINESTRING ((1555182.7364532195 6712099.459477751, 1547112.7170703765 6707140.344993479))"
30987,77650,power_to_O2,0.9,0.06118768377140687,3.042534111457748,130033.47836064303,80177.32888465688,0.6165898958904108,0.18356305131422065,0.045413512292392155,10.077026255707763,0.1,BB_0051,0.06118768377140687,"MULTILINESTRING ((1551378.3750673956 6847994.997467636, 1552751.0492790558 6850710.283700803))"
34339,77651,power_to_O2,0.9,0.05876825566170068,19.343911745342172,1130687.1740527332,421059.229852615,0.3723923287671233,0.17630476698510206,0.37927233400763066,6.336623821384096,0.1,BB_0052,0.05876825566170068,"MULTILINESTRING ((1554226.8381870894 6772710.775609106, 1569948.7974117086 6783980.510288813))"
34853,77653,power_to_O2,0.9,0.06031705601936414,12.619295370303258,660343.959749107,279180.51600521896,0.42278044931506853,0.18095116805809244,0.22734020326618506,7.009301799798376,0.1,BB_0054,0.06031705601936414,"MULTILINESTRING ((1505112.156342104 6987631.349202913, 1499854.253643908 6999103.100370859))"
34065,77654,power_to_O2,0.9,0.06303534752057433,3.320131499904266,441529.8097831246,74913.12654243538,0.16966720000000002,0.189106042561723,0.15885836187427135,2.6916199667911997,0.1,BB_0055,0.06303534752057433,"MULTILINESTRING ((1518717.7813717967 6821265.864227931, 1515609.30117588 6822432.322134694))"
34534,77655,power_to_O2,0.9,0.059233881126243566,13.92889020195145,598272.8109651463,309416.2600195018,0.5171825534246575,0.17770164337873068,0.20227180688226631,8.73119477554409,0.1,BB_0056,0.059233881126243566,"MULTILINESTRING ((1575450.1908753107 6832041.826748375, 1578728.5656505742 6818504.240512604))"
35128,77656,power_to_O2,0.9,0.0655219340938925,7.095171389152827,883422.5005432315,155424.3107661484,0.17593429041095893,0.19656580228167747,0.33038556425602345,2.685120530154776,0.1,BB_0057,0.0655219340938925,"MULTILINESTRING ((1473745.7813934407 6833788.636570704, 1473907.9067298118 6840881.955428387))"
33874,77657,power_to_O2,0.9,0.0606667206087412,2.744608786655124,135766.1669677187,71606.68597900566,0.5274265863013698,0.18200016182622356,0.047011918490583865,8.693837098974084,0.1,BB_0058,0.0606667206087412,"MULTILINESTRING ((1433070.0779094074 6816979.957234394, 1433185.0106078165 6819722.158515595))"
33520,77658,power_to_O2,0.9,0.05933282683795873,20.116916656001962,935381.1822458751,439962.30511773104,0.4703561643835616,0.1779984805138762,0.31677402804611665,7.927418757042044,0.1,BB_0059,0.05933282683795873,"MULTILINESTRING ((1490445.92193615 6711832.821733223, 1481071.315962359 6729631.897512058))"
33520,77666,power_to_O2,0.9,0.06044824171378271,6.620060299103771,194560.11254580424,161689.1037071456,0.8310496000000002,0.18134472514134817,0.06712794926386725,13.74811866215976,0.1,BB_0067,0.06044824171378271,"MULTILINESTRING ((1490445.92193615 6711832.821733223, 1491729.044010907 6718327.342200898))"
33520,77693,power_to_O2,0.9,0.06236648814756825,2.4682288207621026,221074.93751701075,59236.793290626505,0.26794893150684934,0.18709946444270473,0.07869673213686665,4.296360745418965,0.1,BB_0094,0.06236648814756825,"MULTILINESTRING ((1490445.92193615 6711832.821733223, 1490478.9261292985 6714300.829884522))"
34340,77659,power_to_O2,0.9,0.06111086673276902,4.3814915393667295,259318.87440559655,103213.74315958074,0.39801863013698635,0.18333260019830705,0.09045206150166712,6.513058174702009,0.1,BB_0060,0.06111086673276902,"MULTILINESTRING ((1570616.421810917 6761836.5124774305, 1566594.7411541073 6763575.349101206))"
34236,77660,power_to_O2,0.9,0.06032344305670979,14.0298281961775,652519.0780246826,310532.69223979954,0.47589825753424664,0.18097032917012934,0.22467007675022088,7.889109663167882,0.1,BB_0061,0.06032344305670979,"MULTILINESTRING ((1402137.9735481725 6934593.436756077, 1406892.4600773533 6921393.780053795))"
34236,77688,power_to_O2,0.9,0.060326660819151764,21.335206021541843,1494426.0720779968,461861.9992230183,0.30905643835616436,0.18097998245745528,0.5145761116983252,5.123048982980489,0.1,BB_0089,0.060326660819151764,"MULTILINESTRING ((1402137.9735481725 6934593.436756077, 1418275.9912058732 6948548.916040623))"
31372,77661,power_to_O2,0.9,0.06253041310241518,19.434444694838483,1277499.1267229,421933.503573293,0.3302808547945206,0.18759123930724558,0.4559506171915387,5.281923441854949,0.1,BB_0062,0.06253041310241518,"MULTILINESTRING ((1440812.6904277063 6902490.769774599, 1457398.1130502613 6912620.99173801))"
35235,77662,power_to_O2,0.9,0.06313785884593869,23.993458694597265,2376050.0287892898,516149.2045399232,0.21722993972602742,0.1894135765378161,0.8562711833823445,3.44056551325387,0.1,BB_0063,0.06313785884593869,"MULTILINESTRING ((1592359.8475519244 6750449.385690223, 1576377.4980050202 6768344.931591087))"
34691,77663,power_to_O2,0.9,0.06194798955613579,3.94703655965268,337991.83222237485,90726.2678186833,0.26842739726027404,0.18584396866840738,0.11950864436398903,4.333109099804305,0.1,BB_0064,0.06194798955613579,"MULTILINESTRING ((1415755.8376163442 6970240.62426614, 1413852.1546417486 6966783.011110296))"
35107,77664,power_to_O2,0.9,0.058710463649500035,8.90781278271291,634950.959094437,197380.86210246338,0.31086001095890414,0.17613139094850014,0.21277548631923018,5.294797411492617,0.1,BB_0065,0.058710463649500035,"MULTILINESTRING ((1521104.4614629345 6908138.569782896, 1528701.586488077 6912789.679319793))"
33400,77667,power_to_O2,0.9,0.061869881607296194,9.964022425140302,595883.1035233436,221379.43447532193,0.37151487123287674,0.18560964482188858,0.2104293211574057,6.004777471387059,0.1,BB_0068,0.061869881607296194,"MULTILINESTRING ((1310411.5358101397 6981730.1234179, 1302355.665858114 6987593.970466105))"
33400,81258,power_to_O2,0.9,0.0877890352267303,20.557381391012466,91729145.39769915,437698.3085578409,0.0047716383561643835,0.26336710568019095,45.96354552874702,0.05435346616853466,0.1,ST_0089,0.0877890352267303,"MULTILINESTRING ((1310411.5358101397 6981730.1234179, 1308709.7823925938 6961243.299238408))"
35601,77668,power_to_O2,0.9,0.059628559862650116,6.31288859100756,319984.7966514397,145762.74279894304,0.45553021369863017,0.17888567958795035,0.10890543722755877,7.639463618573208,0.1,BB_0069,0.059628559862650116,"MULTILINESTRING ((1388481.4984209014 7015479.1243413985, 1388966.6824749121 7009184.908044177))"
34587,77669,power_to_O2,0.9,0.05974145943765789,0.28297057680301513,38030.35577019438,17579.401713827934,0.4622465753424657,0.1792243783129737,0.012967973496830876,7.737450335053074,0.1,BB_0070,0.05974145943765789,"MULTILINESTRING ((1574774.360057918 6932384.306960464, 1574861.3265404159 6932115.03167705))"
31139,77670,power_to_O2,0.9,0.057619149366650815,1.3571960648445844,119938.88936860798,36496.15929921555,0.30428962191780823,0.17285744809995246,0.03944507295319652,5.2810502283105025,0.1,BB_0071,0.057619149366650815,"MULTILINESTRING ((1554839.3828534195 6753450.778881676, 1555569.6587859413 6754594.753628254))"
31543,77671,power_to_O2,0.9,0.0678515105092224,7.911798495187995,1035740.4340879258,172573.93606972028,0.16661890410958907,0.2035545315276672,0.40112187755903805,2.455640307181403,0.1,BB_0072,0.0678515105092224,"MULTILINESTRING ((1485851.509993168 6984556.815163345, 1487836.2014178664 6976897.9931013575))"
31438,77672,power_to_O2,0.9,0.05940257306067684,33.558505396356146,2628712.5064404407,721176.1707318394,0.2743457753424658,0.1782077191820305,0.8912801753387171,4.6184156881930845,0.1,BB_0073,0.05940257306067684,"MULTILINESTRING ((1350528.0900653112 6878579.504282873, 1369906.559261288 6851181.544211769))"
31438,81241,power_to_O2,0.9,0.08767408836999291,6.190531301073987,29088099.37976927,131883.37055887698,0.004533928767123288,0.2630222651099787,14.556350431147415,0.05171344066892012,0.1,ST_0072,0.08767408836999291,"MULTILINESTRING ((1350528.0900653112 6878579.504282873, 1355328.1587470009 6874670.282053242))"
31438,81243,power_to_O2,0.9,0.08789435799522674,23.83548408635422,110649977.75931776,507470.5067653831,0.004586268493150685,0.26368307398568025,55.510894733683514,0.05217932752179327,0.1,ST_0074,0.08789435799522674,"MULTILINESTRING ((1350528.0900653112 6878579.504282873, 1353795.2893587777 6854969.004279535))"
33308,77673,power_to_O2,0.9,0.06071557849470123,11.371438446990053,575973.0851162532,253032.26669062,0.4393126575342466,0.18214673548410365,0.19960353344869347,7.2355838225701214,0.1,BB_0074,0.06071557849470123,"MULTILINESTRING ((1571295.4863272104 6913620.060428878, 1580819.1456876716 6919833.716738941))"
33539,77674,power_to_O2,0.9,0.06004241053320681,3.351847912358013,316625.00225450797,77462.84636526785,0.24465170410958906,0.1801272315996204,0.10850986512809763,4.074648268398268,0.1,BB_0075,0.06004241053320681,"MULTILINESTRING ((1599723.2059143085 6756687.390258635, 1597568.2762724278 6759254.716234456))"
34925,77675,power_to_O2,0.9,0.0590694432032437,15.85522497709604,993502.948067094,346201.79687863245,0.348465797260274,0.17720832960973112,0.33496384682137204,5.899256508331851,0.1,BB_0076,0.0590694432032437,"MULTILINESTRING ((1521636.9581613075 6674685.000217862, 1524212.0714243841 6690329.710210593))"
35486,77676,power_to_O2,0.9,0.06021890269305701,37.24402782035309,1246958.6344867141,808985.7661546683,0.6487671232876713,0.18065670807917106,0.42859863397501524,10.773479659609796,0.15,BB_0077,0.06021890269305701,"MULTILINESTRING ((1525679.558423021 6755575.669132826, 1496087.2020754635 6778190.046287247))"
34270,77677,power_to_O2,0.9,0.060982192851212084,28.361342133956306,2075974.4722489594,611050.6755604581,0.29434402191780823,0.1829465785536363,0.7225883311694022,4.826720853347566,0.1,BB_0078,0.060982192851212084,"MULTILINESTRING ((1611563.5690817016 6852581.19136336, 1618749.0357856639 6880017.204118233))"
33879,77678,power_to_O2,0.9,0.06307423783049318,6.126822780692637,554259.6503189254,136574.1455455097,0.24640824109589046,0.1892227134914795,0.19954055367615225,3.906638424361026,0.1,BB_0079,0.06307423783049318,"MULTILINESTRING ((1509187.4638461391 6731083.034413529, 1505563.8303266952 6726142.66625895))"
