,0 battery,1 battery,10 battery,11 battery,11 pumped_hydro,12 battery,13 battery,14 battery,15 battery,16 battery,17 battery,17 pumped_hydro,18 battery,19 battery,2 battery,20 battery,21 battery,21 pumped_hydro,22 battery,23 battery,24 battery,25 battery,26 battery,26 pumped_hydro,27 battery,28 battery,29 battery,3 battery,30 battery,31 battery,31 pumped_hydro,32 battery,33 battery,34 battery,35 battery,36 battery,37 battery,38 battery,38 pumped_hydro,39 battery,4 battery,40 battery,40 pumped_hydro,41 battery,41 pumped_hydro,42 battery,43 battery,43 pumped_hydro,43761 battery,43761 pumped_hydro,43762 battery,43762 pumped_hydro,43763 battery,43763 pumped_hydro,43764 battery,43764 pumped_hydro,43765 battery,43766 battery,43767 battery,43767 pumped_hydro,43768 battery,43769 battery,43769 pumped_hydro,43771 battery,43773 battery,43773 pumped_hydro,43774 battery,44 battery,45 battery,46 battery,47 battery,48 battery,49 battery,5 battery,5 pumped_hydro,50 battery,50 pumped_hydro,51 battery,52 battery,53 battery,54 battery,55 battery,56 battery,57 battery,58 battery,59 battery,59 pumped_hydro,6 battery,6 pumped_hydro,60 battery,61 battery,62 battery,63 battery,64 battery,64 pumped_hydro,65 battery,65 pumped_hydro,66 battery,66 pumped_hydro,67 battery,68 battery,69 battery,69 pumped_hydro,7 battery,70 battery,71 battery,72 battery,73 battery,74 battery,75 battery,76 battery,77 battery,78 battery,79 battery,8 battery,80 battery,81 battery,82 battery,83 battery,84 battery,85 battery,9 battery,9 pumped_hydro
0,458.9061848093008,1.0767143863968094,1.0914399678573883,0.5774816211735028,1.465483903651101,112.50622784609283,7.266487396198901,610.0445807243991,648.5006985857106,0.07205636662125486,0.8777756939172752,1.8780735231957777,504.2881154853967,1.6766426414972375,1836.965450366861,2676.713060746416,1466.8025672180688,1576.7711583545624,1029.8786927131569,1.030887309398913,1127.9181278351914,141.85414505378992,0.16422551324802995,0.5351961474638182,831.4906032025525,1.1012475862044768,474.1682999982426,32.348474808400304,734.8999923458477,639.9038460356168,825.876336244467,702.4560079489171,1.0456049625810773,184.74099439091307,1580.6649328947547,0.8960815745295999,12.054590056491989,3464.8106073247554,958.6612548741837,0.38969972889547955,2228.4171984790914,1261.6051990026563,208.498779637336,635.5040965019829,1760.301541702334,761.0575295697549,0.547956609182304,1.0019581005945801,0.29775247502837215,0.37810921962989824,30.703826655862233,26.139562427501364,2.3007345567881705,2.048546441281279,0.25640140711749704,0.3026585614193551,1151.5834065112651,860.101609149481,1373.1764700543874,1134.4920059294845,3.600706847591858e-06,3.940137611905092e-06,3.684365739968774e-06,12060.578809139715,1413.2969372936752,2193.3235609437634,5977.803901893607,5.821071276993816,8.49674971186202,23.85254518276289,84.97899305187094,1591.554641675704,466.9023628444723,1117.8686612199006,709.5947348181912,0.4254796757632186,1.0250598048288762,51.24851619625284,495.5268837182541,1632.82367954605,0.21764474845626094,236.28231321045584,351.7085610263277,262.6367087477186,432.30970698714975,447.27528910422086,5307.904594877868,0.33033805863754095,0.5147856479186799,16.071417040956053,142.17663184536357,0.17300731865567842,0.7980257627249359,0.9693684587830872,1.476039860492844,2597.854765224228,0.31719046899730896,2.880458963667375,8.871243588639448,2.523035543881732,596.9867731139789,2.9470703593319953,3.6323187500478706,233.89130421020587,3787.6161943589027,2083.4151512249505,0.25513488114553096,0.8715058944167687,1387.6894623186406,10.229610386734617,383.2124707149347,1534.6383928169764,280.35661225736504,135.92441112229415,160.03598232374156,688.5834428960113,2.135624002033613,1303.9501625561788,2.175473115845576,1133.057094758499,332.3601044199122,384.63599169323396,533.0239905501098
1,461.02790806725704,1333.388684763554,5.390641350410176,594.3223079687692,2703.9694497415244,1673.2213647849953,5.516386507677093,617.8718081668096,648.8530982009864,1354.333820303799,4.785514630291198,5.639706829893283,505.8745323325935,1141.2140263828826,1837.211442325677,2677.170043510743,1467.4218455554083,1577.4585704118108,1036.373526220079,1530.8360591440253,1133.406507644146,436.0859362616544,0.4186787480886751,0.8134390630534095,833.8298594297411,4018.6840388724922,486.6538798681421,226.080296142965,744.8978748183671,642.2221186176586,827.8620393191507,704.3566261183948,987.4577779819489,0.4366267982345103,1581.1228204620666,1.912499714245196,143.44981635194083,3465.394073731469,959.1866935699281,933.9110824590357,0.15683516685158827,1290.8100778916655,238.52940710211226,1749.642115685993,3747.7931241870065,761.8549137405804,871.9698029345658,478.0620416969466,10605.237322959692,1799.4619090576741,30.389539797991073,26.703588299385554,2528.2188021652782,4772.79832990823,8021.915944416244,4125.259143210641,4613.147419438236,2533.761906754964,58338.670976232876,8148.225333091688,0.07036286016887411,0.07676758251065931,0.012973083817057989,12149.489224787958,2606.9569185044347,5921.321645109577,10442.654028736744,12.070621824337017,1.4681828683337135,3860.2802805535043,88.67570701528936,0.17142969299547733,475.4192452261402,1121.957413218797,714.4444074310768,1476.4135657890095,166.38640914056256,1028.279399952785,499.2027581036727,1855.867564517401,916.5859165112341,237.70921491584963,353.10647352336076,263.92828511884903,433.7215068270265,639.6854420182483,5459.597636162289,1571.4246928881262,551.40641653117,12.169596532429065,143.1455888488051,1179.6708582885328,533.0822157339619,2.680067396848989,3.0189087133276824,0.15667606210273077,0.26172974518329983,925.1939868637157,2743.8899592529656,308.09161259745645,597.4859198020565,409.0983529194426,8723.61704832556,235.46902337905445,3787.796607679407,2087.0878993982246,0.11567900097649217,5.33434378085023,1592.9558273529385,41.317896200726686,384.75499140614096,1536.6543675858434,281.2615875426671,138.9688460440381,164.31274081975855,693.5188595902307,552.7423142655987,1302.4434414001912,1047.7907084772123,1168.679351490288,333.541676225242,1370.289009031369,1319.6027485465338
2,460.0332828079714,0.4466007098029777,11.184556611082122,1230.729462031534,6269.667408505942,1672.9357478132229,0.5204797599473668,616.3348214961604,18.080894401783137,1.4663639852737589,55.438534874669074,66.27406132056639,504.50919254841835,0.24714510289385316,0.14484360728017487,2676.221051663747,0.36043852509970153,1577.4678858757504,1035.7601112973114,1530.649678301662,1132.0004461330748,435.424089993913,2107.6604392868035,352.8461124649808,831.4430242256258,0.5303541032954137,485.86480200285644,225.21180744523514,744.3113579849096,0.408079302364504,827.7923874533952,703.9034753232222,988.1160663755632,0.45707419104185476,0.4019156872471497,3880.1586480275278,130.1299569411904,0.45441000731134357,959.2313348168448,0.6057583106853319,0.29750066281020404,1290.675929516276,238.60027565787524,0.21320494463005454,3747.522429163724,760.5748094510933,862.2849190122754,477.9995279139112,10579.639666792758,1799.5497955982803,30.070094020410416,27.114194827489637,2533.544915558595,4778.276584604016,0.403143329266455,4125.27832097349,4612.313278920302,2532.9760712656125,58339.86607168316,8149.72361557473,0.002450275878771474,0.002099484011886298,0.002407080505193211,9494.528705023045,3749.9290474675345,7938.523589422448,15737.988355536589,912.3936415016547,0.4996137848550738,2506.3018485445677,87.83945295918853,0.2572507074720598,472.20873820793173,1121.4991214425675,714.3910859811514,1475.700855393888,166.6161541749896,1027.703687079453,498.71148057340935,0.3532918999362845,0.23106057855093332,237.18015186024658,352.91071696426866,0.5727055772536678,433.1667332853739,638.0546492807401,5459.665781485692,21.57641034663899,551.4849381714864,1.043283138004517,139.98361693289917,0.9670147191167018,14.422046127438822,1854.123889933296,1124.7678592528669,0.30107153081526317,0.5158810839564498,924.8979950222138,2744.0473926331374,0.17878056888210153,594.3273477704536,407.11749520016394,8723.644275118268,235.40080126960598,0.08891680751073062,2086.6105744290553,3664.1809235396445,61.42674565878308,1592.8604173066565,40.47403504755257,383.7017891999477,0.639071746531112,280.73880582400363,138.44129079551064,163.59357853093715,692.7990363040501,551.4745557555825,0.8974231499585552,1.493030544563376,1167.904340711013,332.21523684722905,0.20879904104862704,1319.4479897087597
3,461.55885985765275,1333.4915294622642,2846.7700637642747,1231.574428954096,6271.198520668505,1673.63205194821,1076.3437250169545,617.9396772151108,648.8885372196123,1354.3875266567527,1213.074686711881,4379.998747454661,506.4420632992646,1141.2631069024264,1837.2682834484444,2677.2087108636456,1467.5219682918614,1577.9985302623577,1036.4185657420564,1533.3453893344788,1133.4691292776718,436.13130398058263,2108.371274419152,353.9985243435984,834.2423137391728,4018.7171777659155,486.71324329730544,226.11669604102394,744.9578046923555,642.2655516023657,827.9983898546413,704.4079508808577,992.6496547388019,450.0024708096633,1581.8799414149871,3883.245394753249,143.5340201121354,3465.5280033138097,959.9984904782974,934.0123509609092,2229.989476629453,1290.9295631588698,238.79853960382758,1749.7717537855815,3749.998473757124,761.8972972840872,872.0291632522545,478.19846993775576,10605.448490045208,1799.9985664048238,8099.999361852457,8369.999294570287,6283.25270030584,23933.998851886572,8022.028937498815,4125.598441010872,4613.219930760466,2533.8320041854,62594.80582662381,10799.999015049749,1025.1301734151507,28668.874496384524,24023.999996097846,12150.146564737266,3749.998560040087,7938.598423559512,15738.046298093806,914.4465774788883,640.7255455623132,3860.785710858854,88.84113664621607,1596.717687477022,475.53093778025095,1122.0197956914817,714.5978656166333,1477.1640507867794,167.9986955387351,1028.321932276834,499.2573810532566,1855.9060255611878,916.6166070021093,237.75623990402534,353.1745156514926,133.02367814542663,433.7770881960098,639.8361272445853,5459.99868702056,1571.5719477477967,551.9985120781071,142.6567132452768,143.19268508419947,1179.770897564985,533.20200604577,1865.7392579369052,1139.9985579826025,2599.406380487347,989.9986044661192,925.3776014469416,2744.3985148650895,308.13950124171396,597.5268437276492,409.2096515690872,8723.998575293028,235.54499144575394,3787.843851800262,2087.15919425595,3664.6085206693383,1383.1901501218408,1593.0049007941366,41.36844674411556,384.80069401697335,1536.7037847879242,281.3105813115196,139.04153766868137,164.4047622656952,693.6263131814584,552.8184922134955,1304.2902427423317,1047.828068972901,1168.752939070319,333.5945736599068,1370.3669187740045,1319.9982385538924
4,461.5621494879978,1333.4850374171633,2846.761386618897,1231.5687931242103,6271.192891773475,1673.6172934144483,1076.3423685217247,617.9340792078103,648.8829492370957,1354.378361141847,1213.0609397420942,4379.9900662147,506.44584567977125,1141.2588695850823,1837.2604693488568,2677.203522400342,1467.5150906823326,1577.9925320105403,1036.4149878167796,1533.3379359604642,1133.4634230207332,436.12912460738096,2108.3622971181426,353.99227018310893,834.2451489497688,4018.709719564106,486.7089212013646,226.11245843919156,744.9555256170883,642.2580564242363,827.992501244365,704.4040741551869,992.6404693258843,449.99984125755896,1581.870112727909,3883.2369801154887,143.52335831737994,3465.521701419738,959.9930379428815,934.0067093612432,2229.9829333128205,1290.9230428288863,238.7936187696521,1749.7672765073085,3749.993363749913,761.8924709305218,872.0235426110941,478.19347973086644,10605.436771202376,1799.9914482449142,0.007698415886773106,0.08153381591366379,6283.225485010048,23933.989724826162,8022.020492156192,4125.593113601871,4613.216639870045,2533.8287142496924,46067.08421321093,10799.98263472406,42.79575210145808,19062.570204971318,16213.48773164835,0.003354340541747,2890.0891081842874,7938.587544427695,15738.042749220276,914.4360519753527,640.7247329269911,3860.778433862359,88.84142089647038,1596.7127334359047,475.5281913547699,1122.017493841019,714.595363062711,1477.1566134691475,167.9930862438049,1028.3197642806408,499.25451883171104,1855.898729238637,916.6108838311012,237.75210912690304,353.16765473962477,265.4527782660635,433.77341139808885,639.819260913673,5459.990584234299,1571.564876263848,551.9923250341415,142.6540968504576,143.18719310615003,1179.764638514087,533.1953009272272,1865.7277395328488,1139.9910624672573,2599.3999656915516,989.992610202359,925.3718070509226,2744.3929046349076,308.1314750939227,597.5216166674503,409.20372209761445,8723.992767461397,235.53772094383632,3787.8361113429346,2087.157009494082,3664.60072617917,1383.1761576505198,1593.0018644878444,41.36496910075402,384.7965876388513,1536.696143465969,281.30625617774166,139.03933714665433,164.40267185242837,693.6253159857307,552.8129442957974,1304.2836617909563,1047.8200616060287,1168.7471673155303,333.5897577085552,1370.3633560363182,1319.994157093467
5,461.56325060474114,1333.4907533407338,2846.7689307278156,1231.5737732686343,6271.195404168941,1673.6308905632707,1076.3442552048427,617.9390730757717,648.8879524617341,806.0879528227873,1213.073291352708,4379.991028023938,506.44714222523294,1141.2626691071557,1837.2675316092696,2677.208224264949,1467.5212557974733,1577.9951106543704,1036.418394828033,1533.3444218913844,1133.4684723359392,436.13129482564636,2108.3703631949707,353.9938364495002,834.2465631163222,4018.7166537463436,486.7130723476433,226.11628591263678,744.9577934396578,642.2647240740223,827.9952127219957,704.407609250991,992.648367686873,450.00230353358813,1581.8787628410198,3883.244359853263,143.5329995618626,3465.5275468607388,959.9959455814007,934.0112147998593,2229.988625827542,1290.9288699657343,238.7959564889389,1749.7711727633296,3749.9958416113504,761.8968464924011,872.0284851320317,478.1954806474539,10605.444832521338,1799.9909143477607,60.74181714277688,0.08032293883697254,6283.249895685211,23933.99081835153,8022.026594828055,4125.592307884938,4613.220104706629,2533.832809893043,62594.8009500482,10799.982236777194,34.387917579279986,12368.202930738555,10834.493259101895,0.01224373222614683,3749.997734741478,7938.596189377642,15738.046836119129,914.4455733951888,640.7263311824817,3860.7848235691135,88.84276717440962,1596.7169118231134,475.5307355153228,1122.019828821674,714.5972312324446,1477.1629005365828,167.99361009092746,1028.321957125749,499.25727875898673,1855.9052702572105,916.615927532084,237.75588498791885,353.1738985208725,265.45451509147085,433.77678562979713,639.8349792711446,5459.992994625525,1571.57042546444,551.9924658829198,142.656717322922,143.19211536803556,1179.7693803420505,533.200065752097,1865.7379301056947,1139.9923194266903,2599.405516005916,989.9948574494117,925.3769280706119,2744.3953670866567,308.13863041625433,597.526287311225,409.2089750074451,8723.995348698583,235.54449127885363,3787.843082117952,2087.1593479960957,3664.607780526475,1383.188819111826,1593.004717764169,41.36717191246228,384.8002356632553,1536.702919704125,281.31018520061883,139.04157506210913,164.40481021135045,693.6269320331905,552.8177931133949,1304.290015631259,1047.8273896714497,1168.7523278033518,333.5940438873996,1370.366718909993,1319.9965362919272
6,0.008659993647857595,0.03259561819719867,0.1929474240294489,0.05620317681435746,0.08889339242320163,1673.5515874254393,0.009473389586659286,0.046692340911803396,0.05139951306065127,1354.386637990794,1213.0084507938825,4379.872065442483,0.005030151314041656,0.027967238186942855,0.11433654004948063,0.03792927789113963,0.02591306027646083,0.05117843452021696,0.01741247773706924,0.09946943626140976,0.05244030545296778,0.016976782355860517,0.08576470780119583,0.14536770759178363,0.01018643747623937,4018.5822700284166,0.023542409465638285,0.045675975563839497,0.01759644278361154,642.1527384541635,827.9680665530806,0.032337449559496634,992.5715964578168,0.018226235652556363,0.0581717058593941,0.1354225327122655,143.46648229798078,0.010655438477812765,0.028197165113038578,933.9550676401516,0.03856798616105052,0.053093204373614714,0.06450704762990754,0.023747728574012302,0.043727213534151835,0.039631607155323545,0.05706864809037276,0.06458297431457391,10605.438324637693,1799.9763731986511,8099.9810997496,0.0761450354621444,6283.1870459481515,23933.914983482395,8021.958262502011,4125.516956918932,0.016769708872053205,799.3040059450866,62594.76886958341,10799.939247207274,23.884915105940316,8163.1510003975845,6948.392009221215,12150.137629105682,0.1570799396019264,0.20040624587271716,1333.94341960384,5.3498883280511595,0.011518734367412778,0.03958776005040927,0.010486620441520877,0.023076992822283194,0.02020722012482006,0.012166630946167106,0.024631555433046008,1477.1010941555642,167.87324950639325,0.01752749116411019,0.025347405683865756,1855.8166588641143,0.03949088853401013,0.04058150409093747,0.06752414391074535,0.006349126642133628,0.042374732283559646,639.7831220822468,5459.950774992784,1571.5610998391185,551.9696233618369,0.017205871305425134,0.05247270831222283,1179.7634503128438,533.1953172946231,1277.5937602610181,651.972361021096,0.03933131104312379,0.05427078212374808,0.04548557474294635,0.06875997189295921,0.08580303485818107,0.05416744991638147,0.04248557141869442,0.07257659758396404,0.05636880776587829,0.08836496080161413,0.011927966567523072,0.0926775027208043,1383.120709437407,0.016940823970740353,0.04521335475233489,0.050190899343035285,1536.6174381315918,0.0467702491352361,0.018215026362310906,0.017417601625853853,0.012257809471248887,0.05067441162890292,0.005002609556245583,1047.7315022865405,0.051421790180818897,0.05633475876344532,0.017791541480246677,0.03226752123222655
7,0.0034455817998262886,0.013853515870034786,0.03931695289328198,0.007444598247296881,0.019802138759138076,1673.5498104268568,0.0016578555463071067,0.0060963299879215,0.006148841229789248,0.023310506563743706,0.022977574892857133,0.04753307123605248,0.0018798567245302954,0.005734287962613596,0.1056634566372475,0.004643079603068527,0.023128248223664365,0.030275698589973796,0.0033561221325410064,0.024347352111162346,0.008054141546413932,0.004095715767158805,0.042107312655066925,0.07252044390111087,0.004022112910995692,4018.7165590192058,0.005854285610767537,0.0069815007865705585,0.004049648522395585,642.2587791567967,827.9609445463454,0.006275253104415757,0.042613460543761084,0.0019486974548919374,0.0020172969110028804,0.052540235517779005,143.5304916674971,0.013461982632804778,0.018184228496562448,0.022562049665634798,0.0011267147994426141,0.006753931870021659,0.014522190449250811,0.0018660813884439269,0.005268695924094825,0.004457699761638746,0.00894417178166838,0.01678072177119171,0.028929444317366843,0.04016414289322055,0.0036809150082215427,0.006365439980895133,0.027104795200248128,0.04395011365400557,0.016259085501171125,0.028096084069414207,0.00427008191976757,799.4967231018226,0.01122654822310978,0.025071509968439893,3.871701910659509e-06,3.5646804245840577e-06,4.000286655916493e-06,0.0017954134066944848,0.01073232006388215,0.020593369909370853,1334.140505173782,5.335067008661163,0.002292184976343252,0.016947630506744825,0.0034793128658127882,0.0011072312091248452,0.0034619310770179104,0.0024154116812398806,0.0064678968273571774,0.027822741991117603,0.045808494895371234,0.0040449667631119145,0.005551753508846236,1855.9042476460859,0.00990429007647976,0.006885817392504459,0.009307498209756866,0.0035437842504049822,0.007720758940014914,639.8182377985584,5459.933824900123,0.029210663784661806,0.03843653287979949,0.0040870433131962244,0.007022508036026237,0.019411657188401536,0.028839848264274635,0.044952446366255436,0.0570704241385873,0.0011519588295670288,0.0029288353489559053,0.008638662888133735,0.019979627185986455,0.0637766511495621,0.007793590693582351,0.009825819346329548,0.021920000717028695,0.0075697422510002926,0.06615161188851112,0.0024488775409121063,0.07321386346094498,0.023885297534402296,0.0033032758831108683,0.006941185403096611,0.006809025048957291,1536.6981438979901,0.00785247870864645,0.0042371481775172835,0.004030634659456,0.0034295615690511025,0.01055818080839456,0.012123313705527236,1047.8269709584392,0.0075059530298556675,0.008534843893633728,0.00295288931888639,0.008030882409556295
8,0.0018467773939693627,0.0037223910193295664,0.004213563231653319,0.0022466064357932304,0.005081322756393725,0.014325674030917149,0.0008373168409681891,0.0020148773960848984,0.0020393739186163034,0.003303979642827423,0.003797705954323647,0.010206000850684425,0.0011840186648947528,0.002573766212390829,0.0055969861225817295,0.0017506767666108953,0.004618234336816131,0.008567670669711253,0.001562515586734209,0.0035847271336315258,0.0027105454628678512,0.001980555686198088,0.004012913078334367,0.011040925072531831,0.002271000814119872,4018.7111760060616,0.002729304068607213,0.0030046007639638107,0.0019963820606115324,0.08351611777535672,0.09178103010046507,0.002863109064447635,0.0058417221160338645,0.0009722583868499375,0.0011667955021786068,0.0055890633065132644,143.49268704822492,0.0033169121436101103,0.006690241576797324,0.004477838038855727,0.0007282874632541189,0.0021457061629241627,0.004197791475782688,0.0010655424252999095,0.0019975758349184396,0.0017094251534299325,0.0026155858306872483,0.004729926667110633,0.005249178277776583,0.008495996076780359,0.0034247065090429866,0.0036092186652977704,0.005939877444931069,0.009208749372388688,0.00418708598203891,0.0064208224170794045,0.0022489834241063555,0.0010749139881028056,0.004443462294167772,0.007754241408648624,921.7852158560626,28090.644476047608,0.010162339566240419,0.002390967248504685,0.003640483181929611,0.005012855534216159,0.0010152966872150834,0.011148849156574108,0.001150823875546166,0.0034023761250191495,0.0018011635271764478,0.0006959900875893897,0.0017344461164781491,0.001176584374223881,0.0024213028797051674,0.0035360937506380952,0.00804410904057196,0.0019416342227407807,0.0026784832114385587,1855.8925923357654,0.0033215568959318402,0.0030048378766492556,0.003082749259573743,0.0018950448676541202,0.0032247411681412814,0.03698445593417103,0.05072191452037545,0.004645664587396425,0.008056677499430941,0.0018887117894099681,0.0022359728535833578,0.0031329532997640998,0.0051933990041014635,0.006220650315654643,0.010453640115270404,0.000704958016613039,0.0014214472156777035,0.0024964491220564704,0.005364082172400298,0.007057480049514347,0.002879600572984431,0.0027206686036004013,0.005646063019746159,0.002974252674734352,0.005056755740557644,0.0012047411025687545,0.004974030031459251,0.0037617673085993063,0.001574457856369415,0.002900410076342039,0.002864535991238263,0.26836608641861265,0.0032297299162310175,0.0018666136111128598,0.0018869682931696068,0.0017105916698595023,0.0035397251851154513,0.003195883892760135,1047.8213664697425,0.00231012814984657,0.0033856286722902126,0.0014324528103578388,0.0027237548554862765
9,0.0030383821530316365,0.0008555831581541268,0.0005809884500093021,0.0007613916094015995,0.0013132124919728217,0.0007435115210057625,0.0037239658499583187,0.0007944228811109762,0.0007868295110630991,0.0006436733515981158,0.0005154129998547672,0.0011016526062445557,0.0019460349902502097,0.0014879038435101327,0.0005288231635033617,0.0008005624943698655,0.0007571197012396458,0.0011423532403126643,0.0011298060217296746,0.0005859875411434569,0.0010560605083471833,0.001976372936087615,0.0004992732661442064,0.0011242621939744945,0.0034854888741348484,0.00036944302719691774,0.0019380802386988962,0.0016047998148495007,0.001961747915845077,0.0006739069818397861,0.0009790511228101187,0.0016967548906591952,0.0008290659228612533,0.020125367103149022,0.001333745833689216,0.0006661607707748345,0.0008313288121624048,0.0006347169467090677,0.0011700318676980798,0.0009611856720296732,0.2589184168493291,0.0007578989197733829,0.0013161664951597833,0.0019295207279442861,0.003205338491394846,0.0008560911716435744,0.0008556395205887976,0.0013208681480750733,0.0009609407854127332,0.0011766623279691885,0.0013554325223110318,0.0013712465224836972,0.001030072684392825,0.0007227936525572296,0.0011593348517752338,0.0012517794820250754,0.0022864302237679667,0.0020782969994430876,0.0006575567492933029,0.0010528548910316766,0.0011216603278605213,0.000736926149089988,0.0007959058503229482,0.0018559450208316742,0.001339957713024736,0.0013341458634501177,0.0018405163959632016,0.0008056679245879903,0.007693919631299391,0.0006065426832322232,0.002627308711738008,0.010748026297050855,0.00205070567900345,0.0011307149282492649,0.002186922533007867,0.0005749852639098414,0.0010975939750555276,0.0019162966675996972,0.0019240202993891582,0.0004198174943491329,0.0010044975447793423,0.001630351544982939,0.0010875065761292322,0.004196358991048874,0.0017565351830133302,0.0008232696526224584,0.0009329368230370284,0.0008305930032565655,0.0011742185178093003,0.0074240868142693185,0.0008713070105149076,0.0006326045600139473,0.0009995427766533935,0.0008963876301885801,0.0011469138252670767,0.5340136416980373,0.8610835032566917,0.0007822698047752539,0.001295997186345575,0.00094877587019535,0.0012381055735625483,0.0008145480046912941,0.001244899890224425,0.0013044745477258815,0.0005386132738669738,0.0012034582004104598,0.0005180138507948129,0.0005007433813990851,0.0012987020489146077,0.0016277030854712866,0.0015257595947472979,0.0007005441098076106,0.0016642490652930282,0.0023591010808227107,0.0018872610372277332,0.001983780000805088,0.0011856359079917157,0.0006086409565816046,0.0006365747711927169,0.0008044714142662682,0.001588257325248878,0.001148842309502351,0.0019425272048316797
