,0 battery,0 pumped_hydro,1 battery,1 pumped_hydro,2 battery,2 pumped_hydro,3 battery,3 pumped_hydro,4 battery,4 pumped_hydro,43761 battery,43761 pumped_hydro,43762 battery,43762 pumped_hydro,43763 battery,43763 pumped_hydro,43764 battery,43764 pumped_hydro,43765 battery,43766 battery,43767 battery,43767 pumped_hydro,43768 battery,43769 battery,43769 pumped_hydro,43771 battery,43773 battery,43773 pumped_hydro,43774 battery,5 battery
0,-4.797258669438636e-06,-2.5229427133822213e-06,-2207.9176750098486,-642.9372596206549,-164.01465751055477,-58.122088885579636,-1215.4667457303642,-234.93537145624092,-2943.753233987941,-1490.949331199255,-2.1376498241161606e-05,-1.6768091178581303e-05,-1.5288762650764935e-07,-2.1244214797353856e-07,-99.1867519275309,-112.5863395273433,-2.309911414516999e-06,-2.5306079033288118e-06,-470.83499653060045,-258.6083574061125,-1.1489855240869496e-06,-1.0084012014146683e-06,-1.3114929949377797e-11,-1.525415830829927e-11,-1.538600537856104e-11,-1240.0691829149716,-227.4716133445698,-641.4952664059914,-590.4832732289143,-1.2919825440548626e-06
1,-848.5377565836611,-2131.1845931576827,-2.1841926667787084e-07,-1.630956135039154e-07,-1931.074465152062,-135.86760157368337,-1.0757643255073033e-07,-1.1102400779267442e-07,-3.0031694738294316e-06,-3.968775916986244e-06,-1082.4141557044927,-207.84608015130033,-826.7027880490826,-966.4843504191133,-542.0951591551301,-2651.073929041966,-818.7450303075057,-476.38323468802633,-2.1449307927300402e-06,-2.8200302758831495e-06,-6388.5557114712965,-1247.0765804519451,-25.740697815159415,-4.669373933773423e-08,-9.062252219738895e-09,-3.8363252554882415e-08,-155.26115899257798,-275.1752863909968,-452.58542212219015,-977.0923764781116
2,152.2661026027572,193.5291509672284,271.2268629465659,137.4202346973563,313.6653546419481,63.2617103639767,835.119290990435,65.86442706056434,277.251302730538,209.22806776400762,228.6356647985804,68.20243031629096,173.36810465522547,171.46696985442478,160.57468711395367,265.8181115157383,321.09186391758493,160.69998314492187,1.059575068507697e-06,76.4472999862753,386.0520026920717,197.9172210463523,24.711069899043206,4.128031257961075e-08,3.394467229923901e-09,199.8224646522584,54.384448868972726,69.55805633658935,-563.189120093134,171.66178775888034
3,1.5666145615874294e-07,1.934167007627673e-07,-2.0052722604930865e-07,6.563646263738486e-08,-1.241846986330705e-08,9.637929672634844e-08,-821.3746330123877,4.690974432411304e-08,-8.481113870982375e-08,7.658614193131596e-08,-1.4304191428167186e-08,9.809558175705764e-08,-1.001866335136319e-07,7.209619864380655e-08,-6.82039203617706e-08,8.128689856129748e-08,4.2322543448937346e-08,1.3734803838609405e-07,-4.741476426197309e-07,-79.6326041560331,-8.173493786466351e-08,7.561576685313622e-08,-104.62691058641437,-2926.0047510382906,-2774.0525734034554,-1.218494429444043e-07,1.2171496626359613e-07,2.09208836398772e-07,-8.190254470019209e-09,3.3043505138587225e-07
4,827.9126851524079,1756.0741194689933,2310.4676317875987,430.9783875649496,2122.025253870939,102.7881967045921,1400.3105407935325,137.92137691881683,3185.939756040259,1136.2299168911293,1013.1024314852523,109.60267781875068,775.3332151122329,691.7453662848268,568.819934458364,2258.6588622586028,581.1292091618437,245.734305765318,565.001997604689,310.33003222280183,7183.701851842875,921.7377686902845,125.5522927046531,3511.205701244392,2600.6742875646505,1238.3049388292006,391.29876551911724,772.4310725249844,1927.5093784273342,957.9336181611793
