bus,cluster,foreign,medoid_idx
24290,12,,
24291,12,,
24292,26,,
243,17,,
24313,43,,
24319,61,,
2432,3,,
24321,12,,
24322,12,,
24326,25,,
24327,25,,
24331,12,,
24339,30,,
2434,3,,
24342,26,,
24343,26,,
24344,12,,
24354,12,,
24356,12,,
24367,61,,
24376,61,,
24387,25,,
2439,3,,
24390,61,,
24392,12,,
24398,26,,
244,17,,
24407,12,,
24411,68,,
24412,61,,
24414,26,,
24415,26,,
24416,26,,
24419,12,,
2442,84,,
24420,12,,
24421,8,,
24426,26,,
24427,74,,
24428,74,,
2443,84,,
24432,26,,
24434,68,,
24436,66,,
24439,26,,
24446,7,,
24449,84,,
2446,84,,
24460,12,,
24462,75,,
24464,75,,
24465,75,,
24466,69,,
24477,54,,
24478,45,,
24479,45,,
24499,66,,
24505,69,,
24508,25,,
24510,2,,
24522,55,,
24531,70,,
24534,25,,
2454,51,,
24549,43,,
24550,66,,
24566,45,,
24574,13,,
24575,13,,
2458,3,,
24588,14,,
24589,66,,
2459,3,,
24609,13,,
2461,3,,
24610,30,,
24612,30,,
2462,3,,
24638,45,,
24646,12,,
2465,3,,
24664,26,,
24672,60,,
24691,34,,
24696,25,,
24704,0,,0
24707,10,,
24721,70,,
24737,12,,
24745,36,,
24747,50,,
24752,32,,
24780,10,,
24803,36,,
24807,26,,
24809,26,,
2482,19,,
24820,12,,
24823,7,,
24827,66,,
24829,64,,
24877,4,,
24888,11,,
249,22,,
24912,50,,
2492,84,,
2493,84,,
24932,8,,
24935,45,,
2494,84,,
2495,84,,
24972,33,,
2499,38,,
24998,67,,
25,73,,
250,22,,
25003,82,,
25011,74,,
25012,74,,
25016,79,,
2502,84,,
25024,61,,
25033,60,,
2505,84,,
25058,10,,
2506,84,,
25067,10,,
25069,4,,
2509,84,,
25107,17,,
25137,66,,
2514,79,,
25146,73,,
2515,79,,
2517,79,,
2518,63,,
25182,12,,
2521,82,,
2522,82,,
2525,82,,
2526,82,,
2529,82,,
25291,84,,
25292,66,,
25306,26,,
25364,50,,
2538,63,,
25389,24,,
25392,44,,
25402,25,,
2541,63,,
25426,75,,
25429,46,,
25446,54,,
25482,11,,
25485,51,,
25487,65,,
25488,50,,
25489,75,,
25502,69,,
25506,50,,
25507,80,,
25522,80,,
2553,3,,
25530,55,,
25535,4,,
25537,25,,
2554,3,,
25542,22,,
25545,45,,
25555,75,,
25560,12,,
25577,26,,
25580,66,,
25590,52,,
25592,2,,
25596,46,,46
25617,52,,
25623,4,,
25628,40,,
25634,33,,
25637,73,,
25638,73,,
25645,50,,
25655,17,,
25662,66,,
25689,75,,
25693,69,,
257,52,,
25700,55,,
25707,2,,
25708,0,,
25712,55,,
25720,37,,
25721,73,,
25722,73,,
25735,17,,
25736,17,,
25737,13,,
25740,51,,
25746,11,,
25757,51,,
25758,50,,
25774,42,,
25795,17,,
25796,17,,
2580,7,,
25806,42,,
25811,17,,
25817,17,,
25822,17,,
25858,42,,
2586,51,,
25865,17,,
25873,42,,
25876,17,,
25880,17,,
25881,17,,
25882,17,,
25884,17,,
25885,17,,
25886,17,,
25888,17,,
2589,51,,
25893,17,,
25894,17,,
25897,17,,
25902,17,,
25908,17,,
25921,17,,
25922,17,,
25926,17,,
25950,50,,
25991,50,,
260,52,,
26003,43,,
26014,69,,
26030,71,,
26031,25,,
26033,33,,
26035,33,,
26041,17,,
26045,42,,
2611,51,,
2612,51,,
2621,84,,
2635,51,,
2637,21,,
2638,21,,
264,31,,
2645,51,,
26467,66,,
2647,21,,
26491,5,,
265,31,,
2651,51,,
2654,51,,
2655,51,,
266,53,,
2660,84,,
26626,10,,
26639,66,,
2664,37,,
2666,84,,
2667,37,,
2668,37,,
26687,,43761,
26688,35,,
26692,75,,
26698,74,,
267,53,,
26721,66,,
26724,57,,
26727,12,,
26729,13,,
26738,66,,
2674,48,,
2675,48,,
26754,35,,
2676,48,,
26760,26,,
26766,66,,
2678,48,,
26783,46,,
26787,84,,
26791,80,,
26793,22,,
268,31,,
26800,35,,
26803,73,,
2681,48,,
26817,74,,
26819,11,,
26821,35,,
26823,65,,
26833,65,,
26835,57,,
26841,57,,
26843,35,,
26847,65,,
26850,11,,
26853,26,,
26854,35,,
26859,13,,
26865,4,,
26867,46,,
26873,74,,
26882,1,,
26884,1,,
26895,49,,
26898,35,,
269,31,,
26905,66,,
26907,11,,
26909,66,,
26918,57,,
26924,34,,
26932,74,,
26941,66,,
26943,30,,
26956,77,,
26958,77,,
26960,77,,
26968,59,,
26974,25,,
26975,25,,
26976,26,,
26979,26,,
2698,82,,
26989,43,,
2699,82,,
26994,26,,
26996,26,,
26998,26,,
27005,12,,
27007,26,,
27012,2,,
27014,74,,
27015,37,,
2702,82,,
27022,25,,
27024,26,,
27027,8,,
2703,82,,
27030,74,,
27033,2,,
27036,61,,
27038,26,,
2704,82,,
27040,12,,
27044,26,,
27046,26,,
27047,26,,
27051,2,,2
27057,81,,
27060,45,,
27064,57,,
27068,66,,
27076,45,,
27080,13,,
27087,30,,
27091,35,,
27092,22,,
27093,22,,
27095,12,,
27100,2,,
27102,74,,
27105,22,,
27106,78,,
27115,14,,
2712,84,,
27122,75,,
27126,50,,
2713,84,,
27132,54,,
27133,74,,
27149,66,,
2715,84,,
27151,13,,
27167,21,,
27172,24,,
2718,84,,
27186,35,,
2719,84,,
27190,61,,
27193,35,,
27196,11,,
27205,61,,
27208,2,,
2721,84,,
27216,33,,
27223,12,,
2724,84,,
27242,74,,
27245,36,,
27261,52,,
27262,52,,
2728,84,,
27280,69,,
27284,25,,
27285,25,,
27289,5,,
2729,84,,
273,68,,
27301,61,,
27304,33,,
27306,57,,
27312,46,,
27333,65,,
27335,25,,
27336,25,,
27339,35,,35
2734,79,,
27341,46,,
27344,1,,
27345,5,,
27347,46,,
27353,35,,
27361,55,,
27363,55,,
27368,5,,
27370,46,,
27380,65,,
27382,26,,
27392,55,,
27403,35,,
27412,5,,
27414,5,,
27417,10,,
27419,5,,
27422,5,,
27430,37,,
27433,59,,
27438,70,,
27444,59,,
27447,65,,
2745,51,,
27457,22,,
27464,,43761,
27469,25,,
2747,84,,
27473,70,,
27479,1,,
27480,22,,
27488,74,,
27491,,43761,
275,42,,
27503,74,,
27504,,43773,
2751,84,,
2752,84,,
27520,75,,
27522,11,,
27527,50,,
27528,26,,
27530,66,,
27542,5,,
27548,12,,
27553,26,,
27570,46,,
27580,36,,
27623,23,,
2764,84,,
27648,25,,
2765,84,,
27669,21,,
2767,84,,
27670,21,,
27687,23,,
27688,10,,
27694,69,,
27700,30,,
27708,45,,
27714,59,,
27715,66,,
27716,66,,
27721,11,,
27723,11,,
27726,54,,
27735,11,,
2774,36,,
27744,52,,
27747,33,,
27748,33,,
27750,11,,
27753,11,,
27758,66,,
27762,1,,
27763,1,,
27764,57,,
27765,57,,
27767,11,,
27770,5,,
27774,11,,
27781,11,,
27782,46,,
27785,75,,
27789,75,,
27792,22,,
27793,22,,
27794,57,,
27795,57,,
27796,55,,
27797,55,,
27802,46,,
27804,5,,
27806,75,,
27808,11,,
2781,50,,
27812,75,,
27814,46,,
27815,46,,
27818,57,,
27820,22,,
27821,75,,
27823,22,,
27825,75,,
27827,1,,
27828,1,,
2783,51,,
27834,49,,
27836,75,,
27839,5,,
27840,46,,
27841,46,,
27842,5,,
27845,5,,
27846,5,,
27848,59,,
27853,23,,
27856,78,,
27857,78,,
27858,45,,
27859,45,,
27860,22,,
27861,22,,
27864,45,,
27872,23,,
27874,78,,
27876,1,,
27878,25,,
27881,55,,
27885,5,,
27886,75,,
27888,66,,
27891,1,,
27892,78,,
27893,78,,
27894,65,,
279,73,,
27901,61,,
27909,23,,
27911,78,,
27915,1,,
27917,57,,
27919,75,,
2792,51,,
27931,61,,
27939,75,,
27940,11,,11
27942,66,,
27943,66,,
27945,75,,
27947,2,,
27952,66,,
27958,49,,
27963,1,,
27966,50,,
27968,75,,
27971,22,,
27972,1,,
27977,50,,
27979,1,,
27981,22,,
27984,35,,
27985,78,,
27987,70,,
27988,70,,
2799,51,,
27990,35,,
27992,13,,
27993,13,,
27999,1,,
280,73,,
28001,1,,
28002,75,,
28005,5,,
28006,22,,
28017,11,,
28020,5,,
28022,11,,
28023,54,,
28026,25,,
28027,25,,
28030,78,,
28031,22,,
28036,11,,
28037,75,,
28038,75,,
28042,66,,
28044,22,,
28045,22,,
28048,33,,
28049,33,,
28051,22,,
28053,23,,
28056,23,,
2806,82,,
28060,70,,
28061,33,,
28062,22,,
28067,57,,
28071,11,,
28072,34,,
28073,34,,
28075,75,,
28076,5,,
28081,13,,
28083,65,,
28084,35,,
28088,35,,
28090,1,,
28092,35,,
28094,35,,
281,73,,
28101,10,,
28104,23,,
28106,5,,
28107,5,,
28108,1,,
28113,80,,
28114,80,,
28116,65,,
28117,57,,
28118,57,,
28120,75,,
28125,57,,57
28126,57,,
28129,74,,74
28132,80,,
28133,23,,
28137,65,,
28138,65,,
28141,66,,
28142,65,,
28144,65,,
28145,65,,
28146,59,,
28147,59,,
28149,55,,
28150,65,,
28152,65,,
28154,5,,
28155,5,,
28156,49,,
28158,65,,
28159,65,,
28160,65,,
28162,45,,
28163,45,,
28164,49,,
28165,49,,
28166,45,,
28171,75,,
28175,23,,
28177,65,,
28182,49,,
28183,49,,
28184,65,,
28185,65,,
28186,65,,
28187,65,,
28189,35,,
28191,65,,
28194,49,,
28195,57,,
28196,35,,
28200,55,,
28202,22,,
28205,35,,
28206,35,,
28208,49,,
28211,45,,
28213,5,,
28215,75,,
28217,65,,
28221,59,,
28223,59,,
28227,59,,
28228,35,,
2823,84,,
28230,59,,
28231,59,,
28235,,43761,
28236,59,,
28239,,43761,
2824,84,,
28240,59,,
28247,49,,
28248,49,,
28250,66,,
28256,1,,
28257,11,,
28258,11,,
2826,84,,
28264,78,,
28266,57,,
28267,57,,
28271,11,,
28276,35,,
28278,65,,
2828,84,,
28282,80,,
28283,11,,
28285,11,,
28288,66,,
28291,55,,
28293,35,,
28295,5,,
28297,55,,
28298,59,,
28301,2,,
28304,65,,
28307,49,,
28310,35,,
28314,35,,
28317,22,,
2832,84,,
28322,78,,
28324,35,,
28326,65,,
28327,55,,
28328,35,,
2833,84,,
28330,35,,
28346,22,,
28347,65,,
28349,49,,
28352,46,,
28355,69,,
28356,69,,
28358,23,,
28360,74,,
28363,45,,
28365,66,,
28366,34,,
28368,23,,
28373,11,,
28378,78,,
2838,84,,
28383,1,,
28384,11,,
28386,55,,
28389,22,,
28391,11,,
28396,22,,
28399,75,,
28405,1,,
28406,1,,
28412,78,,
28416,22,,
28418,70,,
28420,78,,
28421,78,,
28424,77,,
28427,5,,
28432,54,,
28434,22,,
28436,74,,
28443,57,,
28445,78,,
28447,8,,
28448,8,,
28452,1,,
28457,1,,
28460,66,,
28463,1,,
28464,1,,
28465,45,,
28473,24,,
28474,66,,
28475,1,,
28489,33,,
2849,51,,
28490,33,,
28491,33,,
28493,25,,
28496,74,,
28497,69,,
28499,12,,
28503,34,,
28504,77,,
28505,26,,
28506,33,,
28509,12,,
28530,22,,
28536,26,,
2854,84,,
28540,22,,
28550,57,,
28552,26,,
28553,66,,
28555,1,,
2856,51,,
28562,45,,
28566,74,,
28567,57,,
28578,66,,
28580,2,,
28582,22,,
2859,51,,
28590,77,,
28593,45,,
28603,65,,
28604,65,,
28606,66,,
28608,34,,
28621,75,,
28625,66,,
2864,84,,
2865,51,,
28653,52,,
28657,78,,
28658,57,,
28684,49,,
28690,57,,
28698,26,,
28709,22,,
28718,49,,
2872,51,,
28722,11,,
28724,5,,
28728,23,,
2873,51,,
28733,65,,
28734,65,,
28738,57,,
28742,69,,
28743,23,,
28745,46,,
28755,2,,
28762,23,,
28763,23,,
28765,70,,
28768,46,,
28769,46,,
28770,78,,
28772,69,,
28775,25,,
28776,25,,
2878,27,,
28782,46,,
28784,57,,
28786,78,,
2879,27,,
28792,78,,
28793,30,,
28796,25,,
28825,69,,
28832,54,,
28835,54,,
28837,23,,
28838,37,,
28839,65,,
28842,34,,
28845,70,,
28848,5,,
28850,55,,
28853,25,,
28855,54,,
28859,0,,
28862,65,,
28864,65,,
28867,23,,
28868,23,,
28873,65,,
28876,75,,75
28878,46,,
28881,78,,
28882,46,,
28884,23,,
28890,46,,
28891,46,,
28892,65,,
28897,65,,
28904,22,,
28905,23,,
28906,65,,
28909,35,,
2891,79,,
28913,49,,
2892,79,,
28927,5,,
28928,23,,
28932,23,,
28933,23,,
28935,22,,
28938,21,,
2894,38,,
28943,5,,
28944,5,,
28946,23,,
28947,54,,
28950,13,,
28952,23,,
28959,23,,
28960,23,,
28961,5,,
28962,5,,
28964,54,,
28967,1,,
2897,79,,
28970,54,,
28975,49,,
28976,5,,
28978,49,,
28979,54,,
28980,54,,
28981,5,,
28983,54,,
28993,22,,
28994,22,,
290,80,,
29000,5,,
29005,78,,
29010,5,,
29011,54,,
29016,78,,
29018,45,,
29020,55,,
29023,54,,
29027,22,,
29034,70,,
29035,70,,
2904,84,,
29041,22,,
29042,54,,
29045,78,,
29048,1,,
29052,22,,
29053,8,,
29055,54,,
29058,65,,
29062,11,,
29064,78,,
29066,1,,
29067,22,,
29073,5,,
29074,11,,
29075,11,,
29081,11,,
29088,46,,
29090,1,,
29095,75,,
29097,11,,
29098,11,,
29101,66,,
29103,78,,
29104,23,,
29113,1,,
29114,1,,
29115,46,,
29116,46,,
29120,23,,
29122,46,,
29136,55,,
29137,55,,
29143,11,,
29146,23,,
29147,23,,
29148,46,,
29150,54,,
29157,11,,
29158,11,,
29159,65,,
29162,23,,
29163,23,,
29165,23,,
29167,75,,
29168,65,,
29169,22,,
29173,66,,
29175,54,,
29177,35,,
29182,73,,
29186,23,,
29187,65,,
29191,49,,
29193,1,,
29194,1,,
29201,23,,
29202,46,,
29205,23,,
29206,23,,
2921,16,,
29210,78,,
29219,54,,
2922,16,,
29223,49,,
29230,46,,
29232,75,,
29235,65,,
29237,65,,
29242,71,,
29247,57,,
29250,65,,
29253,13,,
29254,54,,
29255,54,,
29258,65,,
2926,16,,
29262,5,,
29265,54,,
29266,13,,
2927,16,,
29279,65,,
29280,65,,
29282,5,,
29283,59,,
29291,49,,
29293,34,,
29294,57,,
29296,5,,
29298,5,,
2930,84,,
29302,5,,
29309,65,,
2931,84,,
29313,49,,
29316,5,,
29319,49,,
29321,35,,
29324,35,,
29325,35,,
29329,5,,
2933,84,,
29339,59,,
2934,84,,
29342,5,,
29344,74,,
29345,49,,
29350,59,,
29354,10,,
29361,78,,
29364,11,,
29366,34,,
29368,57,,
29373,46,,
29377,65,,
29385,49,,
29386,,43761,
29390,54,,
29392,,43761,
29393,78,,
29394,78,,
29396,46,,
29400,11,,
29407,57,,
29413,49,,
2942,84,,
29421,59,,
29423,11,,
29429,57,,
29431,1,,
29437,65,,
29438,65,,
29440,,43761,
29441,49,,
29447,49,,
29448,49,,
29450,49,,
29458,69,,
29460,69,,69
29461,49,,
29467,49,,
29469,69,,
29470,74,,
29476,49,,
29480,23,,
29484,34,,
29485,70,,
29496,46,,
29498,11,,
2950,84,,
29508,59,,
29530,35,,
29538,23,,
29550,23,,
29567,23,,
29570,78,,
29577,69,,
29579,23,,
29582,69,,
29590,23,,
29591,23,,
29592,23,,
29602,57,,
29604,21,,
29607,23,,
29612,23,,
29615,23,,
29623,35,,
29625,23,,
29637,78,,
29658,74,,
29684,21,,
29689,12,,
29693,57,,
29694,11,,
29695,11,,
29697,11,,
29704,57,,
29724,2,,
29725,2,,
29775,55,,
29776,55,,
29786,73,,
29790,11,,
29791,11,,
29794,22,,
29795,11,,
29821,65,,
29823,75,,
29843,13,,
29852,13,,
29863,70,,
29867,57,,
29875,11,,
29891,11,,
29899,70,,
29901,70,,
29912,11,,
2992,82,,
29921,75,,
29923,,43761,
2993,82,,
2994,82,,
29940,57,,
29949,57,,
29955,23,,
2996,82,,
2997,82,,
29977,,43767,
29980,33,,
3,68,,
300,46,,
30004,,43761,
30045,42,,
30046,42,,
3005,84,,
30051,73,,
30053,50,,
30064,75,,
30066,50,,
30068,50,,
3008,84,,
30083,66,,
30085,66,,
30093,13,,
301,46,,
3011,84,,
3012,51,,
30121,35,,
30124,2,,
30130,2,,
30132,65,,
30134,37,,
30135,37,,
30138,77,,
3014,51,,
30140,4,,
30141,82,,
30143,74,,
30148,11,,
3015,51,,
30150,74,,
30154,35,,
30155,1,,
30158,50,,
30159,50,,
30161,57,,
30163,66,,
30168,66,,
30169,35,,
30171,66,,
30173,2,,
30180,25,,
30181,81,,
30188,17,,
30192,52,,
30195,80,,
3020,51,,
30202,43,,
30207,61,,
30208,61,,
30222,25,,
30232,1,,
30235,25,,
30237,4,,
30246,66,,
30249,5,,
30251,10,,
30253,46,,
30254,46,,
30256,49,,
30259,69,,
30264,69,,
30275,46,,
30282,17,,
30297,17,,
30300,17,,
30303,10,,
30304,10,,
30318,57,,
30332,45,,
30333,75,,
30335,45,,
30338,22,,
30342,10,,
30346,24,,
30350,50,,
30357,22,,
3036,37,,
30376,35,,
30403,78,,
30409,70,,
3041,37,,
30424,,43763,
30430,10,,
3044,37,,
3053,51,,
3055,50,,
3060,50,,
3063,21,,
3067,37,,
3069,37,,
307,73,,
3070,51,,
3073,51,,
3085,82,,
3086,82,,
30864,66,,66
30865,66,,
30866,46,,
30867,46,,
30868,75,,
30869,66,,
30870,66,,
30871,13,,
30872,52,,
30873,52,,
30874,17,,
30875,66,,
30876,17,,
30877,46,,
30878,46,,
30879,46,,
30880,36,,
30881,17,,
30882,17,,
30883,17,,
30884,2,,
30885,79,,
30886,51,,
30887,51,,
30888,52,,
30889,52,,
30890,52,,
30891,51,,
30892,51,,
30893,51,,
30894,51,,
30895,51,,
30896,51,,
30897,8,,
30898,51,,
30899,51,,
30900,51,,
30901,51,,
30902,51,,
30903,51,,
30904,51,,
30905,51,,
30906,51,,
30907,51,,
30908,51,,
30909,51,,
3091,37,,
30910,51,,
30911,51,,
30912,51,,
30913,61,,
30914,75,,
30915,75,,
30916,75,,
30917,61,,
30918,61,,
30919,61,,
3092,37,,
30920,84,,
30921,84,,
30922,51,,
30923,51,,
30924,1,,
30925,1,,
30926,1,,
30927,37,,
30928,37,,
30929,17,,
30930,17,,
30931,17,,
30932,52,,
30933,84,,
30934,84,,
30935,25,,
30936,25,,
30937,84,,
30938,46,,
30939,37,,
30940,84,,
30941,84,,
30942,84,,
30943,3,,
30944,3,,
30945,51,,
30946,51,,
30947,51,,
30948,22,,
30949,75,,
3095,51,,
30950,4,,
30951,46,,
30952,26,,
30953,2,,
30954,10,,
30955,10,,
30957,10,,
30958,10,,
30959,52,,
3096,51,,
30960,28,,
30961,61,,
30962,61,,
30963,84,,
30964,75,,
30965,51,,
30966,51,,
30967,66,,
30968,22,,
30969,2,,
30970,50,,
30971,66,,
30972,66,,
30973,66,,
30974,84,,
30975,70,,
30976,3,,
30977,36,,
30978,67,,
30979,3,,
30980,3,,
30981,3,,
30982,70,,
30983,75,,
30984,67,,
30985,52,,
30986,66,,
30987,44,,
30988,28,,
30989,78,,
30990,61,,
30991,3,,
30992,52,,
30993,17,,
30994,52,,
30995,75,,
30996,52,,
30997,52,,
30998,52,,
30999,52,,
310,46,,
31000,43,,
31001,28,,
31002,28,,
31003,66,,
31004,66,,
31005,66,,
31006,66,,
31007,66,,
31008,19,,
31009,19,,
31010,19,,
31011,19,,
31012,23,,23
31013,19,,
31015,19,,
31016,16,,
31017,66,,
31018,62,,
31019,36,,
31020,16,,
31021,19,,
31022,19,,
31023,19,,
31024,62,,
31025,62,,
31026,62,,
31027,66,,
31028,66,,
31029,66,,
31030,64,,
31031,12,,
31032,19,,
31033,19,,
31034,46,,
31035,46,,
31036,19,,
31037,16,,
31038,10,,
31039,66,,
31040,66,,
31041,17,,
31042,4,,
31043,4,,
31044,61,,
31045,66,,
31046,23,,
31047,46,,
31048,46,,
31049,17,,
31050,17,,
31051,10,,
31052,10,,
31053,10,,
31054,10,,
31055,46,,
31056,46,,
31057,3,,
31058,3,,
31059,4,,
31060,4,,
31061,19,,
31062,19,,
31063,19,,
31064,10,,
31065,10,,
31066,10,,
31067,51,,
31068,51,,
31069,51,,
31070,36,,
31071,36,,
31072,51,,
31073,36,,
31074,4,,
31075,4,,
31076,19,,
31077,19,,
31078,19,,
31079,19,,
31080,84,,
31081,84,,
31082,4,,
31083,3,,
31084,10,,
31085,10,,
31086,37,,
31087,37,,
31088,37,,
31089,37,,
31090,80,,
31091,19,,
31092,3,,
31093,3,,
31094,3,,
31095,3,,
31096,3,,
31097,3,,
31098,3,,
31099,23,,
311,46,,
31100,62,,
31101,17,,
31102,3,,
31103,3,,
31104,3,,
31105,3,,
31106,3,,
31107,84,,
31108,3,,
31109,3,,
31110,3,,
31111,17,,
31112,19,,
31113,42,,
31114,42,,
31115,42,,
31116,62,,
31117,28,,
31118,28,,
31119,28,,
31120,36,,
31121,36,,
31122,17,,
31123,3,,
31124,3,,
31125,66,,
31126,66,,
31127,66,,
31128,66,,
31129,4,,
31130,4,,
31131,4,,
31132,4,,
31133,4,,
31134,4,,
31135,4,,
31136,85,,
31137,62,,
31138,65,,
31139,25,,
31140,5,,
31141,37,,
31142,37,,
31143,10,,
31144,80,,
31145,80,,
31146,80,,
31147,80,,
31148,80,,
31149,80,,
31150,80,,
31151,35,,
31152,52,,
31153,3,,
31154,3,,
31155,78,,
31156,78,,
31157,78,,
31158,78,,
31159,34,,
31160,34,,
31161,34,,
31162,47,,
31163,47,,
31164,47,,
31165,78,,
31166,23,,
31167,70,,
31168,70,,
31169,70,,
31170,70,,
31171,23,,
31172,23,,
31173,34,,
31174,34,,
31175,5,,
31176,5,,
31177,34,,
31178,23,,
31179,23,,
31180,34,,
31181,34,,
31182,78,,
31183,78,,
31184,5,,
31185,5,,
31186,5,,
31187,3,,
31188,3,,
31189,35,,
31190,3,,
31191,3,,
31192,65,,
31193,3,,
31194,51,,
31195,51,,
31196,66,,
31197,66,,
31198,37,,
312,46,,
31200,64,,
31201,35,,
31202,65,,
31203,84,,
31204,84,,
31205,84,,
31206,17,,
31207,62,,
31208,8,,
31209,49,,
31210,49,,
31211,49,,
31212,65,,
31213,4,,
31214,40,,
31215,84,,
31216,84,,
31217,84,,
31218,84,,
31219,84,,
31220,84,,
31221,84,,
31222,84,,
31223,84,,
31224,3,,
31225,84,,
31226,84,,
31227,52,,
31228,84,,
31229,84,,
3123,63,,
31230,2,,
31231,1,,
31232,10,,
31233,11,,
31234,65,,
31235,51,,
31236,51,,
31237,54,,
31238,51,,
31239,36,,
3124,63,,
31240,55,,
31241,55,,
31242,55,,
31243,28,,
31244,28,,
31245,66,,
31247,36,,
31248,36,,
31249,78,,
3125,63,,
31250,84,,
31251,11,,
31252,11,,
31253,11,,
31254,37,,
31255,79,,
31256,82,,
31257,12,,
31258,12,,
31260,1,,
31261,1,,
31262,1,,
31263,22,,
31264,66,,
31265,80,,
31266,50,,
31267,80,,
31268,28,,
31269,52,,
31270,75,,
31271,4,,
31272,7,,
31273,72,,
31274,70,,
31275,1,,
31276,1,,
31277,3,,
31278,1,,
31279,1,,
31280,1,,
31281,17,,
31282,78,,
31283,78,,
31284,39,,
31285,40,,
31286,40,,
31287,10,,
31288,10,,
31289,36,,
31290,36,,
31291,42,,
31292,46,,
31293,46,,
31295,1,,
31296,1,,
31297,1,,
31298,30,,
31299,84,,
313,46,,
31300,84,,
31301,23,,
31302,1,,
31303,82,,
31304,82,,
31305,82,,
31306,1,,
31307,1,,
31308,11,,
31309,11,,
31310,29,,
31311,19,,
31312,19,,19
31313,16,,
31314,16,,
31315,16,,
31317,30,,
31318,30,,
31319,30,,
31320,4,,
31321,4,,
31322,4,,
31323,67,,
31324,10,,
31325,65,,
31326,14,,
31327,46,,
31328,30,,
31329,30,,
31330,1,,
31331,36,,
31332,36,,
31335,36,,
31336,10,,
31337,10,,
31338,74,,
31339,29,,
31340,29,,
31341,82,,
31342,10,,
31343,50,,
31344,50,,
31345,36,,
31346,56,,
31347,37,,
31348,64,,
31349,50,,
31350,50,,
31351,22,,
31352,22,,
31353,50,,
31354,23,,
31355,3,,
31356,36,,
31357,51,,
31358,51,,
31359,51,,
31360,10,,
31361,10,,
31362,65,,
31363,46,,
31364,51,,
31365,1,,
31366,53,,
31367,51,,
31368,41,,
31369,41,,
31370,70,,
31371,79,,
31372,64,,
31373,64,,
31374,64,,
31375,17,,
31376,19,,
31377,19,,
31378,19,,
31379,53,,
31380,49,,
31381,35,,
31382,4,,
31383,17,,
31384,84,,
31385,28,,
31386,46,,
31387,84,,
31388,42,,
31389,22,,
31390,23,,
31391,5,,
31392,23,,
31393,10,,
31394,17,,
31395,64,,
31396,66,,
31397,75,,
31398,1,,
31399,1,,
314,46,,
3140,79,,
31400,19,,
31401,80,,
31403,23,,
31404,64,,
31405,64,,
31406,85,,
31407,85,,
31408,85,,
31409,17,,
31410,69,,
31411,10,,
31412,10,,
31413,10,,
31414,85,,
31415,66,,
31416,19,,
31417,64,,
31419,64,,
31420,51,,
31421,51,,
31422,51,,
31423,22,,
31424,85,,
31425,61,,
31426,19,,
31427,46,,
31428,4,,
31429,52,,
31430,52,,
31431,80,,
31432,34,,
31433,19,,
31434,19,,
31435,19,,
31436,19,,
31437,19,,
31438,53,,
31439,23,,
31440,46,,
31441,54,,
31442,4,,
31443,4,,
31444,21,,
31445,19,,
31446,19,,
31447,74,,
31448,19,,
31449,4,,
31450,4,,
31451,10,,
31452,37,,
31453,46,,
31454,23,,
31455,67,,
31456,67,,
31457,67,,
31458,67,,
31459,67,,
3146,79,,
31460,66,,
31461,66,,
31462,23,,
31463,10,,
31464,10,,
31465,10,,
31466,10,,
31467,47,,
31468,42,,
31469,42,,
31470,10,,
31471,3,,
31472,62,,
31473,51,,
31474,3,,
31475,46,,
31476,37,,
31477,37,,
31478,40,,
31479,40,,
31480,52,,
31481,23,,
31483,85,,
31484,10,,
31485,23,,
31486,23,,
31487,23,,
31488,37,,
31489,67,,67
3149,79,,
31490,66,,
31491,77,,
31492,52,,
31495,51,,
31496,51,,
31497,23,,
31498,33,,
31499,51,,
31500,51,,
31501,50,,
31502,85,,
31503,85,,
31504,10,,
31505,10,,
31506,85,,
31507,85,,
31508,85,,
31509,10,,
31510,54,,
31511,54,,
31512,54,,
31513,54,,
31514,54,,
31515,54,,
31516,49,,
31517,46,,
31518,5,,
31519,54,,
31520,37,,
31521,5,,
31522,17,,
31523,54,,
31524,63,,
31525,63,,
31526,10,,
31527,84,,
31528,84,,
31529,84,,
31531,7,,
31532,54,,
31533,54,,
31534,54,,
31535,52,,
31536,49,,
31537,51,,
31538,33,,
31539,70,,
31540,37,,
31541,84,,
31542,84,,
31543,17,,
31544,40,,
31545,40,,
31547,64,,
31548,64,,
31549,64,,
31550,64,,
31551,10,,
31552,10,,
31553,54,,
31554,0,,
31555,54,,
31556,52,,
31557,0,,
31558,0,,
31559,0,,
31560,28,,
31561,28,,
31562,54,,
31564,51,,
31565,51,,
31566,54,,
31569,31,,
31572,49,,
31573,49,,
31574,68,,
31575,54,,
31576,5,,
31577,5,,
31578,5,,
31579,5,,
3158,84,,
31580,16,,
31581,16,,
31582,51,,
31583,84,,
31584,84,,
31585,38,,
31586,38,,
31587,38,,
31588,38,,
31589,84,,
31590,84,,
31591,38,,
31592,84,,
31593,84,,
31594,38,,
31595,84,,
31596,20,,
31597,20,,
31598,30,,
31599,73,,
316,60,,
31600,62,,
31601,66,,
31602,12,,
31603,12,,
31604,51,,
31605,4,,
31606,4,,
31607,62,,
31608,47,,
31609,19,,
31610,5,,
31611,34,,
31612,83,,
31613,9,,
31614,9,,
31615,23,,
31616,23,,
31617,54,,
31618,52,,
31619,1,,
31620,70,,
31621,54,,
31622,78,,
31623,20,,
