bus,cluster,foreign,medoid_idx
24473,226,,
24478,8,,
24480,45,,
24484,55,,
24487,204,,
2449,25,,
245,11,,
2450,145,,
24511,268,,
24519,230,,
24520,51,,
24530,269,,
24541,151,,
24550,1,,
24562,50,,
24569,87,,
24570,87,,
24577,130,,
2458,117,,
24589,37,,
24591,37,,
24594,37,,
246,11,,
24616,269,,
24619,279,,
2462,117,,
2463,117,,
24636,204,,
24638,266,,
2464,117,,
24645,251,,
24649,100,,
2466,117,,
24662,79,,
24676,208,,
24691,255,,
24704,111,,
24715,93,,
24740,187,,
24741,252,,
24752,192,,
24757,26,,
24761,43,,43
24763,43,,
24782,279,,
24792,69,,
24796,1,,
2481,280,,
24824,46,,
24838,10,,
24854,210,,
24875,78,,
24878,78,,
24881,132,,
24918,17,,
2492,116,,
24930,42,,
2495,116,,
24955,199,,199
24973,71,,
2498,229,,
24981,243,,
24988,66,,
2499,116,,
24991,272,,
24992,272,,
24993,204,,
250,83,,
25008,147,,
2501,229,,
25019,100,,
25031,69,,
25047,187,,
2505,25,,
25058,10,,
2506,25,,
25068,187,,
2507,25,,
2509,25,,
251,83,,
25104,267,,
2513,89,,
25134,108,,
2514,89,,
25144,124,,
2516,14,,
2517,14,,
25189,142,,
25197,252,,
2522,82,,
2524,12,,
2528,12,,
25288,25,,
2529,82,,
25302,26,,
2531,82,,
25359,232,,
25386,77,,
25390,92,,
25392,65,,65
25399,271,,
25410,4,,
25419,7,,
25422,13,,
2544,14,,
2545,153,,
25464,55,,
25466,78,,
25467,182,,
25481,111,,
25485,44,,
25490,7,,
25494,15,,
25496,78,,
25504,105,,
25505,130,,
25514,182,,
2553,113,,
2554,113,,
25543,7,,
25550,75,,
25557,247,,
25563,192,,
25566,92,,
25577,139,,
25579,8,,
25586,13,,
256,21,,
25612,139,,
25617,136,,
25625,45,,
25629,1,,
25636,199,,
25639,234,,
25640,234,,
25643,78,,
25658,267,,
25660,92,,
25690,7,,
25698,15,,
25704,55,,
25712,210,,
25715,8,,
25719,55,,
25725,285,,
25726,234,,
25727,234,,
25728,266,,
25740,159,,
25743,210,,
25744,130,,
25746,78,,
25751,44,,
25773,86,,
25780,220,,
2580,46,,
25808,11,,
25821,267,,
25822,267,,
25825,5,,
25837,267,,
25838,267,,
25840,11,,
25845,267,,
25848,131,,
25850,267,,
2586,159,,
25865,11,,
2587,159,,
25886,131,,
25887,131,,
25893,267,,
25900,131,,
25902,267,,
25911,267,,
25912,267,,
25915,267,,
25916,267,,
25917,267,,
25918,267,,
25921,267,,
25922,267,,
25923,267,,
25925,267,,
25927,267,,
25932,267,,
25940,267,,
25982,28,,
26008,232,,
26030,62,,
26044,54,,
26046,45,,
26048,97,,
26050,263,,
26052,267,,
26054,131,,
2609,145,,
261,21,,
2612,159,,
262,0,,
2621,229,,
263,257,,
2635,162,,
2637,189,,
264,257,,
2640,189,,
2642,189,,
2645,189,,
26468,1,,
26499,68,,
2651,189,,
2655,162,,
2656,189,,
2661,285,,
2662,285,,
2664,285,,
26650,187,,
26658,1,,
2667,285,,
2670,285,,
26700,7,,
26705,283,,
26707,83,,
26708,83,,
26715,44,,
26718,96,,
2672,285,,
26720,175,,
2673,0,,
26734,119,,
26738,17,,
2674,0,,
2675,0,,
26750,37,,
26754,79,,
26755,166,,
26760,204,,
2677,0,,
26771,283,,
26777,87,,
26778,166,,
26785,79,,
26788,5,,
2679,0,,
26794,251,,
268,0,,
26800,166,,
26810,96,,
26814,87,,
26822,75,,
26823,244,,
26826,200,,
26830,121,,
26842,272,,
26844,210,,
26846,236,,
26848,41,,
26851,26,,
26858,44,,
26864,161,,
26869,87,,
26874,208,,
26875,283,,
26879,130,,
26881,283,,
26890,10,,
26896,87,,
26899,67,,
269,284,,
26901,67,,
26918,35,,
26924,216,,
26927,175,,
26930,41,,
26942,166,,
26946,221,,
26950,221,,
26952,221,,
26965,26,,
26976,192,,
2698,243,,
26985,279,,
2699,243,,
26991,16,,
26993,251,,
26994,251,,
270,284,,
27001,26,,
27002,26,,
27006,26,,
27013,37,,
27019,151,,
2702,243,,
27025,51,,
27030,204,,
27031,204,,
27032,26,,
27034,192,,
27037,241,,
27038,241,,
27042,263,,
27045,192,,
27047,87,,
27049,87,,
2705,243,,243
27051,66,,
27053,272,,
27057,251,,
27059,97,,
2706,243,,
27062,8,,
27064,162,,
27072,273,,
27075,17,,
27077,105,,
27081,236,,
27083,279,,
27087,105,,
27089,283,,
2709,229,,229
27091,175,,
27096,276,,
2710,229,,
27110,232,,
27112,197,,
27118,92,,
2712,229,,
27120,92,,
27122,123,,
27124,87,,
27135,121,,
27146,79,,
2715,229,,
27159,216,,
27161,56,,
27169,77,,
27177,283,,
27183,66,,
27186,66,,
2719,229,,
27195,199,,
27199,75,,
272,150,,
27218,87,,
27237,232,,
27240,139,,
27244,139,,
27275,146,,
27276,199,,
27277,65,,
27278,65,,
2728,229,,
27281,67,,
27287,209,,
2729,229,,
27295,78,,
2730,229,,
27303,65,,
27304,65,,
27306,44,,
27309,96,,
27312,8,,
27319,64,,
2732,229,,
27324,112,,
27327,111,,
2733,89,,
27331,5,,
27335,258,,
27338,96,,
27344,255,,
27347,258,,
27352,177,,
27357,13,,
27366,258,,
27371,44,,
27388,68,,
27393,224,,
27396,161,,
27397,5,,
27409,96,,
27412,96,,
27422,285,,
27423,96,,
27425,177,,
27431,111,,
27434,209,,
27447,142,,
27451,83,,
2746,60,,
27465,204,,
27468,67,,
2747,229,,
27476,175,,
27478,272,,
2748,229,,
27480,,43775,
27490,87,,
27513,251,,
27518,108,,108
27525,75,,
2755,229,,
27550,96,,
27555,251,,
27569,137,,
27575,119,,
27595,13,,
276,131,,
27615,76,,
27628,240,,
2765,25,,
27657,139,,
27659,166,,
27665,142,,
27669,140,,140
27671,195,,
27673,68,,
27677,161,,
27680,177,,
27683,265,,
2769,25,,
27690,81,,
27697,13,,
27698,13,,13
27701,15,,
27706,96,,
27709,156,,
27718,51,,
2772,25,,
27725,51,,
27726,210,,
27729,44,,
27735,161,,
27740,84,,
27745,51,,
27748,142,,
2775,119,,
27750,176,,
27756,140,,
27760,224,,
27764,197,,
27766,269,,
27767,83,,
27768,83,,83
27769,161,,
27770,161,,
27774,210,,
27778,140,,
27780,7,,
27783,96,,
27785,7,,
27787,154,,
27788,154,,
27789,7,,
2779,159,,
27791,197,,
27793,161,,
27794,161,,
27798,35,,
27799,96,,
27802,7,,
27805,7,,
27807,7,,
27809,68,,
27810,68,,68
27812,106,,
27817,76,,
27822,269,,
27823,269,,
27824,105,,
27825,105,,
27827,121,,
27829,112,,
27830,182,,
27832,276,,
27838,92,,
27841,177,,
27842,177,,
27844,182,,
27846,272,,
27847,221,,
27848,221,,
27849,231,,
27851,224,,
27852,224,,
27855,41,,
27857,41,,
2786,159,,
27860,141,,141
27864,112,,
27865,76,,
27867,276,,
27869,161,,
27876,93,,
27877,210,,
27879,199,,
2788,145,,
27887,105,,
27888,269,,
2789,145,,
27893,67,,
27894,44,,
27896,201,,
27897,201,,
27902,66,,
27912,107,,
27914,178,,
27915,66,,
27919,265,,
27921,7,,
27938,166,,
27939,166,,
27941,8,,
27944,92,,
27951,7,,
27952,111,,
27953,111,,
27956,210,,
27957,276,,
27959,276,,
27960,276,,
27961,197,,
27963,265,,
27966,112,,
27967,55,,
27968,55,,55
27970,78,,
27971,197,,
27975,68,,
27976,197,,
27978,197,,
27980,236,,
27983,197,,
27984,105,,
27989,197,,
27991,210,,
27992,28,,
27999,76,,
28001,76,,
28002,96,,
28007,276,,
2801,114,,
28011,96,,96
28012,265,,
28014,81,,
28020,265,,
28023,265,,
28027,9,,
28029,199,,
28030,161,,
28031,161,,
28034,208,,
28035,208,,
28036,199,,
28038,236,,
28045,1,,
28049,105,,
28051,111,,
28052,79,,
28054,79,,
28055,79,,
28056,210,,
28059,197,,
28060,161,,
28065,105,,
28067,161,,
28070,259,,
28076,68,,
28078,225,,
28079,225,,
28081,236,,
28083,175,,
28085,265,,
28088,161,,
28089,236,,
28091,254,,
28094,44,,
28095,44,,
28097,57,,
281,124,,
28102,92,,
28103,225,,
28104,105,,
28110,161,,
28111,7,,
28112,7,,
28113,7,,
28114,161,,
28115,161,,
28120,68,,
28121,68,,
28122,44,,
28123,44,,
28125,35,,
28127,55,,
28129,7,,
28130,44,,
28131,44,,
28132,44,,
28133,178,,
28134,224,,
28135,208,,
28136,44,,
28138,57,,
28141,44,,
28142,44,,
28143,44,,
28144,254,,
28153,17,,
28154,17,,
28158,178,,
28161,249,,
28165,161,,
28169,105,,
28171,130,,
28172,177,,
28175,142,,
28177,130,,
28178,283,,
28180,44,,
28182,44,,
28185,224,,
28186,224,,
28187,209,,
28189,5,,5
28192,121,,
28195,5,,
28205,224,,224
28209,177,,
28211,178,,
28212,106,,
28214,57,,
28216,177,,
28217,146,,
28219,201,,
28222,,43775,
28224,282,,282
28225,282,,
28227,283,,
28230,283,,283
28233,146,,
28234,41,,
28236,41,,
28241,1,,
28242,97,,
28243,97,,
28244,8,,
28246,106,,
28248,167,,
28250,121,,
28254,121,,
28257,35,,
28260,87,,
28264,283,,
28266,44,,
28268,186,,
28269,186,,
28271,76,,
28280,97,,
28281,236,,
28286,121,,
28287,68,,
28294,236,,
28295,236,,
28296,236,,
28298,107,,
28299,141,,
283,124,,
28302,5,,
28304,5,,
28307,41,,
2831,25,,
28310,96,,
28311,57,,
28314,236,,
28318,105,,
2832,25,,
28322,41,,
28328,51,,
28329,17,,
28336,276,,
28337,276,,
28341,276,,
28345,231,,
28346,141,,
2835,229,,
28351,67,,
28352,67,,
28355,105,,
28356,105,,
28358,7,,
2836,229,,
28365,67,,
28367,83,,
2837,229,,
28370,83,,
28372,111,,
28375,276,,
28381,123,,
28387,204,,
28388,87,,
28389,276,,
284,124,,
2840,229,,
28402,166,,
28407,216,,
28416,112,,
28417,105,,
28424,7,,7
28427,112,,
28430,17,,
28432,51,,
28439,175,,
28441,112,,
28445,216,,
28446,112,,
28447,112,,
28449,265,,
2845,25,,
28456,231,,
28459,199,,
28460,263,,
28463,263,,
28464,112,,
2847,4,,
28470,186,,
28471,241,,
28472,241,,
28473,154,,
28474,105,,
28476,272,,
2848,4,,
28483,251,,
28485,208,,
28487,20,,
2849,4,,
28490,87,,
28493,192,,
28508,51,,
28509,51,,
28513,204,,
28515,77,,
28516,105,,
2852,60,,
28520,96,,
28523,112,,
28524,7,,
28525,154,,
28526,166,,
28527,156,,
28530,83,,
28538,55,,
28539,55,,
2854,4,,
28547,161,,
28560,221,,221
2857,25,,
28570,105,,
28591,208,,
28594,97,,
2860,25,,
28603,249,,
28608,44,,
28609,44,,
28610,44,,
28612,44,,
28621,9,,
28642,7,,
28643,175,,
28646,139,,
28650,37,,
28651,208,,
28665,175,,
2867,159,,
2868,159,,
28680,204,,
28681,204,,
28684,178,,
28687,139,,
28696,26,,
28709,265,,
28724,178,,
28727,121,,
28731,9,,
28733,241,,
28734,64,,
28746,45,,
28747,45,,
28750,210,,
28752,96,,
28753,96,,
28757,137,,
28759,276,,
28763,8,,
28765,175,,
28766,138,,
28767,138,,
28769,13,,
28772,76,,
28773,76,,
28774,140,,
2878,169,,
28780,103,,
28781,103,,
28784,44,,
28789,15,,
28794,115,,115
28798,97,,
28799,97,,
28805,45,,
28809,137,,
28817,15,,
28819,138,,
2882,169,,
28820,138,,
28828,138,,
28830,202,,
28833,44,,
28842,285,,
28844,208,,
28846,186,,
28847,111,,
28851,68,,
28854,96,,
28856,138,,
28858,202,,
28861,265,,
28863,265,,
28864,138,,
28865,138,,
28868,138,,
28873,13,,
28874,24,,
28876,13,,
28878,22,,
28879,22,,
28881,44,,
28884,44,,
28891,7,,
28895,13,,
28904,64,,
28905,276,,
28907,9,,
28908,9,,
28910,5,,
28916,13,,
28918,35,,
28919,76,,
28920,76,,
28922,57,,
28926,41,,
2893,89,,
28932,68,,
28933,68,,
28935,123,,
28937,76,,
28939,258,,
28943,68,,
28945,112,,
28949,265,,
2895,181,,
28950,9,,
28953,123,,
2896,89,,
28960,96,,
28967,111,,
28968,123,,
28972,24,,
28973,123,,
28974,123,,
28975,123,,
28976,265,,
2898,89,,
28985,265,,
28986,265,,
28987,121,,
28990,96,,
28994,201,,
28995,201,,
2900,229,,
29002,96,,
29005,96,,
29009,201,,
29010,265,,
29011,265,,
29012,123,,123
29014,197,,
29016,197,,
29017,96,,
29018,197,,
29023,67,,
29028,210,,
29030,83,,
29032,111,,111
29033,111,,
29034,138,,
29035,138,,
29036,123,,
29038,81,,
29042,201,,
29046,111,,
29052,222,,
29057,138,,
29065,140,,
29067,142,,
29069,121,,
29072,16,,
29073,202,,
29079,138,,
29083,107,,
29085,8,,
29095,35,,
29098,197,,
29103,44,,
29105,224,,
29106,140,,
29113,90,,
29114,90,,
29115,22,,
29122,269,,
29127,161,,
29130,137,,
29131,123,,
29135,210,,
29137,210,,
29144,107,,107
29146,210,,
29147,210,,
29148,44,,
29151,123,,
29152,107,,
29153,202,,
29155,258,,
29156,258,,
29158,90,,
29160,138,,
29163,7,,
29164,5,,
29170,44,,
29171,83,,
29176,41,,
29177,41,,
29179,90,,
29180,202,,
29186,276,,
2919,169,,
29198,22,,
2920,169,,
29205,44,,
2921,169,,
29213,41,,
29218,76,,
29219,76,,
29222,79,,
29223,41,,
29225,108,,
29227,108,,
29231,40,,
29234,266,,
29238,76,,
29239,76,,
29240,76,,
29245,44,,
29246,44,,
29247,44,,
29250,178,,
29251,178,,
29253,161,,
29256,137,,
29262,44,,
29271,79,,
29274,44,,
29276,68,,
29277,123,,
29279,79,,
29286,35,,
29287,142,,
2929,169,,
29296,81,,
29306,178,,
29308,76,,
2931,25,,
29310,142,,
29312,142,,142
29313,142,,
29314,96,,
2932,200,,
29322,254,,
29323,175,,
29326,240,,
2933,200,,
29332,142,,
29335,88,,88
29339,88,,
29344,178,,
29345,142,,
29350,142,,
29352,142,,
2936,25,,
29364,44,,
29366,208,,
29368,161,,
29370,93,,
29373,15,,
29382,205,,
29385,201,,
29386,41,,
29390,106,,
29392,273,,
29405,201,,
29406,201,,
29409,44,,
29412,210,,
29413,210,,
29415,109,,
29416,231,,
29417,231,,
29419,64,,
29425,140,,
2943,25,,
29430,224,,
29435,175,,
29440,44,,
29450,175,,
29454,231,,
2946,25,,
29460,57,,
29466,112,,
29468,282,,
29476,,43775,
29482,254,,
29488,35,,
29490,178,,
29495,178,,
29496,178,,
295,51,,
29504,15,,
29505,186,,
29506,111,,
29507,41,,
29515,15,,
29516,210,,
29527,87,,
29553,224,,
29554,210,,
29563,236,,
29572,138,,
29576,35,,
29590,76,,
29595,15,,
29599,76,,
29606,222,,
29615,138,,
29622,222,,222
29624,138,,
29625,107,,
29630,5,,
29637,115,,
29650,115,,
29666,222,,
29671,272,,
29687,161,,
29688,76,,
29689,76,,
29696,282,,
29722,45,,
29791,20,,
29794,55,,
29797,265,,
29798,40,,
29801,258,,
29806,55,,
29807,210,,
29811,258,,
29831,137,,
29835,7,,
29851,111,,
29856,244,,
29857,244,,
29869,20,,
29873,210,,
29899,175,,
29909,111,,
29913,111,,
2992,261,,
29920,210,,
2993,261,,
29933,7,,
2994,261,,
29948,161,,
2995,261,,
29960,282,,
2998,261,,
29990,199,,
30,244,,244
30009,,43775,
3003,229,,
3005,229,,
30057,64,,
30059,272,,
30073,40,,
30077,232,,
30085,12,,
30090,7,,
30092,232,,
30094,232,,
3010,229,,
30114,131,,
30115,131,,
30129,187,,
30130,187,,
30131,267,,
30135,108,,
30137,283,,
3014,159,,
30141,236,,
30143,10,,
30144,231,,
30146,88,,
30154,272,,
30157,41,,
30159,51,,
3016,159,,
30160,130,,
30163,272,,
30164,28,,
30165,28,,
30168,51,,
30171,221,,
30172,161,,
30174,112,,
30178,172,,
30179,172,,
30180,15,,
3019,159,,
30199,8,,
302,13,,
3020,159,,
30203,162,,
30204,162,,
30207,249,,
30209,236,,
30211,249,,
30213,272,,
30224,240,,
30226,112,,
30237,204,,
30241,99,,
30245,15,,
30246,172,,
30264,187,,
30275,267,,
30294,267,,
30295,267,,
303,13,,
30301,187,,
30305,156,,
30306,156,,
30318,175,,
30338,222,,
30340,83,,
30344,166,,
30348,7,,
30352,77,,
30353,28,,
30359,83,,
3037,285,,
30373,5,,
30384,178,,
3039,285,,
30407,111,,
30408,201,,
3043,285,,
30430,187,,
3054,159,,
3055,159,,
3059,159,,
306,124,,
3062,56,,
3063,162,,
3068,74,,
3069,74,,
3074,162,,
3085,243,,
30867,166,,
30868,166,,
30869,172,,
30870,172,,
30871,7,,
30872,92,,
30873,51,,
30874,79,,
30875,139,,
30876,139,,
30877,267,,
30878,92,,
30879,267,,
30880,64,,
30881,64,,
30882,64,,
30883,152,,
30884,11,,
30885,11,,
30886,11,,
30887,8,,
30888,217,,
30889,60,,
30890,60,,
30891,21,,
30892,21,,
30893,21,,
30894,60,,
30895,60,,
30896,60,,
30897,60,,
30898,60,,
30899,60,,
309,13,,
3090,261,,
30900,132,,
30901,60,,
30902,60,,
30903,159,,
30904,159,,
30905,159,,
30906,159,,
30907,159,,
30908,145,,
30909,145,,
30910,159,,
30911,159,,
30912,159,,
30913,159,,
30914,145,,
30915,145,,
30916,20,,
30917,7,,
30918,7,,
30919,7,,
3092,261,,
30920,128,,
30921,66,,
30922,128,,
30923,229,,
30924,229,,
30925,60,,
30926,60,,
30927,154,,
30928,154,,
30929,154,,
3093,243,,
30930,74,,
30931,74,,
30932,11,,
30933,11,,
30934,11,,
30935,139,,
30936,229,,
30937,229,,
30938,65,,
30939,65,,
3094,60,,
30940,25,,
30941,13,,
30942,285,,
30943,25,,
30944,25,,
30945,229,,
30946,174,,
30947,174,,174
30948,220,,
30949,220,,
30950,220,,
30951,105,,
30952,7,,
30953,99,,
30954,103,,
30955,251,,
30956,8,,
30957,187,,
30958,187,,
3096,60,,
30960,187,,
30961,187,,
30962,21,,
30963,207,,
30964,66,,
30965,66,,
30966,25,,
30967,7,,
30968,4,,
30969,4,,
30970,92,,
30971,105,,
30972,8,,
30973,28,,
30974,51,,
30975,51,,
30976,51,,
30977,25,,
30978,53,,
30979,174,,
30980,152,,
30981,71,,
30982,117,,
30983,117,,
30984,117,,
30985,212,,
30986,7,,
30987,71,,
30988,139,,
30989,92,,
30990,218,,
30991,207,,
30992,276,,
30993,66,,
30994,117,,
30995,139,,
30996,214,,
30997,139,,
30998,7,,
30999,139,,
31,244,,
310,13,,
31000,21,,
31001,71,,
31002,139,,
31003,16,,
31004,207,,
31005,102,,
31006,92,,
31007,92,,
31008,92,,
31009,92,,
31010,92,,
31011,18,,
31012,18,,
31013,18,,
31014,18,,
31015,138,,
31016,280,,
31018,18,,
31019,190,,
31020,166,,
31021,104,,
31022,152,,152
31023,2,,
31024,18,,
31025,18,,
31026,18,,
31027,104,,
31028,104,,
31029,104,,104
31030,166,,
31031,166,,
31032,92,,
31033,143,,
31034,75,,
31035,280,,
31036,280,,
31037,172,,
31038,172,,
31039,280,,
31040,2,,
31041,187,,
31042,166,,
31043,166,,
31044,267,,
31045,136,,
31046,136,,
31047,128,,128
31048,166,,
31049,138,,
31050,13,,
31051,13,,
31052,11,,
31053,11,,
31054,187,,
31055,187,,
31056,187,,
31057,187,,
31058,140,,
31059,140,,
31060,113,,
31061,113,,
31062,136,,
31063,136,,
31064,280,,
31065,99,,
31066,99,,
31067,187,,
31068,187,,
31069,187,,
31070,4,,
31071,4,,
31072,4,,
31073,43,,
31074,43,,
31075,4,,
31076,43,,
31077,136,,
31078,237,,
31079,99,,
31080,99,,
31081,99,,
31082,99,,
31083,25,,
31084,25,,
31085,10,,
31086,174,,
31087,84,,
31088,84,,
31089,261,,
3109,174,,
31090,261,,
31091,285,,
31092,285,,
31093,182,,
31094,280,,
31095,117,,
31096,117,,
31097,200,,
31098,200,,
31099,200,,
31100,200,,
31101,200,,
31102,138,,
31103,72,,
31104,11,,
31105,200,,
31106,200,,
31107,200,,
31108,200,,
31109,200,,
31110,25,,
31111,113,,
31112,117,,
31113,117,,
31114,11,,
31115,18,,
31116,278,,
31117,131,,
31118,278,,
31119,104,,
31120,102,,
31121,102,,
31122,102,,
31123,43,,
31124,43,,
31125,11,,
31126,117,,
31127,117,,
31128,1,,
31129,1,,
31130,216,,
31131,216,,
31132,99,,
31133,99,,
31134,99,,
31135,99,,
31136,136,,
31137,136,,
31138,99,,
31139,118,,
31140,72,,
31141,44,,
31142,206,,
31143,142,,
31144,74,,
31145,74,,
31146,84,,
31147,92,,
31148,92,,
31149,92,,
31150,51,,
31151,92,,
31152,182,,
31153,182,,182
31154,236,,
31155,139,,
31156,113,,
31157,113,,
31158,276,,
31159,276,,
31160,276,,
31161,276,,
31162,23,,
31163,23,,
31164,23,,
31165,131,,
31166,131,,
31167,131,,
31168,276,,
31169,9,,
31170,111,,
31171,111,,
31172,76,,
31173,76,,
31174,254,,
31175,254,,
31176,254,,
31177,254,,
31178,225,,
31179,225,,
31180,23,,
31181,107,,
31182,138,,
31183,208,,
31184,208,,
31185,276,,
31186,96,,
31187,96,,
31188,96,,
31189,96,,
31190,113,,
31191,113,,
31192,5,,
31193,113,,
31194,113,,
31195,57,,
31196,117,,
31197,220,,
31198,220,,
31199,108,,
312,64,,
31200,51,,
31201,74,,
31203,143,,
31204,5,,
31205,44,,
31206,25,,
31207,25,,
31208,25,,
31209,267,,
31210,72,,
31211,191,,
31212,178,,
31213,178,,
31214,178,,
31215,137,,
31216,99,,
31217,187,,
31218,25,,
31219,25,,
31220,25,,
31221,25,,
31222,285,,
31223,25,,
31224,25,,
31225,25,,
31226,25,,
31227,25,,
31228,25,,
31229,25,,
3123,223,,
31230,21,,
31231,25,,
31232,25,,
31233,8,,
31234,112,,
31235,187,,
31236,161,,
31237,137,,
31238,220,,
31239,220,,
31240,123,,
31241,159,,
31242,152,,
31243,210,,
31244,210,,
31245,210,,
31246,102,,
31247,102,,
31248,249,,249
3125,223,,
31250,43,,
31251,43,,
31252,276,,
31253,25,,
31254,283,,
31255,283,,
31256,283,,
31257,162,,
31258,217,,
31259,217,,
3126,223,,
31260,279,,
31261,279,,
31263,112,,
31264,112,,
31265,112,,
31266,265,,
31267,92,,
31268,182,,
31269,159,,
31270,182,,
31271,266,,
31272,21,,
31273,7,,
31274,136,,
31275,168,,
31276,61,,
31277,53,,53
31278,154,,
31279,154,,
31280,70,,
31281,154,,
31282,154,,
31283,154,,
31284,179,,
31285,115,,
31286,115,,
31287,85,,
31288,187,,
31289,187,,
31290,255,,
31291,255,,
31292,152,,
31293,152,,
31294,278,,
31295,13,,
31296,13,,
31298,197,,
31299,197,,
313,13,,
31300,197,,
31301,176,,
31302,25,,
31303,25,,
31304,76,,
31305,197,,197
31306,12,,
31307,12,,
31308,12,,
31309,197,,
31310,197,,
31311,210,,
31312,210,,
31313,125,,
31314,280,,
31315,280,,
31316,190,,
31317,190,,
31318,190,,
31320,176,,
31321,176,,
31322,176,,
31323,10,,
31324,10,,
31325,10,,
31326,275,,
31327,187,,
31328,137,,
31329,50,,
31330,103,,
31331,176,,
31332,176,,
31333,154,,
31334,43,,
31335,43,,
31338,43,,
31339,187,,
31340,187,,
31341,87,,
31342,125,,
31343,125,,
31344,12,,
31345,187,,
31346,159,,
31347,159,,
31348,43,,
31349,149,,
31350,285,,
31351,133,,
31352,159,,
31353,159,,
31354,105,,
31355,105,,
31356,159,,
31357,138,,
31358,113,,
31359,43,,
31360,220,,
31361,220,,
31362,145,,
31363,187,,
31364,187,,
31365,44,,
31366,140,,
31367,162,,
31368,154,,
31369,284,,
31370,60,,
31371,233,,
31372,233,,
31373,111,,
31374,217,,
31375,143,,
31376,143,,
31377,143,,
31378,267,,
31379,18,,
31380,18,,
31381,18,,
31382,284,,
31383,35,,
31384,121,,
31385,99,,
31386,267,,
31387,4,,
31388,102,,
31389,13,,
31390,25,,
31391,131,,
31392,105,,
31393,76,,
31394,142,,
31395,9,,
31396,187,,
31397,267,,
31398,143,,
31399,92,,
314,64,,
31400,105,,
31401,197,,
31402,197,,
31403,18,,
31404,182,,
31406,254,,
31407,133,,
31408,143,,
31409,173,,
31410,118,,
31411,118,,
31412,179,,
31413,186,,
31414,187,,
31415,187,,
31416,187,,
31417,118,,
31418,92,,
31419,157,,
3142,14,,
31420,143,,
31421,60,,
31422,143,,
31423,4,,
31424,4,,
31425,4,,
31426,83,,
31427,173,,
31428,66,,
31429,157,,
31430,140,,
31431,10,,
31432,21,,
31433,21,,
31434,182,,
31435,208,,
31436,18,,
31437,18,,
31438,118,,
31439,118,,
31440,18,,
31441,158,,
31442,225,,
31443,140,,
31444,123,,
31445,99,,
31446,99,,
31447,222,,
31448,157,,
31449,157,,
31450,272,,
31451,280,,
31452,99,,
31453,99,,
31454,109,,
31455,261,,
31456,140,,
31457,138,,
31458,275,,
31459,275,,
3146,89,,
31460,275,,
31461,275,,
31462,275,,
31463,51,,
31464,51,,
31465,76,,
31466,187,,
31467,187,,
31468,187,,
31469,187,,
31470,131,,
31471,131,,
31472,131,,
31473,195,,
31474,174,,
31475,72,,
31476,220,,
31477,113,,
31478,64,,
31479,285,,
31480,285,,
31481,1,,
31482,1,,
31483,21,,
31484,107,,
31486,118,,
31487,187,,
31488,138,,
31489,138,,
3149,213,,
31490,138,,
31491,74,,
31492,275,,
31493,51,,
31494,221,,
31495,139,,
31498,159,,
31499,145,,
31500,138,,
31501,199,,
31502,159,,
31503,159,,159
31504,159,,
31505,173,,
31506,173,,
31507,84,,
31508,187,,
31509,118,,
31510,118,,
31511,118,,
31512,84,,
31513,123,,
31514,123,,
31515,123,,
31516,123,,
31517,123,,
31518,123,,
31519,24,,
31520,64,,
31521,68,,
31522,123,,
31523,74,,
31524,68,,
31525,11,,
31526,202,,
31527,223,,
31528,153,,
31529,187,,
31530,229,,
31531,229,,
31532,229,,
31534,63,,
31535,123,,
31536,123,,
31537,123,,
31538,21,,
31539,24,,
31540,4,,
31541,199,,
31542,111,,
31543,285,,
31544,285,,
31545,285,,
31546,168,,
31547,211,,
31548,211,,
31550,133,,
31551,133,,
31552,133,,
31553,133,,
31554,187,,
31555,187,,
31556,24,,
31557,266,,
31558,24,,
31559,21,,
31560,266,,
31561,266,,
31562,266,,
31563,207,,
31564,207,,
31565,24,,
31567,60,,
31568,60,,
31569,123,,
3157,25,,
31572,85,,
31575,24,,
31576,24,,
31577,188,,188
31578,123,,
31579,68,,
31580,68,,
31581,68,,
31582,68,,
31583,190,,
31584,190,,
31585,4,,
31586,229,,
31587,229,,
31588,181,,
31589,229,,
31590,229,,
31591,229,,
31592,229,,
31593,229,,
31594,181,,
31595,229,,
31596,229,,
31597,116,,116
31598,116,,
31599,30,,
31600,30,,
31601,37,,
31602,163,,
31603,72,,
31604,1,,1
31605,75,,
31606,75,,
31607,145,,
31608,99,,
31609,99,,
31610,72,,
31611,274,,
31612,280,,
31613,96,,
31614,212,,
31615,127,,
31616,36,,
31617,36,,
31618,9,,
31619,9,,
31620,123,,
31621,139,,
31622,197,,
31623,111,,
31624,81,,
31625,276,,
31626,12,,
31627,81,,
31628,81,,
31629,123,,
31630,280,,
31631,193,,
31632,193,,
31633,267,,
31634,267,,
31635,109,,
31636,182,,
31637,179,,
31638,96,,
31639,204,,
31640,204,,
31641,182,,
31642,172,,
31643,107,,
31644,220,,
31645,11,,
31646,11,,
31647,143,,
31649,84,,
31650,102,,
31651,13,,
31652,18,,
31653,18,,
31654,96,,
31655,278,,
31656,278,,278
31657,138,,
31658,44,,
31659,44,,
31660,100,,
31661,100,,
31662,111,,
31663,13,,
31664,157,,
31665,157,,
31666,265,,
31667,265,,
31668,265,,
31669,197,,
31670,85,,
31671,200,,
31672,96,,
31673,85,,
31674,269,,
31675,85,,
31676,201,,
31677,236,,
31678,39,,
31679,257,,
