,0 battery,1 battery,10 battery,11 battery,11 pumped_hydro,12 battery,13 battery,14 battery,15 battery,16 battery,17 battery,17 pumped_hydro,18 battery,19 battery,2 battery,20 battery,21 battery,21 pumped_hydro,22 battery,23 battery,24 battery,25 battery,26 battery,26 pumped_hydro,27 battery,28 battery,29 battery,3 battery,30 battery,31 battery,31 pumped_hydro,32 battery,33 battery,34 battery,35 battery,36 battery,37 battery,38 battery,38 pumped_hydro,39 battery,4 battery,40 battery,40 pumped_hydro,41 battery,41 pumped_hydro,42 battery,43 battery,43 pumped_hydro,43761 battery,43761 pumped_hydro,43762 battery,43762 pumped_hydro,43763 battery,43763 pumped_hydro,43764 battery,43764 pumped_hydro,43765 battery,43767 battery,43767 pumped_hydro,43771 battery,43773 battery,43773 pumped_hydro,44 battery,45 battery,46 battery,47 battery,48 battery,49 battery,5 battery,5 pumped_hydro,50 battery,50 pumped_hydro,51 battery,52 battery,53 battery,54 battery,55 battery,56 battery,57 battery,58 battery,59 battery,59 pumped_hydro,6 battery,6 pumped_hydro,60 battery,61 battery,62 battery,63 battery,64 battery,64 pumped_hydro,65 battery,65 pumped_hydro,66 battery,66 pumped_hydro,67 battery,68 battery,69 battery,69 pumped_hydro,7 battery,70 battery,71 battery,72 battery,73 battery,74 battery,75 battery,76 battery,77 battery,78 battery,79 battery,8 battery,80 battery,81 battery,82 battery,83 battery,84 battery,85 battery,9 battery,9 pumped_hydro
13,30.68045408050446,117.05328113677668,55.014942533753995,43.598651188742465,222.005252297659,162.71921259774896,12.1548231940457,6.588732846188976,20.21729252741839,87.84775615646583,142.70156562910026,515.2465420687181,-2.5368988977130242,95.93261432151901,81.74521879448234,91.62794164071776,31.77569303056445,34.16782611280711,34.51158611003047,48.28401208711423,25.618910785890694,38.81271224572932,115.35670842988189,19.368616908106766,15.286221752462824,137.1056516458221,16.93484299560726,1.1858351532356453,2.699143197954618,58.847333428744804,75.86579842553725,-3.0836417159105025,32.75371033204203,34.359392016797656,76.4789757715557,116.13673404458937,-0.35900195618106356,118.81751379665754,32.91411603242339,49.878613881606704,128.739333230109,44.92271339376712,8.30987960404553,250.6299538717421,537.1337124998595,6.887227892922579,33.98857684767399,18.63868771526873,152.71193762820434,25.918890343358107,452.3057190125834,467.38257631300286,87.68629286382163,334.012246250446,263.0631302232198,135.2890950834603,165.66744642977446,1744.5263231222907,300.99756299092394,661.357400883113,92.75968670950152,196.36854281457437,5.381656028463262,32.4881254119128,223.48320364736577,-0.8131462451110594,104.0549714648888,138.9113618355458,103.5613584875392,65.9566908960732,25.646391694225972,2.916796801396745,65.51296114447138,0.11011278261980205,64.09185748733486,115.27303949986094,2.389578704380945,38.85293486781595,66.65210437548795,2.009866380857748,40.30052192191716,343.8997129283681,31.547005558319082,11.080602006614606,2.7894018238207283,-0.7045547140333531,63.117611305554426,12.63341966899109,84.98364078570526,51.92649124137127,198.85477528707162,75.7350383022246,42.17797834865944,125.08804473723775,13.684412122511542,15.044475165867912,13.595294998331536,289.84368604781423,-1.7615107877828693,270.94967435471693,257.9525678665445,111.85955186395913,29.827221646070367,80.88455924373388,-0.4441548969422966,21.020879664416928,56.76197265651258,11.82546945241275,-0.10418084712622219,11.429712248914894,9.86371598170551,10.791623787889282,9.292878817351996,25.39131806483884,37.37907228524745,-0.807595467285288,151.3328238102353,145.77072415453668
14,492.2688308006516,5017.684826384443,3330.397091649993,2380.425205888383,12121.175403366884,3265.884786662026,602.4033290922359,2772.8303619670196,1463.829463555944,1288894.6737062195,20179411.51407711,72860952.56049266,291.7222317867868,3105.137619803137,17122.5124532762,2495.862875571834,2889.621968770963,3107.1580678270343,4836.915348112615,4344.002685909161,4793.092041748941,798.7434783353045,5085.564976653033,853.8763036390702,68.33752475204106,18095.726614212657,457.30356866223286,32.65218032575063,413.42765954275995,8544.578942011532,11015.644479977316,524.2485736608126,2750.049617992937,1319.5997506887377,9138.745995112942,8386.484365979077,1791.7960285978018,5053.19913593295,1399.8069592642626,950.3148807300519,12162922.772350494,912.6418889752395,168.82204225992226,3314.1161907522223,7102.596899114452,534.2426828813992,1609.9573676677514,882.8699343705787,2242.3431493668186,380.57958731501844,-1.4317818935629778e+17,-1.4795079566817437e+17,1042.145246927419,3969.7113822116044,847.6033883308617,435.9086554609671,1155.7722807824493,3574.3270841379494,616.708230422362,1103.616888919679,119.87291364486751,253.76615866651883,903.2670526773935,1103.531612063244,5709.613878159124,142.58893830721837,7559.599828119763,2645.2591523957353,3296.706458674894,2099.62337348125,1242.4959130396019,141.31064315446648,1413.84937883282,604.4416368285441,10359.837880273191,3288.2519077276206,599.7208408728882,546.6159134835453,100.54189635002886,1086.8412317265318,1.307030225810707e+18,1.115338705329649e+19,318.69688763815,111.93941580721221,151.876795339755,476.26013540349095,766.4755911039628,927.1860883575474,3388.565071119359,2070.472538708801,15171168.693196626,5778030.929405888,4562.094173688676,13529.890773249886,790.3387708847165,2546.9088928961046,1411.1218125225766,30084.28633981174,133.98925338059763,18671.421605216947,6816.677674635532,8369.25835125539,29502103.389929015,3984.6942915520717,1.586260378009607,1339.4775852559605,10306.401380693953,1119.255996115657,240.72403718194658,842.3513991912154,1106.174364870791,2903.8692322108,793001.3985951957,6171.931598473233,1162.5946439825816,137.5240122609245,8560.371487279,8245.742855477667
15,116.03174509319174,3659.183142247224,1713.8792274885666,2552.203320836325,12995.873191221408,1263.130833564041,1379.6914207332097,2784.238146827723,2070.1537058431772,1305982.9361620387,20182275.619314324,72871293.86483009,343.41663077337506,3675.420804146091,5083.551286272111,1039.644253194666,877.3421653611103,943.3901101278225,912.373682363166,3607.0326854639407,2685.9219515539635,38.04182124748378,5467.454901455884,917.9963687418993,88.7183223864018,9338.641742037815,3.435656109851755,149.1998106967716,857.3082740356724,16139.046114468216,20806.407834660182,1325.0665613990016,2879.951414515361,1624.6287664082977,5498.143593091532,5127.075828943045,1292.6481969786496,1875.7207982436498,519.6009411834542,3098.2612692154185,12157472.945852345,1563.7677457461123,289.2684059828597,2082.184171420772,4462.400829695006,493.88584113395416,160.5932136518289,88.06625743297967,1587.0388918823073,269.3586870038181,4.370173538163437e+16,4.515845989435551e+16,1144.0450612133172,4357.865388391274,987.1909198924347,507.6962556992625,301.2749202464245,2565.309524271708,442.61408090490755,1662.7643290802168,158.57932341539856,335.70607840801614,1566.3640729777546,2498.5855939093376,6805.8174897133595,48.672713420248165,1090.7804556266487,2237.653357351234,4181.134807672871,2662.90265145251,911.2423579417668,103.63675430958092,855.2759280318304,1290.682203577188,5026.411485293861,4214.1932675203425,263.7818870344286,1471.4873304668233,418.2836688854876,915.6950300481848,-3.9952553315739315e+17,-3.409303641937661e+18,74.46707367052139,26.155889959663828,0.3379305388996325,350.78341246209857,3740.163998173319,235.26819892206257,3608.627456032274,2204.9345057072524,15162166.024872521,5774602.208977303,3457.042506387929,10252.617707821693,989.110387078389,1068.515793109694,1400.6726594071067,29861.516546626855,175.43790678633815,17262.106225262443,9220.20459657513,12700.038903313754,29501524.74132781,977.3938591573233,45.87645534510085,663.6511887870375,5956.524581709705,227.75852348969644,15.284828426638336,691.3215968170933,2015.7795422230677,1581.2657903072563,805044.8881295655,1132.136103930732,2575.2926683329565,33.454107014094774,9028.017841059587,8696.201294846416
16,10.3314600070379,24.596512348469716,54.399894008531064,22.403889342537145,114.08107751789957,215.1273366583313,5.6242027209088805,8.133499883012789,10.97738505179063,73.17400652944175,240.52124667755942,868.4399508746372,-6.62371159734842,35.91885443474535,58.299691274393304,59.55373597582098,22.49943953417316,24.19323905539348,30.79731114778823,56.43189301517902,15.38211298315026,2.034727995391871,133.402159513024,22.3984834301375,6.574494962351891,122.79532139326479,15.922217979255066,-0.5317775581494332,19.822152270059533,57.998810063315275,74.77188475349325,17.682830497895022,43.552950430720024,31.84696917673353,62.5528398296055,108.92516466983054,0.3312786917941853,82.40673746591564,22.827820850118655,24.72077062098342,162.07070523232002,37.19648499136326,6.880668789138674,53.69742862132039,115.08081433006232,10.36878985840984,8.114295725478907,4.449725116010304,148.8185274542563,25.258084954286566,255.9285837907221,264.4595365837461,175.17519987590595,667.2726156731279,198.6066016162976,102.14014935301083,124.29570981663967,1469.1533557975463,253.4851861470022,424.5256631545454,108.63545480403845,229.97690823035575,11.385991487135916,36.12733699035164,170.16104601590416,3.055764056778299,77.47890201827758,32.97523843547942,54.74428129756928,34.865819574063565,22.246467314343032,2.530119070101467,5.58260984939024,20.143398010327957,57.77068214524273,30.471464463921883,0.9462292364634675,34.48017014761363,16.73696480916809,5.946621220509851,31.97109376261726,272.8215279264297,21.98085860243876,7.720578914757466,3.1450341505444146,0.07569599121244136,43.72822807997056,9.680703816858953,101.92276759531413,62.27659405861352,92.54421326772722,35.24602075239295,8.206884942949232,24.339317129210507,8.248610075067319,10.904125683619265,1.4640132381510522,31.211900397937185,12.264676566168708,131.35808525558494,127.40363415688904,151.75636797839937,40.352582143279534,67.43214265363757,-0.13072475419088603,7.076927649127912,45.36641198010324,3.6424284802215885,-0.9033006470679409,2.04608352896937,46.37223578003896,5.394307437972782,6.682814413763196,22.938468641952113,33.05332981296777,1.1037090822070925,56.74250938326421,54.6569903005047
17,23.850168640474223,35.198380250342204,17.275360206359007,59.77022675640081,304.351256498717,46.609966091759986,-1.3193175113784903,2.9544567469396474,21.99823140053482,4.245767312863522,10.376649665883026,37.466532585221074,-6.133243703429255,70.23586607428268,16.723815271300598,27.716995967999242,5.749437725587072,6.182266056803693,14.891197897943583,21.05946634555315,20.00899479201413,0.8867510215468869,36.49141693637226,6.126980257105771,-3.3329285164803557,34.66066667209859,4.935365550502348,-0.15726980140447905,5.81621687915812,62.69461936330211,80.82570743398787,7.152737447846118,4.18622828681868,35.97186452410505,37.347964055797384,48.723153962263346,2.856638162976049,41.662712977913294,11.541155216624015,24.826286161437523,130.06397870419158,16.479111586637142,3.0483339700844136,98.05261115176867,210.13993832200418,9.546629225145633,0.8573487123043089,0.4701536926169172,164.5485833592732,27.927853935213484,199.40987207315786,206.0568678089298,50.00268813468112,190.46888215884672,218.9826160608225,112.6192026253875,123.40740989832656,1108.231740472604,191.21239312366652,520.8884295816929,81.53938695952074,172.61561748671457,-5.558550781250299,35.72909431320604,25.97690522415862,0.1869806764253716,76.8990902844506,64.23120644189684,29.732902186740194,18.93644374325164,9.040554557444334,1.0281937876642204,-0.5992855540428873,9.205479691831869,36.19005570155176,70.95653380518243,0.5695858664591038,7.631691257622306,58.69474753331069,0.7556508351610873,28.59690256091249,244.02826842770773,7.968513898235816,2.798868847545632,-0.7411267001044126,-0.9604216218589818,11.756727051227218,-2.103581747970178,17.595614921489666,10.75122853833959,108.78723672533822,41.432274021544785,15.826931430004011,46.93823611942889,6.859880063154092,11.981670554656374,10.039828283505216,214.04322872989326,8.48323180512891,153.75167175789664,141.20991354606684,20.901359536561205,33.111402314907494,54.876219411469584,-0.2813849882368465,8.539866820787838,22.581777286696113,5.554090941332071,-0.9539791457596252,2.8585679728732787,22.327742618968813,9.246378252563675,11.5053075941256,13.536181064541452,11.092718980632595,-1.687886056031511,71.60732327142065,68.97546153722806
18,24.73451740074298,56.16755434923196,37.459604577905765,80.86619495229223,411.77237192536955,61.02828577067761,4.119062283095532,5.07861570141174,25.891490593590323,26.913545335920453,30.076605736557536,108.59633553848872,-5.03837247206291,77.38403902223368,41.72723359753108,69.858471207591,9.316607706501216,10.017979207275769,15.268511168880572,42.329759743685486,20.69056689246889,18.467834305537227,43.663832686800504,7.331242886185175,-0.15010067161704926,92.70601216201663,5.5793140731125535,-0.7337238173167504,8.394838260466301,53.58837522049499,69.08596593170806,13.599626257031318,10.192989807785708,40.209376172308346,58.0564676069209,73.57465934176237,1.2037860012560668,80.21335580920902,22.220223400505446,51.32880876968427,162.01642891813347,35.62549383557162,6.590064184532126,154.50559779760593,331.1262842489599,13.723062164040524,2.6395288474799448,1.4474673100938824,191.93871261629113,32.576617926614354,260.8712204218004,269.56692776919374,61.27592669233033,233.41059642432813,256.9189114979155,132.12922319021578,240.32973768038494,1434.8008172759003,247.55805839861654,634.6444007323631,148.0752926063793,313.4694657499095,-1.8973946563824178,32.18510333604041,117.63942822556166,0.6469593351798654,98.93265942422481,65.42463039710452,48.32156356553893,30.775286055084813,11.364653776870394,1.2925165528381146,3.6745178697690073,5.404817403945634,56.25174079748954,71.49269688919995,1.3912953903370482,64.28290920018775,56.36184651891874,1.733113974700317,42.26111015022248,360.6301595015241,17.906491499154907,6.28949410967598,0.39924044708696277,-0.4670894294408914,32.65460990978565,6.029619461124922,43.0396085355429,26.297953758987912,167.34275866818652,63.7334970660823,18.30715052733316,54.29386978304948,9.969239982945842,14.077151549694262,9.048726755481283,192.91352759686663,23.065548294909682,199.3332797237774,119.23606199834842,54.721034176857955,29.250172703040576,46.83010113955103,-0.49973414498372676,7.621921793855176,25.75801198706752,6.757431173253249,-0.8049470781151242,4.373920445858277,13.696539459100057,8.492849307402311,15.638890355357715,23.351851093931227,24.741053247772225,-1.211717225824059,96.67469421581282,93.12150416837929
19,27.190766724529883,116.57231020043528,20.613862860492645,87.10823606532522,443.5569770534535,89.26533295967384,9.234276729628391,3.545089955749776,35.749374597339525,7.249490484315522,34.809910779336924,125.68668100945091,2.599782587922806,122.66668207374106,21.22539005368562,55.601145237135555,13.121328852351072,14.109126814790557,17.95874036333189,21.873061799007434,30.78229333526086,24.892579129587233,46.896659457492234,7.874040822291856,7.431819468945072,54.59795877961843,5.596314799174289,1.3672214248577714,-4.8240748712858865,44.46863910897144,57.32883062550602,-1.2704611405038124,5.067520712314685,27.29488017271057,69.08218358146287,60.8099744287652,4.0830547299447915,72.35908418489169,20.04448011710892,30.16270457159406,110.87489139495675,23.970804278798287,4.434159972104241,225.45516478125373,483.1807523022334,10.025648463704053,14.631567485937195,8.023672729148885,206.16196708730428,34.99064644779907,295.4725166918805,305.32160058160986,67.50718112682378,257.14652164875895,256.0549648759908,131.68490947517168,142.5314240120535,1456.7534203585358,251.345722672638,625.6651517486878,111.11498787705078,235.22598046938586,-0.009560190291516208,24.60138269510341,53.737662089427026,0.06129380361989489,82.35279711972287,148.86557075527304,93.39151173536759,59.479666564897336,11.516203724444736,1.3097525214533878,62.76837510262909,-0.24805016288562298,38.63456894096848,142.90121223300147,3.6952883603082123,8.51430256648091,58.7747283815786,-0.33854002637951647,48.31172904692565,412.26239656403095,10.975933910035916,3.8551980815796183,0.4499763302316319,-1.1050247839767788,22.53072652083612,1.7664142627833506,30.89064397902802,18.874723878470565,168.47495263921388,64.16469995591746,37.132650230043936,110.1250177235099,12.183699106530154,20.91423694013283,15.883910826361996,338.63562823260145,10.434530658001883,252.3947341607666,276.6194850764982,14.935054385994595,43.71969304167665,84.43720428201439,-0.5472783430806638,19.68823654762286,14.18293172784584,12.090128271662321,-0.09830086638147828,12.885264004446734,7.350481935968935,12.953932992331662,17.279883624963002,18.783098367876587,18.783917024954143,-2.2294544092917143,156.23852416734744,150.49611997770668
20,24.134186215569233,62.887075040465035,20.24260662049244,68.68043346867769,349.72221718784243,38.068670485587866,0.792607345778084,3.46529029778779,19.946525014816018,11.07696595584212,10.780448234700524,38.92451109693745,-5.1439857323269615,80.997384237935,21.207110452053154,36.09481796346289,3.699321503083236,3.977813284233849,13.152857517388057,22.341500544169865,14.553523167764945,4.493156975077855,29.883576732104956,5.017510966169535,-0.20642259971799748,38.3381775113079,6.81671917172552,0.17039010911627095,-2.5773280340786826,46.39283026158468,59.80949184855224,6.30298032817102,3.8490781034048913,36.223277432339785,32.7012728014823,47.29439190120428,3.8562849176158545,52.72739416430474,14.60622692864384,31.182152319724647,122.12082954798494,20.737553230860833,3.8360677174689255,149.60935816238728,320.6329839393736,8.572494426384154,5.277490464893356,2.894075181090946,185.74494839905398,31.525387105681236,292.2072220717651,301.9474628074906,72.72079957834372,277.0060955138485,238.66490546668658,122.74148437817679,118.58686233851799,1522.9888040108717,262.7738615312366,596.8409899598088,132.50422140339626,280.50613145397165,5.716337758972442,39.07268378432129,49.92064520584996,-0.9052253861080465,85.48219414543279,105.58308234306291,66.71119706455629,42.4873704666919,9.741736987250828,1.1079401587264557,26.938773371948994,11.071746576225978,37.98772129894748,81.08211427931523,1.5684644724539227,30.52586439391051,57.337396335876825,2.5212647338482355,39.057331966214136,333.29109923075765,9.496120621015752,3.335426971468415,0.6437469788016603,-1.0373385064679321,16.756215413304727,-0.517495364918671,24.86007759490758,15.189942317803293,123.85968701234995,47.17270745165625,19.27490205191884,57.16394916431388,9.586083595599492,10.802706616664262,9.488732439174145,202.29418974941123,14.627610882974901,173.45298076907457,214.21328838947855,21.465218107599338,27.94068446348378,82.83670559639609,-0.30181997265541166,5.73608075425993,17.70577133243689,4.138559834649619,-0.5464295744289266,7.3575412872588215,9.709840861955398,6.117192902950726,12.337819578565632,17.147185566082687,11.263517807558799,-2.2238635775852083,101.22856626490614,97.50800281150141
21,33.224140143678696,41.96777327572126,34.69658069927148,32.48835772295946,165.43140341196064,39.31056372099204,3.5332552481025257,7.1654570717429,22.85057395461627,28.660574745362172,30.893991949033385,111.5476375627949,-4.475585283669313,113.94213793007727,39.09567863752057,82.22678871421063,10.516906841780722,11.308639086767133,26.436641685539392,33.621972006014,29.473649232118344,36.73976742210632,47.23871978729621,7.93147342051358,3.055484229234962,63.94647906545673,7.700319800753525,2.650290792077863,1.8026119029619012,61.28212355769765,79.00472225384104,20.609746155992724,12.681027373873958,41.99524452045248,34.829398978764935,70.88496881666387,2.7482435691290084,68.77110190317474,19.050558755104856,18.985878189906938,142.47761529742093,29.942565320192973,5.538826443230731,192.08171225197717,411.65695325480726,17.566822559028978,6.600481665262709,3.6195783389385343,201.2889263886215,34.16357418698223,313.5112319686361,323.9616063675906,61.18147151443612,233.05080032498307,192.74516424931693,99.12570731928943,176.63687295146983,1603.2631906698846,276.6242657554097,561.5050862902963,125.77065682332501,266.2514448391129,15.248129274793381,35.083691815325885,99.38585430925174,-1.0431641388409456,100.83657695410122,155.77806911093057,124.83574923529797,79.50603434854482,16.019908141854177,1.8219645626542473,82.10911472494801,18.326211619124106,54.25562292215682,91.03747103670517,6.809442382229075,16.424124213184115,54.67410917603159,4.223401620182764,34.76113494968215,296.6300127184871,14.917514552511385,5.239642836423544,1.1388737445852921,-0.12221509703628576,24.755468817427648,2.045827467359481,43.19291814750146,26.3916286139245,145.89080009529775,55.5633894997437,15.870910956831576,47.068667051273295,11.77101893482884,17.229834880952453,4.873253190260061,103.89488921590824,15.661863384162864,194.05489206522952,341.88093130140436,52.33523919272776,21.759832952877787,152.70506655719703,-0.40883702430732005,21.01857599317973,32.773158237789936,21.745577270312232,0.1265230734476657,15.70043043141468,7.382759038680713,7.1578445924462955,9.967951691366519,21.032890983829155,25.089741264401713,0.4422947914977851,154.37311252729685,148.6992698379283
22,17.198563532809263,7.894838903361972,20.491989255677655,18.666129175515124,95.04832383670022,77.91776385178667,1.659998825159584,5.2807987946610355,20.581301010933082,29.046022133125533,53.69896443339733,193.88859270747093,-4.663833727114553,58.53909274999385,10.163130866345135,36.79912936181825,1.4638285886994526,1.5740283187381443,19.02748454923927,19.172063132339208,22.907997246583598,42.945455988007915,45.025204902056174,7.5598199430856425,0.4277256103791066,53.00762369773778,8.75562036279869,1.5224447952766456,-8.429432953243985,26.792960080775522,34.54140043869339,7.747866016240366,9.52353047550236,18.84300935246726,53.99217738411417,30.99622877504447,0.3895668619822219,22.42334318638902,6.2115802282712,11.71086079721179,84.40790855647221,16.68059532546111,3.0856047733220566,110.49458727517356,236.8047671772935,13.236297942659785,5.554669545220082,3.046074905662197,128.35872020656987,21.785563364061606,392.4978607039645,405.58112272742994,65.68083829658973,250.1896661217811,178.51570323103584,91.80772663892915,168.38263027514716,1505.6903639946963,259.7892185256244,481.87935217958255,93.66006054393797,198.2745981725486,8.96473521297993,17.532935421337786,32.41060314188977,-0.5921841093051001,53.88014151552727,87.92638091378933,74.09983708531728,47.193085543327605,8.308483921474112,0.9449344615627957,58.67130993836921,9.357134753602937,24.970758776670944,45.9027046980334,4.24067844228497,16.349460662271404,42.56322704424788,-0.5154775255953256,36.65814918669026,312.81795819453123,5.407677209739521,1.8993979897899558,0.11164473929619721,-0.24122424491706768,15.726570148297215,-2.1542793221153524,31.721124736272927,19.382162149748524,111.14414757679646,42.32991770826255,5.61357577601529,16.64829006268369,6.682909297685445,14.45355860309938,2.720931960957648,58.00866764171409,15.104401863141108,75.82332943683558,188.08599977595264,42.899840246046075,6.26729001700552,72.35061927430587,-0.3065109228992175,15.632439281348402,8.798567250635978,14.043405254740522,-0.10429151974004369,8.754965392792053,2.2854803639576176,4.246418369698021,0.4754040899483588,10.978161919299657,15.901175368673643,0.2910644713691521,61.22729061988493,58.976937500833515
