,0 battery,0 pumped_hydro,1 battery,1 pumped_hydro,2 battery,2 pumped_hydro,3 battery,3 pumped_hydro,4 battery,4 pumped_hydro,43761 battery,43761 pumped_hydro,43762 battery,43762 pumped_hydro,43763 battery,43763 pumped_hydro,43764 battery,43764 pumped_hydro,43765 battery,43766 battery,43767 battery,43767 pumped_hydro,43768 battery,43769 battery,43769 pumped_hydro,43771 battery,43773 battery,43773 pumped_hydro,43774 battery,5 battery,5 pumped_hydro
10,-1300.714470266384,-6.236140691991802e-08,-2.418890457836335e-07,-5.327126179207387e-08,-2.16428761507702e-07,-4.962347815840634e-08,-3.8647947353682153e-07,-5.359576521378645e-08,-1.4777088248300754e-07,-4.711700081998696e-08,-2.1238906132633204e-07,-5.2783477023806536e-08,-2.9396661054736017e-07,-5.294050707235571e-08,-2.411064643459789e-07,-5.3171191176805394e-08,-1.9439459677042525e-07,-5.923740528187589e-08,-470.83492730569225,-137.09888025449388,-2.55316375436757e-07,-5.299871008658873e-08,-52.354484891623,-1287.8060868208422,-1245.4936275621394,-3.381682133348857e-07,-2.0582734490348588e-07,-4.7866270149070003e-08,-433.980785318503,-2.0495789717047872e-07,-5.163875993555991e-08
11,1248.6858914369946,2.4923243554040967e-08,2.0571775171864405e-07,1.0108293817840411e-08,1.8531596616985324e-07,1.527059402717148e-08,3.500414233189664e-07,1.8457231916017304e-08,1.1712600804544122e-07,1.120681076387795e-08,1.762752924110389e-07,8.111055088801187e-09,2.5864912672080985e-07,1.4634027934974994e-08,2.051099787751668e-07,1.0381869867282244e-08,1.5187023933501288e-07,-3.4252388462241456e-09,452.00153019473055,131.61492502559233,2.1971501732455628e-07,1.1710099481681093e-08,-52.272425704044686,-1638.1986642245454,-1528.5589458483712,3.0254588633816506e-07,1.7822851840426993e-07,1.8458972354268722e-08,416.6215538903574,1.701317538432617e-07,9.507715774783373e-09
12,-1300.714541595527,-234.93537151910175,-2912.2348827526703,-1490.9493351199333,-954.7625674641507,-27.57424883289278,-2096.230759456688,-642.9372597522402,-1000.4938957252754,-2103.6103467838357,-1082.414177049809,-207.8460968739503,-826.7027881736785,-966.4843505973619,-641.28191105042,-2763.6602685228977,-818.7450325823621,-476.38323715741996,-470.83499335422715,-165.2432415518946,-6388.555712587369,-1247.0765813987098,2.5556131174689977e-08,2.5917737276041585e-08,2.2437582952149893e-09,-1240.069182915656,-176.88134376288284,-377.5408667356407,-636.8771576707043,-2023.4202726099493,-193.98969041542844
13,-1.9496432160191887e-08,-2.053223168462431e-08,-2.0196524249689986e-08,-2.234589356029717e-08,-2.3834646919351126e-08,-2.5837847945418786e-08,-1.7848131041983467e-08,-1.8572713233776575e-08,-2.027331340155006e-08,-2.1790987375969092e-08,-1.696468802032437e-08,-1.832166279610373e-08,-1.1354224742864388e-08,-1.1548436133537032e-08,-1.9625132402712386e-08,-2.1914108748751385e-08,-9.11816722960182e-09,-8.012372934683234e-09,-5.29842876637168e-06,-93.36511865184212,1748.9941729514912,277.0601718931964,-2.8599057562906226e-08,-2.8960182080589085e-08,-5.298199789113158e-09,-1.9021046092197475e-08,-205.8514285671881,-539.1296860479451,-450.25859173882515,-1.8492530234423695e-08,-2.006861443534433e-08
14,1248.685959906698,176.20152857572253,3.0290646333970377e-08,4.1703539178907106e-08,916.5720642732227,20.680686094906008,2012.381529066345,482.2029447762216,523.4630906344321,918.128051263132,2.5277162230653372e-08,3.091711967446856e-08,29.320392973629218,2.2568848014361523e-08,2.10226740389349e-09,5.312729747949242e-09,279.8587339364741,1.1633642137099443e-07,452.0015986630077,248.2640257665936,1313.6524801846565,191.42789608226363,100.4418341637285,2808.9645609955205,2080.539430051728,1190.4664156052027,367.42346139237475,687.5029145487713,-519.1220659985468,4.619466049046446e-08,5.24278506727226e-08
15,-4.1597903089385976e-08,2.290142009507086e-08,5.197039587962843e-08,5.694523461035565e-08,1.4089134388282288e-07,1.7724776694830593e-07,-4.3243657700318516e-08,1.2402281830233102e-08,5.574870333763444e-08,1.0842346579619867e-07,5.4789170317347865e-09,3.576896901983087e-08,-30.542076019621504,-2.1833968146255404e-08,6.9394266220503724e-09,1.9279556685981413e-08,-291.5195144819102,1.731009550064191e-08,-4.114306162372684e-08,-247.6543105766875,1341.609964808315,192.62316908955935,-1.5122816291789976e-08,-1.518839748545028e-08,-1.1867647683172624e-08,-1.1466866685431445e-08,-382.73277231710284,-916.6705527715097,-1.3233411947608268e-08,1.387560185375997e-08,5.205869261618976e-08
16,6.653113246973396e-08,4.6091000728022104e-08,2795.7454873905053,1118.2120012573814,3.5751264564056823e-07,3.6181513002285984e-07,5.326040653308922e-08,2.8736023395307898e-08,437.0110492113983,659.5797087255656,1039.117609943081,155.88457260352132,793.6346766451798,724.8632629369097,615.6306346073428,2072.745201383366,785.9952312539259,357.28742775570214,6.612076592515557e-08,237.74813816762773,1728.7568661159914,274.1961989622166,4.5203455073525366e-09,4.189781229924539e-09,6.516969903009012e-10,5.430158649203645e-09,367.42346141398707,687.5029145739878,1542.0075027456844,1942.483461652722,145.49226772078106
17,-436.26550769701004,-88.77355365890423,-1973.7051960530198,-840.2503932134352,-323.8746032679129,-13.638080140198804,-788.2886645664888,-284.2360835759229,-220.7850275490518,-251.2745215099488,-882.8604368753594,-123.00428226386107,-413.1450538865554,-482.3334250394668,-361.57420837122856,-1981.0654403378667,-764.2473609557946,-425.9213131156863,-168.62950659925374,-103.23818067724805,-4861.870011087183,-707.8542231704895,-1.557647954497361e-08,-1.5157853490877383e-08,-1.6488831526477145e-08,-548.7287536096333,-272.25845610464444,-766.4567843309648,-7.150942348559087e-06,-1671.216392527837,-103.76667482991077
18,-672.3020495325583,-75.71139526605046,-938.5296867274518,-650.6989419435997,-630.8879642118856,-13.936168709193062,-1307.942094908879,-358.70117619718576,-779.7088681960076,-1852.3358252968474,-199.55374020028196,-84.8418146451975,-413.5577343087386,-484.15092558451386,-279.7077027066603,-782.594828221409,-54.49767165513698,-50.46192409137079,-156.23584477953202,-0.00032467011351932414,-1526.6857015181827,-539.2223582654566,-104.62691057765004,-2926.004751027386,-2774.052573386557,-691.3404293260513,-110.47431620841881,-150.21376843604813,-3.349753674009769e-06,-352.20388010732574,-90.22301561850537
19,-192.1469843948572,-70.45042262674937,1.6031618297143203e-07,1.4658386043685375e-08,-5.622350415990978e-09,-1.2895762553344597e-08,2012.3815289085362,3.0622825756636184e-08,1.5617809491139372e-08,-7.29211483677019e-10,6.686999242064306e-08,9.242640005367161e-09,1.1897120069257947e-06,2.2272645721755464e-08,1.5498307689849043e-07,1.4519655998916403e-08,2.6130544945001093e-08,2.581904190700348e-09,-145.9696472831717,-155.36985486553996,2.369056578264457e-07,1.6707673525663113e-08,100.4417766225027,2064.1100655216305,2.4327724804561136e-08,1190.4664144289995,3.4838482728012654e-09,-6.4872988469712655e-09,-1606.2578048827017,6.369341086361567e-08,8.91459372027439e-09
20,-7.553604407814583e-10,-5.19112976138508e-09,-1.9020594942390672e-07,-4.8156133858317786e-08,-3.000545937380933e-08,-2.716791771386064e-08,-2096.2307592967327,-6.577061142148326e-08,-4.6697224526112495e-08,-3.4439265821067645e-08,-9.589412936227048e-08,-4.28574078970149e-08,-1.2578485099665041e-06,-5.624072914829284e-08,-1.8480039003862666e-07,-4.8013197024890614e-08,-5.6308125749945535e-08,-3.702229092950176e-08,-7.248472060203057e-10,185.34666970063077,-2.6855936639757995e-07,-5.026447272114103e-08,-104.6268506668428,-2150.114651603418,-5.96078624209908e-08,-1240.069181714348,-3.648354150831792e-08,-3.061241121076932e-08,1542.0075027308512,-9.275015278655289e-08,-4.255096251858154e-08
21,-2.2618396773913495e-08,-2.039089321432702e-08,2795.745487457237,1118.2120013572337,302.17192114632047,5.5391621514783346e-08,2012.3815290845073,482.20294482159153,960.474139900657,1577.7077600435514,1039.11760998037,155.88457266820464,793.6346766569449,724.8632629605456,615.6306346223004,2072.7452014083274,785.9952312940306,357.28742788317345,-2.2726240482459073e-08,62.917356059565925,6133.013484097365,935.3074360787944,100.44183416294335,2808.964560994737,2080.539430050921,1190.4664156069596,367.42346139096713,5.1571958741494535e-08,-318.3495452087179,1942.4834617175009,145.49226782225546
22,1248.6859598525705,176.20152854288955,-2.3072924006879893e-08,-1.1471594847612207e-08,246.93143676053225,2.384130518479157e-08,-2.9580014583470416e-08,-1.2506773603178294e-08,-2.8682561151456256e-08,-2.8343587652202707e-09,-1.5455568832243617e-08,-9.509086420425442e-09,-2.5529125683352823e-08,-1.1833004181420811e-08,-2.1888955902208264e-08,-1.1346638987260297e-08,-5.904547957157286e-09,-4.203646864036911e-09,3.2430624968273762,-258.60836019414506,-2.3265627572979872e-08,-1.1148467032002958e-08,-104.62691058794233,-4.717402629223882e-08,-6.031188661066946e-08,-2.7628182861941057e-08,-382.732772275737,-6.483724082497302e-10,-428.2738746590706,-1.919171801975322e-08,-9.738266658366724e-09
23,8.020964349563712e-08,9.268279261859983e-08,1.1203343370289715e-08,-6.541375617169079e-09,367.4687068441209,1.5627691501001436e-08,1.929109674534904e-08,-2.606141895992218e-09,1.8375670192997886e-08,-4.7633851690881e-09,1.3102370906715576e-10,-1.2532940942212707e-08,1.4465131684839971e-08,-4.203889887659953e-09,9.770122630345965e-09,-7.040496363951887e-09,-3.312023239003473e-07,-3.385441123955785e-07,448.75853618745356,248.26402577619209,1.1599382832907514e-08,-5.281909424817617e-09,100.44183416290423,-1085.1109688949257,-1058.1588714684738,1.701521709822156e-08,367.42346140070146,469.30984296396144,-316.02229805487576,5.794744502051255e-09,-9.468319141210168e-09
24,-1300.7145415984219,-234.93537150534303,-2912.234882748607,-1490.9493350125526,-954.7625674311454,-5.355533550614123e-09,-2096.2307594517697,-642.9372597022228,-1000.4938957130686,-1471.7619610557092,-505.3456718340136,-99.72047871249444,-826.702788169164,-3.090472619716617e-07,-641.2819110424631,-2763.6602684221534,-818.7450322585748,-476.38323613301105,-470.8349986314981,-258.6083601829763,-6388.555712582648,-1.343738799602941e-07,-53.87524949111704,-533.4460543525701,-508.5304801345293,-1240.0691829110906,-382.73277230052014,-586.6122151129703,-543.6120975085345,-2023.4202725956093,-193.98969023802906
25,5.9463405133284176e-09,6.434993160575257e-09,-4.729394183813603e-09,-8.203260190439e-09,5.31117237890493e-07,7.169570845233908e-09,4.165982136477707e-09,-7.676782584635481e-10,1.9646995580111795e-08,-5.303924491367222e-09,-577.068505215613,-108.12561795217987,-6.79712745140751e-10,2.904899320356003e-10,-8.886728954475012e-09,-1.1428189073268441e-08,636.0027919355038,3.1210755942049674e-09,7.176428932642728e-09,7.17908769777109e-09,-4.8536710120015264e-09,-1.9586876240175374e-09,-50.7516610985915,-1307.4477277482606,-1207.3632217442137,2.0736514981398385e-09,367.42346140216773,658.1522328275994,1.1460476708220345e-08,-1.0907001411383213e-08,-1.3139192213708323e-08
26,1248.6859599151821,2.062951040763965e-08,2795.7454874356044,7.87425064801741e-09,916.5720642109289,5.849764663441633e-09,2012.3815290595146,1.2857962632294944e-08,960.4741398611837,2.1070821302309053e-09,1039.1176099657848,7.500980501862881e-09,793.6346766342557,1.8741411665939743e-07,615.6306346023085,7.033222447276296e-09,149.9924393429156,2.776086092405437e-09,452.00159867116594,248.26402576057802,6133.01348407633,8.267416989757188e-08,100.44183416372852,2808.96456099552,2080.5394300517273,1190.4664155830574,-3.156633849275836e-09,-4.885735090000824e-10,1542.0075027234723,1942.4834616972917,5.335937089732975e-09
27,-1300.714541585899,-3.382655496900609e-08,-2912.2348827525884,-7.217842270405357e-08,-954.7625674579781,-1.1922442281499216e-07,-2096.2307594457257,-4.835029050735889e-08,-1000.4938957195587,-631.8483856309654,-1082.4141770493136,-5.984549219533522e-08,-826.7027881553566,-3.508798810403845e-09,-641.2819110528409,-9.789159624294086e-08,-818.7450325859419,-6.823208752047861e-07,-470.83499862343047,-258.60836017489686,-2100.441541911239,-9.63054110412112e-10,-104.6269105884897,-2926.0047510257436,-1835.3893796515742,-1240.0691829057898,-382.73277229037774,-916.6705526500239,-1606.257815344385,-2023.4202726082708,-1.33145207140667e-07
28,7.061211842167048e-05,-1.0327003075094918e-09,2795.745487432732,1.669153101984182e-09,916.5720647120734,-1.7891860802047855e-09,2.42693251552642e-07,-2.077877340390835e-09,960.4741398553085,-2.3240866757589504e-09,1039.117609943422,6.775348667038894e-09,793.6346766354677,4.9282137257487426e-08,2.891706390458656e-07,7.814102095010699e-11,785.9952312559373,-1.4118395401765857e-09,7.059663966185293e-05,110.22832061391784,2016.4238802404416,2.35915395135027e-08,100.44183416285226,-5.458358487847061e-09,-2.4052472169101526e-09,-5.430060056296532e-09,367.4234613604723,-2.307827599547368e-09,1498.653363451779,1942.4834616873482,1.078369084651275e-10
29,-7.356578854751107e-05,-2.204461130789616e-08,-2912.234882753471,-5.790122505347404e-08,-954.7625674204223,-3.523482929019023e-08,-2.63558199451062e-07,-1.76266796605641e-08,-1000.4938956943153,-4.155937518340875e-08,-1082.4141770272943,-6.843296675917064e-09,-826.7027881912047,-966.4843506228578,-3.09230226584809e-07,-1.6538124055950323e-08,-818.7450325707152,-4.4532774929106886e-08,-7.354966474267715e-05,-114.82116731766448,-6.165951461585198e-07,-1.0198971208158959e-07,-3.6426603016026103e-09,2808.964560982766,1376.5420347341183,1190.466415590262,-382.73277226327656,-4.280924139437748e-08,-1561.0972536071029,-2023.4202726016572,-4.5185480646281756e-08
30,1248.6859599382217,176.2015286455808,2795.745487457532,1118.2120013590763,916.572064776117,20.680686636839376,2012.3815290824534,482.2029448142649,960.4741399068498,1577.7077601000708,1039.1176099741515,155.88457254617344,793.6346766505981,724.8632629541554,615.6306346232343,2072.7452014098217,785.9952312998593,357.2874279036665,452.0015986942518,248.26402578367467,-1.6390352146832769e-07,-3.26966572364346e-08,-2.7139156864028954e-07,-2.7053086973442527e-07,-5.922819938484488e-08,5.76505706729655e-09,367.4234614148132,687.5029145745043,1542.0075027463627,1942.4834617187512,145.49226782726487
31,-1027.6840043646914,-7.872480687488527e-08,-2912.234881782355,-8.046103151282096e-08,-954.7625671037065,-8.114711805335713e-08,-2.1600627923408456e-06,-7.751490369862352e-08,-1000.4938943103675,-7.990332600709164e-08,-2.8850444154486515e-06,-7.859037537201931e-08,-1.7563514697042264e-07,-5.8815359931996803e-08,-641.2819099052805,-8.059254504713323e-08,-4.15818113085986e-07,-7.202077663944242e-08,-363.20065324602336,-158.8667612327785,-9.845216041530882e-09,-9.938313529088188e-09,2.2933783168602065e-07,2.2884611745294212e-07,1.1294233626711148e-09,-4.044568054063319e-07,-382.7327722186084,-9.379211987921825e-08,-724.5177514819462,-1957.2684728886456,-7.93852589762056e-08
32,986.5766440231263,2.0651150457653283e-09,2795.7454863547714,3.3983934311120675e-09,916.5720643016205,5.951502225786022e-09,1.8774031532532357e-06,8.02822950601704e-12,960.4741383851465,3.2158330124255202e-09,2.480668315900996e-06,-6.637478506274844e-11,-215.46182103443306,-2.4436061496773366e-08,615.6306333485766,3.018090371340081e-09,-1.0159675336546378e-08,-1.0866760512426865e-08,348.6726269491538,152.51209061659569,1.426487358271967e-07,1.0507396845867731e-08,-104.62691055031809,-2926.004751000079,-432.02325473870064,-3.237354082019899e-09,367.4234612789358,2.4419604626349202e-08,695.5370412561131,1878.9777337922962,1.7937391837129517e-09
33,1.4265580553150217e-07,2.9019170981248638e-08,1.3207053107013847e-07,2.9126789165957414e-08,9.303368144550491e-08,2.7250599705906867e-08,1.7170145348894433e-07,2.993720290277066e-08,1.282386533154082e-07,2.8825994794199797e-08,2.649770715565798e-07,3.113995958325864e-08,206.84334834095583,4.1176938018715734e-08,1.3593959720463152e-07,2.966114914313957e-08,3.7971905451493655e-07,3.4378532936283634e-08,1.4270989339634505e-07,1.425957247248123e-07,5.744538276556972e-07,5.9162398987377385e-08,100.44183412784524,2808.964560959637,324.0174410631939,3.629775599400814e-07,2.5108128942825415e-08,1.9600764278996144e-08,1.4235962848469278e-07,1.5663217107272226e-07,2.9709267582029962e-08
34,-2.479154449534787e-06,-2.5139637158288537e-06,-2859.2446048805677,-1429.9672253128329,-1.63757850331766e-05,-1.6423027750358718e-05,-1.185263056907102e-05,-1.1898229599887571e-05,-584.1859727424335,-1219.045269241444,-999.6202812068373,-157.29108236636296,-768.7325603700973,-908.1292403329016,-583.7304565616927,-2693.3407782498175,-784.220859310247,-444.926814467205,-2.477502118889026e-06,-2.4920485619627083e-06,-6310.909286494414,-1186.1364199722912,-38.22205978670135,-1922.9928756101815,-1770.961601470607,-1188.6201007161144,-344.8557023671596,-874.3475020240854,-5.453359728609846e-07,-1973.7488444843245,-153.9925664150511
35,-1.0236343441022639e-06,-1.2361677937375155e-06,-52.99027005745353,-60.982101740025904,-8.021326738186349e-06,-8.202079394927475e-06,-5.746846865261913e-06,-5.928050291160489e-06,-25.34374537831032,-25.951085138557513,-82.79388793600346,-50.555006373325895,-57.97021834630086,-58.35510057730403,-57.55144659510752,-70.31948214179579,-34.524165687462144,-31.456414855541368,-1.021950238674831e-06,-9.50724490310622e-07,-77.64641803481835,-60.94015312726159,-26.398503652663308,-458.6828777587351,-477.9629751631086,-51.44905085828028,-37.87706046984861,-42.32304103502533,4.873291429073167e-07,-49.67142003212105,-39.99711566248043
36,-764.4236467274825,-124.07263338061402,-9.096747915939951e-07,-1.1540799740748507e-06,-954.7625397249298,-27.5742207662942,-2096.2307388493855,-642.9372388166846,-390.96417287634404,-858.6139875807761,-1.0039078242014637e-06,-1.245124484527791e-06,-3.0388574543077727e-06,-3.235740519236797e-06,-1.0017942594294795e-06,-1.2419234852936683e-06,-5.824779957797868e-07,-8.544897522606262e-07,-248.69815955659672,-135.1925569494368,-1.2797612116301053e-06,-1.4912639404739993e-06,-1.0087285488885502e-06,-1.0100932681238748e-06,-1.2561691193046738e-06,-2.6195159641276478e-05,-3.042443546161255e-06,-3.2345656868420005e-06,-1023.3481024742797,-1.2906634448545107e-06,-1.5167977998202834e-06
37,-3.35036267557333e-07,-6.515880696298584e-07,-6.951378246157928e-06,-6.965627955839869e-06,-3.3834427759775628e-06,-3.4849729855449296e-06,-3.040113836254196e-06,-3.1406597915308286e-06,-4.768618025111738e-06,-4.86674506201477e-06,-6.9484479976110155e-06,-6.941359525622096e-06,-6.456690913298017e-06,-6.492993968620991e-06,-6.937233225299714e-06,-6.940636616887574e-06,-7.054078494936209e-06,-7.0503041157368575e-06,-3.350351324817383e-07,-6.063831366282728e-07,-6.821988127856483e-06,-6.874649744102775e-06,-40.006346163396834,-544.3289966820961,-525.1279955253124,-5.180510319383269e-06,-6.456165056890038e-06,-6.496239492374547e-06,501.43854815199495,-6.847436548338044e-06,-6.871377125847294e-06
38,-536.2908910876254,-110.86273378957021,-1.1033168835310452e-08,-1.149086341822613e-08,-6.926131758203666e-09,-7.064090723983914e-09,-1.483425420405215e-08,-1.6067817112061804e-08,-8.205625189893514e-09,-8.383131679738542e-09,-1.0055841651081536e-08,-1.0294492932254266e-08,-1.2764107407473285e-08,-1.3188373930274477e-08,-1.1128730465100305e-08,-1.1418504700728128e-08,-8.87142521362259e-09,-9.04836492449489e-09,-222.13683529938686,-123.41579754339041,-1.1467768649793477e-08,-1.192063092744467e-08,-1.1578899112007221e-08,-1.1508562044294053e-08,-1.1885321960517842e-08,-1.4053490747479528e-08,-7.637515712327994e-09,-7.76020840614364e-09,-646.2931626587429,-9.95939225653577e-09,-1.0210855895728462e-08
39,-9.604194647247998e-10,-6.577366342424422e-10,-1.3311767094340368e-09,-7.363968663230055e-10,-8.122665493350451e-10,-8.05451695815154e-10,-4.994020343780886e-10,-7.078997830792198e-10,-1.0322934017399014e-09,-7.763961707364182e-10,-1.069582028153537e-09,-7.477708970126696e-10,-1.0430844248205653e-09,-7.230325115193417e-10,-1.0573172544062854e-09,-7.495552677963787e-10,-1.0868358910698448e-09,-7.647244670895411e-10,-9.71938397454253e-10,-1.7092567201182742e-06,-1.1048578103674516e-09,-7.32547931013149e-10,-1.8662341227910313e-09,-1.9253810973710874e-09,-1.9003290444850714e-09,-1.0343959092458345e-09,-1.1112781819870587e-09,-7.886650340091375e-10,-458.94837127705597,-1.3821367751978787e-09,-7.487389214496934e-10
40,1248.685959941363,176.2015286512682,2795.745487459945,1118.2120013637398,916.572064778508,20.680686639649945,2012.38152908719,482.2029448244628,960.474139909166,1577.7077601036922,1039.1176099848265,155.8845726784717,793.6346766597756,724.8632629647888,615.6306346258832,2072.7452014149403,785.9952313005566,357.28742790397104,452.0015986975351,248.26402578741087,6133.013484100674,935.3074360844473,49.380052113746295,1007.4071464682978,441.4837674290937,1190.4664156094052,367.42346141551985,687.5029145748251,1542.0075027501061,1942.4834617219933,145.49226783305946
