,0 biomass,0 central_biomass_CHP,0 industrial_biomass_CHP,0 load shedding,0 others,0 run_of_river,0 solar,0 solar_rooftop,0 wind_offshore,0 wind_onshore,1 biomass,1 central_biomass_CHP,1 industrial_biomass_CHP,1 load shedding,1 oil,1 others,1 reservoir,1 run_of_river,1 solar,1 solar_rooftop,1 wind_onshore,2 biomass,2 central_biomass_CHP,2 industrial_biomass_CHP,2 load shedding,2 oil,2 run_of_river,2 solar,2 solar_rooftop,2 wind_offshore,2 wind_onshore,3 biomass,3 central_biomass_CHP,3 industrial_biomass_CHP,3 load shedding,3 oil,3 others,3 reservoir,3 run_of_river,3 solar,3 solar_rooftop,3 wind_offshore,3 wind_onshore,37222 load shedding,4 biomass,4 central_biomass_CHP,4 industrial_biomass_CHP,4 load shedding,4 oil,4 others,4 reservoir,4 run_of_river,4 solar,4 solar_rooftop,4 wind_onshore,41648 load shedding,42100 load shedding,42102 load shedding,42106 load shedding,43534 load shedding,43761 load shedding,43761 oil,43761 others,43761 reservoir,43761 run_of_river,43761 solar,43761 wind_onshore,43762 coal,43762 load shedding,43762 oil,43762 others,43762 run_of_river,43762 solar,43762 wind_offshore,43762 wind_onshore,43763 load shedding,43763 nuclear,43763 others,43763 reservoir,43763 run_of_river,43763 solar,43763 wind_onshore,43764 coal,43764 lignite,43764 load shedding,43764 nuclear,43764 oil,43764 others,43764 reservoir,43764 run_of_river,43764 solar,43764 wind_onshore,43765 coal,43765 load shedding,43765 oil,43765 others,43765 solar,43765 wind_offshore,43765 wind_onshore,43766 coal,43766 load shedding,43766 oil,43766 others,43766 solar,43766 wind_offshore,43766 wind_onshore,43767 load shedding,43767 nuclear,43767 oil,43767 others,43767 reservoir,43767 run_of_river,43767 solar,43767 wind_offshore,43767 wind_onshore,43768 lignite,43768 load shedding,43768 oil,43768 others,43768 solar,43768 wind_onshore,43769 coal,43769 load shedding,43769 nuclear,43769 oil,43769 others,43769 run_of_river,43769 solar,43769 wind_offshore,43769 wind_onshore,43770 load shedding,43771 load shedding,43771 nuclear,43771 others,43771 run_of_river,43771 solar,43771 wind_offshore,43771 wind_onshore,43772 load shedding,43772 others,43772 reservoir,43772 solar,43772 wind_onshore,43773 coal,43773 lignite,43773 load shedding,43773 others,43773 reservoir,43773 run_of_river,43773 solar,43773 wind_offshore,43773 wind_onshore,43774 load shedding,43774 nuclear,43774 others,43774 reservoir,43774 solar,43774 wind_offshore,43774 wind_onshore,48623 CH4,48623 load shedding,48624 CH4,48624 load shedding,48625 load shedding,48626 CH4,48626 load shedding,48627 CH4,48627 load shedding,48628 CH4,48628 load shedding,48629 CH4,48629 load shedding,48630 CH4,48630 load shedding,48631 CH4,48631 load shedding,48632 load shedding,48633 CH4,48633 load shedding,48634 CH4,48634 load shedding,48636 CH4,48636 load shedding,48637 load shedding,48679 load shedding,48681 load shedding,48701 load shedding,49738 load shedding,49887 load shedding,5 biomass,5 central_biomass_CHP,5 industrial_biomass_CHP,5 load shedding,5 others,5 reservoir,5 run_of_river,5 solar,5 solar_rooftop,5 wind_onshore,50660 central_biomass_CHP_heat,50660 load shedding,50907 central_biomass_CHP_heat,50907 load shedding,51511 central_biomass_CHP_heat,51511 load shedding,51723 load shedding,51723 solar_thermal_collector,52023 load shedding,52025 load shedding,52027 load shedding,52028 load shedding,52030 load shedding,52038 load shedding,63763 load shedding,63912 load shedding,64685 load shedding,64932 load shedding,65536 load shedding,65748 load shedding,66048 load shedding,66050 load shedding,66052 load shedding,66053 load shedding,66055 load shedding,66063 load shedding,69893 load shedding,69895 load shedding,69898 load shedding,69900 load shedding,69906 load shedding,69909 load shedding,77600 O2,77601 O2,81398 CH4_biogas,81398 load shedding,81399 CH4_biogas,81399 load shedding,81400 CH4_NG,81400 CH4_biogas,81400 load shedding,81401 CH4_NG,81401 CH4_biogas,81401 load shedding,81402 CH4_biogas,81402 load shedding,81403 CH4_biogas,81403 load shedding,81404 CH4_biogas,81404 load shedding,81418 load shedding,81419 load shedding,81420 load shedding,81421 load shedding,81422 load shedding,81423 load shedding,81424 load shedding,81425 central_biomass_CHP_heat,81425 geo_thermal,81425 load shedding,81425 solar_thermal_collector,81426 central_biomass_CHP_heat,81426 load shedding,81426 solar_thermal_collector,81427 central_biomass_CHP_heat,81427 geo_thermal,81427 load shedding,81427 solar_thermal_collector,81430 central_biomass_CHP_heat,81430 load shedding,81430 solar_thermal_collector,81431 central_biomass_CHP_heat,81431 geo_thermal,81431 load shedding,81431 solar_thermal_collector,81432 central_biomass_CHP_heat,81432 load shedding,81432 solar_thermal_collector,81433 central_biomass_CHP_heat,81433 load shedding,81433 solar_thermal_collector,81434 load shedding,81434 solar_thermal_collector,81435 central_biomass_CHP_heat,81435 load shedding,81435 solar_thermal_collector,81436 central_biomass_CHP_heat,81436 load shedding,81436 solar_thermal_collector,81437 central_biomass_CHP_heat,81437 load shedding,81437 solar_thermal_collector,81439 central_biomass_CHP_heat,81439 load shedding,81439 solar_thermal_collector,81440 central_biomass_CHP_heat,81440 load shedding,81440 solar_thermal_collector,81441 central_biomass_CHP_heat,81441 load shedding,81441 solar_thermal_collector,81442 central_biomass_CHP_heat,81442 geo_thermal,81442 load shedding,81442 solar_thermal_collector,81444 central_biomass_CHP_heat,81444 load shedding,81444 solar_thermal_collector,81445 central_biomass_CHP_heat,81445 load shedding,81445 solar_thermal_collector,81446 central_biomass_CHP_heat,81446 geo_thermal,81446 load shedding,81446 solar_thermal_collector,81447 central_biomass_CHP_heat,81447 load shedding,81447 solar_thermal_collector,81448 central_biomass_CHP_heat,81448 load shedding,81449 load shedding,81449 solar_thermal_collector,81452 central_biomass_CHP_heat,81452 geo_thermal,81452 load shedding,81452 solar_thermal_collector,81453 load shedding,81454 load shedding,81455 load shedding,81456 load shedding,81457 load shedding,81458 load shedding,81459 load shedding,81460 load shedding,81461 load shedding,81462 load shedding,81463 load shedding,81464 load shedding,81465 load shedding,81466 load shedding,81467 load shedding,81468 load shedding,81469 load shedding,81470 load shedding,81471 load shedding,81472 load shedding,81473 load shedding,81474 load shedding
0,6.208842342290602e-10,6.208993600366419e-10,6.208858311098884e-10,2.7510381795126767e-12,99.99999999041347,45.72457649025143,0.0,0.0,10653.242336981364,25596.054232928767,6.618950861201153e-10,6.618938257840589e-10,6.619064797463714e-10,2.8432128428733463e-12,2.5358699134841295e-10,199.57459332002134,10.503711695282222,988.9628010551666,0.0,0.0,207.26086066915616,6.352765235809233e-10,6.352714464529967e-10,6.352865691622377e-10,2.7627226758534057e-12,2.495674095828444e-10,5.341753749709337,0.0,0.0,2403.999999972305,19106.484761291824,6.625738612459188e-10,6.625905950878467e-10,6.62567618726547e-10,2.8932105291340034e-12,2.5364979996705276e-10,399.99999999513227,128.36589910777354,10.2168250374328,0.0,0.0,10713.999999990108,8126.339348930962,2.4560464147642976e-12,6.489010793951837e-10,6.488927248566503e-10,6.489033001970397e-10,2.861291713406914e-12,2.5163676456065556e-10,4.526316682684969,1.2665219171006803,101.63630562182614,0.0,0.0,5035.211404598846,2.4562458070186353e-12,2.4564374767668866e-12,2.4558264492050504e-12,2.456428375825107e-12,2.4564198215132278e-12,3.846989589913811e-12,2.5400344050298596e-10,1552.2437132952527,5395.704431,4041.1874269,0.0,791.0654020474926,5.616511226180842e-10,2.4565774450736715e-12,2.551692158111064e-10,1530.1999969,96.32999798062633,0.0,933.1916904837586,206.43893596544555,2.6055840486644715e-12,1.755455289213976e-07,2086.84069819515,5298.8,2673.4500000000003,0.0,0.0,5.672570994241585e-10,7.789598591380738e-10,4.6977553503955916e-12,4040.999999970964,2.563200505790589e-10,2289.3577879959385,760.7599960350001,256.75,0.0,1529.8142219588567,5.245755615779537e-10,2.4558182738539745e-12,2.4723062219647147e-10,578.3999938902725,0.0,6.815671105402663e-07,4564.49999997994,5.246776001718976e-10,2.7337579468308573e-12,2.4725328479352704e-10,315.2050094203075,0.0,9.120166492778705e-07,1299.9999999800884,2.642740284726018e-12,52238.621809890385,2.5407716111414836e-10,4431.7999767599995,6561.0999999950345,8864.7,0.0,189.67346992089884,2553.34983110637,17.999999999997534,2.3961550352209846e-06,194.00000000999754,324.99999999999756,0.0,498.5608803696032,3401.9999999999973,4830.5585244420745,5111.499999999997,371.0000000299975,4700.411133,1280.078833149997,0.0,12140.98513308442,6426.954796348625,3.487787809933691e-12,2.4563479570385095e-12,4.719884671826064e-08,4309.999999994754,30.271429636500002,0.0,7598.164319767616,7097.323556672321,2.455517648216236e-12,341.30299758999996,23440.43012607729,0.0,835.1254133544788,1.1758279736363856e-09,6.770253089620816e-10,1.4859975304210643e-11,9161.499999981113,235.625,348.725,0.0,1.9485701922336817e-08,10525.453429081455,2.455517648223681e-12,6.295380574557714e-09,4184.999999979827,10809.5,0.0,1.9485701244317436e-08,5061.782419839725,8.758130974309997e-09,2.7466244364194893e-12,22992.14407644505,2.731210937245123e-12,2.461976862028039e-12,1.0956917050177253e-08,2.6180259371207e-12,2.7090017647334575e-09,2.9087480482606837e-12,66666.77280982664,2.702862080290091e-12,719.6480926099247,2.6554612942222024e-12,3.2516472237957114e-09,2.461976862024317e-12,24654.714232629456,2.807423006255172e-12,2.7093159493678374e-12,7.637006996678602e-09,2.8830016363163e-12,6417.153026687427,2.8553099879398334e-12,4.184924302009435e-09,2.907509001290889e-12,2.5672760091813187e-12,2.479906179958737e-12,2.4573551580627528e-12,2.5148260998405515e-12,3.371538251601155e-12,3.13987311901198e-12,6.612749858205891e-10,6.612698618762515e-10,6.61282294307314e-10,2.456419841264233e-12,95.89908998169413,127.489702199948,1713.3774042798607,0.0,0.0,127.42511718081415,0.9489999991063708,2.909614665382679e-12,1.651999999105968,2.521366204317781e-12,1.1909999991061395,2.4619612586579283e-12,3.189159467273194e-12,0.0,2.9956221580629533e-12,3.3122467974713645e-12,3.035949242278543e-12,3.0277647386717344e-12,3.3326401992082544e-12,3.165545932900506e-12,3.4760775632210245e-12,3.1582290763436497e-12,2.9038378123300025e-12,2.5304628695660306e-12,2.4631290950144634e-12,3.2324080246616585e-12,3.1398491261482084e-12,3.3073942259059148e-12,3.2992187292677913e-12,3.276651744099341e-12,3.3254104159033647e-12,3.140128105852362e-12,2.456245742117631e-12,2.4558263834491548e-12,2.4564197895058876e-12,2.4564283975113013e-12,2.4560464468216823e-12,2.456437490837229e-12,4.678630816101759e-10,1.1892710372052306e-08,132.34259998750383,3.3290544367754677e-12,505.5010799875217,3.4796530159691326e-12,4.28838710839779e-09,156.22274998750774,3.1013376823361793e-12,3.759552835442246e-09,185.82113998751745,2.7308951866268414e-12,474.78719998751427,3.538645618914559e-12,140.41094998750762,3.4816754240795652e-12,78.67994998750143,2.461985066104616e-12,2.4578186066364035e-12,2.7583159056359426e-12,2.456411221522367e-12,2.4578358810449414e-12,2.5016372011609927e-12,2.4584950737795742e-12,2.457715883124766e-12,1292.808719998733,232.7200902921759,3.031464729486246e-12,0.0,36.97539999910607,3.7568731223949616e-12,0.0,287.9931999991061,367.67499140053025,3.0776860775502755e-12,0.0,4.121999999105916,3.612971259110285e-12,0.0,26.727999999106085,14.284841280608541,2.461960473171768e-12,0.0,144.02799999910616,2.809088119756215e-12,0.0,0.6619999991060741,2.4619613648540637e-12,0.0,2.7690810246203717e-12,0.0,761.1893999991061,2.746063989991754e-12,0.0,1.5869999991060824,3.2498422392061197e-12,0.0,2.623999999106071,2.8411474364749653e-12,0.0,4.566999999106339,2.4619598204549205e-12,0.0,5.0879999991060805,2.461960407376168e-12,0.0,66.44099999910617,2.9974430925502337e-12,0.0,514.3893999987331,15.81456729296339,2.8327687608327916e-12,0.0,15.140999999106127,2.6888312024473074e-12,0.0,18.391999999106126,2.4619606432173546e-12,0.0,151.017499998733,499.0197324836983,2.4997199789109634e-12,0.0,360.03261182193353,2.455198381728386e-12,0.0,2.9799999991062163,2.728933070306705e-12,2.6260616830121203e-12,0.0,19.13999999910621,4.619110576873545,2.6107739208598557e-12,0.0,2.9780200017223902e-12,3.797355504790517e-12,2.9963282123978438e-12,3.69380079677013e-12,2.4630879657468994e-12,2.8139448705350774e-12,2.4630592804672177e-12,2.867989902278487e-12,2.7677221905175285e-12,3.3545725953005573e-12,2.886561855701698e-12,2.4631269606858238e-12,2.4631393615740807e-12,2.99603286412361e-12,2.8236495012983114e-12,2.7303023612765412e-12,2.4631633283076304e-12,2.4849419088816584e-12,2.4551986201499625e-12,2.7972689177173715e-12,2.6852614839827984e-12,2.6766253752513064e-12
1,6.208842342325542e-10,6.208993600444769e-10,6.208858311408051e-10,2.662468392411817e-12,99.99999999041347,45.72457649025143,618.3179618675229,1568.77829888511,14025.41844671978,23537.14621478701,6.621304389972759e-10,6.621291777157719e-10,6.621418424643078e-10,2.9881315763952653e-12,2.536215294263484e-10,199.5745933200342,10.503711695295097,988.9628010551794,835.4436333943055,2763.908539149469,1691.7424165220186,6.352765013714547e-10,6.352714234557345e-10,6.352865429938959e-10,2.9942464525117804e-12,2.4956740617554847e-10,5.341753749709334,1078.2696485077277,590.2735926933103,2403.999999972305,20642.350969609102,6.625738651052127e-10,6.625905990061682e-10,6.625676233003132e-10,2.759764761065764e-12,2.5364980049189555e-10,399.99999999513227,128.36589910777354,10.2168250374328,54.00596258396427,314.83323257847456,10710.432588477379,7984.518752309125,2.456046414394548e-12,6.483479847579981e-10,6.48339644475188e-10,6.483502010305572e-10,3.063881894472012e-12,2.515535465166832e-10,4.52631668264103,1.266521917056821,101.63630562178224,225.25158300986655,391.4959265724733,7932.610075461077,2.456237875553905e-12,2.456437476834302e-12,2.455826449221594e-12,2.489611097027379e-12,2.456439608357972e-12,3.3995820943232892e-12,2.5369833836153813e-10,1552.2437133000003,5395.704431,4041.1874268951433,7403.564376850006,1444.6609107386212,5.616151915360482e-10,2.6773734922187216e-12,2.5516179940039325e-10,1530.1999968956243,96.329997985,328.593107482053,968.165817682716,934.806295013434,2.649845591243285e-12,1.6728662912652106e-07,2086.8406982,5298.8,2673.4499999951413,5231.241478175159,0.0,5.563873833370649e-10,7.586084860037298e-10,3.87615925079403e-12,3584.564352937337,2.5407715405569047e-10,2289.3577880000003,760.7599960350001,256.7499999952779,2510.4994154586425,3184.5098577709887,5.245755615744067e-10,2.4558182738539745e-12,2.4723062219533327e-10,578.3999938902725,761.6487875470302,6.81567113975344e-07,4375.740579269192,5.246775998985706e-10,2.7394668238723784e-12,2.4725328473211715e-10,315.2050094203075,400.66691931919485,9.120159935996136e-07,1299.9980553813346,2.638336657153404e-12,41996.98293764028,2.5407716105747657e-10,4431.799976755208,6561.1,8864.7,6940.414859609264,272.42957798286886,1191.0171672184338,17.999999997910958,2.4673668063900324e-12,4.675255225399973e-10,324.99999999950217,12.719965925435094,516.9752983403566,2739.6850306263163,4.149072260928244e-12,5111.499999999443,7.881572018123567e-10,4700.411133,1280.0788331495023,560.3394534742699,10079.763729328171,4221.472024922559,3.2533971417570222e-12,2.4563488838919043e-12,4.754352950038366e-08,4310.0,30.271429631257888,320.14927735704725,6820.714040794669,4626.368500611598,2.4555176482199585e-12,341.3029975691643,23440.4301261,58.555705353356124,1205.4119084547262,5.126355948796815e-10,6.795336291970672e-10,8.5621202557917e-12,9161.5,235.6249999828782,348.725,2538.444935765872,2.1801948795143096e-08,17534.347235927442,2.455517648223681e-12,6.295380576136584e-09,4184.999999980548,10809.5,610.7164368220905,1.948570130397905e-08,6726.8066615438665,8.758130974253246e-09,2.7627020049821293e-12,22992.144076445074,2.7331581102931356e-12,2.461976862028039e-12,1.095691705002648e-08,2.6231477824341485e-12,2.7090017647300694e-09,2.9039624445076394e-12,66666.7728098267,2.711584559750296e-12,720.4543191616972,2.6585512122352785e-12,3.251647223764583e-09,2.4619768620239032e-12,24654.714232629456,2.814513155488011e-12,2.711442868147949e-12,7.637006996510889e-09,2.892228018459462e-12,6417.153026687427,2.8542994545909887e-12,4.0851607680158356e-09,2.909523634289857e-12,2.619041565890951e-12,2.4571564039317287e-12,2.457341918291966e-12,2.7254247828314224e-12,3.139321765964766e-12,2.9361604014930466e-12,6.627120406882847e-10,6.627068942675043e-10,6.627193857201931e-10,2.456439628103187e-12,95.89908998177283,127.48970220002667,1713.3774042799394,2396.677414273355,2933.980608414157,525.452760978647,0.9489999991063709,2.8143738909423554e-12,1.651999999105968,2.4691789273088315e-12,1.1909999991061395,2.468245612521693e-12,3.137169993606782e-12,0.0,2.8669483587937085e-12,3.2143232187271063e-12,2.903064538323581e-12,2.8973563451676933e-12,2.8714879053477307e-12,2.854993062921951e-12,3.2072641714919167e-12,2.978766398708756e-12,2.824879612380705e-12,2.4685423276275166e-12,2.4630068056662657e-12,3.183859053856974e-12,2.984691751240546e-12,3.2037404381288904e-12,3.1253547459474565e-12,3.107640859108373e-12,3.1312622705429495e-12,2.985992226325528e-12,2.4765397599038675e-12,2.548265820870653e-12,2.5657505672757204e-12,2.901144656087349e-12,2.456046446605788e-12,2.7328294956882903e-12,4.678621934317562e-10,1.1892719919970318e-08,132.34259998750383,3.341569089643766e-12,505.5010799875217,3.485154275419543e-12,4.24731998939051e-09,156.22274998750774,3.1105640704970803e-12,3.752283798675506e-09,185.82113998751745,2.799369844904376e-12,474.78719998751427,3.5358708424811553e-12,140.41094998750762,3.455895148246814e-12,78.67994998750143,2.4619850661050297e-12,2.4578186067968766e-12,2.7587879600976315e-12,2.456411221472736e-12,2.457835881297645e-12,2.4883951925974705e-12,2.4578109041658723e-12,2.4577158830666566e-12,1292.8087199991062,232.72009029254903,2.897504081494937e-12,4.349580520249088,36.97539999910607,3.743676554277916e-12,0.948491494659193,287.9931999991061,367.67499140053025,2.910529510948102e-12,3.7514424508143787,4.121999999105916,3.578380142101691e-12,1.8365747480921543e-09,26.727999999106085,14.284841280608541,2.4619604732251212e-12,0.0,144.02799999910616,2.8238580846521522e-12,5.675364971001856e-11,0.6619999991060741,2.4619613648997654e-12,0.0,2.7665871658503927e-12,0.0,761.1893999991061,2.776942574023816e-12,0.17149439781052464,1.5869999991060824,3.1652290910912027e-12,0.0,2.623999999106072,2.7453018867488985e-12,0.0,4.566999999106339,2.4619598205498394e-12,0.0,5.0879999991060805,2.461960407500245e-12,0.0,66.44099999910617,3.01677703807714e-12,0.0,514.3893999987331,15.81456729296339,2.8289584246291456e-12,7.866367709198715,15.140999999106127,2.8054323083368604e-12,0.0,18.391999999106126,2.5032707939443195e-12,0.0,151.01749999910612,499.0197324840714,2.5224812454957664e-12,6.366720461421686,709.7656717513408,2.4551983817395527e-12,0.0,2.9799999991062163,2.73354357449155e-12,2.6955549896318603e-12,0.0,19.13999999910621,4.619110576873546,2.6505023641631926e-12,0.0,2.9476856303767687e-12,3.75229576104928e-12,2.91749448954843e-12,3.6189033231696712e-12,2.462874957672854e-12,2.778548345210107e-12,2.462858347058146e-12,2.791192631359006e-12,2.7910895017604177e-12,3.2056270226711306e-12,2.7492238087978555e-12,2.4629965674198e-12,2.46301387980999e-12,3.0109035747113205e-12,2.821230088118409e-12,2.835537296784871e-12,2.5227280473926728e-12,2.500872314746957e-12,2.4551986148762725e-12,2.747837060582374e-12,2.721952964430821e-12,2.6940099216817065e-12
2,7.028223473227028e-10,7.028417501039317e-10,7.028246238278277e-10,2.625102817134502e-12,99.99999999657634,45.724576496428845,0.0,0.0,20896.924816771774,20250.103656731277,7.087540100428371e-10,7.087525591167443e-10,7.087672762224056e-10,2.9973236113135387e-12,2.601772621904301e-10,199.5745933216326,10.503711696894065,988.9628010567783,0.0,0.0,1716.2009017528874,7.064071678760015e-10,7.06400924994576e-10,7.064197638166629e-10,2.9413333997540098e-12,2.5984622680548684e-10,5.341753753477516,0.0,0.0,2007.8032889535853,16410.09448037717,7.097976428613356e-10,7.098168599338731e-10,7.097906286465621e-10,2.739676735411931e-12,2.6027906493824076e-10,399.9999999967304,128.36589910937286,10.216825039030883,0.0,0.0,10707.976492433729,6637.251069298762,2.457002908806975e-12,7.074836346089287e-10,7.074736991228393e-10,7.074864299908729e-10,3.040008676708163e-12,2.5998503010413546e-10,4.526316685124614,1.2665219195368715,101.63630562426427,0.0,0.0,5617.283710387917,2.4570159205941703e-12,2.4570435322924718e-12,2.4569594400617074e-12,2.519212728200173e-12,2.457025983951907e-12,3.35986505788444e-12,2.6001375746061385e-10,1552.2437133000003,5395.704430996686,4041.1874269,0.0,4288.025633999956,5.862710704524482e-10,2.565319812740123e-12,2.60132208829997e-10,1530.1999968967043,96.329997985,0.0,1716.0177083780923,1084.447159866572,2.5587883355354114e-12,594.9999999889699,2086.8406982,5298.8,2673.4499999966943,0.0,0.0,5.852814040729003e-10,8.133561920483258e-10,3.892138368991421e-12,4040.9999999887295,2.599371619012821e-10,2289.3577880000003,760.7599960350001,256.7499999966724,0.0,3293.513746397378,5.818922441120401e-10,2.456951256850348e-12,2.5926653514441917e-10,578.3999938965585,0.0,4500.279067998539,2211.4810976418967,5.820177685376433e-10,3.113323406257287e-12,2.592914565415464e-10,315.2050094265629,0.0,1633.5169036913123,777.3232490960394,2.561088400671241e-12,53596.9999999886,2.6008762194529866e-10,4431.7999767599995,6561.1,8864.699999996337,0.0,864.9768311308927,4769.265172023893,17.999999997910958,2.4673668066030314e-12,4.675255302186156e-10,324.99999999950217,0.0,242.14419566812938,3233.2197624823284,3.7032562067163285e-12,5111.499999999443,5.356136300534386e-10,4700.411132999502,1280.07883315,0.0,11777.1635917698,4574.099211459251,3.2936275249007983e-12,2.4570323392186037e-12,242.99999998915501,4309.99999999671,30.271429636500002,0.0,7378.627252644544,5200.568254827486,2.503950597087462e-12,341.30299757111425,23440.4301261,0.0,1665.9921014293907,8.64965736437371e-10,8.122753067808405e-10,7.992093052864004e-12,9161.5,235.62499999665522,348.725,0.0,2399.977965344898,17333.764649593686,2.4555176482271963e-12,6.652580649795196e-09,4184.999999981113,10809.5,0.0,1.9485701400674636e-08,7969.377041873112,8.758130974230376e-09,2.7609658530512614e-12,22992.144076445078,2.7323608479385213e-12,2.4619768620284527e-12,1.0956917050075609e-08,2.6163441502996956e-12,2.709001764734093e-09,2.899196160041702e-12,66666.7728098267,2.7111433115195567e-12,720.430174115412,2.6583343556980564e-12,3.251647223758442e-09,2.461976862024317e-12,24654.714232629456,2.8126423972183093e-12,2.7098394648786582e-12,7.63700699649056e-09,2.8866854401103323e-12,6417.153026687427,2.852803873821131e-12,4.040873622404699e-09,2.9043054278071706e-12,2.702476929534399e-12,2.4571546668594734e-12,2.4573365517352304e-12,2.7664621519677806e-12,3.0434793521751137e-12,2.8723070736456794e-12,7.083168120264423e-10,7.083109253184537e-10,7.083253992598553e-10,2.4570260034080223e-12,95.89908998333136,127.4897022015847,1713.3774042814975,0.0,0.0,718.3323176565215,0.9489999991063709,2.790569806831824e-12,1.651999999105968,2.4787027836329277e-12,1.1909999991061395,2.4774232152703353e-12,3.0844249560152065e-12,0.0,2.822255664773224e-12,2.793937738706087e-12,2.8524150784985613e-12,2.8448208913685134e-12,2.8363360005099743e-12,2.8241490228423152e-12,3.091954500318348e-12,2.896853513927234e-12,2.7951408157484516e-12,2.4783268915205855e-12,2.4763614866008218e-12,3.1160926110609923e-12,2.930081455512852e-12,3.0363629172335203e-12,3.0624552827200605e-12,3.0454023464314868e-12,3.08573437018671e-12,2.9422294000287374e-12,2.4570158572726673e-12,2.456959374629653e-12,2.4570259521559115e-12,2.582541079013629e-12,2.457002941258511e-12,2.4588862155968205e-12,5.096434385620796e-10,1.5029999886785415,132.34259998750383,3.3392794138058536e-12,505.5010799875217,3.5032290499896365e-12,4.380596322476277e-09,156.22274998750774,3.1120303166908005e-12,3.75687167255539e-09,185.82113998751745,2.811423957157223e-12,474.78719998751427,3.5308286208736764e-12,140.41094998750762,3.4396021232150723e-12,78.67994998750143,2.461985066104616e-12,2.457818607553747e-12,2.765661798349468e-12,2.4577157141594775e-12,2.457835882456525e-12,2.500140830685113e-12,2.4578109056638964e-12,2.4577158845791564e-12,1292.8087199991062,232.72009029254903,2.819632105141988e-12,0.0,36.97539999910607,3.654452896596517e-12,0.0,287.9931999991061,367.67499140053025,2.8687515498428457e-12,0.0,4.121999999105916,3.444149815511654e-12,0.0,26.727999999106085,14.284841280608541,2.461960473219331e-12,0.0,144.02799999910616,2.7469715614235146e-12,0.0,0.6619999991060741,2.461961364895216e-12,0.0,2.7183549753260086e-12,0.0,761.1893999991061,2.733058227986843e-12,0.0,1.5869999991060824,3.098257625133673e-12,0.0,2.623999999106072,2.684026206840669e-12,0.0,4.566999999106339,2.461959820538052e-12,0.0,5.0879999991060805,2.46196040748701e-12,0.0,66.44099999910617,3.0013881203733802e-12,0.0,514.3893999987331,15.81456729296339,2.790978399838926e-12,0.0,15.140999999106127,2.8018792736226467e-12,0.0,18.391999999106126,2.524832845923083e-12,0.0,151.01749999910612,499.0197324840714,2.503553675212923e-12,0.0,623.6600293539652,2.455198381738312e-12,0.0,2.9799999991062163,2.7137023538981753e-12,2.676366107282243e-12,0.0,19.13999999910621,4.619110576873546,2.634884765525074e-12,0.0,2.896072488016727e-12,3.6570873818063e-12,2.8867364689286428e-12,3.4668932974626512e-12,2.4627200948740267e-12,2.7195641019016706e-12,2.4627067286903967e-12,2.7279786138253573e-12,2.771449075272489e-12,3.128412274908314e-12,2.68103127003044e-12,2.462908189060668e-12,2.46292576935584e-12,2.991751661165144e-12,2.7866644616994773e-12,2.826269348048718e-12,2.541060951077007e-12,2.4870402222833927e-12,2.4551986169227173e-12,2.7203017075454844e-12,2.6935472494615216e-12,2.6708170685532674e-12
