,0,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,3,4,5,6,7,8,9
0,2.9581185842803594e-11,30.74941306036481,1.2336635620246062e-11,2.0389445792658724e-11,2.5716324428620708e-11,3.232617968537521e-11,5.722621051801616e-11,1.3982973777780865e-10,6.533584169677386e-11,6.263233688776428e-11,4.782603467190961e-11,3.479727284265122e-11,3.4158936796991446e-10,1.619445792047594e-11,7.482649926969709e-11,1.502311941143541e-11,3.011885592011173e-11,3.439313618992612e-11,1.9619973597241364e-10,5.163743225658921e-11,2.481625952310247e-10,2.945462048596741e-11,7.418786329883734e-12,1.9470974540179434e-11,6.807656489204501e-11,1.4147762239354053e-11,2.4071201974063503e-11,2.6562852051938595e-10
1,2.514998107713182e-11,30.723583830547472,9.851976539780302e-12,2.0751903134242908e-11,1.817250105734788e-11,2.5072734379052555e-11,6.914456702632946e-11,6.401275423106825e-11,3.939853984562845e-11,1.639333520925338e-10,4.3018627537552407e-11,8.544323371238057e-11,2.251296443433315e-10,1.6517126358048353e-11,6.370297668942936e-11,1.5023119398167434e-11,6.082148202161389e-11,3.439313619195602e-11,27.226298908043166,5.1637432254011714e-11,1.3711702545299339e-10,2.5100947210475803e-11,8.439505482472729e-12,1.9060713861898857e-11,4.6930605555554836e-11,1.3911643787503969e-11,3.266194120914628e-11,5.703298136107081e-10
2,3.979511489293187e-11,4.499705082373048,1.3071145391293105e-11,1.6241564978663476e-11,1.9291269689693858e-11,3.264393314902648e-11,3.0344393049823226e-11,7.777269706498562e-11,4.037958823773746e-11,5.968027620735161e-11,4.669322524747648e-11,6.352341434432434e-11,3.567304593301461e-10,1.4989585887096488e-11,9.593882979840403e-11,1.9216175725582032e-11,1.9568175033666668e-11,3.5145263890279024e-11,5.062840243973175e-10,5.163743210087411e-11,1.471697088798078e-10,2.0362980928189042e-11,7.927405150838776e-12,2.1468813369625486e-11,5.963359132427583e-11,1.1181834706604375e-11,1.6600733105800022e-11,1.469473221494477e-10
3,5.49580001318751e-11,1.2892512656662092e-10,1.4274239721794407e-11,1.2592582151474616e-11,2.8089525215317912e-11,3.7651796769292184e-11,4.3179649810258976e-11,1.5198505096386692e-10,3.371817363105207e-11,4.662362662428319e-11,6.794549540561241e-11,3.2395352559544327e-11,3.7702502771609795e-10,1.532295130756825e-11,8.356732180960153e-11,1.9716960741685823e-11,2.285001725777164e-11,4.3440594962407816e-11,1.0774571283140107e-10,5.163743221525334e-11,7.720108342403924e-11,2.144688948930465e-11,8.180599172084491e-12,2.405745594274183e-11,7.999267413391737e-11,1.2380507270371714e-11,1.897134104967582e-11,1.7393320671594952e-10
4,1.8858348022504356e-11,5.553370922313585e-11,1.2169585180905312e-11,2.4098620709297867e-11,2.7276028836531414e-11,2.352441010122492e-11,8.495037156849326e-11,1.1580286735063616e-10,4.27253588398543e-11,5.406677631783872e-11,4.3478117646010074e-11,3.0893766915230214e-11,1.5481040086349335e-10,1.441167009755308e-11,7.336588254201161e-11,2.1760790364401328e-11,2.4812018311399642e-11,3.661481642309392e-11,2.1613571419255186e-10,1.1981484404885417e-10,9.102972864775128e-11,4.228613560777107e-11,9.1254228743478e-12,1.9566796088111074e-11,7.264095108197267e-11,1.316421258904215e-11,2.0876139252109823e-11,2.7100639864663157e-10
5,1.5669495878081723e-11,2.902149971802078e-11,1.1127343742343226e-11,2.0999839087272307e-11,2.0417468273052764e-11,2.053942150514189e-11,9.376544525338574e-11,7.850733969085914e-11,3.4180645963776523e-11,6.05753844996941e-11,4.0622136954638446e-11,3.210180506672535e-11,1.0830450093794621e-10,1.3419630315886159e-11,6.711866606148719e-11,2.553080147967956e-11,2.557637125781e-11,3.439317175152577e-11,2.9494273474376643e-10,5.3727140772982144e-11,8.767915415240034e-11,2.8464488331988296e-11,1.1804344345299077e-11,2.0977872579321914e-11,6.585672885748049e-11,1.301770533871354e-11,2.066562046988121e-11,4.0329850423151644e-10
6,1.238234517070104e-11,1.505878296479863e-11,9.805911721772898e-12,1.6697360804118383e-11,2.3173678075166315e-11,1.901935424512027e-11,7.702568684670119e-11,5.94097489312378e-11,2.379448222604899e-11,7.002417736683403e-11,5.46366398251593e-11,6.494973004740831e-11,7.880761222633342e-11,1.1937127192934981e-11,6.697480052280638e-11,3.5362286719456115e-11,2.570342353324156e-11,5.7051846201178925e-11,2.6507187239735104e-10,1.1356902002154457e-10,6.897709822333496e-11,2.5123870125136054e-10,1.944304823998778e-11,2.4664897002275236e-11,4.862616772439777e-11,9.509510449223996e-12,1.7960326384299895e-11,4.676667221416523e-10
7,1.5233187270153123e-11,2.637667946087114e-11,1.1611407640956579e-11,2.2430087205972573e-11,3.1242356025311704e-11,2.2141725749160337e-11,6.803173213032062e-08,1.0917245793432047e-10,3.4211563804948875e-11,5.269854399348711e-11,4.6790066714117767e-11,2.4915114572677055e-11,1.1389699425612448e-10,1.3297410692757339e-11,5.905598234925816e-11,2.342972956667857e-11,3.485409408898368e-11,4.413307293931368e-11,1.3719385267645827e-10,1.1129759874884205e-10,1.708216082864486e-10,5.910134922301183e-11,1.3174948466412307e-11,2.311084496685185e-11,7.778887529326288e-11,1.3955686146501623e-11,2.577640969056437e-11,7.034337024080763e-09
8,2.604771534653634e-11,6.457832556689922e-11,1.4838149807687282e-11,3.3075074677209036e-11,3.1538178020760524e-11,3.749823809714704e-11,2.1026184934305463e-11,1.509110847023887e-10,6.680635464420242e-11,4.563992663504556e-11,4.469782217603826e-11,2.8743111161201567e-11,2.98646369216005e-10,1.9000580443304015e-11,1.1985480875275254e-10,1.7420630569311856e-11,1.9665633403391584e-11,3.5472412118495436e-11,1.8085822029890426e-10,2.371644424278375e-10,6.665326810325403e-11,4.016569026639425e-11,7.617474384957344e-12,2.1364993711342393e-11,8.731380555394556e-11,1.326749808864609e-11,1.8239587527879093e-11,1.1230125256301799e-10
9,2.787456138018629e-11,0.14616698344732607,1.4238530578049954e-11,5.006064089545867e-11,3.4254450252367565e-11,3.678069624435038e-11,2.3433467079335417e-11,1.6452424202023152e-10,7.43297762880013e-11,4.6879477868961375e-11,4.349325774136335e-11,2.713063003736437e-11,5.558456887473333e-10,2.0152124544202423e-11,1.1799293913332667e-10,1.8756526291782914e-11,2.135708475009029e-11,3.489248600625185e-11,1.7842376005740974e-10,2.8353818108928747e-10,6.642206796556395e-11,3.40385243603991e-11,7.406136810779762e-12,2.057513794678077e-11,8.78394972580822e-11,1.3859063839411486e-11,1.9548690451833922e-11,1.165624147020433e-10
10,5.936768632959016e-10,5.7127135736539345e-11,1.6424726684368947e-11,1.2800003018535701e-11,4.3792584977298594e-11,1.0709276301538371e-10,1.7797148260103752e-11,1.949456335056508e-10,3.2394335376597244e-11,4.4636938066788725e-11,8.491493787829905e-11,3.016152874412871e-11,38.643129936031634,2.6334996207028434e-11,1.5405506224533142e-10,1.8154101641974245e-11,2.3093689478172974e-11,6.087651130789483e-11,8.661804035085963e-11,7.703632564203447e-11,1.2683367639675195e-10,1.9840315107035168e-11,7.1157131177007935e-12,2.8755278777832246e-11,9.161865250951721e-11,1.3545507173198636e-11,2.0291268215994975e-11,9.019515283082512e-11
11,2.0805254146484635e-10,2.934150165238704e-11,1.4478714459335209e-11,1.0740979274012247e-11,5.614461578246753e-11,9.142823206777879e-11,1.4705817759268466e-11,2.442428725618881e-10,2.4823190210722882e-11,4.9699456576414854e-11,3.17611791703387e-10,3.8282339144743303e-11,5.851358561750946e-10,4.251511880167477e-11,2.0929676697226706e-10,2.0422742864311004e-11,3.4128810306561446e-11,8.225762872144106e-11,6.575509830801041e-11,3.3601448353914236e-10,8.988573849551773e-11,2.4448682695063796e-11,7.689111909002952e-12,3.130305104982809e-11,7.347223067365544e-11,1.2119066814988975e-11,2.3557378729866425e-11,8.077633671412597e-11
12,6.536584487728295e-11,0.08254929090538116,1.4169811759869296e-11,1.6887757879326334e-11,3.172335846761984e-11,4.264251012048132e-11,2.2717759366602627e-11,3.8665972283705495e-10,5.852504735835475e-11,5.8149949958581656e-11,6.862326525366908e-11,3.2527329436748306e-11,7.095285622155176e-10,2.662738950490562e-11,1.207447139845549e-10,1.6027036575817656e-11,2.74220660252733e-11,3.439313620044786e-11,1.0705078469106256e-10,5.1637432269857186e-11,1.3566497053565232e-10,2.6984381190835177e-11,6.14875640402283e-12,1.940813157472915e-11,8.076836163962961e-11,1.6715015149786013e-11,2.2383695238286848e-11,1.1373242937999054e-10
13,2.313019339876594e-11,9.731292921325277e-11,1.387429176885704e-11,1.4453028232291188e-11,1.6656894639076433e-11,2.2415779577145922e-11,5.465004317689611e-11,6.362455948106315e-11,3.3794228091896746e-11,5.174426936076254e-11,5.039679416606509e-11,1.3687099807759097e-10,1.5826018939967455e-10,1.0986420572574789e-11,8.823117621390014e-11,4.669427548342264e-11,1.4497059692422438e-11,3.439313618847028e-11,9.149350572654435e-10,5.1637432300085674e-11,7.411830141298085e-11,1.812839128775755e-11,1.1107496131528984e-11,2.264679096372796e-11,5.455341110267898e-11,8.989650180319045e-12,1.2136448055551525e-11,1.7503527882623393e-10
14,1.4314113672336192e-11,1.4674009484103777e-11,1.6776169500376827e-11,1.021400807559655e-11,1.601706144842494e-11,2.022414242880576e-11,2.5186026914162492e-11,5.760765958951916e-11,2.5584036678565887e-11,3.419617570619032e-11,5.3316182140977435e-11,7.176328532157538e-11,7.893619399803017e-11,9.081805364313307e-12,1.2090596276429403e-10,198.78106946448256,9.437055028327764e-12,4.197866973164768e-11,3.141806511226471e-10,5.163743206400171e-11,1.0525158691408948e-10,2.755558546407514e-11,2.2677502533221805e-11,3.1327357543469995e-11,6.738443500982384e-11,7.3921446696144e-12,8.790573211436274e-12,1.1603818196368552e-10
15,1.7352553085521135e-11,1.5523035348872047e-11,1.8266268649372785e-11,1.1113457967508546e-11,1.7017346111168333e-11,2.765561559830335e-11,1.960250674360668e-11,5.381726985356273e-11,1.8967541734116107e-11,3.427341547247454e-11,7.690196526809873e-11,8.336319599322789e-11,1.0850352072593345e-10,9.082114294709978e-12,1.2217601747562896e-10,67.34740082971577,9.437055026708558e-12,4.911398770523331e-11,1.6074205172523265e-10,5.16374320845952e-11,2.369256732468765e-10,2.1403238011033782e-11,5.907206552836521e-11,6.277441336262255e-11,6.496575205600614e-11,7.280567128556505e-12,9.208585705583425e-12,1.0725784046944919e-10
