,3,8,11,13,15,17,19,21,26,28,30,34,38,40,42,48,54,56,59,62,64,66,71,73,75,77,128,134,136,138
0,1.9802651988544013,1.984501415374302,1.994234581676667,2.009920146071031,1.0000000000000002,2.118222243978317,2.006989547022266,2.0795660636794713,2.086519833992523,1.9889210358906944,2.0658886720677745,1.9372068693352824,1.975707390571497,1.9096595534644494,1.821978353449652,2.1448180478068535,2.148651884867173,2.1299882727546087,2.125806299367984,2.031502427614605,2.1182222439783174,1.9672315854672648,1.980000657701846,1.9897786223436735,1.9577645601306837,1.9533999621381715,2.1087699103408273,2.094280858040058,2.125546544982388,2.1178303140696615
1,2.093982714967007,2.0980715452196215,2.087109248613739,2.1168295296051216,1.0000000000000002,2.1625386609260655,2.121258449973565,2.151299935982423,2.148979422023728,2.117636527311914,2.1685350304060953,1.9942534588573857,2.0118489058460978,2.00204362631332,1.9439247424552093,2.2220923080295005,2.2180312137971767,2.233390901173883,2.201742790882796,2.013612131181895,2.162538660926066,2.0412318105226963,1.9445960790294758,2.038638535681824,2.1137896086087617,2.0734176291365496,2.203099360718337,2.2158437324403546,2.212955432980355,2.2319505146190446
2,2.094815834668169,2.1005020663762304,2.0969472963481106,2.0963861961073347,1.0000000000000002,2.1394182342738737,2.0930379076486405,2.0851638358966356,2.090581253172671,2.0928872828244476,2.0880672101137634,2.035195824372992,2.0554614253554577,2.072309766617317,2.021019291049886,2.12006256570514,2.13828624231015,2.1060768142563333,2.082802703600896,2.045070235994494,2.139418234273874,2.0749576358974022,1.9869440347890062,2.0692682267909324,2.140370950481531,2.152272954335938,2.12855579744438,2.1372604807589415,2.1255950160457995,2.166773148441191
3,2.035163101385599,2.0416701082526725,2.033666872164937,2.0305940095121415,1.0000000000000002,2.054616677151624,2.0348985357827223,1.9932368475597668,1.9683404615789968,2.036192723070534,2.047489503541992,1.9993598670758572,2.039179807430481,2.0036027471170015,1.9319757782709763,2.080067300322842,2.054885660508871,2.117306432535269,2.023700948809107,2.0018493970591105,2.0546166771516243,2.0297788590220183,2.0033721765993358,2.02196465428174,2.084924729911079,2.0913255498931176,2.0712018166774495,2.1048363932181036,2.0677190411288335,2.126107497329275
4,2.0433914548635936,2.05264718761267,2.0356253728325058,2.0487301702692036,1.0000000000000002,2.0877814080704065,2.052057078062383,2.079027264405092,2.0611454026116083,2.0564587944569634,2.0832260331622714,2.0065940633656245,2.039269688670564,2.0165029589687284,1.9830995166162417,2.0954416271368452,2.0781686330550664,2.125289985398361,1.997670115311835,2.018069645348636,2.087781408070407,2.0461160011272255,1.937570229285464,2.048946391370572,2.088163160248004,2.0919030755411208,2.0381605882604164,2.1247201809430583,2.008946927463105,2.0921186581001585
