,0 battery,0 pumped_hydro,1 battery,1 pumped_hydro,2 battery,2 pumped_hydro,3 battery,3 pumped_hydro,4 battery,4 pumped_hydro,43761 battery,43761 pumped_hydro,43762 battery,43762 pumped_hydro,43763 battery,43763 pumped_hydro,43764 battery,43764 pumped_hydro,43765 battery,43766 battery,43767 battery,43767 pumped_hydro,43768 battery,43769 battery,43769 pumped_hydro,43771 battery,43773 battery,43773 pumped_hydro,43774 battery,5 battery
0,-519.776245380052,-1386.871283936256,-3.4156581235229217e-06,-6.730330983967205e-06,-1.2581081461372373e-07,-2.0850434814649339e-07,-558.3909423541709,-104.91203734338376,-2.079998389407852e-07,-3.6921230619971275e-07,-1.588620742772463e-07,-2.136868735790134e-07,-4.717693972031644e-08,-5.324763523756127e-08,-1.0060922225299702e-07,-1.1970039433776566e-07,-4.78193021070418e-08,-4.982676192095766e-08,-135.01691326300693,-197.58785523863025,-134.83893148774706,-2.1833293283311081e-07,-1.4472121534888827e-11,-1.4471771038055088e-11,-1.4472783965837862e-11,-1240.0691827069252,-382.7327720914903,-916.6705524120262,-621.5632184054103,-977.0923743447167
1,-328.76151598258286,-744.313311727684,-2207.9176718059903,-642.9372530383272,-2095.089122530811,-193.98969023333862,-657.07580001173,-130.0233306535207,-2943.7532367774197,-1490.9493347812565,-1082.4141769324012,-207.84609668682685,-826.7027880660835,-4.5263461398794344e-07,-641.2819110109552,-2763.660268462103,-818.7450325973967,-476.38323718816486,-335.8180820595236,-61.02050485727523,-76.19671028126591,-7.259306228677018e-08,-25.740697810822486,-5.749710014155863e-08,-1.0355110432705025e-08,-2.4968856144968283e-07,-2.651121083472891e-07,-3.7804259739366604e-07,-500.76089626432906,-3.403473295798435e-06
2,-6.592008762039848e-09,1.1370760000263671e-08,1784.639375344802,2.6867289517465864e-06,2.1265176366715632e-07,2.1882671604566805e-07,-3.447023326077109e-06,-3.5616403457185737e-06,7.977741535913289e-07,5.235675517645066e-07,2.874815858282557e-07,2.6973546322421696e-07,1.095142209325115e-06,1.993930470419849e-08,8.314131519914522e-07,4.923045775884443e-07,4.891982831174929e-07,4.6581667655904745e-07,-3.359960132081946e-06,-1.5785383482037072e-07,-53.765401623318226,-2.8679761541628438e-08,24.711069895005668,5.152922207187982e-08,4.363632988125039e-09,2.479662053586176e-06,-6.392714839247287e-08,-6.186552622032077e-08,-483.93370079047025,-3.3392320939059326e-08
3,7.258991414286608e-08,1.569074670938159e-07,-1858.9993483928517,1.4782296631296615e-07,-2.462241276791682e-08,1.9564904723316532e-07,6.986896641382836e-08,1.3760014331837126e-07,-5.048523984026832e-07,1.7588120760958208e-07,-7.249935517517916e-08,1.9929240080886003e-07,-6.435277741349696e-07,2.9345214923418998e-08,-5.770720392636109e-07,1.5542140536290688e-07,-6.797520329027053e-08,2.687710069479933e-07,7.048054631128456e-08,7.104086209542507e-08,-64.60673036147269,6.517163601066822e-09,-104.62691058819678,-2926.0047510450504,-2774.05257341013,-1.8475023859021504e-06,1.4425784425957876e-07,2.330722596671009e-07,7.827066631001136e-08,8.445839519435568e-08
4,1018.2453134278949,1997.9855581236536,2649.501209069966,602.7536774099865,2514.106946848776,181.86533418759143,1458.5600947743217,220.25191057452295,3532.503883898958,1397.7650007480518,1298.8970121223604,194.85571517571438,992.0433450588055,3.3340473658849084e-07,769.5382928671222,2590.9315008910557,982.4940385220146,446.60928389832975,565.0019982160153,310.33003207760623,395.2893284383942,2.10301309045151e-07,125.55229270465182,3511.205701244392,2600.674287564651,1488.0830185604425,459.2793265255924,859.3786428681129,1927.5093782809565,1172.5108531005183
