,0,1,3,4,11,12,15,16,17,18,19,20,21,22,28,29,30,31,32,33,34,35,36,37,39,40,41,44,45,51,52,53,54,56,57,58,64,65,66,67,68,69,71,72,73,80,81,82,83,84,85,86,87,88,89,91,94,95,96,97,98,100,101,137,138,139,144,145,146,147,148,149
0,0.0,2.0459987222210112e-10,249.09517045162556,249.09516915405365,390.88780285948025,168.21034335701125,249.0951703695734,558.4044363336374,249.0951703771486,0.0,496.695309786843,224.59050702674725,507.99028811965417,224.59050702853833,493.09728381902386,224.59050699771845,496.894920330054,224.59050704356014,487.63327054942897,224.59050704234392,486.5320530273747,224.59050704277533,0.0,2.045998734080796e-10,511.4460565721621,240.13859141351207,240.1385914112132,33.109559744095506,0.7900053634923334,540.3659583281843,240.13859141184523,377.15301906533347,159.25376427158608,544.1522591134732,240.13859141259982,0.0,522.9472929946231,224.22315330963445,536.4161949368928,224.22315330257751,224.22315325608878,0.0,232.0243264832259,503.33179169742465,232.0243265387747,501.961595160513,232.02432654107304,455.00684368550196,232.02432642128574,491.0958457860547,232.02432653042737,501.86166513491276,232.02432653584,509.4971114637998,232.0243265324484,1.9779433658288163e-10,1.305956623869145e-10,1.444234375626195e-10,99947.89934723961,7.086344494357206e-11,3.0689980386636976e-11,1.7537131725147453e-10,2.0460023370391987e-10,0.0,497.04762356280946,224.94282080271378,333.3477403166718,144.0579936806363,480.07484628311545,224.9428208102815,446.8320293562515,224.9428205236254
1,0.0,2.0459987218202588e-10,249.0951704547974,249.0951692838568,583.7427390236753,249.09517045672837,249.09517038847804,579.2675818398789,249.0951704520951,0.0,493.0110849790069,224.45866427862543,502.94318200924175,224.45866427534105,482.00240667101923,224.45866427744573,509.8544134402752,224.45866428434633,530.4875018375434,224.45866428371622,519.37442307422,224.45866428395254,0.0,2.0459987332247633e-10,536.9813720458485,240.1385914266716,240.1385914254621,33.10907700745489,0.7899978063307792,572.8708205566245,240.1385914259147,394.11180298867214,159.25376428276383,575.6852488934579,240.13859142636292,0.0,539.9822490446102,224.22315330834238,557.018036777211,224.22315330522733,224.22315328229354,0.0,232.34709819338494,529.1898788426482,232.34709822347125,533.5109690218239,232.34709822433658,491.23602132482034,232.34709818160346,526.5213503345517,232.34709821693107,528.0121755478906,232.34709822208768,543.3402754702727,232.34709822129236,1.246345940327741e-10,1.3059566234658116e-10,1.4442343752231926e-10,441.1743472401232,7.34162631765417e-11,3.0689980388529565e-11,1.753713172566626e-10,2.0459989399221106e-10,0.0,492.69014858603947,224.13772788565797,502.8221011232556,224.13772789062455,503.7636610568338,224.13772788716471,477.53443763441135,224.13772778040268
2,0.0,2.0459986988378726e-10,202.9938956556912,202.9938944547063,515.7319593520155,202.99389565780135,202.99389558257462,500.4881535050706,202.99389565223845,0.0,483.79490455042645,200.06673723442324,487.19420119299195,200.06673723096768,470.23024249836493,200.06673723289794,493.6937070387248,200.06673724141115,513.4140475234287,200.06673724065848,516.6475753390496,200.06673724094443,0.0,2.0459988905523982e-10,500.8544624600874,201.22320202181717,201.22320202035905,32.9108928194733,1.6801081259465076e-07,517.109563687892,201.22320202081576,338.59756057467547,120.33837487787142,521.1486519592752,201.22320202132616,0.0,499.5235133050021,199.57005782741354,498.84417762436476,199.5700578235813,199.57005779704664,0.0,200.6947129184507,500.32597339081843,200.69471295254812,502.7624976672127,200.69471295348458,482.40341817023244,200.69471289988255,496.6371656141625,200.69471294511408,499.0503475067373,200.69471295092498,499.74789136031274,200.69471294981432,9.636560115117112e-11,1.3059566145501943e-10,1.444234363884267e-10,418.84368570965614,6.505724861649424e-11,3.0689980388632135e-11,1.753713169254992e-10,2.045998697448871e-10,0.0,484.01316686524905,200.28499954924555,490.7662327968088,200.28499953871923,499.80172263316035,200.28499955121544,480.0595983624883,200.28499942359784
3,0.0,2.045998711319962e-10,202.9938956556998,202.99389470191875,492.8180950759988,202.99389565741126,202.99389559426245,484.2502621360235,202.99389565388293,0.0,487.4055272982039,202.99389565228122,478.24666502719765,202.99389564923484,479.7409027327665,202.99389565236416,483.80942858734824,202.99389565737778,501.1071113208186,202.99389565684774,502.82976000083966,202.9938956570355,0.0,2.4059844018614113e-10,485.40965879285824,202.99389565658723,202.99389565560006,32.92228525485836,1.679854441750462e-07,507.01117037299224,202.9938956559792,329.1188030180888,122.10906851351565,511.04396038993934,202.9938956563553,0.0,469.61576436539696,202.99389565747882,495.5567255281051,202.99389565495068,202.9938956352928,0.0,202.99389563088621,485.4096587928364,202.99389565656554,488.806647495589,202.99389565733262,456.45285628521316,202.99389561583925,483.41769638652903,202.9938956509498,483.95603715669137,202.99389565542074,486.868893608489,202.99389565475389,8.514882714436678e-11,1.3059566218486405e-10,1.4442343726115518e-10,1.455898509070094e-09,6.548604275250272e-11,3.068998436854217e-11,1.7537131780871633e-10,2.0459987108923426e-10,0.0,487.405527298197,202.99389565227452,488.810876683415,202.99389565701867,481.0373400075777,202.99389565366522,455.1879229706548,202.99389557034337
4,0.0,0.09122942033886723,0.0,0.0,20.430924803099803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.91904899800006,0.0,0.0,0.0,12.464357231082552,0.0,23.218640424240736,0.0,24.204389498303975,0.0,0.0,0.09122942029529656,7.4258549985455655,0.0,0.0,6.487628748875671e-08,1.6840085980811834e-07,33.60718667484155,0.0,1.7010624876340956,0.0,23.968270841957384,0.0,0.0,15.926732797359417,0.0,29.462623351796175,0.0,0.0,0.0,0.0,7.425854998493294,0.0,13.181950258230268,0.0,0.0,0.0,9.67886012105852,0.0,6.82354462238256,0.0,15.243318898584484,0.0,0.00020652009054027885,9.160284250368733e-10,1.4442476359631817e-10,99449.7742581925,6.433302575508899e-11,3.0689980386636976e-11,1.7540817258625611e-10,2.0460308033336905e-10,0.0,0.0,0.0,10.607504506024824,0.0,7.336665222036465,0.0,0.0,0.0
5,0.0,0.09102289746375263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.765952453393002,0.0,0.0,0.0,0.0,0.09256004582871842,0.0,0.0,0.0,6.487628455352666e-08,1.6840263047360107e-07,8.215595821103749,0.0,0.0,0.0,19.126390738108025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.010439420957434,0.0,0.0,0.0,3.9247686013011234,0.0,0.0,0.0,7.654724435339748,0.0,9.058279966901192e-11,1.3057682806941496e-10,1.4442475450214893e-10,99449.77278378283,6.561830375843522e-11,3.0689980386636976e-11,1.7538058558024889e-10,2.4304950345718333e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,99088.46428003775,234.2128001372616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99088.4710695604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99088.46706441206,234.21280013724368,0.0,0.0,0.0,6.487595547612074e-08,1.684265198286948e-07,0.0,0.0,0.0,0.0,0.0,0.0,99088.46811215855,0.0,0.0,0.0,0.0,0.0,99088.4663654206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.12177723678022,234.12157071760052,234.10745185145038,99088.69644144193,7.320553692871187e-11,3.0689980386636976e-11,234.1210234670258,234.11019709230408,99088.46682429298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,107.11709420835898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.11709420628522,0.0,0.0,0.0,6.487595547903792e-08,1.6841595929127846e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.026071308098,107.02586478880208,107.01174592276405,99088.69644143138,1.089456140392406e-10,3.0689980386636976e-11,107.02531748598305,107.01449116055583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,99262.3223808611,323.42226649610615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99262.32917038353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99262.32516523535,323.4222664959086,0.0,0.0,0.0,6.487596481716959e-08,1.6841943356008405e-07,0.0,0.0,0.0,0.0,0.0,0.0,99262.32621298179,0.0,0.0,0.0,0.0,0.0,99262.32446624381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.33124359571644,323.33103707669574,323.31691821054244,1.5344991334307437e-11,1.0923869995327373e-10,1.3104105478811545e-10,323.3304898258956,323.3196634513583,99262.32492511606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
