,0 battery,0 pumped_hydro,1 battery,1 pumped_hydro,2 battery,2 pumped_hydro,3 battery,3 pumped_hydro,4 battery,4 pumped_hydro,43761 battery,43761 pumped_hydro,43762 battery,43762 pumped_hydro,43763 battery,43763 pumped_hydro,43764 battery,43764 pumped_hydro,43765 battery,43766 battery,43767 battery,43767 pumped_hydro,43768 battery,43769 battery,43769 pumped_hydro,43771 battery,43773 battery,43773 pumped_hydro,43774 battery,5 battery,5 pumped_hydro
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.542076019621504,0.0,0.0,0.0,-291.5195144819102,0.0,0.0,-247.6543105766875,1341.609964808315,192.62316908955935,0.0,0.0,0.0,0.0,-382.73277231710284,-916.6705527715097,0.0,0.0,0.0
16,0.0,0.0,2795.7454873905053,1118.2120012573814,0.0,0.0,0.0,0.0,437.0110492113983,659.5797087255656,1039.117609943081,155.88457260352132,793.6346766451798,724.8632629369097,615.6306346073428,2072.745201383366,785.9952312539259,357.28742775570214,0.0,237.74813816762773,1728.7568661159914,274.1961989622166,0.0,0.0,0.0,0.0,367.42346141398707,687.5029145739878,1542.0075027456844,1942.483461652722,145.49226772078106
17,-436.26550769701004,-88.77355365890423,-1973.7051960530198,-840.2503932134352,-323.8746032679129,-13.638080140198804,-788.2886645664888,-284.2360835759229,-220.7850275490518,-251.2745215099488,-882.8604368753594,-123.00428226386107,-413.1450538865554,-482.3334250394668,-361.57420837122856,-1981.0654403378667,-764.2473609557946,-425.9213131156863,-168.62950659925374,-103.23818067724805,-4861.870011087183,-707.8542231704895,0.0,0.0,0.0,-548.7287536096333,-272.25845610464444,-766.4567843309648,0.0,-1671.216392527837,-103.76667482991077
18,-672.3020495325583,-75.71139526605046,-938.5296867274518,-650.6989419435997,-630.8879642118856,-13.936168709193062,-1307.942094908879,-358.70117619718576,-779.7088681960076,-1852.3358252968474,-199.55374020028196,-84.8418146451975,-413.5577343087386,-484.15092558451386,-279.7077027066603,-782.594828221409,-54.49767165513698,-50.46192409137079,-156.23584477953202,0.0,-1526.6857015181827,-539.2223582654566,-104.62691057765004,-2926.004751027386,-2774.052573386557,-691.3404293260513,-110.47431620841881,-150.21376843604813,0.0,-352.20388010732574,-90.22301561850537
19,-192.1469843948572,-70.45042262674937,0.0,0.0,0.0,0.0,2012.3815289085362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145.9696472831717,-155.36985486553996,0.0,0.0,100.4417766225027,2064.1100655216305,0.0,1190.4664144289995,0.0,0.0,-1606.2578048827017,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,-2096.2307592967327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.34666970063077,0.0,0.0,-104.6268506668428,-2150.114651603418,0.0,-1240.069181714348,0.0,0.0,1542.0075027308512,0.0,0.0
21,0.0,0.0,2795.745487457237,1118.2120013572337,302.17192114632047,0.0,2012.3815290845073,482.20294482159153,960.474139900657,1577.7077600435514,1039.11760998037,155.88457266820464,793.6346766569449,724.8632629605456,615.6306346223004,2072.7452014083274,785.9952312940306,357.28742788317345,0.0,62.917356059565925,6133.013484097365,935.3074360787944,100.44183416294335,2808.964560994737,2080.539430050921,1190.4664156069596,367.42346139096713,0.0,-318.3495452087179,1942.4834617175009,145.49226782225546
22,1248.6859598525705,176.20152854288955,0.0,0.0,246.93143676053225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2430624968273762,-258.60836019414506,0.0,0.0,-104.62691058794233,0.0,0.0,0.0,-382.732772275737,0.0,-428.2738746590706,0.0,0.0
23,0.0,0.0,0.0,0.0,367.4687068441209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.75853618745356,248.26402577619209,0.0,0.0,100.44183416290423,-1085.1109688949257,-1058.1588714684738,0.0,367.42346140070146,469.30984296396144,-316.02229805487576,0.0,0.0
24,-1300.7145415984219,-234.93537150534303,-2912.234882748607,-1490.9493350125526,-954.7625674311454,0.0,-2096.2307594517697,-642.9372597022228,-1000.4938957130686,-1471.7619610557092,-505.3456718340136,-99.72047871249444,-826.702788169164,0.0,-641.2819110424631,-2763.6602684221534,-818.7450322585748,-476.38323613301105,-470.8349986314981,-258.6083601829763,-6388.555712582648,0.0,-53.87524949111704,-533.4460543525701,-508.5304801345293,-1240.0691829110906,-382.73277230052014,-586.6122151129703,-543.6120975085345,-2023.4202725956093,-193.98969023802906
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-577.068505215613,-108.12561795217987,0.0,0.0,0.0,0.0,636.0027919355038,0.0,0.0,0.0,0.0,0.0,-50.7516610985915,-1307.4477277482606,-1207.3632217442137,0.0,367.42346140216773,658.1522328275994,0.0,0.0,0.0
26,1248.6859599151821,0.0,2795.7454874356044,0.0,916.5720642109289,0.0,2012.3815290595146,0.0,960.4741398611837,0.0,1039.1176099657848,0.0,793.6346766342557,0.0,615.6306346023085,0.0,149.9924393429156,0.0,452.00159867116594,248.26402576057802,6133.01348407633,0.0,100.44183416372852,2808.96456099552,2080.5394300517273,1190.4664155830574,0.0,0.0,1542.0075027234723,1942.4834616972917,0.0
27,-1300.714541585899,0.0,-2912.2348827525884,0.0,-954.7625674579781,0.0,-2096.2307594457257,0.0,-1000.4938957195587,-631.8483856309654,-1082.4141770493136,0.0,-826.7027881553566,0.0,-641.2819110528409,0.0,-818.7450325859419,0.0,-470.83499862343047,-258.60836017489686,-2100.441541911239,0.0,-104.6269105884897,-2926.0047510257436,-1835.3893796515742,-1240.0691829057898,-382.73277229037774,-916.6705526500239,-1606.257815344385,-2023.4202726082708,0.0
28,0.0,0.0,2795.745487432732,0.0,916.5720647120734,0.0,0.0,0.0,960.4741398553085,0.0,1039.117609943422,0.0,793.6346766354677,0.0,0.0,0.0,785.9952312559373,0.0,0.0,110.22832061391784,2016.4238802404416,0.0,100.44183416285226,0.0,0.0,0.0,367.4234613604723,0.0,1498.653363451779,1942.4834616873482,0.0
29,0.0,0.0,-2912.234882753471,0.0,-954.7625674204223,0.0,0.0,0.0,-1000.4938956943153,0.0,-1082.4141770272943,0.0,-826.7027881912047,-966.4843506228578,0.0,0.0,-818.7450325707152,0.0,0.0,-114.82116731766448,0.0,0.0,0.0,2808.964560982766,1376.5420347341183,1190.466415590262,-382.73277226327656,0.0,-1561.0972536071029,-2023.4202726016572,0.0
30,1248.6859599382217,176.2015286455808,2795.745487457532,1118.2120013590763,916.572064776117,20.680686636839376,2012.3815290824534,482.2029448142649,960.4741399068498,1577.7077601000708,1039.1176099741515,155.88457254617344,793.6346766505981,724.8632629541554,615.6306346232343,2072.7452014098217,785.9952312998593,357.2874279036665,452.0015986942518,248.26402578367467,0.0,0.0,0.0,0.0,0.0,0.0,367.4234614148132,687.5029145745043,1542.0075027463627,1942.4834617187512,145.49226782726487
31,-1027.6840043646914,0.0,-2912.234881782355,0.0,-954.7625671037065,0.0,0.0,0.0,-1000.4938943103675,0.0,0.0,0.0,0.0,0.0,-641.2819099052805,0.0,0.0,0.0,-363.20065324602336,-158.8667612327785,0.0,0.0,0.0,0.0,0.0,0.0,-382.7327722186084,0.0,-724.5177514819462,-1957.2684728886456,0.0
32,986.5766440231263,0.0,2795.7454863547714,0.0,916.5720643016205,0.0,0.0,0.0,960.4741383851465,0.0,0.0,0.0,-215.46182103443306,0.0,615.6306333485766,0.0,0.0,0.0,348.6726269491538,152.51209061659569,0.0,0.0,-104.62691055031809,-2926.004751000079,-432.02325473870064,0.0,367.4234612789358,0.0,695.5370412561131,1878.9777337922962,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.84334834095583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.44183412784524,2808.964560959637,324.0174410631939,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,-2859.2446048805677,-1429.9672253128329,0.0,0.0,0.0,0.0,-584.1859727424335,-1219.045269241444,-999.6202812068373,-157.29108236636296,-768.7325603700973,-908.1292403329016,-583.7304565616927,-2693.3407782498175,-784.220859310247,-444.926814467205,0.0,0.0,-6310.909286494414,-1186.1364199722912,-38.22205978670135,-1922.9928756101815,-1770.961601470607,-1188.6201007161144,-344.8557023671596,-874.3475020240854,0.0,-1973.7488444843245,-153.9925664150511
35,0.0,0.0,-52.99027005745353,-60.982101740025904,0.0,0.0,0.0,0.0,-25.34374537831032,-25.951085138557513,-82.79388793600346,-50.555006373325895,-57.97021834630086,-58.35510057730403,-57.55144659510752,-70.31948214179579,-34.524165687462144,-31.456414855541368,0.0,0.0,-77.64641803481835,-60.94015312726159,-26.398503652663308,-458.6828777587351,-477.9629751631086,-51.44905085828028,-37.87706046984861,-42.32304103502533,0.0,-49.67142003212105,-39.99711566248043
36,-764.4236467274825,-124.07263338061402,0.0,0.0,-954.7625397249298,-27.5742207662942,-2096.2307388493855,-642.9372388166846,-390.96417287634404,-858.6139875807761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-248.69815955659672,-135.1925569494368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1023.3481024742797,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.006346163396834,-544.3289966820961,-525.1279955253124,0.0,0.0,0.0,501.43854815199495,0.0,0.0
38,-536.2908910876254,-110.86273378957021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-222.13683529938686,-123.41579754339041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-646.2931626587429,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-458.94837127705597,0.0,0.0
40,1248.685959941363,176.2015286512682,2795.745487459945,1118.2120013637398,916.572064778508,20.680686639649945,2012.38152908719,482.2029448244628,960.474139909166,1577.7077601036922,1039.1176099848265,155.8845726784717,793.6346766597756,724.8632629647888,615.6306346258832,2072.7452014149403,785.9952313005566,357.28742790397104,452.0015986975351,248.26402578741087,6133.013484100674,935.3074360844473,49.380052113746295,1007.4071464682978,441.4837674290937,1190.4664156094052,367.42346141551985,687.5029145748251,1542.0075027501061,1942.4834617219933,145.49226783305946
41,-1300.7145416065684,-234.93537153614557,-2912.234882772333,-1490.9493351527676,-954.7625674781681,-27.574248853990895,-2096.2307594662175,-642.9372597670754,-1000.4938957396938,-2103.610346806042,-1082.41417706851,-207.846096905747,-826.7027881882277,-966.4843506207942,-641.2819110696086,-2763.6602685543626,-818.7450326057298,-476.3832372064153,-470.83499864425147,-258.6083601957329,-6388.5557126058575,-1247.0765814470315,51.06172456342556,961.2380383452096,297.959522951384,-1240.0691829274126,-382.73277230881695,-916.670552767556,-1606.2578153652214,-2023.4202726279168,-193.98969044519797
42,532.716358837846,0.0,395.9406966991154,0.0,327.0120016243433,0.0,730.1336090410845,0.0,354.5759635534145,0.0,361.21179432808015,0.0,241.2678054981508,0.0,270.42410458974047,0.0,320.84153953220397,0.0,250.48002000162106,0.0,519.8623162352249,0.0,-104.62679101909156,-1440.8694795143456,0.0,682.5408292812946,196.93537463646436,0.0,0.0,360.653812317918,0.0
43,-554.9128737891634,0.0,-412.4382257283404,0.0,-340.6375016918728,0.0,-760.5558427508802,0.0,-369.349962034677,0.0,-376.26228575869874,0.0,-251.32063072753516,0.0,-281.6917756146365,0.0,-334.2099370130146,0.0,-260.9166875020384,0.0,-541.5232460781938,0.0,14.856919679725188,618.6069042284872,211.8619762921598,-710.9800305016176,-205.14101524668743,0.0,0.0,-375.6810544977318,0.0
44,866.6341016435247,94.59804779762453,2350.7391250454657,779.6938958227342,575.122488278623,10.459474098238683,1533.0376367396314,289.13862432105384,638.861418205229,1176.2564344947843,700.7238258533015,82.84604184103421,514.2430585461382,468.52245595795716,378.9476411173886,1626.880662663078,501.3780077703071,204.32970835869975,265.5033965117296,123.8288663849272,5499.963427748371,631.0156072568942,-15.476015188463633,-101.26693028252124,0.0,831.9646159328801,209.53771939054047,435.138715162345,796.2166325075644,1564.0737923359377,77.10703359441382
45,382.0518582973955,81.60348085323746,445.0063624150758,338.51810554045056,341.4495764991752,10.2212125410522,479.34389234653406,193.06432050299335,321.6127217036287,401.4513256082599,338.39378413142555,73.03853083705341,279.39161811355945,256.34080700641215,236.68299350844825,445.86453875115194,284.6172235301748,152.9577195448802,186.49820218579208,124.43515940210125,633.0500563517253,304.2918288270606,100.4418247199312,487.0437840058921,203.1990609195532,358.50179967642794,157.885742024993,252.36419941203994,745.7908702421391,378.40966938566373,68.38523423825971
46,-1300.714541598659,0.0,-2912.2348827592555,0.0,-954.7625674707336,0.0,-2096.230759458697,0.0,-1000.4938957302036,0.0,-1082.4141770499753,0.0,0.0,0.0,-641.281911047533,0.0,-818.7450325390578,0.0,-470.8349986361624,-258.60836018766065,-330.2981131184747,0.0,0.0,465.2247721772964,200.71317062441736,-1240.069182922686,-382.73277230514697,0.0,-1606.2578153697025,-2023.4202726135609,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-826.7027881671476,-966.4843505942756,0.0,0.0,0.0,0.0,0.0,0.0,-4154.304353997462,0.0,-104.62684714622604,-912.3456167565979,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,756.8267100625723,0.0,2795.7454874481205,0.0,916.5720647510788,0.0,0.0,0.0,960.4741398882289,0.0,1039.1176099734062,0.0,0.0,0.0,615.6306346141062,0.0,785.9952312884616,0.0,250.54586916652278,136.36753195226032,4305.218368428673,0.0,52.01579512440018,781.8466982022566,295.370485555535,0.0,367.42346130328656,0.0,845.9219254803686,1942.4834617091049,0.0
49,491.8592498725547,0.0,0.0,0.0,0.0,0.0,2012.381529049363,0.0,0.0,0.0,0.0,0.0,793.6346766602609,724.8632629657893,0.0,0.0,0.0,0.0,201.45572952463803,111.89649382832054,0.0,0.0,48.42598155058716,843.8999630593803,429.95144627941016,1190.4664156088702,0.0,0.0,696.0855772631727,0.0,0.0
