,0,1,2,3,37222,4,41648,42100,42102,42106,43534,43761,43762,43763,43764,43765,43766,43767,43768,43769,43770,43771,43772,43773,43774,48623,48624,48625,48626,48627,48628,48629,48630,48631,48632,48633,48634,48636,48637,48679,48681,48701,49738,49887,5,50660,50907,51511,51723,52023,52025,52027,52028,52030,52038,63763,63912,64685,64932,65536,65748,66048,66050,66052,66053,66055,66063,69893,69895,69898,69900,69906,69909,77600,77601,81398,81399,81400,81401,81402,81403,81404,81418,81419,81420,81421,81422,81423,81424,81425,81426,81427,81430,81431,81432,81433,81434,81435,81436,81437,81439,81440,81441,81442,81444,81445,81446,81447,81448,81449,81452,81453,81454,81455,81456,81457,81458,81459,81460,81461,81462,81463,81464,81465,81466,81467,81468,81469,81470,81471,81472,81473,81474
0,29810.539353020777,-13053.288778697472,17215.50331785246,5144.543996395862,3.552713678800501e-15,1601.704715001111,-7.105427357601002e-15,3.4638958368304884e-14,-1.3988810110276972e-14,-3.552713678800501e-14,3.552713678800501e-15,-934.4877981282041,-10846.608743571276,2312.7580666620165,-1509.0126142649833,1332.8558679738544,-2377.3436564175936,-10259.141883474926,0.0,1.1823431123048067e-11,-1081.8212594447175,-2410.360273322541,4205.189214652222,4530.670948801126,-1827.8455582346269,7.794938028382603e-10,4.3655745685100555e-11,-1.3642420526593924e-12,-9.413270163349807e-11,-2.3498536450006213e-11,2.1464074961841106e-10,-2.6557245291769505e-10,5.115907697472721e-13,-1.0841176845133305e-09,-3.637978807091713e-11,-6.59383658785373e-11,6.366462912410498e-12,1.6825651982799172e-11,-3.0190437996960404e-20,4.96970112021859e-21,3.077111878697263e-20,1.2648418746548346e-20,5.43433742450361e-10,1.0627800861584547e-09,-5577.365402763821,1.0871143985013987e-09,5.713616246794118e-10,5.642846190312412e-10,0.0,-1.1368683772161603e-13,0.0,5.684341886080802e-14,-5.684341886080802e-14,0.0,0.0,3.017554874593445e-21,3.586655136029928e-21,2.3822801641527197e-21,2.183756817139993e-22,-1.2904017555827232e-21,-6.5578878963204034e-21,-7.99387343971246e-20,6.88214269644119e-20,-6.246867986000465e-20,-2.8904999325053e-20,-3.689887276476546e-20,2.879912020664621e-20,1.4654943925052066e-13,-1.0658141036401503e-12,-1.3926637620897964e-12,-1.7621459846850485e-12,-1.1013412404281553e-13,-5.968558980384842e-13,0.0,0.0,7.275957614183426e-11,1.4915713109076023e-10,6.257323548197746e-10,-2.0372681319713593e-10,8.36735125631094e-11,1.0550138540565968e-10,-1.2732925824820995e-11,0.0,5.684341886080802e-14,1.1368683772161603e-13,2.2737367544323206e-13,0.0,-1.1368683772161603e-13,0.0,5.257447810436133e-10,5.428439919796801e-10,5.188667273614556e-10,5.19108311891614e-10,5.501874511537608e-10,5.742322173318826e-10,1.059390797308879e-09,5.441664896466136e-10,5.406946002040058e-10,5.189697560581408e-10,5.69835512109762e-10,5.64305935313314e-10,5.712976758331934e-10,5.642988298859564e-10,5.529727786779404e-10,5.642561973218108e-10,5.753548748543835e-10,5.061338015366346e-10,5.089910363863535e-10,1.1069776206795723e-09,5.427680527247958e-10,5.712035289207051e-10,0.0,-5.088815128426226e-21,7.014491594449675e-22,2.269783600845508e-21,-1.7403880088115702e-21,5.0358755692228325e-21,-2.9778502051908996e-22,9.952637130238029e-21,-2.865353641883688e-21,2.117582368135751e-22,1.9058241313221758e-21,-5.889525961377557e-22,-3.3616620094155045e-21,2.21022659674169e-21,0.0,5.5123316020533764e-21,3.6925342544367155e-21,0.0,-4.70950318673391e-19,-7.074048598553493e-21,-5.399835038746165e-21,8.079900223417974e-21
1,40468.82399671614,-44729453391.44744,-13197.24604015992,-9051.77062514322,-2.4868995751603507e-14,22658.415030441087,1.4210854715202004e-14,2.1316282072803006e-14,1.0658141036401503e-14,2.4868995751603507e-14,-3.019806626980426e-14,12113.127571629117,19314691058.062653,35918.04366857845,10583.815745991615,228.70382614434428,-2377.3436564175954,3140.2349761649007,2.2737367544323206e-13,2.7284841053187847e-12,2.8645549502133895e+28,17375.35314178211,3385.164675994175,-8265.318209100396,-1007.8210195765796,-7.100879884092137e-10,-4.729372449219227e-11,0.0,9.777068044058979e-11,5.387829071779038e-12,4.0745362639427185e-10,7.894414011389017e-10,2.8421709430404007e-13,-6.402842700481415e-10,3.637978807091713e-12,1.2732925824820995e-11,-7.275957614183426e-12,1.1823431123048067e-11,2.2527436802269156e-20,1.011972761397374e-20,-3.1644621513828627e-20,-3.0076287072428086e-21,5.426912252914917e-10,1.061955856584973e-09,-27557.628910577132,1.0873559830315571e-09,5.71731106902007e-10,5.641709321935195e-10,-2.7755575615628914e-17,-1.7425918485969305e-09,3.637978807091713e-12,-1.8189894035458565e-12,-1.6370904631912708e-11,-8.276401786133647e-11,-1.000444171950221e-10,3.077111878697263e-22,2.1605957599885083e-21,3.613124915631625e-21,3.642903417683534e-21,5.31380825504065e-21,-2.5609511764641737e-21,3.672084858408198e-10,-3.183231456205249e-12,1.5916157281026244e-12,1.3642420526593924e-12,-2.319211489520967e-11,4.729372449219227e-11,-6.821210263296962e-13,9.094947017729282e-13,1.5916157281026244e-12,9.094947017729282e-13,1.1368683772161603e-12,2.2737367544323206e-12,0.0,0.0,5.093170329928398e-11,-5.275069270282984e-11,-3.41970007866621e-10,4.0745362639427185e-10,2.9103830456733704e-11,1.9281287677586079e-10,-3.092281986027956e-11,2.2737367544323206e-13,-5.684341886080802e-14,0.0,-2.2737367544323206e-13,0.0,-1.1368683772161603e-13,0.0,5.420588422566652e-10,5.422080562311749e-10,5.179572326596826e-10,5.187672513784491e-10,5.446736395242624e-10,5.743459041696042e-10,1.0575149644864723e-09,5.432800875837529e-10,5.3887561080046e-10,5.187672513784491e-10,5.701057403939558e-10,5.642561973218108e-10,5.716458417737158e-10,5.642277756123804e-10,5.525180313270539e-10,5.641567213388043e-10,5.753122422902379e-10,5.194351615500636e-10,5.096636779603446e-10,1.1055760751332855e-09,5.416671555735775e-10,5.715392603633518e-10,-1.3175582602063611e-13,-2.4352197233561135e-21,2.1738306497893567e-21,2.2631661559450837e-21,-4.84396966711053e-21,4.8538958344611664e-21,1.700683339409025e-21,-6.074814418589435e-21,4.301339185275744e-22,5.7836468429707695e-21,9.165161187087547e-22,-3.4807760176231405e-21,-2.514629062161204e-21,-5.647989222512073e-21,-3.410605131648481e-13,1.076989157544042e-20,-9.694556779121484e-22,-5.419850427289784e-16,-1.6466320494623599e-18,8.90377211352079e-21,6.448700055463404e-21,1.9554549680753574e-21
2,29004.108403189937,-17543.2485455038,9114.45627570213,-1426.8036825248607,0.0,-1743.7608737090018,1.4210854715202004e-14,-1.4210854715202004e-14,1.0658141036401503e-14,-2.842170943040401e-14,-2.842170943040401e-14,2137.8505349293077,-7896.551606779859,2581.765975315792,750.0372269292743,4881.7368937507035,-2377.343656433109,-1289.2210903446364,2.2737367544323206e-13,1.2732925824820995e-11,-1057.3766483250272,-2856.7614995159297,3596.387171457499,6846.611083131267,-1219.0435150243798,5.993570084683597e-10,0.0,4.092726157978177e-12,5.4569682106375694e-12,-1.3799072995368533e-11,-8.36735125631094e-10,1.0913936421275139e-11,1.7053025658242404e-13,2.837623469531536e-10,-7.275957614183426e-12,-6.139089236967266e-11,-2.3646862246096134e-11,7.275957614183426e-12,-1.8208726824129798e-20,4.203731872994487e-21,1.017432153440224e-20,2.2801233585024208e-20,5.620393039862392e-10,1.0985736764723697e-09,-9178.126311677921,1.1297416335764865e-09,6.006075636832975e-10,5.909015499128145e-10,-2.7755575615628914e-17,0.0,2.2737367544323206e-13,1.1368683772161603e-13,0.0,0.0,-2.2737367544323206e-13,-4.4072183036825315e-21,-4.820808609959045e-21,-7.957477492760126e-21,-1.6785148989926038e-20,-9.393463036152182e-21,2.9778502051908996e-21,1.3582620984210285e-09,-1.497851704078674e-10,-4.76625363174291e-10,-1.0992944500331873e-09,4.5048341264189325e-10,1.0826969260169096e-09,2.1316282072803006e-13,1.3073986337985843e-12,-8.384404281969182e-13,-4.831690603168681e-13,-5.684341886080802e-14,-1.4495071809506044e-12,0.0,-2.783367139162127e-17,-5.820766091346741e-11,7.275957614183426e-12,1.673470251262188e-10,-6.330083124339581e-10,-2.673914423212409e-10,-2.764863893389702e-10,1.4551915228366852e-11,-4.547473508864641e-13,1.1368683772161603e-13,0.0,0.0,-5.684341886080802e-14,5.684341886080802e-14,-2.842170943040401e-14,5.618403520202264e-10,5.616769271910016e-10,5.35919753019698e-10,5.364597654988756e-10,5.605897968052886e-10,5.975380190648139e-10,1.0970779840135947e-09,5.624549714866589e-10,5.611582309938967e-10,5.36346078661154e-10,5.945528513962017e-10,5.910436584599665e-10,6.004796659908607e-10,5.909868150411057e-10,5.802576197311282e-10,5.908873390580993e-10,5.985896223137388e-10,5.50699041923508e-10,5.295117341355703e-10,1.1542695688149252e-09,5.63612712056738e-10,6.004086117172847e-10,1.815681158480601e-13,-4.4088726649076375e-21,-5.72905292254227e-21,4.830734777309682e-22,7.042615735276478e-21,3.374896899216353e-21,-2.7296960214249913e-21,3.705769144237564e-22,5.194694246833014e-22,-4.337735132228077e-21,-1.373119816838026e-21,1.1683098971698963e-20,-3.583346413579716e-21,-1.6874484496081765e-22,6.821210263296962e-13,-1.517380115667274e-20,8.344598019434943e-21,1.249325119783986e-14,-7.521652571618187e-19,9.535738101511303e-21,8.999725064576941e-22,-8.248645068378792e-21
3,29316.73004904609,-8475.083971524253,7268.772208812226,2715.53621145693,1.4210854715202004e-14,687.460811761982,1.4210854715202004e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,-4.263256414560601e-14,-2117.4087435374618,-7681.884351612463,3282.5662786595353,-2910.03065448574,4265.619863579635,-2377.343656424813,-6553.871117959612,0.0,-3.637978807091713e-12,-937.7433732444338,-5665.638961071194,1972.842175767787,1590.8948303342577,404.50148065703024,-7.428866410918999e-10,1.0186340659856796e-10,-1.3642420526593924e-12,-1.0186340659856796e-10,7.140954494389007e-13,1.3460521586239338e-10,6.511982064694166e-10,4.547473508864641e-13,3.8562575355172157e-10,2.9103830456733704e-11,4.001776687800884e-11,6.366462912410498e-12,1.1368683772161603e-11,3.6602742105471475e-20,-8.366931895973875e-21,2.0208022364670466e-20,1.7595785990228005e-20,5.600426788987534e-10,1.0948326689685928e-09,-4039.7446339000644,1.1264766897056688e-09,5.991296347929165e-10,5.894378318771487e-10,0.0,0.0,2.2737367544323206e-13,2.2737367544323206e-13,1.1368683772161603e-13,0.0,0.0,5.613247636784846e-21,-3.7156953115882e-21,4.837352222210106e-21,1.1416746814456888e-20,3.697497338112034e-21,-6.5909751208225245e-21,7.542432177170501e-10,-2.147010895179156e-10,5.28501955869065e-10,7.051193616794556e-11,-5.311944032624159e-11,1.3480759942744189e-09,-4.547473508864641e-13,-1.1937117960769683e-12,3.410605131648481e-13,2.0463630789890885e-12,-1.1937117960769683e-12,-9.094947017729282e-13,0.0,-7.746344935361886e-17,-8.731149137020111e-11,1.673470251262188e-10,1.673470251262188e-10,3.2014213502407074e-10,5.4569682106375694e-11,-5.820766091346741e-11,1.8189894035458565e-12,0.0,1.1368683772161603e-13,0.0,-2.2737367544323206e-13,0.0,1.1368683772161603e-13,8.526512829121202e-14,5.594529284280725e-10,5.597158292403037e-10,5.343281372915953e-10,5.34868149770773e-10,5.592255547526293e-10,5.959464033367112e-10,1.094349499908276e-09,5.604663400049503e-10,5.593392415903509e-10,5.346976195141906e-10,5.928910695729428e-10,5.895515187148703e-10,5.990727913740557e-10,5.894804644412943e-10,5.788933776784688e-10,5.893809884582879e-10,5.966001026536105e-10,5.511537892743945e-10,5.284291965505387e-10,1.151082784645041e-09,5.620464094135968e-10,5.989591045363341e-10,-7.644634793180296e-15,1.0025429024142695e-21,1.884317435395797e-21,-1.0743421795838723e-20,-9.26442286059391e-23,5.6959656980401486e-21,2.1457065089625538e-21,7.170001549609644e-21,2.99439381744196e-21,1.555099551599692e-22,-2.150669592637872e-21,-1.1514354126738145e-21,8.811127884914851e-21,7.170001549609644e-21,-1.1368683772161603e-13,-5.044147375348363e-21,-6.643914680025918e-21,1.5662297101931194e-14,-4.912791094074942e-19,-9.936093517986968e-21,-2.4054412213042045e-21,-1.5964585822273434e-21
4,25954.362869042987,-11816.610138680333,5076.547167417374,2665.637335256084,-7.105427357601002e-15,87.3846030840579,6.661338147750939e-15,5.3290705182007514e-14,-1.0658141036401503e-14,8.171241461241152e-14,-3.907985046680551e-14,-2297.452574441388,-7450.514827197224,3236.149234870055,646.3001855043767,-818.8643469392548,329.0834582779353,724.7016107950935,-2.2737367544323206e-13,-1.2732925824820995e-11,-1034.839137207047,-8506.990009921643,2455.2653820291753,5251.508727913767,-2784.3488403071087,1.0986127563228365e-09,-4.729372449219227e-11,1.3642420526593924e-12,3.205968823749572e-11,8.285816477382468e-12,1.4551915228366852e-11,-6.439222488552332e-10,-2.2737367544323206e-13,-1.4551915228366852e-11,-1.0913936421275139e-11,1.8962964531965554e-10,9.094947017729282e-13,4.092726157978177e-12,-2.748473021329945e-20,1.4245187521505397e-20,-3.4687353698316654e-20,-1.1729421086001932e-21,1.5513990092586027e-09,3.0341453793880646e-09,-4769.9293586561635,3.1116691445731703e-09,1.630496626603417e-09,1.6395773627664312e-09,2.7755575615628914e-17,-2.2737367544323206e-13,0.0,0.0,-1.1368683772161603e-13,1.1368683772161603e-13,0.0,7.246102165964522e-21,7.990564717262247e-21,-9.016268676828002e-21,-7.277535029241537e-21,-6.508257059567222e-21,-2.3988237764037803e-22,1.301456106570678e-09,1.7830071498776765e-09,1.9508634179700073e-09,1.2340810617071487e-09,1.1641005886768684e-09,1.3238387958676421e-09,2.8421709430404007e-13,0.0,-1.1368683772161603e-13,-2.2737367544323206e-13,-1.1368683772161603e-13,-2.2737367544323206e-12,-1.3130924778379103e-16,5.4224487039574136e-17,-8.731149137020111e-11,-7.185008144006133e-11,2.473825588822365e-10,4.656612873077393e-10,4.001776687800884e-11,7.639755494892597e-11,-5.4569682106375694e-12,-2.2737367544323206e-13,5.684341886080802e-14,0.0,2.2737367544323206e-13,0.0,-5.684341886080802e-14,-2.842170943040401e-14,1.5528485164395534e-09,1.5525500884905341e-09,1.4933903003111482e-09,1.4950813920222572e-09,1.5490400073758792e-09,1.630496626603417e-09,3.0406681617023423e-09,1.550794159754787e-09,1.5506884665228426e-09,1.4896599509484076e-09,1.6268426605847708e-09,1.6391652479796903e-09,1.6299566141242394e-09,1.639278934817412e-09,1.6307240002788603e-09,1.6397478930230136e-09,1.631121904210886e-09,1.4779288903810084e-09,1.2377220414134773e-09,3.19483817179389e-09,1.5534267205907781e-09,1.6295160776280682e-09,-1.644239218828697e-13,5.8117709837975724e-21,-6.073160057364329e-21,1.394461076641894e-20,7.674581723266991e-21,-1.910787214997494e-21,-9.128765240135213e-21,7.143531770007947e-21,2.1953373457157354e-21,1.3249779051874397e-20,4.632211430296955e-21,-1.0771545936665526e-20,-1.134891800422754e-21,-4.9763185651190145e-21,1.2412634198666935e-13,1.7536228986124187e-21,-1.1782360645205326e-20,-2.6123830343922477e-15,1.378969638130001e-18,5.801844816446936e-21,8.647346123629351e-21,-2.150669592637872e-21
5,12402.372555051428,-6421.301930375732,3765.7586484496237,-751.4807127098017,1.4210854715202004e-14,836.2189895640057,-4.213696058741334e-11,-3.552713678800501e-14,-2.5192825603426172e-09,1.4978169815549336e-08,1.7763568394002505e-14,-1567.0580642996317,-7387.51328904648,3247.224140507339,1905.4181517135828,1952.5197458260857,-2192.652858180779,1295.6936741810728,0.0,8.185452315956354e-12,-1020.5302407956568,-10308.113495864232,2353.1147686473996,8786.45009983886,-160.46191046662216,-6.915570338605903e-10,0.0,-4.547473508864641e-13,-7.02584657119587e-11,-6.6346927951599355e-12,2.1100277081131935e-10,4.3291947804391384e-10,2.8421709430404007e-13,-9.094947017729282e-11,1.8189894035458565e-11,-2.582964953035116e-10,-2.7284841053187847e-12,1.5006662579253316e-11,3.0053022617700032e-21,-2.6175510098781146e-20,1.501725722574708e-20,-4.866303543649462e-20,1.5567849231956643e-09,3.040248941488244e-09,-1132.7810054587035,3.1120572785425793e-09,1.63069557856943e-09,1.6397621038777288e-09,-2.7755575615628914e-17,-1.1368683772161603e-13,0.0,-2.2737367544323206e-13,0.0,5.684341886080802e-14,0.0,-2.1043474783349024e-21,-1.2756779406792793e-20,1.9440398756221256e-20,-1.0339757656912846e-21,1.7357557973812733e-20,-1.4194419311409955e-21,-1.3484220491463972e-09,-1.97348882178834e-09,-1.4824016618537863e-09,1.0225322769915454e-09,-2.3105218381894695e-09,-2.5757269446144165e-09,8.526512829121202e-13,-1.6484591469634324e-12,-6.821210263296962e-13,4.547473508864641e-13,2.2737367544323206e-13,3.069544618483633e-12,1.2094614708999194e-17,7.900460000345271e-17,1.4551915228366852e-11,-9.322320693172514e-11,1.1641532182693481e-10,-3.5652192309498787e-10,3.0104274628683925e-10,3.2741809263825417e-11,-3.637978807091713e-12,4.547473508864641e-13,-5.684341886080802e-14,1.1368683772161603e-13,0.0,0.0,-5.684341886080802e-14,0.0,1.429686739516449e-09,1.5582983792228333e-09,1.4955503502278589e-09,1.4963532635192678e-09,1.5488410554098664e-09,1.6297008187393658e-09,3.0405544748646207e-09,1.5566063993333046e-09,1.5493242244701833e-09,1.4890630950503692e-09,1.6282923898103263e-09,1.639705260458868e-09,1.629892665278021e-09,1.6397194713135832e-09,1.6320882423315197e-09,1.6397336821682984e-09,1.629928192414809e-09,1.4784973245696165e-09,1.238674810452543e-09,3.1935396549442885e-09,1.5536305575380993e-09,1.6292780458115885e-09,9.947598300641403e-14,-3.163138662402778e-21,5.230263013172794e-21,-2.1743269581568885e-20,4.061456807635366e-22,-1.736252105748805e-20,1.0758311046864678e-20,9.251187970793062e-21,4.4982081710633645e-21,-1.7084588371670234e-20,5.566925522481876e-21,-5.5172946857286946e-21,5.734016006217588e-21,-3.0605682664462024e-22,2.1154211347684026e-13,-3.1846453583291565e-21,-9.87653651388315e-22,-8.38021231627718e-15,2.574980159653073e-19,-8.768114493062093e-21,7.697742780418476e-21,1.054324408760089e-20
6,-19743.634331842186,-1403270398919.613,-18183.98746514178,20722.795923183174,0.0,32855.61454488651,0.0,0.0,0.0,5.684341886080802e-14,0.0,352.3644672507892,-1972589689673.6182,9974.278092091643,11963.35648250215,5694.24986246615,215.48786345393546,27421.791802887798,4.547473508864641e-13,-6.366462912410498e-12,1.802174947587e+21,2409.320957272082,1593.6663962671169,6264.123167705009,-1809.1542597210478,3.95857568946667e-10,7.275957614183426e-12,-4.547473508864641e-12,5.0249582272954285e-11,2.134825649591221e-11,-4.43833414465189e-10,-4.147295840084553e-10,2.2737367544323206e-13,9.931682143360376e-10,-7.275957614183426e-12,1.509761204943061e-10,-4.001776687800884e-11,-2.2737367544323206e-12,-3.1174886323475076e-21,6.484087876044188e-21,-2.453699455228431e-20,-2.8686623643339e-21,3.225970601761219e-09,6.41588826510997e-09,28009.839702177418,6.452949286028797e-09,3.267246029281523e-09,3.3252973707931233e-09,0.0,-4.547473508864641e-13,0.0,0.0,0.0,0.0,2.2737367544323206e-13,1.528298899752974e-20,2.001777082378327e-21,-1.3172024074294413e-20,-8.923624448222063e-21,6.2319787349745105e-21,3.2094607767057474e-22,5.2923698963288955e-11,3.1726658779199975e-10,4.585920319489315e-10,-1.0438554094749347e-09,3.186951185846674e-10,-6.296376594220649e-10,8.242295734817162e-13,1.3642420526593924e-12,2.8421709430404007e-13,-2.2737367544323206e-13,1.3073986337985843e-12,4.547473508864641e-13,-1.0572926771118593e-16,-4.094636940029913e-17,9.458744898438454e-11,-7.457856554538012e-11,-7.494236342608929e-10,-4.729372449219227e-11,-5.0249582272954285e-11,1.546140993013978e-10,2.546585164964199e-11,0.0,-5.684341886080802e-14,0.0,0.0,5.684341886080802e-14,5.684341886080802e-14,2.842170943040401e-14,3.2346179068554193e-09,3.2301414876201306e-09,3.2027855922933668e-09,3.2023592666519107e-09,3.2366642699344084e-09,3.2673597161192447e-09,6.432117061194731e-09,3.2263391958053944e-09,3.2359821489080787e-09,3.1949767276273633e-09,3.2610962819035194e-09,3.325354214211984e-09,3.2658817872288637e-09,3.3253826359214145e-09,3.2709976949263364e-09,3.3252547382289777e-09,3.2690934403944993e-09,2.5712552087497897e-09,2.0074746638772643e-09,6.548805941974933e-09,3.2232740920790093e-09,3.2648301839799387e-09,8.134781256624089e-14,-2.3698724549644243e-21,-2.956343509264521e-21,1.5858706703866647e-20,-2.6138907356675675e-21,1.5339237279183345e-20,-7.613370357938067e-21,-8.645691762404245e-21,-2.9091942143489983e-21,1.801268501895473e-20,-1.42341239808125e-20,-7.358598729271734e-21,-4.314574075076592e-21,1.003204646904312e-20,-1.0223315854722805e-13,-5.747250896018436e-21,1.71027863451464e-20,-1.0421858011119557e-14,-5.89534931288993e-19,1.1793941173781069e-20,-4.749671077279485e-21,-4.77283213443097e-21
7,14489.617051111956,862.9515143696132,7647.280995037702,1876.0780537249593,-2.842170943040401e-14,2002.026588694959,-2.842170943040401e-14,0.0,0.0,1.1368683772161603e-13,2.842170943040401e-14,-4118.709030729102,-8904.2386185703,5200.06557543543,883.260323230577,-2421.3774900859235,176.37596748997953,-2796.3385395019295,1.7053025658242404e-13,9.094947017729282e-12,-1093.6506490572565,-11352.092319040346,3715.818435511081,3457.7084295132668,-3892.194403001061,-8.558345143683255e-10,-2.546585164964199e-11,0.0,-1.2869350030086935e-10,-2.048849978564249e-11,-3.128661774098873e-10,5.638867150992155e-10,5.684341886080802e-14,-7.275957614183426e-12,-3.637978807091713e-11,-2.5147528504021466e-10,1.9099388737231493e-11,2.955857780762017e-11,-1.7591158948676536e-20,4.386848981098413e-21,-1.3701471365116635e-21,2.900821595586313e-20,3.2260842885989405e-09,6.415582731733593e-09,2121.316972436189,6.452447465221667e-09,3.26701865560608e-09,3.3252547382289777e-09,0.0,-2.2737367544323206e-13,-2.2737367544323206e-13,0.0,-1.1368683772161603e-13,1.1368683772161603e-13,4.547473508864641e-13,6.3808712452340555e-21,-9.568825326013424e-21,-8.735027268559972e-21,2.3491929396505986e-21,7.997182162162672e-21,1.7787691892340307e-20,2.8388011442207357e-20,-3.7444131528851684e-13,2.602349056249679e-15,1.308182702975221e-13,-3.211013005237518e-14,6.760441228656177e-11,-5.115907697472721e-13,6.536993168992922e-13,1.5347723092418164e-12,-3.126388037344441e-13,-5.115907697472721e-13,-2.8421709430404007e-13,-1.0169268453476276e-16,-4.0189495159006414e-17,-8.731149137020111e-11,1.5916157281026244e-11,8.003553375601768e-10,1.673470251262188e-10,-4.447429091669619e-10,-3.583409124985337e-10,-2.7284841053187847e-11,2.2737367544323206e-13,-5.684341886080802e-14,0.0,2.2737367544323206e-13,5.684341886080802e-14,-5.684341886080802e-14,-2.842170943040401e-14,3.2348452805308625e-09,3.230063327919197e-09,3.2014213502407074e-09,3.201662934770866e-09,3.236436896258965e-09,3.2673597161192447e-09,6.431832844100427e-09,3.2264306781826235e-09,3.235527401557192e-09,3.194536191131192e-09,3.260982595065798e-09,3.3253968467761297e-09,3.2657823112458573e-09,3.3253826359214145e-09,3.27054294757545e-09,3.3252263165195473e-09,3.268922910137917e-09,2.571141521912068e-09,2.0077210187665386e-09,6.548219744217931e-09,3.2227340795998316e-09,3.26473781342429e-09,1.1065969031718176e-13,4.683496628275243e-21,1.818970167004108e-21,-7.792041370249521e-22,-3.967985398416874e-21,6.2882270166281164e-21,1.088735122242295e-20,-1.1415092453231782e-21,5.047456097798575e-21,-1.297184636605658e-20,8.267670222467512e-21,-2.9761958439657936e-21,1.2336571655615855e-20,4.912625657952431e-21,-1.3218672545304799e-13,-3.136668882801081e-21,-2.234049398383217e-20,1.2257292044373411e-14,-1.5924219408380846e-19,1.2424252800546476e-21,6.1988915104723894e-21,9.975798187389514e-22
8,27104.9688485715,-15767.36114995711,3896.3468070235263,2437.4057423927134,0.0,-2482.3771950447813,0.0,0.0,0.0,0.0,0.0,-4235.616914080393,-4833.2056101601565,1279.266837760963,-522.2400047686322,-476.8072262421862,1336.609307330435,230.88425870608813,-1.7053025658242404e-13,5.4569682106375694e-12,-1052.4949962291273,4036.150321664178,1469.5684458779785,4550.943524902623,-2806.177753208415,-3.0240698833949864e-11,3.637978807091713e-12,5.002220859751105e-12,2.3146640160121024e-10,7.386091738226241e-12,-5.675246939063072e-10,-3.7834979593753815e-10,0.0,1.3460521586239338e-10,-3.2741809263825417e-11,4.2928149923682213e-10,3.637978807091713e-12,4.092726157978177e-12,5.129140183288186e-21,1.8745050053793868e-20,1.3052237981839077e-20,-1.088735122242295e-20,3.7941632058391406e-09,7.588880635012174e-09,-7885.940890096019,7.589319395151506e-09,3.794184522121213e-09,3.795150860241847e-09,5.551115123125783e-17,4.547473508864641e-13,-2.2737367544323206e-13,-2.2737367544323206e-13,2.2737367544323206e-13,1.1368683772161603e-13,-4.547473508864641e-13,1.1393585757305403e-20,1.6101897803957237e-20,-1.1689716416599387e-20,1.9150885541827697e-20,-2.3304986578069002e-20,-1.635997815507378e-20,4.137971014296521e-21,-3.3279543994539686e-21,-7.978157008073952e-22,-8.710211850183381e-22,-1.0525873294737277e-21,6.6505321249263425e-22,0.0,-2.2737367544323206e-13,-4.547473508864641e-13,-3.183231456205249e-12,-3.410605131648481e-13,-1.8189894035458565e-12,-1.6365604037894423e-16,-3.806055198214513e-17,6.548361852765083e-11,6.275513442233205e-11,1.0913936421275139e-10,-2.1100277081131935e-10,9.549694368615746e-11,9.458744898438454e-11,3.637978807091713e-12,0.0,5.684341886080802e-14,1.1368683772161603e-13,4.547473508864641e-13,0.0,-1.1368683772161603e-13,-2.842170943040401e-14,3.794184522121213e-09,3.7941987329759286e-09,3.794866643147543e-09,3.794866643147543e-09,3.7947529563098215e-09,3.794866643147543e-09,7.589619599457365e-09,3.794157876768622e-09,3.794866643147543e-09,3.794781378019252e-09,3.7945602215927465e-09,3.795122438532417e-09,3.7941276787023526e-09,3.7951792819512775e-09,3.794411895796657e-09,3.795136649387132e-09,3.7946392694721e-09,3.788272806559689e-09,2.1694528610457272e-09,7.589793682427626e-09,3.7946579212189135e-09,3.794113467847637e-09,-7.43696673089999e-14,8.514997225620867e-21,-5.312153893815544e-21,4.9448857018419994e-21,8.222175288777095e-21,-7.945896964184384e-21,-2.6724551230363218e-20,-1.1779879103367667e-20,-7.122852254694121e-21,-4.630557069071849e-21,6.715052212705479e-21,-1.076989157544042e-21,-7.820165511076324e-21,-8.36279599291111e-22,-2.881287073453658e-13,-2.423639194780371e-21,1.3299409888627579e-20,-1.2196543247542014e-14,-3.049318610115481e-19,-4.903526671214348e-21,-6.063233890013693e-21,-5.588432218408255e-21
