,0 battery,0 pumped_hydro,1 battery,1 pumped_hydro,2 battery,2 pumped_hydro,3 battery,3 pumped_hydro,4 battery,4 pumped_hydro,43761 battery,43761 pumped_hydro,43762 battery,43762 pumped_hydro,43763 battery,43763 pumped_hydro,43764 battery,43764 pumped_hydro,43765 battery,43766 battery,43767 battery,43767 pumped_hydro,43768 battery,43769 battery,43769 pumped_hydro,43771 battery,43773 battery,43773 pumped_hydro,43774 battery,5 battery,5 pumped_hydro
31,10069.205710020919,6.460429712640053e-07,28533.95788597313,6.612611909418125e-07,9354.724459620482,6.656612829857348e-07,2.1128968673414517e-05,6.366014466810182e-07,9802.798127287158,6.555095579526492e-07,2.8236167907653986e-05,6.500724519620076e-07,1.7036967000738602e-06,5.34303490980399e-07,6283.2538421464715,6.627682688696524e-07,4.02383811110062e-06,5.815508275107601e-07,3558.625098759438,1556.5700084018945,7.551330741858986e-06,1.0895760139449998e-06,2.0416665609982267e-07,2.0415568508411436e-07,3.75125601008295e-07,3.923949644374716e-06,3749.99999906843,7.735222661976564e-07,7098.795202844039,19177.23619282159,6.520905523527999e-07
32,1.624708080476614e-06,5.339938739452096e-07,1.5175290656253273e-06,5.358772027548998e-07,1.1235684639490998e-06,5.141249620986815e-07,1.9190146401484344e-06,5.451128246887352e-07,1.4793094642821933e-06,5.324449179775425e-07,2.865375423849459e-06,5.592013467466952e-07,2111.0860839967986,6.754925149193131e-07,1.5571957284082113e-06,5.420590816727368e-07,4.032876147193158e-06,5.96674401563788e-07,1.6252320028847843e-06,1.6238140710483863e-06,6.022113565919314e-06,8.843617751177167e-07,1025.1301769910722,28668.874499780988,3741.4311366144298,3.862666356697995e-06,4.4001945207427194e-07,4.263216678254179e-07,1.620793147257319e-06,1.7664547317130554e-06,5.426864331874951e-07
33,9.537077527610092e-08,1.2592771052958858e-07,9.544217415500265e-08,1.266291614461729e-07,9.525747422223886e-08,1.2584881930706796e-07,9.581873815042881e-08,1.2684111921223594e-07,9.55927552133808e-08,1.265215368860843e-07,9.638066079932316e-08,1.275385884019119e-07,9.857266233461733e-08,1.3102636669866266e-07,9.56606160603681e-08,1.26847774191294e-07,9.681597884556823e-08,1.2872068737206717e-07,9.536476022770367e-08,9.53344263091737e-08,1.0234591721599369e-07,1.3592641252678115e-07,9.937693871576173e-08,9.93937925921495e-08,1.6085278311881834e-07,9.673260426816424e-08,9.48062294720006e-08,1.2239441452088307e-07,9.460236713402658e-08,9.572080892982182e-08,1.2692543632984135e-07
34,2.4284550421846407e-05,2.1814187273934416e-05,28014.76132705496,12383.879437045154,0.00016045030754165135,0.00014227119199799326,0.00011613270493894545,0.000103086200856084,5723.830192444361,10557.241715307766,9794.23850198027,1362.1807312256806,7532.010086285738,7864.629920526526,5719.367063594843,23325.0153501737,7683.7638038322075,3853.179241581506,2.4268189368790646e-05,2.441117548122526e-05,61834.03025962218,10272.242720553177,374.4981735888039,18841.405297015976,15336.97736008229,11646.050979084004,3378.882022756543,7572.071484923565,5.3102131804560505e-06,19338.710197580887,1333.614745138825
35,3.420079107734411e-05,3.2435116905014244e-05,28533.957818854284,12911.999929793385,0.0002389473248304158,0.00021322084082046888,0.00017234340367139334,0.0001543420278804497,5972.147169743032,10781.984705083336,10605.449618944944,1799.9999292214584,8099.999907097551,8369.999915847871,6283.253775970194,23933.999929249247,8022.030162657701,4125.599785268249,3.41677614602888e-05,3.361194433954169e-05,62594.8066776899,10799.999927658333,633.1496291840414,23335.561313964652,19476.25814559697,12150.146668404308,3749.999907094384,7938.599771858931,2.029918310058167e-07,19825.388733000662,1679.9999274748834
36,7489.791561306523,1074.5005565726688,28533.957827652317,12911.999939704014,9354.724430253662,238.79996987036014,20538.782945523846,5567.9999728024995,9802.79809467544,18217.799957897354,10605.44962866892,1799.9999399207152,8099.999936772547,8369.99994378749,6283.253785673085,23933.99993992077,8022.030168239995,4125.599792583661,2436.734397605726,1324.611159711593,62594.806690119665,10799.999940489512,633.1496389547003,23335.56132374922,19476.258156392123,12150.146924969828,3749.9999368045515,7938.599799788376,10026.722721253105,19825.38874553773,1679.9999405272304
37,7489.791564447723,1074.5005621290436,28533.957895666186,12911.99999994592,9354.72446330568,238.79999996850853,20538.782975211212,5567.999999918666,9802.798141301153,18217.79999996221,10605.449696653877,1799.999999952456,8099.9999999390275,8369.999999936235,6283.2538535481635,23933.99999994624,8022.030237259915,4125.599853558892,2436.7344007469146,1324.611165528136,62594.80675686567,10799.999999943519,1025.1301771557407,28668.87449994575,24023.99999994359,12150.14697563148,3749.9999999658976,7938.5998559652235,4908.936969680379,19825.38881253311,1679.9999999529025
38,12744.347711822616,2034.5999999937394,28533.957895706146,12911.99999999292,9354.72446333195,238.79999999220084,20538.78297527753,5567.999999993217,9802.798141331432,18217.799999992505,10605.449696692809,1799.999999992799,8099.9999999930715,8369.999999993059,6283.25385359293,23933.999999992782,8022.030237292636,4125.599853592623,4613.221998893784,2533.834086154441,62594.8067569118,10799.99999999296,1025.1301772029783,28668.874499992377,24023.99999999279,12150.14697569316,3749.9999999923903,7938.599855992375,11241.29086055495,19825.38881257229,1679.9999999927888
39,12744.347711821103,2034.5999999886617,28533.957895727755,12911.999999988635,9354.724463331628,238.79999998860816,20538.782975294056,5567.999999988644,9802.798141329638,18217.799999988623,10605.449696691843,1799.9999999886272,8099.999999991842,8369.999999988639,6283.253853591842,23933.999999988628,8022.030237291843,4125.599853588621,4613.221998891842,2533.834102796471,62594.80675691119,10799.999999988635,1025.130177209975,28668.874499999973,24023.99999999997,12150.146975691841,3749.999999991842,7938.599855988613,15738.048172016333,19825.38881257202,1679.9999999886268
40,9.883652199893945e-09,1.614963573842585e-08,1.1377370647533264e-08,1.62778825973202e-08,1.0271060701045316e-08,1.6197591975267167e-08,9.612895400419326e-09,1.6120826827282356e-08,1.0007108286381693e-08,1.6209552466910687e-08,8.427640101531396e-09,1.627170713102681e-08,8.588679110677056e-09,1.6966623372212275e-08,8.442937527908204e-09,1.6363755184925383e-08,8.42028661949946e-09,1.6240725420492753e-08,8.398578194257185e-09,8.398684950406211e-09,9.775582709420626e-09,1.6501362421793013e-08,521.1471307486153,18387.068366330917,18926.18456063919,8.883982307736972e-09,8.414154626699443e-09,1.6214938975746092e-08,8.39857822869331e-09,1.021491894339018e-08,1.6259564361123624e-08
41,12744.347711821021,2034.5999999894755,28533.95789571048,12911.999999989397,9354.724463328981,238.79999998945334,20538.782975280257,5567.999999989488,9802.79814133055,18217.799999989413,10605.449696692365,1799.9999999894249,8099.999999992232,8369.999999989133,6283.253853592351,23933.999999989348,8022.030237292372,4125.599853589438,4613.221998892388,2533.834102792388,62594.8067569118,10799.999999989312,0.0005867197119495682,8576.473719249163,15485.644344967279,12150.14697569215,3749.9999999923753,7938.599855989444,15738.048172012386,19825.388812571007,1679.9999999894292
42,7307.334141875647,2034.5999999591036,24492.905081895096,12911.9999999586,6017.172197718114,238.79999995913903,13086.88803274616,5567.999999959122,6183.9223673208235,18217.79999995828,6918.847258443521,1799.9999999590966,5637.570771524272,8369.999999958805,3523.2493936145265,23933.999999958087,4747.454986693702,4125.599853559112,2056.7709998637242,2533.831749458845,57288.98420991816,10799.999999958693,1025.1295924060225,22694.053762288037,15485.644344966688,5183.993807541989,1740.0367493091867,7938.599855959051,15738.045809427058,16144.481254366121,1679.9999999590882
43,12744.34771181195,2034.5999999756102,28533.957895704883,12911.99999997439,9354.72446332097,238.7999999760191,20538.782975271282,5567.99999997554,9802.79814132275,18217.799999973682,10605.4496966886,1799.9999999756274,8099.999999988592,8369.999999974982,6283.2538535889935,23933.999999973053,8022.0302372888045,4125.599853575579,4613.221998889288,2533.8341027900096,62594.80675690365,10799.99999997465,873.4967908858291,16380.423484277444,13039.272964100162,12150.146975688258,3749.9999999894767,7938.599855975376,15738.04817200833,19825.388812563506,1679.999999975629
