,37222 dsm,41648 dsm,42100 dsm,42102 dsm,42106 dsm,43534 dsm,69893 battery storage,69895 battery storage,69898 battery storage,69900 battery storage,69906 battery storage,69909 battery storage
31,0.3913883416874037,0.44353792327368113,0.4357133439667867,0.3906271536059041,0.4031517732697909,0.4027593517368018,0.8281754142708249,0.8270884292009887,0.8286930185264338,0.8293568187876593,0.8262485330909632,0.829078616330653
32,0.8252965529817645,0.8402596051010299,0.8352769850043955,0.8222789225355307,0.8264018476121269,0.8181542613092824,0.8313630701435937,0.830499784131745,0.831970854917585,0.8329585141773466,0.829702861713343,0.8328949282198777
33,0.6236993785912751,0.6575678443052089,0.6480365511874792,0.6213131342915793,0.6225207475230937,0.634338032161202,0.8271712999873692,0.8266844462909091,0.8281702732434074,0.8291047656083409,0.8257962713717658,0.828881080430231
34,0.24932150350748644,0.3049388277248178,0.30587388311387903,0.24895582233898553,0.26695282713577084,0.2586928707078823,0.8344015410211352,0.8344434198222968,0.8356640744555451,0.8361862120749075,0.8334387318834827,0.8362498069986884
35,0.4340838999214223,0.4767212618047307,0.476327217681217,0.43143102807366684,0.4387825258791027,0.4452223971886213,0.8217212700843811,0.8218439736557965,0.8227481915600287,0.8239297707624074,0.8205974269215544,0.8238061408201853
36,0.26244687102125097,0.30347220016697474,0.2985946817350939,0.269027984727188,0.28000703047295195,0.27747474689031015,0.8219128579563565,0.821688265656706,0.8239402000787254,0.8239858004111278,0.8212239622314078,0.8230690820717518
37,0.3342361219292403,0.3635937377792984,0.3526362719990177,0.3331345931201309,0.3338146933673761,0.33572243251617057,0.8253745269775391,0.8249367003265138,0.827255769887983,0.827052234320701,0.824341356754303,0.8262128124266495
38,0.3957538099188327,0.41743997559413054,0.40590669166548776,0.3950714921177847,0.38958932303884103,0.39810503731618574,0.8137839102745056,0.8119741052239384,0.814874948585531,0.8147055867352063,0.8114488848415683,0.8135099522125574
39,0.32723195970686375,0.39258999566904523,0.3868900532578062,0.3288599647110231,0.3517378583142194,0.34401449599463685,0.8266324423419105,0.8253528728357312,0.8278432878954657,0.8279666760299779,0.8246502065809707,0.8271113498711292
40,0.778740337365674,0.7997611454501946,0.7982825165892405,0.7815014913229281,0.786389644234472,0.790165929512547,0.8270604418383705,0.8267423633354992,0.8282883768722064,0.8291039666797542,0.8253238271042209,0.8287666661503874
41,0.2611564577502391,0.3213039597142285,0.31753737521161673,0.2588192837531697,0.28300720999998114,0.27274879166838933,0.8318061481581794,0.831618072399542,0.832816779397144,0.8341584347471406,0.83020419968667,0.8334957134576492
42,0.9445257020445003,0.9505845923528647,0.9504280284318649,0.9443514724291449,0.9464301675364961,0.9461598050087788,0.8322242428196801,0.8313816475309119,0.8328019905220142,0.8331435174881657,0.8304657528970963,0.832580809166402
43,0.3913883416874037,0.44353792327368113,0.4357133439667867,0.3906271536059041,0.4031517732697909,0.4027593517368018,0.830110018518236,0.828652872512089,0.8307730551207347,0.8305561727360834,0.827940854331015,0.8296300128654197
44,0.8252965529817645,0.8402596051010299,0.8352769850043955,0.8222789225355307,0.8264018476121269,0.8181542613092824,0.8323262517982059,0.8314055658664735,0.8329490188461899,0.8331167809570892,0.8304021205463802,0.8326437761754165
45,0.6236993785912751,0.6575678443052089,0.6480365511874792,0.6213131342915793,0.6225207475230937,0.634338032161202,0.827466667758094,0.8268018854123663,0.8286826807444412,0.8286378276499012,0.826090331311838,0.8283429359212334
46,0.25274191822259967,0.313382593870275,0.3109461169657421,0.2526889083651639,0.2757889816205389,0.2651313226621255,0.8378857795397441,0.8375944819682007,0.839153772581727,0.8389527181281319,0.8365954021833211,0.8387461701293051
47,0.7568039455818877,0.7790217440397266,0.7774360524872801,0.7570248710375462,0.7646633242000441,0.7631698618364304,0.832175440788269,0.831858980595766,0.8335297523090065,0.8338289044325865,0.830877610412906,0.8333744928424741
48,0.28934234962878375,0.34507392269325965,0.34162802453505187,0.28764894673270136,0.3075258197662609,0.3002063071091545,0.8322467843691508,0.8319266490401136,0.8336301721808266,0.833599952202809,0.8306540871384405,0.8329508382597087
49,0.9915776233866429,0.9924956254318639,0.9912754415824608,0.9910273580075667,0.9911119233781631,0.9894070879946916,0.8306695691744487,0.8304514704237831,0.8317912396199041,0.832282929782626,0.828690937695148,0.8323380966245392
