,0 OCGT,0 biomass,0 central_biomass_CHP,0 central_gas_CHP,0 industrial_biomass_CHP,0 industrial_gas_CHP,0 others,0 run_of_river,0 solar,0 solar_rooftop,0 wind_offshore,0 wind_onshore,1 OCGT,1 biomass,1 central_biomass_CHP,1 central_gas_CHP,1 industrial_biomass_CHP,1 industrial_gas_CHP,1 oil,1 others,1 reservoir,1 run_of_river,1 solar,1 solar_rooftop,1 wind_onshore,2 OCGT,2 biomass,2 central_biomass_CHP,2 central_gas_CHP,2 industrial_biomass_CHP,2 industrial_gas_CHP,2 oil,2 run_of_river,2 solar,2 solar_rooftop,2 wind_offshore,2 wind_onshore,3 OCGT,3 biomass,3 central_biomass_CHP,3 central_gas_CHP,3 industrial_biomass_CHP,3 industrial_gas_CHP,3 oil,3 others,3 reservoir,3 run_of_river,3 solar,3 solar_rooftop,3 wind_offshore,3 wind_onshore,4 OCGT,4 biomass,4 central_biomass_CHP,4 central_gas_CHP,4 industrial_biomass_CHP,4 industrial_gas_CHP,4 oil,4 others,4 reservoir,4 run_of_river,4 solar,4 solar_rooftop,4 wind_onshore,43761 oil,43761 others,43761 reservoir,43761 run_of_river,43761 solar,43761 wind_onshore,43762 coal,43762 oil,43762 others,43762 run_of_river,43762 solar,43762 wind_offshore,43762 wind_onshore,43763 nuclear,43763 others,43763 reservoir,43763 run_of_river,43763 solar,43763 wind_onshore,43764 coal,43764 lignite,43764 nuclear,43764 oil,43764 others,43764 reservoir,43764 run_of_river,43764 solar,43764 wind_onshore,43765 coal,43765 oil,43765 others,43765 solar,43765 wind_offshore,43765 wind_onshore,43767 nuclear,43767 oil,43767 others,43767 reservoir,43767 run_of_river,43767 solar,43767 wind_offshore,43767 wind_onshore,43771 nuclear,43771 others,43771 run_of_river,43771 solar,43771 wind_offshore,43771 wind_onshore,43773 coal,43773 lignite,43773 others,43773 reservoir,43773 run_of_river,43773 solar,43773 wind_offshore,43773 wind_onshore,5 OCGT,5 biomass,5 central_biomass_CHP,5 central_gas_CHP,5 industrial_biomass_CHP,5 industrial_gas_CHP,5 others,5 reservoir,5 run_of_river,5 solar,5 solar_rooftop,5 wind_onshore
33,213.70401544712036,18.146631052815618,23.91683868104701,1650.9968493644437,233.9440393432666,400.3513284529646,14.847921668782554,10.444845080124574,419.91917253586354,1578.2063814596263,3103.3641079922418,4110.629224067201,403.6793780876062,38.30418029887126,36.081479209578454,3960.066390462385,271.9436711760558,1580.4665242660726,6.053447166945734,48.71428453859289,3.944396019472777,371.3792845094165,1573.761091613052,5808.896077208225,2827.6657663207548,92.1918007362217,36.18452791724488,54.894967247599325,3279.9942048362536,201.38973897780403,390.30739537453775,19.740305424816935,1.7350530755047606,2226.328830920757,1647.2282145245124,507.5475319920846,4602.760841448053,1523.1117922941423,50.59915149107559,58.12598502811326,4389.243586646907,211.32960875273378,1626.9373399412962,14.652505621958172,89.34454647535472,44.11074245815486,3.51083692239377,358.8771054585444,3826.161333932947,2393.093677342376,3731.260016002579,38.72340644567288,18.744279670071048,17.640482641252095,1353.189067506789,94.64626291098276,230.4523159203875,21.780496645982577,0.7196016456300326,0.3097751430971546,24.858946814504595,684.4090143958312,1299.8037523214912,1629.3047263146373,6.5062807440173325,119.9402993722536,641.4163319579968,480.39762912598525,1738.552208492108,965.8623380511713,92.06525370770235,23.667198680609005,228.77793765459214,22.15716227936619,2458.3888973942753,784.9197327930073,1116.0884417807215,58.36014664842516,204.68626752748563,799.5830512234654,403.420643974744,1408.9171737977692,152.12871840623094,29.387179385682522,468.8835055968646,638.460171492167,1.0980693072415562,361.70843007508245,184.9180353426937,62.408257297551586,2290.857029584429,1226.240738863189,68.4250575299195,30.615238268420356,88.5392681385069,603.6559605575784,704.1504801736681,698.7162753810236,6605.926040079007,9.367135829356208,546.2272677743235,1244.1035402831783,1680.9078742205256,7471.844690006109,493.0071489134845,8311.25183290055,39.91934777287734,708.0345222267546,7.6506218882027826,3288.828569600841,1373.3569851080435,2239.6313862852912,2134.3682257484825,886.879658556256,2317.590555528368,91.70185847066894,135.71875053659002,5613.626023758791,607.1295457368426,4569.999106253361,777.4370275700713,21.64110622324011,19.397020465565696,1356.5183474803093,227.1864152480607,320.70138075785906,15.312132741159207,31.317201695499765,420.882509116432,1628.9729978553478,2640.1185466563857,459.2448609615317
34,913.0153703648049,77.52850612982327,102.18077222669083,7053.613366785783,999.4875542171719,1710.4354153512493,63.43531109234376,44.62388822821461,1794.0358211518108,6742.628026271256,13258.614371410767,17561.989444099974,853597959384139.0,80995889098657.17,76295889006679.48,8373736121815996.0,575036960973854.1,3341966603247405.0,12800282673402.234,103008516491464.23,8340600426941.29,785297978104748.6,3327787668329991.5,1.228316854150372e+16,5979224748577487.0,489.27857387249594,192.03783931126915,291.3375275587824,17407.5229471226,1068.8117977166269,2071.4319956407085,104.76537402384358,9.208240728532804,11815.53008689796,8742.13829439212,2693.6466219606414,24427.684917700717,4678.179301401556,155.41334810197424,178.53172787961873,13481.392895614608,649.0907669693908,4997.075478567909,45.004607581080876,274.4183389090298,135.48444925790656,10.783400603970255,1102.2772294174708,11751.907408757914,7350.295207678362,11460.421660000848,489.70370078391477,237.04379251449362,223.08496142133367,17112.691135478806,1196.9149790037345,2914.344638526716,275.4403806755274,9.100221837394676,3.9174764802360187,314.3710579732256,8655.16900404205,16437.570095948533,20604.503255682957,77.40856700740252,1426.991405094566,7631.2598649648235,5715.5375747642465,20684.449445357423,11491.360802976347,274199281467225.28,70488361365609.58,681372652484144.0,65990998033242.06,7321855337222832.0,2337737833478462.0,3324062406451021.5,974.2759913703047,3417.0735967574856,13348.399801093652,6734.785130262291,23520.745835848764,2539.6673321266258,148.76769953262365,2373.6446278482317,3232.098246297485,5.558792921967051,1831.088664128258,936.1167452983858,315.931404921432,11597.082039641273,6207.639440304335,70.26846078571151,31.440027197186353,90.92455769534212,619.918736260522,723.1206255352861,717.5400207077855,14156.858373725237,20.074280956081836,1170.5947088768048,2666.181473298553,3602.2768905137377,16012.569081930309,1056.5411029516754,17811.464190315113,61.825844817701594,1096.5818566431847,11.849045337867821,5093.63544547484,2127.0126036048778,3468.671465404249,2358.2402213690934,979.9036816095827,2560.680579282665,101.32038530698752,149.9541702543415,6202.434292850205,670.8108268600553,5049.34227092335,7367.691810102814,205.09056737480935,183.8235943960931,12855.58670934807,2153.022600713328,3039.2544382450033,145.1115279971376,296.78994216219667,3988.660824561984,15437.611780197518,25020.1355275011,4352.216939696916
35,196.85669753362492,16.716044632780182,22.03135897257102,1520.840807433146,215.5011027585839,368.78970293354945,13.677388414246892,9.6214275825455,386.81491952086026,1453.7887630731495,2858.7109524617426,3786.5685028988546,262.6839893453329,24.92546172949857,23.479096071625047,2576.9115143981385,176.96036086896402,1028.4480064048898,3.9391252994831385,31.69956974597839,2.5667144228707675,241.66553287242115,1024.0846182924565,3779.9899575805457,1840.0308867676804,52.64103701471996,20.661176571459162,31.344739767810573,1872.8595706560927,114.99248977951844,222.86348550470925,11.271611360785458,0.990706249804976,1271.2221418774388,940.5587125971747,289.80699156500793,2628.152415829474,1670.9093187000326,55.50911901050088,63.7663305697371,4815.1606783412835,231.8363066773381,1784.8097401664436,16.07433433967294,98.01423377849355,48.39109709543518,3.851516454500012,393.70130466626443,4197.438861719261,2625.3112517569493,4093.32864650786,22.34927826647908,10.818292105547355,10.181233819329766,780.9953150504926,54.625247643115394,133.00593641949132,12.570649769826064,0.41531928348723574,0.1787872377093084,14.347382391278485,395.00779799108716,750.1838918330182,940.3559255661611,7.562848181208529,139.41763515125658,745.5771631137377,558.4103235989518,2020.8790436872644,1122.710579826258,129.7826466535162,33.36320229340842,322.50393116835613,31.23453254229202,3465.5443259888148,1106.4864998457574,1573.3287645476018,47.29056768348962,165.86198534939135,647.920517236651,326.9010166087274,1141.6779565222746,123.27339575981915,29.562634854633856,471.68296362848923,642.2720830514806,1.104625304423681,363.86800181858206,186.02208415877092,62.78086434182997,2304.5345380363633,1233.561980587711,123.3114404442312,55.17290400189315,159.56003669070142,1087.8717346573283,1268.9767920435424,1259.1836015832064,7422.01253958852,10.524338172075442,613.7073903476095,1397.7982830122305,1888.5647893521698,8394.905520683058,553.9125353723917,9338.011801707693,79.78452734531369,1415.108283367498,15.290862333745325,6573.1943928114415,2744.850405789393,4476.223724875303,1964.219394849932,816.1788604321955,2132.8354983796007,84.39151538095348,124.89944276381114,5166.115658151994,558.7300328670023,4205.685209637069,501.4185401373522,13.957724554657114,12.510371052505183,874.9048801921186,146.5269554098432,206.8406989338377,9.875767391037204,20.198453377536314,271.45387447022,1050.6281969367296,1702.7802130696386,296.19619285262
36,1005.8659768926636,85.41289564943962,112.57221467627673,7770.94223175044,1101.1320923469407,1884.380970811764,69.88646985854734,49.16198826695282,1976.4832580006482,7428.330723237767,14606.97106513498,19347.98497566369,-8851228100420.639,-839872075286.8629,-791136282951.901,-86829926960463.05,-5962740716278.755,-34653912165714.1,-132730192764.154,-1068127993663.0935,-86486332425.84915,-8143003921915.677,-34506886290364.547,-127368072242348.78,-62000478716611.81,394.6475345356731,154.89593018945482,234.99013263301904,14040.74566168381,862.0936279981634,1670.7977289251753,84.5027736162262,7.4272810929862025,9530.296373128122,7051.327216610996,2172.6702435658585,19703.142835142964,6945.5096928851835,230.7361146509737,265.0590681943159,20015.2963359126,963.6796546463132,7418.962364711887,66.81657928015802,407.418166342427,201.14845860526978,16.009692786828605,1636.5078565654833,17447.596930062842,10912.695585481906,17014.83944838112,504.6330475902855,244.2704256419975,229.88603878916544,17634.397016694114,1233.404715125152,3003.1927761907837,283.837590990665,9.377655656269006,4.036906586411694,323.9551279789349,8919.034724317895,16938.693906578523,21232.66223096671,25.527732681535312,470.5920356931421,2516.6305150374615,1884.865215576198,6821.300490620382,3789.6113836779905,-2843261579995.4053,-730916757459.2122,-7065374767217.589,-684282133525.199,-75922700684021.75,-24240764346515.953,-34468284815323.082,503.85523366312043,1767.1690884189418,6903.24010894413,3482.9522286662423,12163.956613961223,1313.4108695991592,96.36075367306577,1537.4720857421162,2093.5150838325744,3.6005764501035693,1186.0443111773266,606.3474489847075,204.63708441323107,7511.735203669985,4020.8514138326045,90.8493430301689,40.64847562871092,117.55539027845349,801.4863182091075,934.9149394603511,927.699835036255,8468.705036798518,12.008537470318998,700.255737919491,1594.9233845447363,2154.900447634349,9578.800667237594,632.0282879115261,10654.908915471899,199.79552806610786,3543.6984607610084,38.291207784365604,16460.520460425843,6873.623928529472,11209.309782368871,2000.946640229513,831.4398854273235,2172.7155509382164,85.9694795846863,127.23482978533573,5262.712401842501,569.1772441468886,4284.323692226442,2409.083088003401,67.06038066008362,60.106519633242485,4203.511401682741,703.9939331277751,993.7734443880248,47.44847327800453,97.04418273468444,1304.209728623256,5047.78028416432,8181.067682039055,1423.085071279528
37,508.6516532165917,43.192047028288904,56.926115821344126,3929.651369103109,556.8263288041244,952.9037845124083,35.34056151380785,24.86049551516809,999.4785586074408,3756.397760551443,7386.530762000978,9783.991874030045,400.2205933243148,37.97598440287147,35.772327746062224,3926.1359544865813,269.61361748147954,1566.924852757063,6.001580334100293,48.29689332600497,3.910599849558992,368.1972517369015,1560.2768732451996,5759.124594358212,2803.4379067888553,107.2047561970237,42.076990171518965,63.834327274511075,3814.1242089760717,234.18501098021338,453.86692557121114,22.954911536843625,2.017597448612404,2588.874906740932,1915.4707656076557,590.1990089259045,5352.2965155270795,3488.674655902526,115.8969277962216,133.13707624278385,10053.5252479751,484.04867838819786,3726.4861931412024,33.56143998583324,204.64292674288558,101.03528187843587,8.041542225678343,822.0049695177564,8763.79011876777,5481.36079280819,8546.41945408613,46.3894498170301,22.455070483818552,21.132755595317686,1621.078879724295,113.38331171453783,276.0747859206428,26.092365029050946,0.8620606370216922,0.37110109296375104,29.780253639967242,819.9009473038301,1557.1249142272477,1951.8569458516408,8.419331634453778,155.20651451741,830.0128793973361,621.6496205971629,2249.7411628858067,1249.856201603226,156.83148840081438,40.31664331412326,389.7190637148773,37.74432371678415,4187.820858784263,1337.0965159117138,1901.236399859855,122.88395919191808,430.99033142460956,1683.6135047605317,849.4482758930405,2966.6361452576916,320.3244045490168,35.40231123608938,564.857197785242,769.1437618550387,1.3228282600235595,435.7449297932319,222.76809061701567,75.18232762502852,2759.762428858484,1477.2345354368067,82.31493514979144,36.82994861288208,106.51221026514155,726.1945117745025,847.0888180962879,840.5515022175013,10223.150371187347,14.496323081706782,845.3263723238625,1925.340594562477,2601.3270287936457,11563.222378308155,762.9643727214095,12862.265902621662,128.3463923581449,2276.431897381088,24.597839730093096,10574.052572057863,4415.538436683503,7200.734097090909,2484.3235460580427,1032.2942366229095,2697.5873786735024,106.73748019092339,157.97147068256663,6534.047471915268,706.675730919217,5319.3053795335745,399.36610541879895,11.116944527768787,9.964167186986097,696.8377246651373,116.70469844388572,164.74293980569863,7.865777679261959,16.087513753799787,216.2055607643048,836.7965235965563,1356.217705654711,235.91213828476165
38,292.72686218122834,24.85683928838284,32.7607374421558,2261.4976427765578,320.4511830050363,548.3920735084242,20.338342781822313,14.307109390887705,575.1956578306658,2161.7909282260625,4250.917024828682,5630.645693924246,456.62227171802266,43.32780610995576,40.81359588313871,4479.432464282825,307.6093148478867,1787.7460525814718,6.847361909321804,55.10320437102699,4.461706910815524,420.0859934066325,1780.1611967352812,6570.737736256353,3198.5165355572276,97.11143168262369,38.1154428348519,57.824327315591866,3455.024531451749,212.13649936485606,411.1353684215997,20.793707318302246,1.827640710584433,2345.132413517028,1735.1292516584724,534.6317903015893,4848.377962424608,1699.826995956047,56.4697904068159,64.86990581860255,4898.494501950847,235.84859353078474,1815.6986408697314,16.352525625901187,99.7105221091536,49.22858008281773,3.9181729202525113,400.51491635434115,4270.082051236861,2670.7463346936793,4164.170047281544,49.97689606167392,24.191593736370987,22.767019959271543,1746.4421543972223,122.15161005435286,297.4245423393591,28.11017203703536,0.9287265752282583,0.39979954115804905,32.08325700617705,883.306540299357,1677.5424218290548,2102.8003585908637,10.77805185767919,198.68843926668902,1062.5453711880655,795.8080449859251,2880.018031444587,1600.0100174692152,119.9520502945458,30.836052605478333,298.07534958794355,28.868622385565534,3203.0410691098778,1022.6738913259657,1454.1544340570467,111.14641080407601,389.82328323496137,1522.799228361055,768.3112397263271,2683.2709645370696,289.7278708523057,28.687079186801217,457.71314347356196,623.2499300745361,1.0719096499877603,353.0913341466456,180.5126736840912,60.92148536981979,2236.2812078979796,1197.0276124896952,63.86681006169954,28.575753942594872,82.64107953042388,563.4424283631143,657.2423406796821,652.1701443548716,8175.911911946236,11.593359802002238,676.045417119524,1539.7812347554025,2080.3979076277174,9247.627605062098,610.1768316843282,10286.530980141562,42.20954009158063,748.6548057395574,8.089541771898125,3477.5102577507987,1452.1471405992347,2368.120123796236,2101.9637590499187,873.414848682017,2282.404365501954,90.30961987605288,133.65823741655828,5528.398669195221,597.9119660759363,4500.616334309629,693.6235891967099,19.308035558414566,17.305878775930914,1210.2756771585287,202.69404617069253,286.12740954322186,13.661372038550137,27.940976662154117,375.50827430475596,1453.3577092520356,2355.4943195338747,409.7348820339933
39,300.25976922032436,25.496494488626183,33.603788154499405,2319.694049437808,328.6975357796266,562.504159020271,20.861720938384817,14.675282384089169,589.9974952412946,2217.421525223362,4360.30829333181,5775.5423059617115,-2.8254641112460713e+18,-2.681015989914457e+17,-2.5254429659077296e+17,-2.7717604791729058e+19,-1.9034093017793393e+18,-1.1062124264297929e+19,-4.236975839726329e+16,-3.409648105406885e+17,-2.7607923511870764e+16,-2.5993867831759247e+18,-1.1015191078359026e+19,-4.0658077382759014e+19,-1.9791618237195522e+19,379.6851974686325,149.02333524081484,226.08091297700219,13508.416555637637,829.4089300926443,1607.4524990596517,81.29900602286368,7.145689359908057,9168.972674878467,6783.989084854862,2090.2974382776924,18956.13433114632,4889.172289820411,162.42272603376736,186.58377983530525,14089.424181256496,678.3657459418572,5222.451168692002,47.034383704305846,286.7950225872308,141.59500359784906,11.26974834144747,1151.9916058269366,12281.93627341743,7681.804679998976,11977.30407488805,430.2022192912437,208.24177037197077,195.97900800081436,15033.412434383612,1051.4837430186158,2560.23699487409,241.97297847525084,7.994498763686742,3.4414832338839907,276.1733811782952,7603.52210514064,14440.32202270977,18100.95168527185,50.09409998161366,923.4617418104975,4938.485615224812,3698.7470739708915,13385.713218037996,7436.507343354441,9.425349800810208e+17,2.4229730260478397e+17,2.3421562449048883e+18,2.2683802701438893e+17,2.51682088205994e+19,8.035760234388654e+18,1.1426160846547925e+19,1132.5122621533908,3972.0549241550316,15516.369682478055,7828.609973507389,27340.8493178886,2952.145409411612,128.48278603278632,2049.991199674489,2791.3921417123092,4.800835153312557,1581.4143377854678,808.474473059291,272.8532284029602,10015.78578538917,5361.209539994299,192.1595477202409,85.97742627303843,248.64671415931568,1695.2599025386353,1977.480804279884,1962.2198111164198,13058.49813076733,18.516817320714164,1079.7740864685552,2459.325710990642,3322.7941397355235,14770.23347307437,974.5693326691667,16429.561255422457,136.00845902478642,2412.331104513701,26.06628994832299,11205.305965745776,4679.138754926808,7630.605974959613,2880.3157144498814,1196.8381962159865,3127.5730289735056,123.75104764535237,183.15155051512153,7575.5509551811665,819.3172809623329,6167.183376311479,6997.734436231827,194.7922582615463,174.59317379882398,12210.063087955603,2044.911864301611,2886.6429257822997,137.82497459616437,281.8870892167073,3788.3763227192767,14662.43571960141,23763.78769534044,4133.677023665245
40,242.37278947012578,20.581033905955987,27.125325157340075,1872.4810151537156,265.3280485951693,454.05917171091266,16.839796787006254,11.84603963737652,476.252076904415,1789.9255764268669,3519.685926452177,4662.077450580778,7870253452.360686,746789713.8198978,703455271.0142109,77206634455.2045,5301894852.940725,30813246338.895523,118019809.90467738,949748208.306885,76901120.232593,7240521202.475599,30682515225.661507,113251968982.50003,55129014429.56148,155.94533436206828,61.20726853935196,92.8565659186462,5548.213495062692,340.6570858924999,660.2172513130671,33.391348311877984,2.934896919626149,3765.9053317682137,2786.3384013903087,858.5326346711729,7785.714919073488,6272.153852626,208.36662454456714,239.3620237045314,18074.845990546164,870.2524833820119,6699.706059870901,60.33882086157525,367.91963939984913,181.6474435106199,14.457579174517418,1477.8510881533361,15756.08085552898,9854.727541324959,15365.278506096909,211.803674625286,102.52474347511148,96.48735451057603,7401.4773819757565,517.6824074664314,1260.494667645637,119.13180291240424,3.935972756546452,1.6943631678582045,135.96986334385306,3743.4812042964204,7109.478124546311,8911.734782474132,26.354989499727566,485.84213545604473,2598.1849475602253,1945.946535269218,7042.352920548306,3912.4182891935043,2529723485.7675514,650315574.3723806,6286246967.262388,608823541.3333377,67550393665.70709,21567636024.694294,30667325941.775913,543.2993294435184,1905.511179810931,7443.657367434559,3755.613684035616,13116.206859059377,1416.2306890199952,93.0343746670561,1484.3984569731876,2021.2468173632994,3.4762843347285415,1145.1019902996497,585.416298617273,197.57299996498472,7252.429653145054,3882.0513814601345,294.03077522451184,131.55739383647062,380.4639789625725,2593.9829129706095,3025.820058238824,3002.468620832851,11067.808414023948,15.694039581801595,915.169003340774,2084.416257088228,2816.2541028501337,12518.599970177796,826.0020832527156,13924.973184554226,127.74815427368475,2265.821172508565,24.483186218984454,10524.765631930735,4394.9570770699775,7167.170603066629,1976.316946442149,821.2056745948311,2145.9715500584557,84.91127947346943,125.66869362073477,5197.933565494583,562.1712296174528,4231.587862842514,1888.2010767553763,52.56086168241639,47.11053581201613,3294.645499914633,551.7792678802122,778.9038481439534,37.18936004327651,76.06168971296933,1022.2188791098235,3956.3700460339505,6412.190963092654,1115.3914853686078
41,1066.8157234694625,90.58843042625554,119.39344942695786,8241.817050631678,1167.8544226751371,1998.5637200682042,74.12119170507431,52.14092462121633,2096.2468810437213,7878.445236971146,15492.07027827758,20520.362616551185,2.6385051397278054e+17,2.503615048913872e+16,2.3583361824044976e+16,2.58835503918924e+18,1.7774620480086915e+17,1.0330151287883692e+18,3956618130637032.0,3.1840340901770316e+16,2578112664512238.5,2.4273871893299344e+17,1.0286323637824109e+18,3.7967761019817006e+18,1.8482020788910684e+18,481.98034697246726,189.17334493214244,286.9918490554531,17147.867080261232,1052.8690783135978,2040.5338907175515,103.20266208074584,9.070887830254389,11639.28607352171,8611.73792071761,2653.467375851476,24063.314195801402,5782.63439471348,192.1043453513657,220.6806630680048,16664.16809280295,802.3323503747789,6176.817662095372,55.62958898154531,339.2048108630812,167.47050203759065,13.329216177287366,1362.510029794992,14526.374387790602,9085.60085896763,14166.072781602392,417.5933939408341,202.1383985260373,190.23504626974784,14592.797153230234,1020.6657363231618,2485.1988391500013,234.88097641598824,7.760187469706295,3.340616573749378,268.07899725009,7380.669971951637,14017.089667730317,17570.429692959013,90.74989993230056,1672.9327543836448,8946.504190378726,6700.607994972413,24249.405329275884,13471.891849597712,-8.481912523963282e+16,-2.1804437701711372e+16,-2.1077164038017872e+17,-2.0413250891538024e+16,-2.2648978564468221e+18,-7.231414940776872e+17,-1.0282450925781325e+18,1123.3224645434987,3939.823590271764,15390.461732703528,7765.084532214133,27118.991347683306,2928.190155473893,144.87312639446233,2311.505247887386,3147.485504086141,5.413269897395801,1783.152796683176,911.6102486470571,307.66067164415387,11293.483312669388,6045.130334553873,83.77285096028581,37.48225993748805,108.39869459600654,739.0564603174208,862.0919785622253,855.4388774233212,16447.37065345905,23.322204034981205,1359.991359213443,3097.5569411723723,4185.108139856233,18603.326518645146,1227.4844228937477,20693.274290476507,118.85884556084177,2108.154832786947,22.77953263735766,9792.403654847953,4089.1355921343097,6668.4456512228735,2148.233289690723,892.6409152253775,2332.6458495758907,92.29756267764671,136.60039276291715,5650.092685334932,611.073518417523,4599.686265694633,4412.218829636872,122.82061824453753,110.08467040027489,7698.7017382074155,1289.3599656916876,1820.0891142181079,86.90154701481929,177.73574207586307,2388.650998001195,9244.974292737275,14983.568251746176,2606.370356814277
42,373.8612516971745,31.74634873050009,41.840951033267636,2888.311421570903,409.2698548175326,700.3885652821918,25.975471581937683,18.272575961047842,734.6212336133956,2760.969240444447,5429.133315340795,7191.2780101833,-1.1471357543215174e+19,-1.0884899538087685e+18,-1.0253274533417807e+18,-1.125332130540613e+20,-7.727823745799737e+18,-4.491211978879956e+19,-1.7202081798175818e+17,-1.3843139029084695e+18,-1.1208790809618058e+17,-1.0553485731506446e+19,-4.4721571498200334e+19,-1.6507140926721878e+20,-8.035378267733906e+19,350.76128138653615,137.67093469553012,208.8583680942753,12479.363251842344,766.2256549697764,1484.9988940765434,75.1057552892545,6.6013401970419325,8470.492465548923,6267.19377047232,1931.0613445493882,17512.08109364733,3054.7265439835874,101.48077898472833,116.5764655351576,8802.990666853624,423.83899110537067,3262.957258200357,29.386810663350484,179.1878698984786,88.46773857537528,7.041273524827886,719.7576866114247,7673.682685316292,4799.54709523075,7483.350251145935,394.31080183623124,190.86833068050478,179.62864049186734,13779.187195042035,963.7593188396437,2346.6385273483256,221.78537182460164,7.327524304689799,3.1543631171740985,253.13246304876324,6969.16650731592,13235.577828791487,16590.80416827524,81.15968337218438,1496.1415136547903,8001.060584317179,5992.504935859735,21686.790398181976,12048.216887878874,3.7354077611088507e+18,9.602606203197347e+17,9.282317155163005e+18,8.989931880844682e+17,9.974539359122117e+19,3.1846925345269408e+19,4.528359244789438e+19,561.5875266539982,1969.6532877698166,7694.2210374510805,3882.0327682821758,13557.716289850716,1463.9029476308424,148.875066138811,2375.35770245238,3234.430872402878,5.562804738593946,1832.4101726016243,936.7923467780995,316.1594146496255,11605.451728385431,6212.119533639341,377.654621248205,168.9729848985257,488.66986717286034,3331.7248297366805,3886.3786526660915,3856.385947846603,13281.112023870965,18.832481553336816,1098.181464610674,2501.250905255024,3379.439255584309,15022.028062510628,991.1832396493062,16709.64312673941,119.59041157694959,2121.130345253715,22.919738710045614,9852.675060784077,4114.303871536208,6709.489363162674,3782.8472328808775,1571.8610414992283,4107.581303997762,162.52777631383387,240.5411089444741,9949.309315152093,1076.0459673191758,8099.63729070047,7703.788811182625,214.44632307429598,192.20920014571476,13442.028739158362,2251.238494918423,3177.8981720683914,151.73117912248324,310.32881051912005,4170.614274300689,16141.83980125074,26161.496042319675,4550.754975649383
