,37222 dsm,41648 dsm,42100 dsm,42102 dsm,42106 dsm,43534 dsm,48623 CH4,48624 CH4,48626 CH4,48627 CH4,48628 CH4,48629 CH4,48631 CH4,48633 CH4,48634 CH4,48637 H2_underground,48679 H2_underground,48681 H2_underground,48701 H2_underground,63763 central_heat_store,63912 central_heat_store,64685 central_heat_store,64932 central_heat_store,65536 central_heat_store,65748 central_heat_store,66048 rural_heat_store,66050 rural_heat_store,66052 rural_heat_store,66053 rural_heat_store,66055 rural_heat_store,66063 rural_heat_store,69893 battery storage,69895 battery storage,69898 battery storage,69900 battery storage,69906 battery storage,69909 battery storage,81398 CH4,81399 CH4,81400 CH4,81401 CH4,81402 CH4,81403 CH4,81404 CH4,81418 H2_overground,81419 H2_overground,81420 H2_overground,81421 H2_overground,81422 H2_overground,81423 H2_overground,81424 H2_overground,81453 central_heat_store,81454 central_heat_store,81455 central_heat_store,81456 central_heat_store,81457 central_heat_store,81458 central_heat_store,81459 central_heat_store,81460 central_heat_store,81461 central_heat_store,81462 central_heat_store,81463 central_heat_store,81464 central_heat_store,81465 central_heat_store,81466 central_heat_store,81467 central_heat_store,81468 central_heat_store,81469 central_heat_store,81470 central_heat_store,81471 central_heat_store,81472 central_heat_store,81473 central_heat_store,81474 central_heat_store
10,17.83253702106785,-57.83594745695689,425.8312807293943,185.039473750283,35.82075960056267,65.01454339815882,51605334.8379393,3899027.841143868,8203699.619314252,2232948.995025358,55469377.26702761,22551617.752267163,49393475.490980566,20035149.058178112,1634154.2362202462,2.195238321345055e-06,2.256035627013018e-06,2.238328859440657e-06,2.239307533015997e-06,1.0970380972595388e-06,1.3129849296955858e-06,1.3294524243169775e-06,1.2135280563437857e-06,1.3049670818782687e-06,1.3329290127758265e-06,5.383768833393298e-07,4.3061244012665596e-07,7.138909501424977e-07,4.6871009671373923e-07,4.691399997272636e-07,4.363069974715325e-07,67839.25703260847,101266.41561757299,121772.77595743303,202315.5635226842,70176.25658919847,182464.9719167125,3106422.325793927,7524526.8445352,65755243.297715195,37683947.85451451,14274078.164387733,17933725.489628416,2187242.4615327492,234.34696764042337,90.73065220221675,3.2552271919265525,61.48913131792167,97.14222532340685,161.76015778035168,25.72067012588397,3908.373175007884,6.176885119192014e-07,6.326167342245387e-07,1.3058593286496356e-06,6.143216496848781e-07,1.2099254499314859e-06,6.312779974154128e-07,1.0776914154196453e-06,6.271677521263778e-07,1.3146799772771568e-06,6.368486357513376e-07,1.300992054607819e-06,1.302249060500314e-06,6.253712422848263e-07,11581.133837026964,1.2033449719864916e-06,1.2946177655247075e-06,774.6272402684073,5.875386246161161e-06,1.3143439763125837e-06,1.3292842099212228e-06,6.245972346045577e-07
11,-531.8553756291436,-413.63797012214303,-1138.2706877905416,-595.437125205103,-1488.7871987851886,-893.7154140946603,51599715.209092006,3897894.299185759,8186486.998564932,2232816.49840084,55465335.90675441,22549922.940121982,49392040.606329754,20034256.881307848,1634011.6358812405,2.243179834032945e-06,2.295205380867943e-06,2.2823669690104527e-06,2.282809922072703e-06,1.1144347834501044e-06,1.3479176781256135e-06,1.3684439652812772e-06,1.2440059471209054e-06,1.342952645398644e-06,1.3729747664584409e-06,2.135273760237033e-07,4.5011133607955394e-07,2.5556737365207884e-07,2.4016977859603263e-07,2.4834080603096734e-07,3.536021222665445e-07,68309.95948146247,97591.44467407948,122558.93297684882,203703.1281669393,70751.5409891109,176001.06818436415,3063399.656867743,7540200.846112374,65710249.989842996,37479492.52065914,14271396.525691453,17867503.806357417,2181314.9753637435,397.5693610598052,142.30895321395636,72.43991605945328,177.20292306718798,148.13034251841054,249.07195173612354,25.609227329136974,3323.5952567612644,5.967697987469423e-07,6.096427935740043e-07,1.3434887363122754e-06,5.968632537723447e-07,1.2364578476985015e-06,6.12540592753166e-07,1.0933757159492085e-06,6.036107083757505e-07,1.3504549543129438e-06,6.113748039902238e-07,1.33937123779934e-06,1.3391876852081363e-06,6.069166146395509e-07,6085.470531471751,1.2298237945615898e-06,1.3362391941469133e-06,687.2631901929648,5.875459325668016e-06,1.3484362613461415e-06,1.3694732993318895e-06,6.013659315994512e-07
12,189.129334199211,171.52802592259928,467.84922824164596,210.6400728225708,558.1868131791272,327.3362686038017,51597692.84094995,3897662.223554042,8182971.756895748,2232791.4562614644,55464688.27844939,22549955.18547573,49391819.56375206,20033597.79645101,1633895.3132725842,2.3295144305774795e-06,2.3554308535992177e-06,2.3448100222929914e-06,2.3431280379343413e-06,1.1297466875840462e-06,1.381909768540402e-06,1.4033800971384154e-06,1.264847277732302e-06,1.3770315361925998e-06,1.4091531621719233e-06,14899.023158877555,20704.014316144207,12318.781076448488,14785.756964880116,16106.076942950516,23425.327691508195,70488.39510618418,100623.35003493137,126384.83596653887,209904.9216799015,73070.07961996773,181298.33259306356,3156429.0577288,7601665.784287745,65785328.302483454,37525268.94920797,14334711.74196289,17945368.379828382,2221438.860967075,749.714306203209,241.03891689528683,213.62899237223886,459.5498751544948,257.68821968112746,495.54213232574153,60.778859625400194,6347.370739467505,5.693729389478585e-07,5.73762047925599e-07,1.3791840683956454e-06,5.646436707601281e-07,1.2520388041740473e-06,5.835117086104525e-07,1.1043711287015909e-06,5.642880614700123e-07,1.3844546428709841e-06,5.729771415372877e-07,1.3717919752124184e-06,1.3733793948916308e-06,5.780968707450344e-07,22614.383964706216,1.2534021222409923e-06,1.371732878446743e-06,590.5605215812582,5.875131680049914e-06,1.3836667019854858e-06,1.4062423342874227e-06,5.691920142404596e-07
13,-641.5866847974562,-489.0062456148357,-1342.6667031423437,-717.0538606482817,-1776.8654560199304,-1062.57013837057,51596139.98428752,3898647.2251335513,8185522.810677279,2232743.7815046096,55464853.39247582,22552248.65881095,49392907.07738673,20033190.314846836,1634156.6831608673,2.394740967492622e-06,2.398869475136664e-06,2.3905347420385276e-06,2.389312624903172e-06,1.1360941540412232e-06,1.4111653097205468e-06,1.433585996193855e-06,1.2850566765356015e-06,1.407817446504294e-06,1.4414721455500079e-06,14899.023159083741,20704.01431651201,12318.781076725905,14785.756965303008,16106.076943269047,23425.3276920084,70376.61876298633,100539.68589547822,126276.74776863305,209657.21346179827,73000.09547246902,181091.39606529765,3102193.020419944,7604889.174493318,65757043.68589969,37373283.33502357,14336926.748646617,17910864.640041754,2210100.076747059,930.627460188812,335.6172325926505,320.18054789843416,677.7789550075839,336.9202016382138,536.1372052381577,72.33483357876673,5347.15039859213,5.24533214147705e-07,5.242199240477335e-07,1.4098258605277098e-06,5.222025783331564e-07,1.269082520601061e-06,5.487350979230796e-07,1.1100823606328752e-06,5.162013434930322e-07,1.4135772051942531e-06,5.200193187189354e-07,1.4029090884082416e-06,1.4040836419889399e-06,5.352707395420804e-07,20316.45171034503,1.2714356033372096e-06,1.407592536792129e-06,496.152519076762,5.87546174065116e-06,1.410776765629982e-06,1.439079015761271e-06,5.182543551869481e-07
14,-360.38581977385655,-292.1489062323568,-784.6899888647143,-397.65091268353854,869.3074689189382,529.1753821334648,51594895.19138359,3898468.845932695,8186792.084096989,2232717.0530692823,55463533.38137288,22551784.12746487,49391293.54604248,20032871.17355001,1634129.372357514,2.3720610894208995e-06,2.381897660436085e-06,2.3765301423170956e-06,2.3778208325087556e-06,1.1378825559606176e-06,1.436612359011647e-06,1.4604046589397146e-06,1.2989058191870736e-06,1.4346674314783849e-06,1.4702511667141066e-06,5805.540645507132,15507.584588828615,145.3205869767702,5022.855842740192,5800.722048570896,23425.327690031074,67574.70811071272,96531.00110635131,125702.7403506776,208851.3182222586,69960.660449245,174136.75173836513,3095532.913637277,7608778.010869226,65761154.56918616,37296890.404779494,14359154.202599356,17877895.65747317,2208943.350516411,561.3340774938415,9.594000145802997e-07,1.5098647452639093e-07,1.1495285658358605e-07,9.59405147096348e-07,627.3191854274304,1.5098687661354085e-07,4144.127443007238,4.6416300766345285e-07,4.5608113169903937e-07,1.4371377678938473e-06,4.5787669031033956e-07,1.2822352818339655e-06,4.833287114285349e-07,1.111000034915684e-06,4.482290515951887e-07,1.4400167723681214e-06,4.4426505915840333e-07,1.4301619067683385e-06,1.4315998728190414e-06,4.7338020732132224e-07,20316.45171054816,1.2846771925165233e-06,1.4390795944954887e-06,393.2900390468392,5.876679525777372e-06,1.4359301233417797e-06,1.468328367847365e-06,4.506443104279113e-07
15,173.85121417395496,195.1471326244877,-107.22313649014205,181.02301647002292,638.435609190121,375.10344949236634,51594514.32101002,3898525.199798318,8190280.443223149,2232709.2252434143,55463070.53320474,22551847.89092375,49390527.490477875,20032772.143084545,1634133.5482600266,2.349732665904306e-06,2.367218775099246e-06,2.366085860373889e-06,2.366792270873429e-06,1.134255694980454e-06,1.458584687190562e-06,1.4837418463707229e-06,1.3084477896378299e-06,1.4592154002482979e-06,1.4957311330664278e-06,6.954640549397583e-07,15507.584581035879,3.974594788176515e-06,5022.855841586754,5800.722045494991,21473.476026228098,70913.69006726873,97317.16942645774,127210.53921361067,211471.7628293319,71465.37936637073,175442.45275705555,3073674.5604065172,7603301.743674558,65736980.85711306,37216905.70915664,14374054.37728746,17855275.055454917,2192032.8385484964,180.38308020706617,31.17352826469612,1.1710166048555177e-06,201.0770160306791,40.15999162081066,718.2925377712472,1.1709886373373508e-06,2452.9449961719306,3.734744576582385e-07,3.572758797070017e-07,1.4611200061635538e-06,3.581687077318114e-07,1.2918980398468572e-06,3.9658522385917433e-07,1.1069806696251084e-06,3.4551001173616937e-07,1.4628212354128242e-06,3.315197190678924e-07,1.4558904810663045e-06,1.4563743279247168e-06,3.797726389242529e-07,20316.451710697624,1.2935028271222546e-06,1.4684201106271878e-06,280.84469440222534,5.877348656352106e-06,1.4569038858892533e-06,1.4942626800629188e-06,3.5021165874731365e-07
16,-528.1556943608051,-410.0276933620356,-1128.27852631817,-592.9279139773415,-1479.0469874769906,-888.098531031373,51593795.7944824,3898010.7903053006,8192734.136689812,2232725.4453849224,55462088.617402166,22551000.32410802,49389067.774280936,20032766.188220706,1634077.2359848465,2.3273650703631472e-06,2.35274845474193e-06,2.3560418532010425e-06,2.3552534745713023e-06,1.1257613472801832e-06,1.4779766361191441e-06,1.5040946109733978e-06,1.3127938695801575e-06,1.4804761938591853e-06,1.518095405480765e-06,5.826039912892769e-08,6.088944761439965e-08,5.102861591012097e-08,4.837874898247079e-08,5.5459310875830936e-08,6.443993621219339e-08,68235.56420395146,97505.40634482694,122500.42114750243,203752.9485025969,70642.97677175536,175903.75017537264,3039678.2121888585,7599624.591142284,65731251.03500684,37186781.327889465,14407799.653496196,17866123.917882074,2177955.637379284,1.6854479192990042e-08,1.3900830774947722e-08,1.3361200980154783e-08,1.7765287151898454e-08,1.5056088456347498e-08,1.720412064963291e-08,1.3361320929803345e-08,3.861283555669717e-08,2.1197781764048496e-07,1.86199567895644e-07,1.4822122040758414e-06,1.5276709642355344e-07,1.2978997370756808e-06,2.0695969879411203e-07,1.0980984646942384e-06,1.6503569025277812e-07,1.483173206351645e-06,1.324314849798444e-07,1.478442827873615e-06,1.4779538020696058e-06,2.065900835205572e-07,20316.451710803685,1.2978648457799905e-06,1.4941889194572226e-06,146.21821005607052,5.877498090027175e-06,1.4756725004270044e-06,1.51705356889176e-06,1.659270715181953e-07
17,-1.4742155851390635,-5.711847658426905,-6.537712148857679,-0.7446641541963857,23.009644709145277,24.762325096074846,51595062.8449854,3897784.8993327282,8200730.432744233,2232813.0603884305,55462941.51118801,22550437.519926738,49388580.236539625,20032967.28047014,1634063.601393704,2.4166379311994952e-06,2.4130061373529334e-06,2.418265750964545e-06,2.4170244691970686e-06,1.1187247643425473e-06,1.5006717333473137e-06,1.5218291064996977e-06,1.3183512549423855e-06,1.5004908544115694e-06,1.5375086384004097e-06,3.6498709073224875e-06,4.17961423787843e-06,3.2687290207656945e-06,5.252423071403292e-06,6.10595842388947e-06,4.916455393670898e-06,68999.50325883157,98895.37716215901,125411.8879263466,207786.9134425865,71754.54893252233,178182.0657929273,3142569.433564155,7660943.913651077,65861063.44614187,37408368.04820602,14513436.971646124,18023428.76565079,2213241.0252232957,490.0940298694912,153.8757398779469,191.5476497970951,355.681940282062,187.48464850368381,387.14482790743574,82.86173407916748,8270.204618807336,100.86880497084077,5334.553458304755,1.505986672739124e-06,375.27428515586,1.2888342534271959e-06,596.3075237532395,1.0876341458755526e-06,7082.126441667829,1.5048342685726728e-06,1.7066618860677512,1.4977618789803037e-06,1.5002169984426345e-06,27.94922299887651,45833.44414494114,1.308936665575175e-06,1.5159649403991785e-06,2660.1780929989454,5.877617179239191e-06,1.4988681507253042e-06,1.536929811436728e-06,6.100701983407384
18,338.99516690368444,277.59464461303276,763.2340774808122,48.80748133414295,944.6224768183616,579.4091130336167,51595101.91229102,3897223.9554953575,8200867.96120878,2232853.71118529,55462907.543101124,22549274.119998943,49388036.58667991,20033205.81428244,1634060.1957640222,2.505916059103875e-06,2.473183744180693e-06,2.480418604783232e-06,2.478778819352311e-06,1.1019576292195087e-06,1.5169362458428062e-06,1.5367771153628439e-06,1.3116834421721471e-06,1.5154701122107716e-06,1.5541123033997262e-06,14899.023158907605,20704.01431633148,12318.78106945607,14785.756964848146,16106.076942964884,23425.32769180762,69898.10027879116,99037.32455075711,125524.8960140442,208687.98240513136,72457.60826117828,180112.35003162766,3155176.8563982625,7687541.295926563,65952297.795077495,37512704.32191108,14601917.416167686,18122501.30604264,2223354.8298093337,783.3333985811231,260.89039069886,323.22422196556533,573.0821991574193,320.973842739218,611.2122505346637,136.56979232526203,11780.016465999635,206.1310486084107,6586.363468457228,1.5240936798801858e-06,312.7878163556589,1.2815023538086199e-06,518.8907629678635,1.0689263042572674e-06,6176.102244348156,1.5217414505422269e-06,1.6431064843169556,1.5126667103693755e-06,1.5165450014792935e-06,26.511927278323338,61580.19864855085,1.3070666947897526e-06,1.5323448682527142e-06,2414.7807484069026,5.877605861471288e-06,1.5158265417097513e-06,1.5536201219174157e-06,5.8866674457389125
19,226.5242456930774,195.16384079394686,-578.8536971437727,250.20372036941,637.2064765459373,382.0626379984713,51597173.255119935,3896978.7869363325,8210665.717073731,2232927.6560339998,55463927.98247668,22548611.900285117,49387416.65541898,20033689.208368383,1634046.2417111609,2.5727583940066134e-06,2.5336429132771787e-06,2.520506158251593e-06,2.527139006600716e-06,1.0782297894178054e-06,1.5306306966344791e-06,1.5487268411806462e-06,1.3000805047657e-06,1.5277686232131188e-06,1.567983421072068e-06,14899.023158532527,20704.014315992514,12318.78107657266,14785.756964915905,16106.076942789938,23425.327691380742,69682.45033806989,99344.42704424949,125092.0466206557,207645.36167567145,72121.02689825899,173571.37088213954,3169672.596043188,7718974.826037836,66029988.84989578,37629510.11650069,14662929.921112431,18195300.917335957,2230416.8662086725,1197.994081177861,341.2177598372521,477.9633365785281,876.3526224153784,436.89369462961736,837.7784054812746,211.49100628206892,13442.301498168128,189.37265927718622,6134.631078018398,1.5382213510975375e-06,275.6649838148072,1.2712389999535714e-06,458.3433834086196,1.045690905012212e-06,5497.192533566748,1.5364374437310934e-06,1.5725721208106203,1.5252403183110917e-06,1.5298728189279236e-06,25.008239257125595,75691.41764695999,1.3003518591139795e-06,1.5469219781041616e-06,2140.6497221154823,5.877694935062672e-06,1.5304884879458608e-06,1.5678533252587142e-06,5.652899158288721
20,182.29752883934768,157.73695366292287,415.44817911159686,203.3140421585752,516.1300780113199,307.16143196698084,51598435.85053399,3897108.3571237214,8216766.533754566,2232946.2821666994,55464548.408801295,22548551.508140355,49386927.590761796,20034235.885686714,1634019.6664925867,2.6242390790002026e-06,2.572397079539119e-06,2.564062888012761e-06,2.5707444000228757e-06,1.048464450079654e-06,1.5412300784765388e-06,1.557991754345435e-06,1.2842084111410433e-06,1.5375756559682287e-06,1.579234910569871e-06,14899.023159108458,20704.01431656438,12318.781076474155,14785.75696531136,16106.076943299331,23425.327692063307,70548.29922262976,100662.02242716376,126632.5713062247,210301.0560138556,73034.56382569882,181605.23189718573,3168015.7978033074,7747121.216975729,66067343.891015634,37689884.543750964,14719100.634811778,18246080.047215912,2227743.988624636,1197.994081098133,341.2177598379142,475.1004268615888,874.9182467309059,436.8936947733592,821.7803590743196,189.78072394338423,14128.480716049913,170.3724188701993,5417.600245084215,1.5492948115725016e-06,247.32675880053316,1.2576522729407973e-06,396.9496212136838,1.0156338695776384e-06,4901.030797388251,1.5470956605573467e-06,1.5011355103208652,1.5357044229320858e-06,1.5406666374409572e-06,23.418162553190406,88864.69858112604,1.2879870350580597e-06,1.558932962881024e-06,1851.1335924761531,5.877627515840558e-06,1.5411117560814713e-06,1.5793249031550863e-06,5.415068054940129
21,3.3705567803919223,-183.97354381886484,-494.58414556404085,281.7297322855353,-626.5395776514825,-381.56547045805286,51600928.24756154,3897487.695994621,8227330.528070361,2233018.072854418,55465839.02505534,22548814.789248645,49386556.73898569,20034862.272625085,1634029.702833114,2.5986713199411832e-06,2.5977936285595873e-06,2.533724021933862e-06,2.5489655636962757e-06,1.0117774946640087e-06,1.5491595483324398e-06,1.5646180058900751e-06,1.2636012958905114e-06,1.544914030053926e-06,1.5879131949776953e-06,359.2681453147058,8736.442144123595,12318.781076731088,14785.756964068341,9126.162389132769,8135.798549650442,66603.93652057876,98210.73111950721,119556.28899600459,198501.2135710845,69909.51886345861,171381.70859388274,3146579.2492983397,7731334.468113717,66105972.75807125,37754453.31895919,14752268.691135844,18299176.42375828,2228202.917047143,3.150192632010056e-08,195.94436901038355,477.9633365919402,3.604687906652392e-08,268.29022091836146,2.9119481779168782e-08,196.7422741510698,10666.160367898177,151.79709324624545,4792.876626929279,1.5575974451165035e-06,221.23613308794546,1.2402512409647815e-06,360.693488846163,9.79084631552653e-07,4340.915384552438,1.5553597545294243e-06,1.4263192134622757,1.5437797077873846e-06,1.5489706559038315e-06,21.76342634713358,88864.69858110139,1.2706453489802483e-06,1.5681824050972886e-06,1548.78817844335,5.877459841460101e-06,1.5492187344619615e-06,1.5881501760685876e-06,5.169885978231134
22,108.02933071170736,-57.83594911502516,-328.8273108748555,32.31635193636927,35.82074715343441,65.01453859740116,51604048.76026999,3897817.8063679696,8238362.179826097,2233088.1086912625,55467651.04150638,22549241.723019995,49386692.52546348,20035601.787996072,1634063.7842044581,2.5731121444151368e-06,2.577899469015897e-06,2.516854230417238e-06,2.532423255006749e-06,9.700270735139892e-07,1.5547378149239222e-06,1.5696818143366362e-06,1.2404980975224376e-06,1.5509994774709577e-06,1.5940086052619552e-06,359.26814343917357,8736.442143942299,5747.442135820129,14785.756947552543,6338.084015537353,8135.798548795339,66985.18058755029,97791.05340725365,120273.92453608992,199599.06099233625,71348.63165039374,172275.89537036428,3182040.041508819,7742362.690187752,66176121.57466221,37893320.358751364,14802695.447545337,18405150.68174095,2247223.2425716096,254.74812322233234,157.803924547431,192.8030224889323,94.45554763870182,222.49745149963454,167.00931803984824,118.163510659044,13503.21058561615,144.18905641803278,4273.196587745217,1.5649543601556955e-06,195.99259596264085,1.2116569300994967e-06,319.74551633354196,9.343407630597661e-07,3802.5638798924633,1.5606503480827382e-06,1.35079390855983,1.5496410672166672e-06,1.5561130014968283e-06,20.034049601889112,88864.6985810933,1.2500590444162237e-06,1.5752933730957524e-06,1855.979048008716,5.877137699675499e-06,1.5563697212377797e-06,1.594383443188495e-06,4.918224027852246
23,-531.8553755803524,-413.637970137079,-1138.27068782875,-595.4371252582276,-1488.7871988515137,-893.7154141504212,51604543.42236678,3897143.244118962,8237902.431717414,2233070.2556685717,55467053.43225576,22548142.912620626,49385668.08349502,20036382.192834955,1634026.1227328377,2.547537526194441e-06,2.558809091382161e-06,2.5012083288372764e-06,2.5168677787214266e-06,9.152170196743536e-07,1.5556550516408404e-06,1.5710655354207476e-06,1.2118424011589059e-06,1.553864135097954e-06,1.5978231982557555e-06,359.2681433294612,8736.442143930892,5747.4421353505195,14785.756946924033,6338.084015264008,8135.798548621027,67839.9728803851,96773.10732641589,121677.04522071008,202164.988148917,70135.38766514484,174739.10912247613,3129687.571309133,7705062.712272643,66175152.90389916,37885077.115469076,14831865.630416764,18422026.078237135,2231610.645968186,396.54056544122034,51.13365958491582,181.8425817770648,101.66408424912707,117.24853371747633,260.0343894144874,103.61878476786302,11530.418464544642,123.65370861186882,3661.5365114021724,1.5677715863467428e-06,172.26598485842248,1.1901127390345594e-06,287.6997396052637,8.79658047503928e-07,3290.285905598245,1.5634240522707267e-06,1.2766312058163414,1.554014892832592e-06,1.5597814799197737e-06,18.214507855955883,88864.69858108758,1.222479438641507e-06,1.5806553912251723e-06,1545.1956473266955,5.876903355917559e-06,1.5564482017888306e-06,1.5980408010434323e-06,4.661611152342273
24,189.129334199211,171.52802592259928,467.84922824164596,210.64007284521117,558.1868131791272,327.33626862610413,51608067.16981034,3897439.4952759333,8246331.763065967,2233105.6182666263,55468935.04661401,22548421.874482937,49385690.90448446,20037301.636615697,1634088.381829354,2.525382448903893e-06,2.5523766055781695e-06,2.4933228430384403e-06,2.505650170266235e-06,8.546776334561858e-07,1.5571811918580793e-06,1.5723615109581365e-06,1.1793629371469397e-06,1.5556444116218097e-06,1.5989622674090999e-06,359.2681444825319,8736.442144562627,8558.90531232142,14785.756944874798,6338.08401516348,8135.798548917334,70455.3187696816,100416.5807433992,126306.36027303243,209706.6274903072,72869.59938146874,181193.28394172314,3204800.3263882734,7769931.267128284,66254027.34998067,38055706.64097618,14909347.150516909,18524812.457695946,2256233.0244184732,802.5001086791125,205.43340839412906,285.8125796818389,346.8431641662372,272.13857996980636,522.6819753244629,160.59985723934565,15477.241948648374,150.1088082036613,3565.8949627423312,1.5712470851712412e-06,146.3289358273691,1.1464934303815613e-06,246.62992696684447,8.140455306044833e-07,2780.708419687385,1.5647198223999424e-06,1.1922493864710917,1.5554658743211977e-06,1.5624656729531974e-06,16.29983857217308,88864.69858139126,1.1925692382883536e-06,1.582971416633737e-06,2386.2408236717624,5.876541199864582e-06,1.5597173431704768e-06,1.599103487767207e-06,4.396311462860382
25,-641.5866847974316,-489.0062456148357,-1342.6667031423683,-717.0538606482817,-1776.8654560199557,-1062.57013837057,51611116.39527678,3898625.347725035,8256933.12663402,2233133.704394744,55470929.45493508,22549778.793639317,49386684.14969816,20038315.70405993,1634320.742774513,2.5000080938971953e-06,2.535858244109585e-06,2.4795778897257655e-06,2.4907464960413715e-06,7.695712255825337e-07,1.5515932665062602e-06,1.5681718667913836e-06,1.1390517652197594e-06,1.5539570873016138e-06,1.597680621549238e-06,359.2681445076283,8736.442144671755,8558.905311920076,6595.092940645477,6338.084014955879,8135.798548966837,70383.63567952295,100424.28382500385,126181.93494153912,209653.049550391,72835.36860120136,181241.93952456774,3149091.2575086043,7777517.250029679,66243538.5451267,38008466.39838045,14916236.168958886,18506664.4407667,2235114.5592723456,951.0767791021802,292.8369216467616,352.38358877119947,488.68626806956473,339.80243681461565,557.0420979049742,172.6101733178113,10172.384055435252,122.26688633855234,2901.0149508873046,1.567323533867293e-06,121.96658761717293,1.1154096173200895e-06,207.5300171588728,7.31403977762609e-07,2233.043040794697,1.5602945453122453e-06,1.1084360659740669,1.556677305640606e-06,1.5605385516948359e-06,14.147897399177017,88864.6985813958,1.1523160990659e-06,1.5843580589856767e-06,2049.289731798243,5.876701936563707e-06,1.5538708082274508e-06,1.5977245121370168e-06,4.112853693347987
26,-360.38582105883955,-292.1489072972492,-784.6899889239436,-397.65091281364647,-987.4635116979842,-603.5980278394776,51614501.15891721,3898724.842459274,8266349.867152547,2233211.3785447543,55471903.99471049,22549187.008832946,49386198.25268094,20039301.299290407,1634286.0234142763,2.4744843480351258e-06,2.5159937895140316e-06,2.4626286905192994e-06,2.474186682332926e-06,6.639186833185765e-07,1.545727059082359e-06,1.5636005503193249e-06,1.0902559067172898e-06,1.549498638994673e-06,1.5939690366574858e-06,359.26814444731775,8736.442144526347,8558.905311075006,6595.092939162112,6338.084014582351,8135.798548867257,67593.98653892874,96412.19989838183,121090.67388459883,201376.33590589376,69849.52835703993,174149.6363026199,3147779.4058381882,7783946.595908587,66276011.343773015,38025376.912692666,14940981.294768516,18510002.06695318,2233125.9354167697,1013.9730652539997,155.57642137064917,220.6976194102358,505.957742801376,256.14616132534246,613.3869924806955,144.18457252078494,7050.805685296046,92.46622233545595,2221.313374019578,1.5618737059745064e-06,94.48387414330544,1.0744240768077382e-06,165.0215191588138,6.261901959792363e-07,1639.3438901961772,1.5544940359833118e-06,1.0188657403166612,1.553418859733197e-06,1.5554492153349413e-06,11.85526887134568,88864.69858137524,1.105025670860237e-06,1.5819240166887495e-06,1668.2586152666777,5.877289157237269e-06,1.5475808757283403e-06,1.593610332897323e-06,3.810192560568897
27,213.89597037108442,195.1471336898469,529.8342050443327,240.81814894191416,638.4356095054399,375.10344979692417,51618260.31850164,3898801.4805815965,8276158.083425826,2233276.7365130624,55473302.70135446,22549160.46953755,49386386.95783023,20040404.21332915,1634302.836454912,2.454810361803743e-06,2.501462528669684e-06,2.4510642617464173e-06,2.462983938993817e-06,5.089230923079166e-07,1.5354185240051572e-06,1.5551915654252874e-06,1.0355907070800719e-06,1.5432517466225804e-06,1.5876603855397063e-06,359.2681447635507,8736.442147268568,8558.90531110506,6595.0929392913295,6338.084014911954,8135.7985493768365,70965.92711789836,101292.27895607625,127170.01106938672,211484.8609336947,73437.11511556339,182785.9691880349,3095261.29031993,7794249.544609577,66264221.030921504,37993960.27113171,14939045.33226989,18478849.637698665,2212996.903160253,992.1625942448735,205.29517192696278,206.2881596040169,514.8166428067111,293.43825523157255,537.9760898572699,139.87750522748496,2526.1543810662088,55.643446994251725,1419.0494917783042,1.5521614467367724e-06,64.31999017752948,1.0272125406655301e-06,117.92169115592904,4.816932270163563e-07,970.188693524764,1.5443548907832349e-06,0.9276725087285154,1.5500421419014157e-06,1.547408632840636e-06,9.138532907625528,89011.14630440882,1.0475991180281972e-06,1.5780607704970508e-06,1281.359791516649,5.877520323424156e-06,1.536517330493663e-06,1.5868912212628396e-06,3.4892218272172246
28,-528.1556941661802,-410.0276931883409,-1128.278525817945,-592.9279136602926,-1479.046987376645,-888.0985309056655,51621150.79324631,3898111.1993056145,8283047.010734699,2233339.1616402967,55473658.124601305,22548053.950881097,49385658.81578052,20041514.16423722,1634234.7408268792,2.4292600866785124e-06,2.481682093989721e-06,2.4343578284358788e-06,2.446372370284262e-06,1.7640242923943413e-07,1.5234484222923731e-06,1.5452999392326708e-06,9.711032864585974e-07,1.534200064613831e-06,1.5789154246643664e-06,359.2681447129485,8736.442147224358,8558.90531046954,6595.092938804803,6338.084014671563,8135.798549264194,68185.3363448141,97331.40562731354,122172.8099591527,203309.20190505858,70552.2158560749,175745.05482865107,3037278.252902819,7738889.112842987,66264951.827779494,38006876.26651185,14944066.410177363,18475388.32669155,2195599.0796591514,817.5122619649829,210.21456070314605,328.5643736523006,577.9733803124674,300.71481309617684,588.2411703598744,161.5279296037017,6.129337230803946e-08,1.8990772278240468e-07,272.90033606672716,1.5404119216289296e-06,23.83096220517225,9.707506761287739e-07,63.041186382246366,2.4539786662133075e-07,65.68467338246302,1.5324682655611446e-06,0.8304370518939905,1.5437926429615837e-06,1.5367698553907065e-06,5.916098010083204,89011.14630440983,9.811435314889365e-07,1.5708458413685178e-06,845.5547839199677,5.877616556472162e-06,1.5230166205970619e-06,1.5775038588395273e-06,3.152284209442935
