,0 solar,0 solar_rooftop,0 wind_offshore,0 wind_onshore,1 solar,1 solar_rooftop,1 wind_onshore,2 solar,2 solar_rooftop,2 wind_offshore,2 wind_onshore,3 solar,3 solar_rooftop,3 wind_offshore,3 wind_onshore,4 solar,4 solar_rooftop,4 wind_onshore,43761 solar,43761 wind_onshore,43762 solar,43762 wind_offshore,43762 wind_onshore,43763 solar,43763 wind_onshore,43764 solar,43764 wind_onshore,43765 solar,43765 wind_offshore,43765 wind_onshore,43766 solar,43766 wind_offshore,43766 wind_onshore,43767 solar,43767 wind_offshore,43767 wind_onshore,43768 solar,43768 wind_onshore,43769 solar,43769 wind_offshore,43769 wind_onshore,43771 solar,43771 wind_offshore,43771 wind_onshore,43772 solar,43772 wind_onshore,43773 solar,43773 wind_offshore,43773 wind_onshore,43774 solar,43774 wind_offshore,43774 wind_onshore,5 solar,5 solar_rooftop,5 wind_onshore,51723 solar_thermal_collector,81425 solar_thermal_collector,81426 solar_thermal_collector,81427 solar_thermal_collector,81430 solar_thermal_collector,81431 solar_thermal_collector,81432 solar_thermal_collector,81433 solar_thermal_collector,81434 solar_thermal_collector,81435 solar_thermal_collector,81436 solar_thermal_collector,81437 solar_thermal_collector,81439 solar_thermal_collector,81440 solar_thermal_collector,81441 solar_thermal_collector,81442 solar_thermal_collector,81444 solar_thermal_collector,81445 solar_thermal_collector,81446 solar_thermal_collector,81447 solar_thermal_collector,81449 solar_thermal_collector,81452 solar_thermal_collector
16,0.0,0.0,0.9242150079660267,0.4801506979575336,0.0,0.0,0.5685371818922746,0.0,0.0,0.022928879297725555,0.3346686362676329,0.0,0.0,0.9797095894930112,0.4951333239256078,0.0,0.0,0.4313068431952324,0.0,0.1204939050898015,0.0,0.9547202574013144,0.635482381784407,0.0,0.08483596162197403,0.0,0.22785090686011097,0.0,0.2318224184042264,0.10703459427308948,0.0,0.0628428929020724,0.05935435710238898,0.061895009160293814,0.9766694801911268,0.5477690484033175,0.028194366134045197,0.19609504175321493,0.0,0.8124028698211978,0.40550451486617467,0.0,0.93177465868004,0.5157251936127963,0.0,0.17688640049577659,0.0,0.2298518413792115,0.14769005804406168,0.0,0.5157874446375982,0.20754994471511765,0.0,0.0,0.35162054773494117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.9993812505768681,0.552240358773936,0.0,0.0,0.5691271144244309,0.0,0.0,0.6748920829252486,0.4736740828566452,0.0,0.0,0.9999999999971709,0.7242281322857863,0.0,0.0,0.5375181653163285,0.0,0.014927411907501202,0.0,1.0,0.9608159288164517,0.0,0.0660937691655818,0.0,0.2150574267837274,0.0,0.9907255091463387,0.773759873306054,0.0,0.7738077285597245,0.8301022965684486,0.0,0.9995114099144911,0.7198425877586374,0.0,0.17817616358199592,0.0,0.8135930083765496,0.43709352542338953,0.0,0.9999945587580346,0.7613769551083303,0.0,0.21303662673312035,0.0,0.6642503109398337,0.4631060019112487,0.0,0.5382933123507437,0.15852919460688686,0.0,0.0,0.27512438375440434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.1681320136910127,0.23129415408708068,0.9999999999999483,0.9555350853244667,0.40732076262692923,0.40934279059555234,0.753873267248603,0.3430042341574003,0.3489048161604124,0.9328785968757473,0.7235910858553888,0.2180530629525379,0.19912718616385233,1.0,0.9998082757499811,0.36183141857954043,0.3772391752732564,0.911473422660641,0.15116391611662028,0.0,0.09436627002310208,1.0,0.999957884250403,0.4061802964931512,0.04111425557980354,0.060315803903228694,0.19330171560153767,0.045764035986215694,0.9907875770566702,0.7519262082346142,0.1280610644171839,0.9166120029902953,0.9576056887939954,0.22681732363440346,0.9487237298877158,0.5635151957402713,0.2815516852481785,0.5950453026404731,0.19807737307052783,0.8885865050826105,0.5286654215462895,0.046962751393500965,0.9973444101486528,1.0,0.017459798614158074,0.20791176531411132,0.10560564617333236,0.5092680466431954,0.3280585284957298,0.0180618536011981,0.6846561105250546,0.30406961736572097,0.2789365142225584,0.24678620849550625,0.3765341905512359,0.1935554565231298,0.1349760734957281,0.14081194917027934,0.14091954790897426,0.10319995384954624,0.0683676884240437,0.08887866631857166,0.0,0.0024300967639089583,0.09598187253513456,0.038024499203122404,0.0077461059585571725,0.12284470751435245,0.04683945694701419,0.08330450419042494,0.0595780023254295,0.1708329007935353,0.18151578682374597,0.04933573557047612,0.03352521191812874,0.21623834960171553,0.026647097945740654
19,0.0,0.0,0.9800218652858024,0.6758506607649359,0.0,0.0,0.6564149609097009,0.0,0.0,0.9975658725729186,0.8298172765557984,0.0,0.0,0.959893762796291,0.5470567028177159,0.0,0.0,0.8395421438256403,0.0,0.029332101006200997,0.0,0.5899866891802126,0.5305311404708856,0.0,0.07562111105076277,0.0,0.20393345732513762,0.0,1.0000000000000007,0.9965572757503145,0.0,0.9999999999999998,0.9999907408702926,0.0,0.2896955966322489,0.401113255929314,0.0,0.8042122052731682,0.0,0.8473639275024849,0.6610246139584903,0.0,0.89679960526386,0.26948206449855233,0.0,0.1903696373711244,0.0,1.0,0.5552051177414534,0.0,0.9791972081065795,0.3977526176757248,0.0,0.0,0.5060131747197422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.9994433866874722,0.5660201697090425,0.006275900429403524,0.005475277641392267,0.5221655097433906,0.0020967174349608643,0.0031082658215129126,0.18934159925329586,0.6638334613677876,0.0,0.0,1.0,0.5266683157605203,0.007082834437108537,0.005978937963108159,0.8337944836751104,0.03668773438733694,0.05288484130972284,0.0,0.9910940957520076,0.22228656501044725,0.0,0.11170954195985117,0.02172343426173263,0.29598925897420186,0.0,0.9892270540507678,0.7889266824821738,0.0,0.3708725170746604,0.3710122670884405,0.0,0.5070886596901443,0.21619356547459115,0.0,0.5710240536664031,0.0,0.9379394556409579,0.6291978899473168,0.0,0.9993629888919824,0.711262882880781,0.0,0.3745950928653587,0.037132984831924225,0.8352026270939636,0.5250238056122625,0.0,0.5728171322679648,0.3477174232681788,0.02010506830851516,0.018805976454569894,0.4968967249822044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.9887832743107513,0.7688850209942087,0.0,0.0,0.11405681596337093,0.0,0.0,0.996963751248478,0.4317881624534977,0.0,0.0,0.9772884510225401,0.48517072822104584,0.0,0.0,0.2524118313794195,0.0,0.0,0.0,0.4743336780666187,0.15602249828659057,0.0,0.08141011356846675,0.0,0.09100654178699787,0.0,1.0000000000000007,0.9055383686176404,0.0,0.9998455562062535,0.9988216923529647,0.0,0.07623698902769552,0.06663703798321755,0.0,0.43138233272617565,0.0,0.718903342232957,0.268883201644727,0.0,0.904519060291278,0.5307382892785445,0.0,0.5288675333744066,0.0,0.9766856995052648,0.4664774041616455,0.0,0.9444851286636945,0.46208498328668346,0.0,0.0,0.12497534752524594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.5536546664047274,0.4679768711614612,0.0,0.0,0.01816114066455731,0.0,0.0,0.9345026839324692,0.2954473791270918,0.0,0.0,0.5498215188966515,0.2724063181809053,0.0,0.0,0.07273667073900243,0.0,0.014494593164403177,0.0,0.20983440287811345,0.08282951012463846,0.0,0.0,0.0,0.03150856696335014,0.0,0.893596828796947,0.7240819307315559,0.0,0.9945427521010306,0.8552475036508054,0.0,0.35670319867437267,0.10193301248269537,0.0,0.46139348950987696,0.0,0.5868787623046842,0.601070099517877,0.0,0.4443298484555326,0.20928494603684702,0.0,0.44476305082927503,0.0,0.9914694823343466,0.16000593708171862,0.0,0.9776925653797202,0.5674715632759797,0.0,0.0,0.05578540867049966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.26668025133186585,0.3098533088295,0.9596352334160847,0.22561661234459443,0.2075833787188617,0.2216685217064512,0.010474142020936028,0.2448863770810528,0.26341178824387423,0.4927191980740231,0.0606642822592383,0.3581441007571686,0.3986490170398142,0.9495460114273222,0.16757451628899453,0.38148726495878765,0.36537458092915504,0.014974444047524408,0.055304897453987104,0.0,0.15217649751542078,0.9925755366004964,0.29016867234891314,0.1874727616355078,0.0,0.10000673417200923,0.016401539354019102,0.2072637689667903,0.9909061826071255,0.6738779278600762,0.1567304686545604,0.6151762990620399,0.5455960330411551,0.28298507945777435,0.9795588801125967,0.20353169584680136,0.047724791190320234,0.04573189760801073,0.0641733614110819,0.9046107818267414,0.674773242881564,0.22962778660560612,0.9995079158344351,0.4256503235672629,0.038234796414482235,0.335927219693934,0.08400194864113322,0.7217212673758214,0.05105721728656359,0.10850055357851864,0.8399681028979356,0.5185778882766814,0.18029156606005337,0.1761319434134951,0.008545398777142056,0.03667139659495226,0.08084229195345086,0.10731102659285685,0.07997577744653811,0.1091853968499055,0.15689476952707257,0.13488754783493928,0.10623234822768066,0.20976657254150527,0.12749059109996433,0.10621352665810513,0.027340888417487313,2.0565025713132107e-17,0.17397458064176827,0.08883720056019406,0.06194054930841669,0.1212463560078655,0.06979075124674883,0.03830038982727861,0.09428045921724973,0.101639191948991,0.09680885171112488
24,0.0,0.0,0.9970588555869592,0.5079619962030771,0.0,0.0,0.09517081799803209,0.0,0.0,0.5330551402222145,0.3479663705919343,0.0,0.0,0.9910849507606107,0.5114960946272773,0.0,0.0,0.07130296291546323,0.0,0.057767452589651436,0.0,1.0,0.7684087758868295,0.0,0.0,0.0,0.06400943698048435,0.0,0.9984429426240908,0.8845041128697829,0.0,0.5324552013787708,0.8142329791094864,0.0,1.0000000000000002,0.5140123293712612,0.0,0.5472156246120385,0.0,0.8966916378520301,0.5578500604792339,0.0,1.0,0.7155745074568004,0.0,0.25358616237641984,0.0,0.44923576080842303,0.1443998585579367,0.0,0.7714564599873065,0.4314053633775871,0.0,0.0,0.012965259293944074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.14690987639380737,0.1420404918323721,0.9965516686114914,0.4946759293892379,0.2515216539180984,0.2772363825661281,0.20997852849641924,0.18922181238052668,0.17698138257607487,0.6502886960509217,0.2124701579231536,0.14846373039685856,0.18546592380466123,0.9951927836119292,0.6862453284916956,0.13824858127117626,0.14771393937039828,0.25931067020862536,0.19431316643180652,0.05110209197437407,0.0,0.7759510090264015,0.8163588917433837,0.23165510051000035,0.03377032769941495,0.07142356704372259,0.0553998666052632,0.08154833611350769,0.9855965417239119,0.6486882075050424,0.22238074947562297,0.5686376437105718,0.6493424231696476,0.07383025059527777,0.981467906099678,0.5029209894012546,0.07500882649634753,0.24395284341949708,0.026520168472512862,0.6730709210363736,0.6281226629000782,0.021518726713253795,0.9756434474012825,0.8110157077170171,0.0,0.20737567762760156,0.07516856529689983,0.4941269218103208,0.21167882433524135,0.08850459316275193,0.6504571959080198,0.3248947088171595,0.2301776339034808,0.16964617084836878,0.06370711976304638,0.0,0.01512913225370295,0.027268032430953864,0.010334732770138496,0.004008362889386645,0.004757299944022028,0.008867043350096143,0.0,0.0,0.020796529818329378,0.00013316914249455764,0.0,0.03252174698080906,0.021279082849167883,0.015920616044357634,0.00413156045343618,0.003265298114333671,0.008333397929955313,0.013656667287058647,0.0016378850881783335,0.07845588129653487,0.000937848552602903
26,0.0,0.0,0.7230514840759927,0.5739555931223836,0.0,0.0,0.4475133766721467,0.0,0.0,0.8512615098977525,0.5768225060138084,0.0,0.0,0.7935256247568516,0.6651441522613154,0.0,0.0,0.6756476192062483,0.0,0.04334888002904023,0.0,0.9991016333391535,0.617609488197865,0.0,0.10047812159539056,0.0,0.12337002027352123,0.0,0.4935911312174788,0.14245606178842354,0.0,0.8380236121227717,0.5530491566670582,0.0,0.4226760708686177,0.3236086492806829,0.0,0.47995407114237604,0.0,0.7356146404858697,0.10995580189824372,0.0,0.9964043394612357,0.7023513486635284,0.0,0.04837660321650553,0.0,0.5790439531088356,0.2804653279506734,0.0,0.8083258439734048,0.1874834837989803,0.0,0.0,0.43342890278959256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.8000441621006751,0.7586517213931597,0.0,0.0,0.33321541535693056,0.0,0.0,0.9991831899307033,0.8574417567211482,0.0,0.0,0.7133873688193488,0.4537951017281617,0.0,0.0,0.6482145049288488,0.0,0.27660245570937864,0.0,0.8427523418548785,0.22885012953950903,0.0,0.07450782330774298,0.0,0.31542541442289596,0.0,0.7139443022567799,0.7031138740087578,0.0,0.9801823351028844,0.8509083694953979,0.0,0.9736226999964821,0.32180224125094836,0.0,0.46031602291284224,0.0,0.8458682381354954,0.7067702380598371,0.0,0.45646626794625256,0.38093462568937747,0.0,0.08478070986804981,0.0,0.9977366361886171,0.45437013281398925,0.0,0.7720507507595391,0.08663256072194393,0.0,0.0,0.5865554722861553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.7474986141474891,0.3583962559629769,0.0,0.0,0.754476772229069,0.0,0.0,0.994736977920271,0.4164541713798416,0.0,0.0,0.75966912826797,0.7114055723435511,0.0,0.0,0.4629020461236927,0.0,0.1478325375278122,0.0,1.0,0.8964894779225742,0.0,0.13972989713846193,0.0,0.1674036174365005,0.0,0.3354991484819408,0.37236868196654477,0.0,0.9841388086350313,0.826088243788753,0.02143635779085615,0.9975436644145166,0.48172803336887526,0.0,0.12125196433116106,0.0,0.7632185650335448,0.4558957765447787,0.0,0.6215337267919094,0.6357870876033382,0.0,0.031551125833162344,0.0,1.0,0.6679533128684396,0.0,0.7309394453053559,0.18523017168211567,0.0,0.0,0.5135825407000434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.08679341159631741,0.13147191097535774,0.0,0.0,0.8714115425932917,0.0,0.0,0.010130937419192533,0.25701987779335056,0.0,0.0,0.07441033985572794,0.353179778403011,0.0,0.0,0.7046747412995542,0.0,0.25395310506452146,0.0,1.0,0.944264453039915,0.0,0.3028562745113629,0.0,0.43438393125405267,0.0,0.08012032551182441,0.014144294951858073,0.0,0.13618432439399475,0.010447172444424335,0.0,0.9983963898895627,0.5830370608314184,0.0,0.37866318272644267,0.0,0.6004461410432571,0.4637978846240214,0.0,0.22265173479825595,0.24721832356772774,0.0,0.043577367676363325,0.0,0.5247995431047615,0.28092922677482174,0.0,0.5809835453779404,0.1512925825116425,0.0,0.0,0.8724458950092026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
