,0,1,2,3,37222,4,41648,42100,42102,42106,43534,43761,43762,43763,43764,43765,43766,43767,43768,43769,43770,43771,43772,43773,43774,48623,48624,48625,48626,48627,48628,48629,48630,48631,48632,48633,48634,48636,48637,48679,48681,48701,49887,5,50660,50734,50981,51723,52023,52025,52027,52028,52030,52038,63912,64685,64759,65006,65748,66048,66050,66052,66053,66055,66063,69893,69895,69898,69900,69906,69909,77600,77601,81398,81399,81400,81401,81402,81403,81404,81418,81419,81420,81421,81422,81423,81424,81425,81426,81427,81429,81430,81431,81432,81433,81434,81437,81438,81439,81440,81441,81442,81444,81445,81446,81447,81448,81449,81451,81452,81453,81454,81455,81456,81457,81458,81459,81460,81461,81462,81463,81464,81465,81466,81467,81468,81469,81470,81471,81472,81473
0,16070.821178175305,-18613.19905797916,-7678.904671403633,-23184.86346898485,7.105427357601002e-15,-2.397609614498069e+20,7.105427357601002e-15,1.4210854715202004e-14,-7.105427357601002e-15,0.0,-1.2434497875801753e-14,27958.495795514707,-4.340714323119961e+18,24107.61707752178,15209.777682366552,-280.0218294028418,-2377.3436564071285,-5791.282838663045,-2.2737367544323206e-13,1.000444171950221e-11,2.240401217728644e+38,25331.56330275057,4053.6202659915257,-5975.657692982342,-1676.276609584394,7.885319064371288e-10,3.637978807091713e-12,-3.183231456205249e-12,-1.1823431123048067e-11,8.881784197001252e-13,-2.1864252630621195e-09,-2.892193151637912e-10,2.2737367544323206e-13,7.785274647176266e-10,-3.637978807091713e-12,1.6189005691558123e-10,1.8189894035458565e-12,3.54702933691442e-11,-3.52709813192611e-20,-1.5716266202385015e-19,3.648445527787639e-20,9.97745254861462e-20,1.6629044807814353e-09,24817.63804338859,1.7351693415434966e-09,8.970175713329809e-10,-1.708702623837155e-16,-2.7755575615628914e-17,-2.2737367544323206e-13,-1.1368683772161603e-13,-5.684341886080802e-14,0.0,5.684341886080802e-14,1.1368683772161603e-13,-3.0969642133985356e-21,1.1911400820763599e-22,-6.6505321249263425e-21,-6.472686969738461e-17,-5.0027883447207114e-21,-2.7422691667357973e-20,8.787966827763366e-21,6.776263578034403e-21,-6.723324018831009e-21,9.290892640195607e-21,-1.6252444675441888e-20,-4.432010314303625e-13,-1.2505552149377763e-12,1.1510792319313623e-12,-6.252776074688882e-13,-8.180123245438153e-13,5.684341886080802e-14,3.0243227009292313e-17,8.231178239846061e-17,1.0186340659856796e-10,1.3460521586239338e-10,1.6370904631912708e-10,-3.1650415621697903e-10,-7.275957614183426e-12,1.0186340659856796e-10,-2.9103830456733704e-11,-4.547473508864641e-13,0.0,0.0,0.0,2.2737367544323206e-13,0.0,2.842170943040401e-14,8.980691745819058e-10,9.107523624152236e-10,8.898268788470887e-10,8.736584788948676e-10,9.196696737490129e-10,9.096456921042773e-10,1.8133903267880669e-09,9.60199031396769e-10,8.731149137020111e-10,8.688441077708831e-10,1.0517453574721003e-09,1.039552444126457e-09,8.457821110141595e-10,1.0439720199428848e-09,9.64064383879304e-10,9.345439977437309e-10,9.000018508231733e-10,1.001637883746298e-09,9.706983681110747e-10,1.7396413198866867e-09,7.887459574362765e-10,1.0553868889928708e-09,1.1368683772161603e-13,6.868907806640342e-21,-1.8363409598677214e-21,-2.1142736456855387e-21,5.638063055161437e-21,-5.5123316020533764e-21,-1.31687153518442e-21,1.879354351720479e-21,-3.3285747849133834e-21,-2.924910645987506e-21,1.0786435187691481e-20,1.1368683772161603e-13,5.856438736875436e-22,-3.262400335909141e-21,-4.547473508864641e-13,-2.240005098793599e-21,0.0,-5.479244377551255e-21,-8.822695178600792e-18,-4.54618464659144e-21,1.2308447514789052e-21,5.86305618177586e-21
1,-25743.338912109637,-13934.473084570462,6259.315294268361,13578.45947696571,3.552713678800501e-14,1.5412419072630434e+19,3.552713678800501e-15,-2.930988785010413e-14,1.2434497875801753e-14,-1.7763568394002505e-14,-1.4210854715202004e-14,-13452.788819086476,-1.1717319868099342e+19,-1573.1401832664335,-1852.6410042621003,6095.502124623941,-2377.343656408426,-21269.377616165566,0.0,6.366462912410498e-12,5.369726274463162e+35,-814.0661601578855,3204.317041838447,13708.255611764504,-826.9733854300198,-2.2612312022829428e-10,-2.9103830456733704e-11,-4.547473508864641e-13,-9.345058060716838e-11,-2.445688096486265e-11,7.712515071034431e-10,6.912159733474255e-11,-2.8421709430404007e-13,3.3287506084889174e-10,0.0,-1.5415935195051134e-10,9.094947017729282e-12,2.2737367544323206e-11,7.345363839470886e-21,3.2744771728524154e-20,-1.8288963343547442e-21,-2.559131379116557e-20,1.6651213741170068e-09,23450.21397205377,1.7394672369164255e-09,8.997318445835845e-10,5.093039705250657e-17,0.0,-2.2737367544323206e-13,-2.2737367544323206e-13,-1.1368683772161603e-13,0.0,1.1368683772161603e-13,-2.2737367544323206e-13,3.828191874895412e-21,1.1276126110322873e-20,5.0954325733266505e-21,-2.881267273380228e-17,-2.1109649232353266e-21,-1.1037898093907601e-20,-5.055727903924105e-21,-7.887994321305672e-21,-1.0058516248644817e-20,-3.99693671985623e-20,1.3234889800848443e-20,1.0231815394945443e-12,4.547473508864641e-13,-2.5011104298755527e-12,2.7284841053187847e-12,1.3642420526593924e-12,3.183231456205249e-12,9.763994455642248e-17,-9.46272171078839e-17,1.4551915228366852e-11,6.912159733474255e-11,-8.585629984736443e-10,-1.673470251262188e-10,-1.127773430198431e-10,-1.0186340659856796e-10,1.6370904631912708e-11,4.547473508864641e-13,0.0,0.0,0.0,2.2737367544323206e-13,1.1368683772161603e-13,-2.842170943040401e-14,9.232508091372438e-10,9.139071721619985e-10,8.901679393602535e-10,8.791474215286144e-10,9.24956111703068e-10,9.119105470745126e-10,1.8243326849187724e-09,9.604264050722122e-10,8.885763236321509e-10,8.741869450545892e-10,1.0555822882452048e-09,1.0466010280651972e-09,8.496137127167458e-10,1.0471410405443748e-09,9.74978320300579e-10,9.381366794514179e-10,9.295035852119327e-10,1.0028884389612358e-09,9.683844409680547e-10,1.7491572634753538e-09,7.943148361277963e-10,1.0577636544439883e-09,6.949857437554169e-14,7.825128594751642e-21,-1.5584082740499041e-21,4.276523766899153e-21,3.854661654497109e-21,-1.1431636065482842e-21,-1.302644028648508e-20,-3.487393462523565e-21,-2.4021324988539924e-21,-2.632088709143734e-21,-2.1605957599885083e-21,1.1368683772161603e-13,2.5278639519620526e-21,3.8678965442979574e-21,4.547473508864641e-13,1.1812139147257235e-21,-1.808774010383076e-15,-1.164670302474663e-21,-3.530433324155924e-18,-1.6709048373571159e-21,7.236175998613886e-21,-1.0389388493666028e-20
2,-38659.934088089634,70999.67240315994,18282.54480632912,-24332.82855590219,-2.1316282072803006e-14,-6669981252198.119,-1.0658141036401503e-14,-1.4210854715202004e-14,-2.842170943040401e-14,-8.526512829121202e-14,-1.4210854715202004e-14,8171.878311740962,-1517540048578.6724,19366.767872060103,11783.143495265123,3667.2992669105415,-2377.3436564409703,24733.089064319483,0.0,0.0,6.537515329820321e+28,5922.77161618647,3612.2313955246373,-460.619820800392,-1234.8877390836687,-1.2354988143670198e-09,-7.275957614183426e-12,0.0,-6.821210263296962e-11,4.035882739117369e-12,-5.748006515204906e-10,2.1645973902195692e-10,-4.547473508864641e-13,7.275957614183426e-12,-1.8189894035458565e-11,9.094947017729282e-12,-4.092726157978177e-11,-3.183231456205249e-12,2.9819033901924095e-20,1.8044117882231746e-20,-1.061686316211811e-21,-4.336907951615524e-20,2.0294272928822465e-09,36552.10167592239,2.1217365642201003e-09,1.0983995935021085e-09,4.028827510320354e-17,-2.7755575615628914e-17,0.0,0.0,-1.1368683772161603e-13,-1.1368683772161603e-13,1.1368683772161603e-13,2.2737367544323206e-13,-3.791795927943079e-21,-1.7041574979817476e-20,-1.9918509150276906e-21,-1.9922214919421144e-18,8.122913615270732e-22,-6.117827810442193e-21,2.845501307182415e-22,-5.0110601508462417e-20,-1.9058241313221758e-20,-3.138323244026187e-20,2.19930781265599e-20,-2.2737367544323206e-13,6.536993168992922e-13,8.668621376273222e-13,-2.5579538487363607e-12,-1.0231815394945443e-12,-1.7905676941154525e-12,-6.802203962044066e-17,1.0972339873780196e-16,-2.9103830456733704e-11,-1.2005330063402653e-10,-1.0550138540565968e-09,-6.548361852765083e-11,2.5283952709287405e-10,-1.0186340659856796e-10,2.7284841053187847e-11,7.242447945657268e-13,6.737761764238385e-14,1.6285363914781723e-13,0.0,-7.523114643129377e-14,-1.1368683772161603e-13,-1.4755598014844597e-14,1.1368115337972995e-09,1.110215919197799e-09,1.112084646592848e-09,1.0705250019782397e-09,1.132207216869574e-09,1.1156373602716485e-09,2.224169293185696e-09,1.1802967492258176e-09,1.0850271792151034e-09,1.0655547555415978e-09,1.2970815532753477e-09,1.308364971919218e-09,1.0370015957050782e-09,1.286764472752111e-09,1.215994416270405e-09,1.15416654011824e-09,1.1740439731511287e-09,1.2280736427783268e-09,1.1641751176929476e-09,2.144172839280145e-09,9.693352787110143e-10,1.29426069861438e-09,-1.2274618553709342e-13,-1.938911355824297e-21,3.2193869440563837e-21,-2.9067126725113392e-21,1.1001502146955268e-20,-3.2392392787576564e-21,7.997182162162672e-21,1.1100763820461631e-21,6.0533077226630565e-21,-5.0094057896211356e-21,-4.074691697436214e-21,-2.0453297211637108e-13,-6.086394947165178e-21,-7.15511229858369e-21,-7.653660916647059e-13,-5.613247636784846e-21,1.699726707181277e-14,-1.0422475718168149e-22,-2.7850443305721395e-18,2.8239946112560365e-21,-8.582826035850215e-21,-9.605221272965757e-21
3,1176.8391047068162,4010.171470254008,-4356.2973147535995,27442.998978416228,2.1316282072803006e-14,-8459.59648962564,3.552713678800501e-15,1.4210854715202004e-14,0.0,1.4210854715202004e-14,2.842170943040401e-14,-2402.2080660605043,-6968.968874823257,3037.0217784910415,-3116.564230807925,4102.361611550216,-2377.343656423562,-7210.742355719938,4.547473508864641e-13,-8.185452315956354e-12,-937.7433732444338,-4777.960128272406,1972.8421757450874,1054.3203525081399,404.50148067843975,1.7032562027452514e-09,2.9103830456733704e-11,3.637978807091713e-12,4.865796654485166e-11,1.6044054973463062e-11,2.9831426218152046e-10,2.1827872842550278e-11,-1.7053025658242404e-13,-4.602043190971017e-10,4.729372449219227e-11,-2.8194335754960775e-11,3.54702933691442e-11,-1.0913936421275139e-11,-1.5019325177278462e-19,9.846551216678103e-20,4.3525416651927763e-20,9.277326878149737e-20,2.0176074144728773e-09,7073.597308900032,2.1129622496118827e-09,1.0866614275073516e-09,-2.5261910618912253e-17,5.551115123125783e-17,4.547473508864641e-13,2.2737367544323206e-13,2.2737367544323206e-13,1.1368683772161603e-13,0.0,0.0,-8.70690312773317e-21,1.5000093228036604e-20,5.9937507185592385e-21,-4.28801959218017e-17,2.236696376343387e-21,-3.351735842064868e-21,-3.523789409475898e-21,5.98878763488392e-21,4.062780296615451e-20,6.547961728969767e-21,-1.826083920272064e-20,-7.389644451905042e-13,3.410605131648481e-13,-1.3642420526593924e-12,4.547473508864641e-13,-3.410605131648481e-13,-1.1368683772161603e-12,1.3911764416911195e-16,6.888940135842906e-17,1.4551915228366852e-11,-1.8189894035458565e-11,1.8189894035458565e-11,9.677023626863956e-10,-2.546585164964199e-10,6.184563972055912e-11,-2.091837814077735e-11,-2.2737367544323206e-13,-9.348587900292073e-14,-1.8363774275477765e-13,2.2737367544323206e-13,-1.2897191338481133e-13,1.1368683772161603e-13,2.842170943040401e-14,1.1300471669528633e-09,1.1043681524824933e-09,1.1123120202682912e-09,1.0646346026987885e-09,1.1186784831807017e-09,1.1107594843906554e-09,2.205865712312516e-09,1.1768861440941691e-09,1.1018528311979026e-09,1.0601395317166862e-09,1.2892655831819866e-09,1.301600605074782e-09,1.0304468389676913e-09,1.2783516467607114e-09,1.2164491636212915e-09,1.1451781745108747e-09,1.1627889762166888e-09,1.2239524949109182e-09,1.1579788410367108e-09,2.126810727531847e-09,9.64203383801987e-10,1.2873755395048647e-09,3.237725351376584e-14,1.3631936494873896e-21,2.4633438641829164e-21,4.837352222210106e-21,1.5435190230239496e-21,2.4649982254080225e-22,-4.001899803531548e-21,-6.645569041251024e-21,-2.117582368135751e-22,4.653718126223334e-21,-2.6072732907671432e-21,9.270890743133215e-14,-4.06807425253579e-21,5.866364904226072e-21,-8.022577778288884e-13,6.0227020399985945e-21,-5.6516088060539274e-15,1.3946265127644047e-20,-5.373577017381281e-18,1.854538933343888e-21,3.404675401268262e-21,1.1085874569435677e-20
4,2553.8312302900395,3045.2592581292242,-4274.422022633218,24382.600561402884,-2.1316282072803006e-14,-8255.700330616573,3.552713678800501e-15,1.4210854715202004e-14,0.0,2.842170943040401e-14,0.0,-1826.9814962883233,-6863.3895547192415,5525.68359749986,-2208.1773753559983,956.3203973925388,60.2342112235815,4405.762461437996,2.2737367544323206e-13,1.8189894035458565e-11,-1034.8391372947474,-7990.889934412557,1033.0044204338142,-6689.179241414859,-1093.2386316574016,-1.9178969523636624e-10,4.729372449219227e-11,-1.3642420526593924e-12,-7.275957614183426e-12,-1.2846612662542611e-11,2.9467628337442875e-10,-5.675246939063072e-10,5.684341886080802e-14,-6.511982064694166e-10,-3.637978807091713e-12,4.956746124662459e-11,-7.275957614183426e-12,2.773958840407431e-11,1.8564000897221324e-19,1.5584413612744063e-19,-6.669557279015062e-21,-1.7472122488651327e-20,2.5390960445292876e-09,3791.7976755684927,2.658314457448796e-09,1.3594245729109389e-09,2.393918396847994e-16,-2.7755575615628914e-17,0.0,0.0,0.0,-1.1368683772161603e-13,-1.1368683772161603e-13,0.0,1.419276495018485e-20,-3.909255574925609e-21,-1.2650900288386005e-20,-3.122502256758253e-17,-1.7235135243154885e-20,1.2311756237239264e-20,-1.3473117817263715e-20,5.472626932650831e-21,-2.531834418902307e-20,1.1216569106219055e-21,7.411538288475128e-22,2.5579538487363607e-13,-2.2737367544323206e-13,2.8421709430404007e-13,-2.3874235921539366e-12,-4.263256414560601e-13,2.6147972675971687e-12,-1.8971928655896544e-16,-3.756735091858437e-17,-9.458744898438454e-11,-4.9112713895738125e-11,-4.729372449219227e-11,-3.637978807091713e-12,-2.000888343900442e-11,2.2919266484677792e-10,3.637978807091713e-12,-2.86625487488105e-13,4.151671467815894e-14,5.54186632272911e-14,0.0,5.97177945153107e-14,3.410605131648481e-13,-3.301135618455201e-14,1.423586581950076e-09,1.3777423646388343e-09,1.4126726455288008e-09,1.3272938303998671e-09,1.4073293641558848e-09,1.384762526868144e-09,2.7525857149157673e-09,1.4752004062756896e-09,1.3988028513267636e-09,1.3274492616233147e-09,1.5987779988790862e-09,1.6158310245373286e-09,1.294921503358637e-09,1.5867840374994557e-09,1.5534169506281614e-09,1.4384600177663742e-09,1.482476363889873e-09,1.5170655842666747e-09,1.4338979807931428e-09,2.6743336434265075e-09,1.2212972855252247e-09,1.5999148672563024e-09,4.072619025598666e-14,-1.343341314786117e-21,-6.345302478894275e-21,-3.490702184973777e-21,2.27309232329572e-21,-6.4685523901646764e-21,1.4110046888929546e-20,-2.001777082378327e-22,-7.371833619072583e-21,-1.0869153248946784e-20,6.3246229635804496e-21,-4.9038079235414e-14,-6.151742215556867e-21,5.2724492244129984e-21,4.2921219780664943e-13,-6.796115912735675e-21,-8.641804719937489e-15,-9.443093872905364e-21,1.1377346547519762e-17,-6.782881022934827e-22,6.6190992616493275e-21,-6.992984898523296e-21
