,0 AC,1 AC,2 AC,3 AC,4 AC,43761 AC,43762 AC,43763 AC,43764 AC,43765 AC,43766 AC,43767 AC,43768 AC,43769 AC,43770 AC,43771 AC,43772 AC,43773 AC,43774 AC,5 AC
0,1242.3236476870723,4970.911128348774,2303.530206098179,1932.1132261258656,4250.5742049151095,5697.625795749882,5758.050051420273,3530.240356539629,4584.365542522619,2018.922778381371,1308.7536137993682,33852.17783974654,837.2094206129116,23171.69178345532,523.9499494326022,6948.352117309254,9091.534397543002,6543.075449089981,8729.136454846488,1449.5369158201256
1,1935.114870246698,7050.652120583973,3721.1520936260904,3068.5094335165923,6516.243733463735,5267.059580869369,5552.495666214625,3452.3355027329812,3862.2072317579045,1948.8183105108653,1146.519640988524,33452.12778115048,699.9808779507154,18594.96299056643,485.62270417770145,6921.887054369918,9696.388165292445,9876.888855147134,9508.381644826566,2496.1974227788696
2,2740.796165029628,9631.418090167528,5485.622244761951,4478.934406396908,9291.869529751544,5752.888556839759,5460.189271026507,3623.839922585361,4254.49960661275,2003.0818338122886,1274.9190419344632,32724.67597968402,768.8211947203763,19347.37374700957,512.1108839231722,7393.232337106825,9788.797787733412,10166.147772223638,9875.234589565584,3810.9249783096866
3,1247.2241051594847,4972.438850830437,2293.3231979823363,1926.8673202531336,4244.892856446135,6421.990304874592,4782.497898352664,3236.1472350367744,5217.959957270191,1889.7578220717437,1040.7838045465592,35886.81500217036,613.3095231504035,14308.853666409144,454.1698443274917,6650.5736387268535,11156.46443966837,9770.605728000994,11139.957383891693,1448.4389281057165
4,1920.2434763765116,7104.616299851176,3781.4949158041245,3090.7698908267826,6604.475054890698,7409.943564743053,5606.406387796418,3792.228943047512,5410.506544454443,2113.1189257330907,1331.6047738430616,39054.76588991475,911.5512640120137,20742.100335256862,501.19546914618667,8896.556384754851,11225.18090738893,11738.623167925462,12629.545880545216,2485.1690366984517
