,5,22,23,48,59,60,83,86,87,88,89,90,91,93,94,133,176,177,184,186,188,190,192,207,208,209,210,211,226,228,230,232,233,234,243,246,248,249,251,253,265,266,267,269,271,273,280,283,284,285,291,292
0,60.739984344468525,43.55180668219906,43.60591905373471,12.23977165987202,25.488368558950803,25.57384410623689,1.3109611000739203e-10,12.331001079336025,12.345119945285258,1.6557298689366317e-10,1.241795978809479e-11,6.979038899889158e-10,99966.64724422895,20.549698847841874,12.286569596154644,58.06431521574696,1071.1385835248695,1071.1385835396632,1071.1385835196197,1071.138583524075,1071.1385835199167,1071.1385835513395,1071.138583526342,990.0260329092963,143.49639014126456,986.3454623892064,134.59454516244335,930.6957947056108,959.6893373301203,959.6893373311085,959.689337344158,1077.171211632571,284.14220761700096,959.6893373484693,1076.6556097958878,1076.655609791437,1076.6556097912728,1076.6556097908754,1076.6556098096653,1076.655609821033,1015.0241582033307,284.16498994691824,1.0862923803992113e-06,1015.0241581942503,1015.0241581832224,1015.0241581843791,1023.1622203232344,1058.4886831440544,85.44074730121136,1023.1622203201778,1102.0797596713746,85.44074728806626
1,60.06731804183195,48.06777660853846,48.12824513705775,18.702711342538787,31.94348657017507,32.03678378861063,0.09102290021273149,12.691229419537507,12.705348285580229,1.6557298706944897e-10,1.2417959814078187e-11,5.239158279906619e-10,445.48516540422037,34.986777672737205,12.286569597067167,56.85621041829911,1067.670845086367,1067.670845094032,1067.6708450832325,1067.6708450856906,1067.6708450833708,1067.670845100311,1067.6708450884448,989.2757202165003,143.4963901410754,985.5951496964628,134.59454516238017,929.9454819868482,955.7312180361159,955.7312180364339,955.7312180434984,1073.2130923388668,284.1422076166896,955.7312180449732,1068.6408559635706,1068.6408559624122,1068.6408559623296,1068.6408559621682,1068.640855971291,1068.6408559860174,1015.7834361870379,284.16478986535293,0.0,1015.7834361834339,1015.7834361762693,1015.7834361766917,1023.8732658683873,1023.873265865833,0.0,1023.8732658667896,1067.7747338971858,0.0
2,201.314377908097,182.6827595295846,182.74170654404622,169.3859207591518,182.63632638895703,182.71999320536509,58.63698721130194,168.35761456410262,168.3717334301336,1.6557282745191342e-10,1.2417959825541256e-11,20.565927093111004,310.9942456476857,169.47769742990954,169.48852380042783,201.23674074240404,877.7624935354787,877.7624935440604,877.7624935318428,877.7624935346795,877.7624935320072,877.7624935503554,877.7624935375612,795.9023633816943,82.2784053846999,790.6861353193531,69.66241193159559,761.8834073113159,780.0487579121874,780.0487579125944,780.0487579204743,897.530632214904,284.142207616734,780.048757922524,879.0972901542202,879.0972901528137,879.0972901527132,879.0972901525183,879.097290163163,879.0972901788506,833.798527235991,284.16478948843576,1.0111703432023196e-06,833.798527232295,833.7985272238014,833.7985272243154,842.6600063155562,842.660006315955,0.0,842.6600063135934,861.5862510182558,0.0
3,199.3501042066677,177.05726808999253,177.1130786379666,78.40243341397205,175.32365150529498,175.40816776227473,57.369902823002946,78.49366283311252,78.5077816992106,1.6557282705735488e-10,1.2550206578509907e-11,136.05462900225038,0.6849578213763432,80.37772163714882,83.92016539232499,200.0962734957579,882.3346590284203,882.3346590348146,882.3346590255856,882.3346590277453,882.3346590257057,882.334659040206,882.3346590300367,799.8579901655147,82.27840538414844,794.641762103396,69.66241193158199,765.8390340945418,785.6455953324602,785.6455953327155,785.6455953389423,903.1274696352386,284.142207616641,785.6455953400161,883.0151749679101,883.0151749670148,883.0151749669508,883.0151749668089,883.0151749745928,883.0151749888463,836.8645378071517,284.1647905313681,0.0,836.8645378042363,836.8645377979498,836.8645377983098,846.9278010530674,846.9278010504058,0.0,846.9278010515434,869.6858213437353,0.0
4,164.96750415432862,146.1480368777094,146.1933950563958,1.6561803455907027e-10,146.1078984420081,146.17599456656308,2.599064145365018e-10,1.5552152188017996e-08,0.011295107964104194,0.07298352095193349,1.2417959788127877e-11,0.08197169480373033,79854.1753965154,0.0004378158954433424,0.009098915873704653,164.90219434295753,702.4606913919517,702.4606913989471,702.4606913888239,702.4606913912194,702.460691388949,702.4606914046359,702.4606913939452,642.3588830629053,65.82272430774641,638.1859006130206,55.72992954523474,615.1437182062926,627.8464909119884,627.8464909122987,627.8464909188433,721.8319903541717,227.3137660933708,627.8464909201498,695.3794489681296,695.3794489671916,695.3794489671175,695.3794489669681,695.3794489753675,695.3794489915713,670.9613715170702,227.33186260278057,0.0,670.9613715143641,670.961371506974,670.961371507344,673.9828955717935,673.9828955690033,0.0,673.982895570104,690.1843433966669,0.0
