snapshot,converged,error,n_iter
2011-01-01 00:00:00,False,7.875090216437063e+38,100
2011-01-01 10:00:00,False,1.887477944322902e+36,100
2011-01-01 20:00:00,False,2.2979599638791366e+29,100
2011-01-02 06:00:00,True,1.6962076188065112e-10,5
2011-01-02 16:00:00,True,8.501217507728143e-09,4
