,0,1,10,11,12,13,14,15,16,17,18,19,2,20,21,24,3,4,5,6,7,8,9
0,7124.951904019411,5631.966135137825,10645.838508880135,3268.0993479101035,27327.575307975178,11304.269485715153,5.662273959767873e+38,1373.486388063806,1468.4735399903516,10109.556059538374,2.212816256669189e+38,3361.3755257584794,2533.3805371577773,21403.129865838117,742.7979496882708,12361.687233530585,83033.35491762478,10084.85669029866,13537.298977393608,16432.151298022112,12063.120060283969,18520.41704048626,6102.0180450935095
1,3522.523475906918,16080.757496047047,4991.35289865043,2335.532975116735,9046.194294539915,12398.665444620521,1.3571167974010954e+36,10645.63214119919,-254.76416231931603,13796.466733152538,5.303611469218068e+35,724.8201557220973,3584.0555464736935,8894.810998256833,2892.6147883899707,10403.568575524863,12682.87804666348,45388.19297380205,-412.4829471780238,-36.50014721871121,17977.43766251767,41996.26444642018,5861.728603970034
2,4349.08867332448,5151.925864123106,832.5424529793,-138.17303095872757,13330.018441228094,8156.586849034461,1.6522577527941945e+29,-164.92828227080514,7472.009309544749,9409.702763733865,6.457022110849427e+28,6714.069327955323,8041.5477158224285,-102.71017022480642,9994.93746676343,-116.05414906635109,12937.564293936673,14788.981587270993,36898.82585309774,2657.98858537956,12757.051009020935,500.3129513298518,6141.482217945951
3,635.4660600044915,4042.7685035292175,1149.3624414692567,2468.7243906999124,291.83374390370255,1546.01716750358,-152.6258798440269,-429.8515654635076,-183.39138782727642,-982.3025424194103,-301.54396448346495,96.19666871098978,1284.5150036665545,852.631150511834,427.23377995962295,-97.98503698280031,-154.45402911269144,13540.9610579518,5172.4415311575485,5401.59085912259,-164.63397110707805,137.24179485720458,-2.675218925409996
4,66.40678134579673,1342.9022250804899,-42.49632151809278,3122.086491884466,-206.3746490147536,-20.79087361508905,-165.418808275627,-505.8433445032296,-125.1461527703244,137.34237025361875,-335.776660862058,-325.91187109634365,1006.3737335577132,-779.0731306066136,0.5649666317168903,2066.143521901808,-591.8147788453185,4760.925071199678,1984.7094933198925,5189.206854643242,-567.38585386135,89.0293358929705,77.99926371656728
