,0 battery,0 pumped_hydro,1 battery,1 pumped_hydro,2 battery,2 pumped_hydro,3 battery,3 pumped_hydro,4 battery,4 pumped_hydro,43761 battery,43761 pumped_hydro,43762 battery,43762 pumped_hydro,43763 battery,43763 pumped_hydro,43764 battery,43764 pumped_hydro,43765 battery,43767 battery,43767 pumped_hydro,43771 battery,43773 battery,43773 pumped_hydro,5 battery
0,1920.5076022555932,4263.447704179036,3801.645340162384,978.48085462529,3740.413457062979,306.11934396327234,1189.0019689943,203.1341382495185,1488699104329.44,666443637149.4626,780.8297089095222,132.525589789415,-352959650688.3656,-364724972377.9778,1058.6957064537773,4032.7549433239574,986.1560370642075,507.16403226974035,350.054305026154,3343.958248977259,576.9607889229856,1191.5745725740585,152.839295995803,323.5546701822462,1194.4915614599806
1,1200.2200196902074,2664.4389647028956,2546.79571367509,655.5032422794033,4212.453419338821,344.7515874933211,535.748392660866,91.52952719984216,-4.679568618971724e+18,-2.094895282497504e+18,549.061335086767,93.18891998174337,1.1710983573680415e+18,1.2101349692803095e+18,634.6274362857699,2417.405601297003,619.9512405030877,318.83085346229257,637.8869073672901,2438.170425521476,420.67772008451556,1983.6545586578707,220.53886957120883,466.8719568587737,507.88602865704155
2,1513.9050577588316,3360.8068175654757,5685.099209574693,1463.2508389056086,4400.9716943618005,360.1801200172192,1302.0428708993716,222.44652527176837,-3.0598560982083484e+16,-1.3698010708231526e+16,161.83261826242546,27.466889307202745,-7256950190867024.0,-7498848530562591.0,1815.4757149451405,6915.460806442084,505.02154188288796,259.7243762020703,254.7363367956205,2674.336741328001,461.4254488955563,1368.9113570072818,229.93808460831346,486.76971876279276,573.8314829069707
3,263.80523697566304,585.6367507284735,1188.4875983392826,305.897120030904,350.82437244684223,28.71183305603903,459.0669624248657,78.42894649693068,650.6542165839066,291.27737187840376,207.25032074583075,35.175366251425814,240.99722720159605,249.03046810831592,78.20254637855939,297.88701660558365,284.1979634766226,146.15839654416456,154.7285888614569,1720.975320008419,296.9341135322882,505.7649045169214,99.55062568181124,210.74468872062306,94.07331598183282
4,122.08459839927632,271.0227755150238,766.74240758029,197.3468588247026,294.0364340621904,24.064248867047684,229.83689204948718,39.26630924245677,580.4271730776934,259.83893938091416,234.76338152522024,39.84499468012987,299.5457100753785,309.5305670778912,59.232700919703944,225.62759628117445,230.15994300606988,118.3675203261286,105.4170301448849,1772.291676783199,305.7881492244162,575.17285490475,142.04596259032107,300.7056155106411,181.247486239175
