name,scn_name,bus,type,carrier,p_nom,p_nom_extendable,p_max_pu,marginal_cost,build_year,efficiency,min_up_time,min_down_time,up_time_before,down_time_before,e_nom_max,control,weight,p_nom_opt
78013 load shedding,,78013,,load shedding,83320.0,False,1.0,10000.01587495784,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78014 load shedding,,78014,,load shedding,83320.0,False,1.0,10000.005667853366,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78015 load shedding,,78015,,load shedding,83320.0,False,1.0,10000.005222087739,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78016 load shedding,,78016,,load shedding,83320.0,False,1.0,10000.003149584727,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78017 load shedding,,78017,,load shedding,83320.0,False,1.0,10000.004003630049,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78018 load shedding,,78018,,load shedding,83320.0,False,1.0,10000.007066790298,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78019 load shedding,,78019,,load shedding,83320.0,False,1.0,10000.009994799615,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78020 load shedding,,78020,,load shedding,83320.0,False,1.0,10000.007091195343,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78021 load shedding,,78021,,load shedding,83320.0,False,1.0,10000.010726593646,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78022 load shedding,,78022,,load shedding,83320.0,False,1.0,10000.006255526301,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78023 load shedding,,78023,,load shedding,83320.0,False,1.0,10000.002316211217,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78024 load shedding,,78024,,load shedding,83320.0,False,1.0,10000.009172871452,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78025 load shedding,,78025,,load shedding,83320.0,False,1.0,10000.006874123234,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78026 load shedding,,78026,,load shedding,83320.0,False,1.0,10000.00828525417,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78027 load shedding,,78027,,load shedding,83320.0,False,1.0,10000.000672976123,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78028 load shedding,,78028,,load shedding,83320.0,False,1.0,10000.008801225822,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78029 load shedding,,78029,,load shedding,83320.0,False,1.0,10000.021396303531,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78030 load shedding,,78030,,load shedding,83320.0,False,1.0,10000.023463293379,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78031 load shedding,,78031,,load shedding,83320.0,False,1.0,10000.003908116678,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78032 load shedding,,78032,,load shedding,83320.0,False,1.0,10000.003436662668,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78033 load shedding,,78033,,load shedding,83320.0,False,1.0,10000.004494734554,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78034 load shedding,,78034,,load shedding,83320.0,False,1.0,10000.008271947876,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78035 load shedding,,78035,,load shedding,83320.0,False,1.0,10000.001948338559,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78036 load shedding,,78036,,load shedding,83320.0,False,1.0,10000.016850041065,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78037 load shedding,,78037,,load shedding,83320.0,False,1.0,10000.009215915175,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78038 load shedding,,78038,,load shedding,83320.0,False,1.0,10000.011954964724,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78039 load shedding,,78039,,load shedding,83320.0,False,1.0,10000.00738463903,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78040 load shedding,,78040,,load shedding,83320.0,False,1.0,10000.020477775759,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78041 load shedding,,78041,,load shedding,83320.0,False,1.0,10000.001095660784,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78042 load shedding,,78042,,load shedding,83320.0,False,1.0,10000.008212717526,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78043 load shedding,,78043,,load shedding,83320.0,False,1.0,10000.001298102174,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78044 load shedding,,78044,,load shedding,83320.0,False,1.0,10000.010335186782,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78045 load shedding,,78045,,load shedding,83320.0,False,1.0,10000.00146204987,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78046 load shedding,,78046,,load shedding,83320.0,False,1.0,10000.005143440929,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78047 load shedding,,78047,,load shedding,83320.0,False,1.0,10000.000009664356,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78048 load shedding,,78048,,load shedding,83320.0,False,1.0,10000.002690847296,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78049 load shedding,,78049,,load shedding,83320.0,False,1.0,10000.00651528736,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78050 load shedding,,78050,,load shedding,83320.0,False,1.0,10000.003313803307,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78051 load shedding,,78051,,load shedding,83320.0,False,1.0,10000.00849322733,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78052 load shedding,,78052,,load shedding,83320.0,False,1.0,10000.015047280353,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78053 load shedding,,78053,,load shedding,83320.0,False,1.0,10000.001694275907,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78054 load shedding,,78054,,load shedding,83320.0,False,1.0,10000.003528819003,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78055 load shedding,,78055,,load shedding,83320.0,False,1.0,10000.011315726304,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78056 load shedding,,78056,,load shedding,83320.0,False,1.0,10000.016006677673,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78057 load shedding,,78057,,load shedding,83320.0,False,1.0,10000.03579555252,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78058 load shedding,,78058,,load shedding,83320.0,False,1.0,10000.006274573234,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78059 load shedding,,78059,,load shedding,83320.0,False,1.0,10000.00673861131,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78060 load shedding,,78060,,load shedding,83320.0,False,1.0,10000.003072290283,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78061 load shedding,,78061,,load shedding,83320.0,False,1.0,10000.001520570424,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78062 load shedding,,78062,,load shedding,83320.0,False,1.0,10000.003173761077,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78063 load shedding,,78063,,load shedding,83320.0,False,1.0,10000.009594755125,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78064 load shedding,,78064,,load shedding,83320.0,False,1.0,10000.006221120066,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78065 load shedding,,78065,,load shedding,83320.0,False,1.0,10000.007672544622,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78066 load shedding,,78066,,load shedding,83320.0,False,1.0,10000.00758879429,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78067 load shedding,,78067,,load shedding,83320.0,False,1.0,10000.004851058644,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78068 load shedding,,78068,,load shedding,83320.0,False,1.0,10000.034260572667,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78069 load shedding,,78069,,load shedding,83320.0,False,1.0,10000.006639215993,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78070 load shedding,,78070,,load shedding,83320.0,False,1.0,10000.020929980272,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78071 load shedding,,78071,,load shedding,83320.0,False,1.0,10000.003976286494,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78072 load shedding,,78072,,load shedding,83320.0,False,1.0,10000.0032093438,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78073 load shedding,,78073,,load shedding,83320.0,False,1.0,10000.004175777214,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78074 load shedding,,78074,,load shedding,83320.0,False,1.0,10000.007264584423,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78075 load shedding,,78075,,load shedding,83320.0,False,1.0,10000.004811102057,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78076 load shedding,,78076,,load shedding,83320.0,False,1.0,10000.000682876005,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78077 load shedding,,78077,,load shedding,83320.0,False,1.0,10000.0089087569,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78078 load shedding,,78078,,load shedding,83320.0,False,1.0,10000.00769322757,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78079 load shedding,,78079,,load shedding,83320.0,False,1.0,10000.000814471447,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78080 load shedding,,78080,,load shedding,83320.0,False,1.0,10000.018974183988,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78081 load shedding,,78081,,load shedding,83320.0,False,1.0,10000.015297430744,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78082 load shedding,,78082,,load shedding,83320.0,False,1.0,10000.003714159753,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78083 load shedding,,78083,,load shedding,83320.0,False,1.0,10000.01632785983,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78084 load shedding,,78084,,load shedding,83320.0,False,1.0,10000.017226791017,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78085 load shedding,,78085,,load shedding,83320.0,False,1.0,10000.018002152838,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78086 load shedding,,78086,,load shedding,83320.0,False,1.0,10000.002699704663,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78087 load shedding,,78087,,load shedding,83320.0,False,1.0,10000.014569678564,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78088 load shedding,,78088,,load shedding,83320.0,False,1.0,10000.006670749359,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78089 load shedding,,78089,,load shedding,83320.0,False,1.0,10000.014073427634,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78090 load shedding,,78090,,load shedding,83320.0,False,1.0,10000.01884792755,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78091 load shedding,,78091,,load shedding,83320.0,False,1.0,10000.00215197607,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78092 load shedding,,78092,,load shedding,83320.0,False,1.0,10000.000422425926,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78093 load shedding,,78093,,load shedding,83320.0,False,1.0,10000.006880714676,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78094 load shedding,,78094,,load shedding,83320.0,False,1.0,10000.002457648381,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78095 load shedding,,78095,,load shedding,83320.0,False,1.0,10000.007261000557,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78096 load shedding,,78096,,load shedding,83320.0,False,1.0,10000.009393329121,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78097 load shedding,,78097,,load shedding,83320.0,False,1.0,10000.00953656362,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78098 load shedding,,78098,,load shedding,83320.0,False,1.0,10000.009669123468,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78099 load shedding,,78099,,load shedding,83320.0,False,1.0,10000.011793962878,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78100 load shedding,,78100,,load shedding,83320.0,False,1.0,10000.014630262987,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78101 load shedding,,78101,,load shedding,83320.0,False,1.0,10000.00980008805,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78102 load shedding,,78102,,load shedding,83320.0,False,1.0,10000.016540868104,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78103 load shedding,,78103,,load shedding,83320.0,False,1.0,10000.00243172803,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78104 load shedding,,78104,,load shedding,83320.0,False,1.0,10000.005482519253,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78105 load shedding,,78105,,load shedding,83320.0,False,1.0,10000.018875565445,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78106 load shedding,,78106,,load shedding,83320.0,False,1.0,10000.011233156185,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78107 load shedding,,78107,,load shedding,83320.0,False,1.0,10000.008719352063,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78108 load shedding,,78108,,load shedding,83320.0,False,1.0,10000.00281952036,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78109 load shedding,,78109,,load shedding,83320.0,False,1.0,10000.00394552805,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78110 load shedding,,78110,,load shedding,83320.0,False,1.0,10000.00261930031,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78111 load shedding,,78111,,load shedding,83320.0,False,1.0,10000.011707337724,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78112 load shedding,,78112,,load shedding,83320.0,False,1.0,10000.005840327338,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78113 load shedding,,78113,,load shedding,83320.0,False,1.0,10000.00926420986,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78114 load shedding,,78114,,load shedding,83320.0,False,1.0,10000.0016320187,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78115 load shedding,,78115,,load shedding,83320.0,False,1.0,10000.000100013298,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78116 load shedding,,78116,,load shedding,83320.0,False,1.0,10000.017038840113,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78117 load shedding,,78117,,load shedding,83320.0,False,1.0,10000.00919169249,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78118 load shedding,,78118,,load shedding,83320.0,False,1.0,10000.004686355658,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78119 load shedding,,78119,,load shedding,83320.0,False,1.0,10000.000606538648,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78120 load shedding,,78120,,load shedding,83320.0,False,1.0,10000.012175826869,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78121 load shedding,,78121,,load shedding,83320.0,False,1.0,10000.01411702725,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78122 load shedding,,78122,,load shedding,83320.0,False,1.0,10000.00493319783,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78123 load shedding,,78123,,load shedding,83320.0,False,1.0,10000.015209882833,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78124 load shedding,,78124,,load shedding,83320.0,False,1.0,10000.016030209288,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78125 load shedding,,78125,,load shedding,83320.0,False,1.0,10000.00340143598,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78126 load shedding,,78126,,load shedding,83320.0,False,1.0,10000.00213124583,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78127 load shedding,,78127,,load shedding,83320.0,False,1.0,10000.006192475928,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78128 load shedding,,78128,,load shedding,83320.0,False,1.0,10000.000643311227,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78129 load shedding,,78129,,load shedding,83320.0,False,1.0,10000.000510580223,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78130 load shedding,,78130,,load shedding,83320.0,False,1.0,10000.012897770868,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78131 load shedding,,78131,,load shedding,83320.0,False,1.0,10000.000443888006,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78132 load shedding,,78132,,load shedding,83320.0,False,1.0,10000.005310059778,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78133 load shedding,,78133,,load shedding,83320.0,False,1.0,10000.005204116776,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78134 load shedding,,78134,,load shedding,83320.0,False,1.0,10000.006610970066,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78135 load shedding,,78135,,load shedding,83320.0,False,1.0,10000.009291842876,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78136 load shedding,,78136,,load shedding,83320.0,False,1.0,10000.008572417597,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78137 load shedding,,78137,,load shedding,83320.0,False,1.0,10000.02858578584,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78138 load shedding,,78138,,load shedding,83320.0,False,1.0,10000.0049160508,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78139 load shedding,,78139,,load shedding,83320.0,False,1.0,10000.026381246562,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78140 load shedding,,78140,,load shedding,83320.0,False,1.0,10000.006430017149,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78141 load shedding,,78141,,load shedding,83320.0,False,1.0,10000.005810782346,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78142 load shedding,,78142,,load shedding,83320.0,False,1.0,10000.018256598016,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78143 load shedding,,78143,,load shedding,83320.0,False,1.0,10000.013802636227,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78144 load shedding,,78144,,load shedding,83320.0,False,1.0,10000.00815760278,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78145 load shedding,,78145,,load shedding,83320.0,False,1.0,10000.008391336381,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78146 load shedding,,78146,,load shedding,83320.0,False,1.0,10000.004478006824,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78147 load shedding,,78147,,load shedding,83320.0,False,1.0,10000.00691598461,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78148 load shedding,,78148,,load shedding,83320.0,False,1.0,10000.003372129753,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78149 load shedding,,78149,,load shedding,83320.0,False,1.0,10000.001804942003,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78150 load shedding,,78150,,load shedding,83320.0,False,1.0,10000.004701897358,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78151 load shedding,,78151,,load shedding,83320.0,False,1.0,10000.006285357891,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78152 load shedding,,78152,,load shedding,83320.0,False,1.0,10000.00789823979,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78153 load shedding,,78153,,load shedding,83320.0,False,1.0,10000.010345201543,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78154 load shedding,,78154,,load shedding,83320.0,False,1.0,10000.006721241645,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78155 load shedding,,78155,,load shedding,83320.0,False,1.0,10000.002483044811,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78156 load shedding,,78156,,load shedding,83320.0,False,1.0,10000.018684987066,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78157 load shedding,,78157,,load shedding,83320.0,False,1.0,10000.023815568084,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78158 load shedding,,78158,,load shedding,83320.0,False,1.0,10000.002975554513,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78159 load shedding,,78159,,load shedding,83320.0,False,1.0,10000.012762981742,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78160 load shedding,,78160,,load shedding,83320.0,False,1.0,10000.006613204236,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78161 load shedding,,78161,,load shedding,83320.0,False,1.0,10000.000978458,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78162 load shedding,,78162,,load shedding,83320.0,False,1.0,10000.01039831893,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78163 load shedding,,78163,,load shedding,83320.0,False,1.0,10000.016583738068,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78164 load shedding,,78164,,load shedding,83320.0,False,1.0,10000.006248422329,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78165 load shedding,,78165,,load shedding,83320.0,False,1.0,10000.001948651507,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78166 load shedding,,78166,,load shedding,83320.0,False,1.0,10000.011512672316,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78167 load shedding,,78167,,load shedding,83320.0,False,1.0,10000.006879662826,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78168 load shedding,,78168,,load shedding,83320.0,False,1.0,10000.017253958898,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78169 load shedding,,78169,,load shedding,83320.0,False,1.0,10000.001082688437,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78170 load shedding,,78170,,load shedding,83320.0,False,1.0,10000.004469356623,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78171 load shedding,,78171,,load shedding,83320.0,False,1.0,10000.006749998192,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78172 load shedding,,78172,,load shedding,83320.0,False,1.0,10000.005099513104,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78173 load shedding,,78173,,load shedding,83320.0,False,1.0,10000.007271342825,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78174 load shedding,,78174,,load shedding,83320.0,False,1.0,10000.000954789524,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78175 load shedding,,78175,,load shedding,83320.0,False,1.0,10000.011650059794,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78176 load shedding,,78176,,load shedding,83320.0,False,1.0,10000.00032248066,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78177 load shedding,,78177,,load shedding,83320.0,False,1.0,10000.001675114005,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78178 load shedding,,78178,,load shedding,83320.0,False,1.0,10000.0100087481,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78179 load shedding,,78179,,load shedding,83320.0,False,1.0,10000.004971141389,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78180 load shedding,,78180,,load shedding,83320.0,False,1.0,10000.002694561515,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78181 load shedding,,78181,,load shedding,83320.0,False,1.0,10000.000815002912,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78182 load shedding,,78182,,load shedding,83320.0,False,1.0,10000.001165138026,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78183 load shedding,,78183,,load shedding,83320.0,False,1.0,10000.025299945564,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78184 load shedding,,78184,,load shedding,83320.0,False,1.0,10000.02197472474,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78185 load shedding,,78185,,load shedding,83320.0,False,1.0,10000.00124753356,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78186 load shedding,,78186,,load shedding,83320.0,False,1.0,10000.003585909268,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78187 load shedding,,78187,,load shedding,83320.0,False,1.0,10000.013104570899,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78188 load shedding,,78188,,load shedding,83320.0,False,1.0,10000.01628582551,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78189 load shedding,,78189,,load shedding,83320.0,False,1.0,10000.013907861367,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78190 load shedding,,78190,,load shedding,83320.0,False,1.0,10000.00354885379,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78191 load shedding,,78191,,load shedding,83320.0,False,1.0,10000.011329180677,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78192 load shedding,,78192,,load shedding,83320.0,False,1.0,10000.005328899622,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78193 load shedding,,78193,,load shedding,83320.0,False,1.0,10000.01387900757,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78194 load shedding,,78194,,load shedding,83320.0,False,1.0,10000.00001740736,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78195 load shedding,,78195,,load shedding,83320.0,False,1.0,10000.006114573776,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78196 load shedding,,78196,,load shedding,83320.0,False,1.0,10000.011342097207,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78197 load shedding,,78197,,load shedding,83320.0,False,1.0,10000.006780978698,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78198 load shedding,,78198,,load shedding,83320.0,False,1.0,10000.009744423955,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78199 load shedding,,78199,,load shedding,83320.0,False,1.0,10000.015181535146,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78200 load shedding,,78200,,load shedding,83320.0,False,1.0,10000.003360042449,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78201 load shedding,,78201,,load shedding,83320.0,False,1.0,10000.003419107981,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78202 load shedding,,78202,,load shedding,83320.0,False,1.0,10000.001967482018,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78203 load shedding,,78203,,load shedding,83320.0,False,1.0,10000.013093567168,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78204 load shedding,,78204,,load shedding,83320.0,False,1.0,10000.00897647226,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78205 load shedding,,78205,,load shedding,83320.0,False,1.0,10000.010454614161,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78206 load shedding,,78206,,load shedding,83320.0,False,1.0,10000.002511639315,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78207 load shedding,,78207,,load shedding,83320.0,False,1.0,10000.010847801706,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78208 load shedding,,78208,,load shedding,83320.0,False,1.0,10000.0072074457,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78209 load shedding,,78209,,load shedding,83320.0,False,1.0,10000.00686465504,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78210 load shedding,,78210,,load shedding,83320.0,False,1.0,10000.004892712373,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78211 load shedding,,78211,,load shedding,83320.0,False,1.0,10000.017873059223,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78212 load shedding,,78212,,load shedding,83320.0,False,1.0,10000.005072567797,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
78213 load shedding,,78213,,load shedding,83320.0,False,1.0,10000.002565690855,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
