,0,9,25,47,59,70,85,97,109,122,135,142,156,168,189,203,216,225,243,250,263,278,312,324,336,348,360,371,381,392,407,434,442,456,465,493,505,526,535,563,573,581,595,600,704,729,741,778,858,961,981,991,1004,1013,1020,1028,1038,1054,1061,1072,1086,1101,1140,1234,1344,1352,1366,1375,1385,1404,1433,1453,1461,1479,1485,1498,1510,1518,1527,1535,1544,3720,3899,3905,3917,3927
0,-0.2726472658826624,-0.20013343126652422,-0.24735430394942234,-0.20820197463963996,-0.15231195355829902,-0.23787843710615544,-0.24618462980377046,-0.2593916643091609,-0.2228007892155593,-0.20775644159367176,-0.19164994173426403,-0.2471429712463139,-0.23900000129215632,-0.19574451353611144,-0.25654774174498274,-0.18564785509517265,-0.24227094485796716,-0.24725709749668098,-0.19537418631467685,-0.340522196084291,-0.17491876747135665,-0.20917375750999603,-0.16961430254604842,-0.2067805311550673,-0.20500274587020556,-0.21947597925849985,-0.19332187713853688,-0.2094884892187675,-0.2618307724235309,-0.21737458508957064,-0.17911471351863945,-0.30733110212543335,-0.21414314726694544,-0.31145681713977097,-0.20077955309019735,-0.20935782139300052,-0.25499107406676935,-0.1871483637919954,-0.19458490875593867,-0.21286841889973582,-0.208116854059881,-0.17712261397277945,-0.2580738298690589,-0.2169716778406913,-0.23973963458715086,-0.19444673448597558,-0.3072272563768419,-0.19456705180858072,-0.20133982021468888,-0.24194498605509582,-0.2554181465275106,-0.22302440340910007,-0.22050229805200336,-0.33006679036222963,-0.2457578928965803,-0.20169226864627696,-0.21657703064105305,-0.21366905028949174,-0.5259730739389892,-0.25710460363008986,-0.22422634548066767,-0.2245714920903569,-0.21849480559776902,-0.22073981600273876,-0.23000036529078444,-0.2889688560791992,-0.22226364084348862,-0.5588399212416814,-0.1854388216784647,-0.22050678403498877,-0.2601520479648641,-0.3428009433416645,-0.23137027853557895,-0.1773428837335802,-0.2196438262937597,-0.2780722401554308,-0.20639448715915104,-0.21252643163189952,-0.5881419107981205,-0.22859134572109463,-0.17724411424822117,-0.2430404930904139,-0.3928015718832831,-0.20164586737104326,-0.2039999425767679,-0.22471462907087722
1,-0.3406287337268038,-0.26103519851183327,-0.29879324790566725,-0.27339053064499125,-0.2057163309601118,-0.29503233627329345,-0.31051600303846244,-0.31719301758209506,-0.2827445211826952,-0.2759064826995563,-0.2674340309879231,-0.30990500160320655,-0.29034504418806617,-0.2603228688028219,-0.315818269131523,-0.2379727088265263,-0.29967396920368594,-0.3039170507090353,-0.2703725510132362,-0.38707630430910744,-0.24274373059375007,-0.25910813136154054,-0.21982383399957428,-0.3147455050405852,-0.2818697139586331,-0.2736454046542857,-0.27581016859981283,-0.28313465239764435,-0.3282636125794931,-0.28104387205565606,-0.23135485429573574,-0.3741720681886082,-0.2764378365129619,-0.3651208065598803,-0.24942042157542166,-0.27011260729791836,-0.3177665408484472,-0.24630346225343996,-0.26788620443900285,-0.2722080093012752,-0.27078836534178663,-0.23442348793021128,-0.3320314139673625,-0.2769449000277711,-0.30574196231030976,-0.24910505267293398,-0.3721103550899425,-0.2668317811077061,-0.2867640017871661,-0.29832280513908377,-0.32195272411299813,-0.3193031741391541,-0.3003504047347476,-0.3852253793098083,-0.3483735321496493,-0.27599010898469095,-0.2808427874372933,-0.2825882097489918,-0.5795127980042397,-0.3145724124806673,-0.29742790792384366,-0.27935928350160266,-0.2762293278450872,-0.2871094320439645,-0.3054035544008005,-0.3560560837511798,-0.2969965578329026,-0.6055361881659491,-0.2397882773274312,-0.2875597056260435,-0.3181209940161207,-0.3955085168795612,-0.2894948334063799,-0.2790501539420125,-0.29807712284402843,-0.3348658340082873,-0.29432614199825347,-0.3077140946156891,-0.6274808927646193,-0.2900426537428297,-0.23938682660735844,-0.3023252631893656,-0.4354884237851448,-0.25834405050309145,-0.2792684050371742,-0.2850670558071155
2,-0.4084723318546475,-0.3265125844964541,-0.35275984631297197,-0.33096442315283964,-0.2621282255633909,-0.35034645880667376,-0.36674555304721834,-0.3664685993509581,-0.3479485442475618,-0.35241976510639,-0.3434441164887178,-0.3697082783211214,-0.3406539041701549,-0.31928588641402306,-0.37644097817938194,-0.2918117312078318,-0.35829590034185754,-0.3547040770287505,-0.3535784190761659,-0.4356732921986901,-0.30101860990278057,-0.31050491361683275,-0.2680760139301508,-0.39059200628006663,-0.3652915983784931,-0.32853942482432796,-0.3503094127823798,-0.35408149868817834,-0.39010877416174083,-0.3407652425822925,-0.28272152545711277,-0.44076784264821645,-0.3383041401635108,-0.42536180761679154,-0.2977850813455567,-0.32665610797218986,-0.3810048241539235,-0.2992313685795904,-0.3331952276574687,-0.3330481480968898,-0.32980191947848253,-0.2916850068106537,-0.39385158710296286,-0.3338913853036798,-0.3712138414322984,-0.3066234323144551,-0.4470259325779924,-0.3333136297513441,-0.3518585042041625,-0.35141247632893774,-0.38938336234387616,-0.4051294234595394,-0.36857934984777463,-0.435946745263894,-0.44691056006139723,-0.34734043059457403,-0.3513873471430626,-0.35052331319892294,-0.6183156180096334,-0.3713724953378552,-0.3800277455680467,-0.33889634769351196,-0.33357060427305496,-0.3422305400899918,-0.3792698637392752,-0.414911197448905,-0.3638216203935512,-0.6399827295807098,-0.2944804190081714,-0.35230302901040783,-0.37469158392516894,-0.45115700926779156,-0.34637636117427284,-0.3533333051641196,-0.3540172135629881,-0.3957760110476699,-0.3694841705098588,-0.3894337346490236,-0.6582223168311095,-0.3492337684257042,-0.2962258932589414,-0.36154902558145424,-0.47585077442933893,-0.31164087995903383,-0.34394815986259764,-0.34561047868344746
3,-0.2597022001347384,-0.18845211037556853,-0.23995447921239785,-0.1969543304290166,-0.14564615285410526,-0.22803538055200911,-0.24062510137794405,-0.2549135010445566,-0.21300728698024907,-0.19289389208848998,-0.17473662240483084,-0.24233561157602465,-0.23253969236356767,-0.1853798070005428,-0.24921494380473255,-0.1791237480890512,-0.23386736055842763,-0.24253417661423912,-0.17378109107927225,-0.3373488516020052,-0.1643164676386977,-0.20124937426007744,-0.17312169092201257,-0.1946291097675446,-0.18502925287143218,-0.21000849748897948,-0.17832700104379606,-0.19833918961161132,-0.2539717433257941,-0.20913906535432986,-0.17291899107649683,-0.2946671766482312,-0.20739043530837808,-0.30367298066517145,-0.1937685172243536,-0.2027987255219822,-0.24140851161027282,-0.18043117134322859,-0.18531834401663883,-0.20701800945416005,-0.1995227133416071,-0.1684428673880133,-0.255659579489429,-0.20866368463260082,-0.22781198176393636,-0.18770396002254927,-0.2923983865067811,-0.1789660335828034,-0.19023756822612234,-0.23184302950815286,-0.250686749920444,-0.20816378763795002,-0.21055827089573723,-0.32421464566737196,-0.22923048589678124,-0.18941802628005824,-0.20429034778285635,-0.20161903872750558,-0.5282314288262525,-0.25189797365398287,-0.20770082351145094,-0.21521850238982876,-0.20883571779224064,-0.2129892172000684,-0.21813549527664844,-0.2805071391081912,-0.21764466626242215,-0.5537758913621773,-0.17920078725858332,-0.20780150536490138,-0.2538654094088683,-0.32948458036707357,-0.2237107384157659,-0.160733692175352,-0.21379824534898173,-0.2675973562346334,-0.19403981141989723,-0.1927384675522906,-0.582082448179588,-0.2198848652967237,-0.16852474862664168,-0.24068519454474063,-0.3872247317912858,-0.19653890849240363,-0.1958934165042103,-0.21509166479670347
4,-0.3331162436152756,-0.2529114032641518,-0.29190146367102154,-0.2605747917887365,-0.1975754483316585,-0.283113313499043,-0.29589595752015013,-0.30453857982732635,-0.27705605601379873,-0.2725170805907395,-0.26079682936612997,-0.2984633041981641,-0.2832301449794479,-0.25098705242407865,-0.3066418695165475,-0.2316809283288821,-0.2897536111223058,-0.29229708955329986,-0.2694518876880633,-0.3798723498919955,-0.22631856399828515,-0.25280440402715687,-0.20982254073163978,-0.286373714111511,-0.2784781220068657,-0.26435539475325565,-0.2653043562703392,-0.27254620766973947,-0.31255957920975463,-0.26701097503541804,-0.22385520036069662,-0.36735467398074106,-0.2664130841809765,-0.3578051626413883,-0.24139035033239262,-0.2616634103021365,-0.3088731621497116,-0.2343964933303678,-0.2541113809707423,-0.2638426503582563,-0.2568114666007399,-0.2287907719517703,-0.313678721226567,-0.26416790784299304,-0.29416842007980265,-0.24270883457218428,-0.3727654314936039,-0.253228954104794,-0.26539743853868847,-0.28979736105811754,-0.30915261989753984,-0.3063270936652636,-0.2837529072207119,-0.3735557592790862,-0.3418995658246269,-0.26499650772741234,-0.27847361738275106,-0.2709354740765346,-0.5610625694969922,-0.30433151324638263,-0.29673442223416246,-0.27422150176168375,-0.26615575980087497,-0.2728561276752138,-0.29489297635749534,-0.34321920183195276,-0.2807785256599956,-0.5933381660169691,-0.23327088188359318,-0.27628586130938165,-0.3082335465798776,-0.39089899585904025,-0.2806707228362607,-0.25607886503039495,-0.2731628397265512,-0.3286745103726767,-0.2783498498851076,-0.29177256221347425,-0.6175960771810431,-0.2796906950905241,-0.22745076469243675,-0.291608774911413,-0.4275461395623427,-0.24827088488526353,-0.2625507182622572,-0.27703609388599
5,-0.2597315169490801,-0.18771996451624648,-0.24820566420713439,-0.21749387137371679,-0.2747020044881951,-0.2590236728882949,-0.2584464863099173,-0.3505739121553235,-0.21414132858165646,-0.19001856373339068,-0.19138938017258378,-0.23975179481167302,-0.2272718940274867,-0.17830275503061943,-0.2519413168990702,-0.19945744552832065,-0.23648776755805587,-0.2820903395858434,-0.16467400686567057,-0.349645757552609,-0.1627444079306784,-0.24391305643625596,-0.283932675155916,-0.1861842570755443,-0.1764172853163815,-0.22912911620826285,-0.17031476014388702,-0.19673129298808986,-0.2714041417280661,-0.24893141154241608,-0.1783053308259384,-0.3078202462385801,-0.20357188178507812,-0.3072716930511367,-0.28696877287596584,-0.20327873328652155,-0.23985514402325875,-0.1875234320544986,-0.23646535693669682,-0.21705281673755056,-0.25221882627132436,-0.16339595230749943,-0.3079543824081434,-0.23302645573613778,-0.23272779192259102,-0.1810495657758921,-0.2901896135200679,-0.17225602199672047,-0.18102773336300743,-0.24624909433891176,-0.2487766142811786,-0.19428566752864468,-0.21227990503800678,-0.33642263756271773,-0.21482250309963213,-0.19441613688080153,-0.1970178996623174,-0.20296116129283379,-0.5237613417134269,-0.2700158218061901,-0.21433892556592385,-0.22559505269096597,-0.23551854935048414,-0.21527077078083115,-0.2166462339539057,-0.30464367011905474,-0.22899740397841253,-0.5938572980845777,-0.17336091801395193,-0.2107188184027728,-0.2559648578668114,-0.3320894836325029,-0.22798836051345509,-0.1559720159775413,-0.2187385809894582,-0.27159854433564634,-0.1839936493450749,-0.17932487954557752,-0.5875377155180656,-0.2163897088942264,-0.17660780658940128,-0.25298253426622874,-0.40994561776746247,-0.225847518085349,-0.2009342255423801,-0.21043263558765338
6,-0.9428230839320375,-0.9398721092989614,-0.9432198089640278,-0.940480160867869,-0.9366769505698558,-0.946770990836773,-0.9461814800443343,-0.9402485878465009,-0.940217674109651,-0.9394607823081024,-0.9376618827307335,-0.943268179500335,-0.9379495250866103,-0.9353077703305985,-0.9443478301057481,-0.9368628365173156,-0.9436341515366404,-0.9443216257093638,-0.9343254020128543,-0.9508966484164169,-0.9374814525415222,-0.9402090011700314,-0.9461608079780621,-0.9404590754573718,-0.9372324341682513,-0.9444508554780444,-0.9358224981488088,-0.9420621482804816,-0.9440685486112335,-0.9417846290314198,-0.9350207796500964,-0.9535685982430411,-0.9400733108539143,-0.9499018552746968,-0.9355933190453137,-0.9383151351882757,-0.9442357014832901,-0.9376113632263526,-0.9429694641537624,-0.9418193500435434,-0.9467555435989798,-0.9325750637606567,-0.9536601762144687,-0.9382078072294071,-0.9452049056284335,-0.9349843515116305,-0.9463267274055059,-0.9374892235166934,-0.9376175796354789,-0.9417634667141566,-0.9464546846261617,-0.9382180004159615,-0.9441895389973405,-0.9523937409052732,-0.941038617302201,-0.9454521009943958,-0.937361092337589,-0.9431538640130934,-0.9662460375122108,-0.9464958493853123,-0.9422626120591446,-0.9418845666033675,-0.9392033714750947,-0.9406483037522859,-0.9448995366534365,-0.948318671310205,-0.9459423502789559,-0.9748517507790954,-0.9336032202256505,-0.941746165236674,-0.9435555879069685,-0.9496275764477807,-0.9418645132005768,-0.9398018978421089,-0.9436640039141463,-0.9460348445657312,-0.9373278211601652,-0.9364647246272167,-0.9715524939792493,-0.9402737955932715,-0.9370578487826352,-0.9447818281297589,-0.9550088080050279,-0.9365509910443557,-0.9401311003213384,-0.9391460170955587
7,-0.39878005191275834,-0.3206526391240391,-0.36637066801178825,-0.33908852707887066,-0.38835003597486917,-0.4036134344412056,-0.39696236100913435,-0.44973127804228263,-0.34442621938138845,-0.34484021037828416,-0.3342380709547639,-0.34891590268810474,-0.3136541656623906,-0.2860385824080748,-0.3676674113413145,-0.31138536396677313,-0.354886163872792,-0.3985165952671642,-0.314909745050055,-0.44125294430645845,-0.30890915410258823,-0.3470853156760729,-0.3782351339089459,-0.3661234198526323,-0.33293241757479947,-0.36943120120346756,-0.32114446986933565,-0.3504302340184632,-0.3991843548097969,-0.38258288871539803,-0.2804544120779379,-0.49258915857829494,-0.3213714042890862,-0.42698542033181863,-0.3902169133471796,-0.32965175010984404,-0.37193232083692784,-0.3040746262312251,-0.38514656554125126,-0.3468091975264685,-0.3877094447148002,-0.26280792282562143,-0.45276014809861764,-0.3554382942065291,-0.38672877892341817,-0.2809284674846415,-0.4375182902798376,-0.296172883320994,-0.319669060345062,-0.34909769751227343,-0.366016517315731,-0.3479830860144201,-0.3717859268153704,-0.465462801168402,-0.39385146112926145,-0.3790737677429876,-0.3255431145965313,-0.35263341738743137,-0.6051419384404708,-0.39020198490746233,-0.3800200458099777,-0.3557776959884061,-0.3483377569514547,-0.3471501196016028,-0.37300353841084744,-0.43087656876025077,-0.3843233522554201,-0.7193727309377942,-0.2671291284501665,-0.3590150824479207,-0.36847790354691345,-0.44967488340252204,-0.3486238556856925,-0.3744614343887378,-0.3847538502877441,-0.3957856183268788,-0.32639267314503956,-0.3286807878528173,-0.6778040770492479,-0.3241491220444968,-0.2938879196730188,-0.362609646322447,-0.4985312416379861,-0.3323422396727095,-0.3288189007318494,-0.3226633132967162
8,-0.822996492888724,-0.7992706554743911,-0.8221322292492511,-0.8203112093409779,-0.8102868336530336,-0.8290622174098886,-0.8312148252743117,-0.8366901737284149,-0.806739383260386,-0.7924070484733162,-0.7947860696193245,-0.8079658264245742,-0.8178999607816961,-0.8031786544814903,-0.8123119087043029,-0.8144532109079589,-0.8121379957463168,-0.8338995528557853,-0.7848911441045915,-0.8387576295193399,-0.8171546941876071,-0.8207686476419701,-0.8250383050193508,-0.8235900046086034,-0.7850301562275158,-0.8212223348271179,-0.8013565171640337,-0.7986953697710779,-0.813651393121873,-0.8160558835300055,-0.8109440518543192,-0.8312509780546202,-0.8024830044321899,-0.8227227902123785,-0.822593208742564,-0.8166036481339588,-0.8126741372468412,-0.815962603516676,-0.8176787851785892,-0.8088986642637316,-0.8214939782204002,-0.800217478686607,-0.8263140501797288,-0.8092808725463767,-0.8167895202835209,-0.8019599658258628,-0.8114687222389281,-0.7982351992706679,-0.8183917509681712,-0.8200329513130339,-0.7977565333165169,-0.7930701465462571,-0.8121540575176547,-0.8475257292242132,-0.7807582145532644,-0.8010256102368296,-0.795303884906733,-0.802968543270727,-0.8858638446859066,-0.821808955149845,-0.7886006733332299,-0.8126774978964707,-0.8092252779895202,-0.8266230800450746,-0.7953565020492784,-0.8351263750078824,-0.8133245489261062,-0.9155333497070791,-0.8035031326531618,-0.8152572717696038,-0.8197086162511934,-0.8368413593039123,-0.8150392098708622,-0.827643107703538,-0.8410833028165948,-0.8177510333545951,-0.8037254099200848,-0.8004309448529925,-0.9098177202152455,-0.8067985573030504,-0.8085647595409239,-0.8096875315349058,-0.8602007969248964,-0.8152835316659527,-0.8098144188235308,-0.8065911022697567
