name,scn_name,bus,carrier,p_nom,p_nom_extendable,p_nom_min,p_max_pu,capital_cost,max_hours,efficiency_store,efficiency_dispatch,control,p_nom_opt
43773 pumped_hydro,eGon2035,43773,pumped_hydro,1323.099976,False,0.0,1.0,0.0,6.0,0.8660254037844386,0.8660254037844386,PV,1323.099976
43774 battery,eGon2035,43774,battery,2623.0080286700004,False,0.0,0.9999999999999998,0.0,5.999999999999998,0.9797958971132712,0.9797958971132712,PV,2623.0080286700004
44 battery,eGon2035,44,battery,0.0,True,152.40693002723,1.0,3696.5563075524096,6.0,0.9797958971132712,0.9797958971132712,PV,152.40838727109497
45 battery,eGon2035,45,battery,0.0,True,106.78666694554009,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,106.78795996407884
46 battery,eGon2035,46,battery,0.0,True,643.4642532811793,1.0,3696.556307552409,6.0,0.9797958971132711,0.9797958971132711,PV,643.4645322783384
47 battery,eGon2035,47,battery,0.0,True,14.805791839365773,1.0,3696.556307552409,6.0,0.9797958971132713,0.9797958971132713,PV,14.807169358757918
48 battery,eGon2035,48,battery,0.0,True,266.11952733349017,1.0,3696.5563075524087,6.0,0.9797958971132713,0.9797958971132713,PV,266.11977973671065
49 battery,eGon2035,49,battery,0.0,True,79.25401754570566,1.0,3696.556307552409,6.000000000000001,0.9797958971132711,0.9797958971132711,PV,79.2552853034781
5 battery,eGon2035,5,battery,0.0,True,187.00244221860422,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,187.00389040591247
5 pumped_hydro,eGon2035,5,pumped_hydro,119.1,False,0.0,1.0,0.0,6.0,0.8660254037844386,0.8660254037844386,PV,119.1
50 battery,eGon2035,50,battery,0.0,True,246.19376860181626,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,246.19437565704143
50 pumped_hydro,eGon2035,50,pumped_hydro,28.0,False,0.0,1.0,0.0,6.0,0.8660254037844386,0.8660254037844386,PV,28.0
51 battery,eGon2035,51,battery,0.0,True,171.38605702428237,1.0,3696.556307552409,6.0,0.9797958971132713,0.9797958971132713,PV,171.38682211822672
52 battery,eGon2035,52,battery,0.0,True,83.2081499892077,1.0,3696.5563075524087,6.0,0.9797958971132712,0.9797958971132712,PV,83.21053415971804
53 battery,eGon2035,53,battery,0.0,True,309.31756659384223,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,309.317999631738
54 battery,eGon2035,54,battery,0.0,True,152.7676671902799,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,152.7679812436738
55 battery,eGon2035,55,battery,0.0,True,39.625178147432166,1.0,3696.5563075524087,6.0,0.9797958971132712,0.9797958971132712,PV,39.627911617892785
56 battery,eGon2035,56,battery,0.0,True,58.86144736959005,1.0,3696.5563075524087,6.0,0.9797958971132712,0.9797958971132712,PV,58.86593863180534
57 battery,eGon2035,57,battery,0.0,True,44.24174276609843,1.0,3696.556307552409,5.999999999999999,0.9797958971132711,0.9797958971132711,PV,44.24286823928646
58 battery,eGon2035,58,battery,0.0,True,72.294971213175,1.0,3696.5563075524096,6.0,0.9797958971132712,0.9797958971132712,PV,72.29513428739578
59 battery,eGon2035,59,battery,0.0,True,106.63850267088014,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,106.64002780538361
59 pumped_hydro,eGon2035,59,pumped_hydro,910.0,False,0.0,1.0,0.0,6.0,0.8660254037844386,0.8660254037844386,PV,910.0
6 battery,eGon2035,6,battery,0.0,True,261.92824609358405,1.0,3696.556307552409,5.999999999999999,0.9797958971132711,0.9797958971132711,PV,261.92841414508
6 pumped_hydro,eGon2035,6,pumped_hydro,92.0,False,0.0,1.0,0.0,6.0,0.8660254037844386,0.8660254037844386,PV,92.0
60 battery,eGon2035,60,battery,0.0,True,23.77538829588162,1.0,3696.556307552409,6.0,0.9797958971132713,0.9797958971132713,PV,23.778613090889536
61 battery,eGon2035,61,battery,0.0,True,23.864791008045803,1.0,3696.556307552409,6.0,0.9797958971132713,0.9797958971132713,PV,23.87084302648674
62 battery,eGon2035,62,battery,0.0,True,196.6281508223623,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,196.62890275749086
63 battery,eGon2035,63,battery,0.0,True,88.86569627109199,1.0,3696.556307552409,6.000000000000001,0.9797958971132712,0.9797958971132712,PV,88.86613041031254
64 battery,eGon2035,64,battery,0.0,True,310.9564007160644,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,310.956726774162
64 pumped_hydro,eGon2035,64,pumped_hydro,190.0,False,0.0,1.0,0.0,6.0,0.8660254037844386,0.8660254037844386,PV,190.0
65 battery,eGon2035,65,battery,0.0,True,433.2341937423481,1.0,3696.556307552409,6.0,0.9797958971132713,0.9797958971132713,PV,433.23458544290514
65 pumped_hydro,eGon2035,65,pumped_hydro,165.0,False,0.0,1.0,0.0,6.0,0.8660254037844386,0.8660254037844386,PV,165.0
66 battery,eGon2035,66,battery,0.0,True,154.22851889469626,1.0,3696.556307552409,6.0,0.9797958971132713,0.9797958971132713,PV,154.2290259409074
66 pumped_hydro,eGon2035,66,pumped_hydro,457.4,False,0.0,1.0,0.0,6.0,0.8660254037844387,0.8660254037844387,PV,457.4
67 battery,eGon2035,67,battery,0.0,True,51.35573195481036,1.0,3696.5563075524096,6.0,0.9797958971132712,0.9797958971132712,PV,51.3595889472507
68 battery,eGon2035,68,battery,0.0,True,99.5868602033321,1.0,3696.556307552409,5.999999999999999,0.9797958971132711,0.9797958971132711,PV,99.58694618394179
69 battery,eGon2035,69,battery,0.0,True,68.20051866665413,1.0,3696.556307552409,6.0,0.9797958971132713,0.9797958971132713,PV,68.20075743969488
69 pumped_hydro,eGon2035,69,pumped_hydro,1454.0,False,0.0,1.0,0.0,6.0,0.8660254037844386,0.8660254037844386,PV,1454.0
7 battery,eGon2035,7,battery,0.0,True,39.25688060988888,1.0,3696.556307552409,6.0,0.9797958971132713,0.9797958971132713,PV,39.2606758442609
70 battery,eGon2035,70,battery,0.0,True,631.3070653220959,1.0,3696.556307552409,6.0,0.9797958971132711,0.9797958971132711,PV,631.307420895227
71 battery,eGon2035,71,battery,0.0,True,347.85952551030164,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,347.86016373303767
72 battery,eGon2035,72,battery,0.0,True,610.7679093996651,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,610.7681899851152
73 battery,eGon2035,73,battery,0.0,True,230.52982873073756,1.0,3696.556307552409,6.0,0.9797958971132711,0.9797958971132711,PV,230.53276782623036
74 battery,eGon2035,74,battery,0.0,True,265.5005125899974,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,265.5008502010614
75 battery,eGon2035,75,battery,0.0,True,6.89414691461759,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,6.9005199028025945
76 battery,eGon2035,76,battery,0.0,True,64.13237543719922,1.0,3696.556307552409,5.999999999999999,0.9797958971132711,0.9797958971132711,PV,64.13335949216156
77 battery,eGon2035,77,battery,0.0,True,256.1169913825704,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,256.1175073400581
78 battery,eGon2035,78,battery,0.0,True,46.88428384354076,1.0,3696.556307552409,6.0,0.9797958971132713,0.9797958971132713,PV,46.88853938022658
79 battery,eGon2035,79,battery,0.0,True,23.16906386996145,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,23.173377565066012
8 battery,eGon2035,8,battery,0.0,True,27.400067846825873,1.0,3696.556307552409,6.0,0.9797958971132713,0.9797958971132713,PV,27.40306113809408
80 battery,eGon2035,80,battery,0.0,True,115.60355023586825,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,115.60469167592326
81 battery,eGon2035,81,battery,0.0,True,92.13610834505329,1.0,3696.556307552409,6.000000000000001,0.9797958971132712,0.9797958971132712,PV,92.14089401024819
82 battery,eGon2035,82,battery,0.0,True,217.38126794226483,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,217.3836150033962
83 battery,eGon2035,83,battery,0.0,True,174.63700471781934,1.0,3696.5563075524087,6.0,0.9797958971132712,0.9797958971132712,PV,174.6379777989456
84 battery,eGon2035,84,battery,0.0,True,194.79159015314687,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,194.79516122389919
85 battery,eGon2035,85,battery,0.0,True,55.59850685053252,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,55.61105947404021
9 battery,eGon2035,9,battery,0.0,True,228.3939026932556,1.0,3696.556307552409,6.0,0.9797958971132712,0.9797958971132712,PV,228.39442852020443
9 pumped_hydro,eGon2035,9,pumped_hydro,220.0,False,0.0,1.0,0.0,6.0,0.8660254037844386,0.8660254037844386,PV,220.0
