,0,4,11,15,17,22,26,30,33,35,40,44,49,54,61,67,75,126,129,136
0,0.4385949261311567,0.10811614605184422,0.9999999999999999,0.4450121542153532,0.9999999999999999,0.12025892474041792,1.0000000000000002,0.9999999999999999,0.4174751455153393,0.11829481120767943,1.0000000000000002,0.4210183684161154,0.11884435838249646,1.0000000000000002,0.4148294920626292,0.1182993199599377,0.9999999999999999,0.4243216792058079,0.11644940027969161,1.0000000000000002
1,0.3762803528968017,0.28605194532678524,0.9999999999999999,0.38889904136992043,0.9999999999999999,0.2909601069745376,1.0000000000000002,0.9999999999999999,0.3579560263542752,0.2947618297097369,1.0000000000000002,0.35824212728086074,0.2849972136518136,1.0000000000000002,0.35958074245444555,0.2928639555318699,0.9999999999999999,0.3582573753621275,0.27679384406725355,1.0000000000000002
2,0.32030894439909124,0.6762111786674544,0.9999999999999999,0.333901310426716,0.9999999999999999,0.6989244814807266,1.0000000000000002,0.9999999999999999,0.29609942941451733,0.7009628490592147,1.0000000000000002,0.29622442536273214,0.6919933613482049,1.0000000000000002,0.3036002860162499,0.7058443464749352,0.9999999999999999,0.29890365918743234,0.6710282423504093,1.0000000000000002
3,0.44560798014311626,0.7724407396060055,0.9999999999999999,0.4531648477586113,0.9999999999999999,0.7974219260965903,1.0000000000000002,0.9999999999999999,0.42617341506461437,0.7957175707158884,1.0000000000000002,0.43172204813181586,0.7804225616036117,1.0000000000000002,0.4222180037960524,0.8093144240506893,0.9999999999999999,0.4332696884172881,0.7534102134334818,1.0000000000000002
4,0.38798940590856446,0.5907006950619532,0.9999999999999999,0.3986306129175971,0.9999999999999999,0.6255418856479691,1.0000000000000002,0.9999999999999999,0.36472466651408586,0.6150554500767214,1.0000000000000002,0.36715754408194506,0.6065329533922961,1.0000000000000002,0.3668481923120947,0.6291168620082573,0.9999999999999999,0.36908160130692025,0.5884864730810312,1.0000000000000002
